Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
ERI,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
ESP,1,2,2,3,1,2,1,6,9,10,11,9,6,5,13,2,5,15,7,20
EST,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
ETH,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
FIN,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
FJI,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
FRA,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
FSM,1,1,3,1,3,4,7,7,1,5,5,12,11,1,9,15,16,10,18,16
GAB,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
GBR,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
GEO,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
GHA,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
GIN,1,1,1,4,5,6,5,5,8,9,4,5,3,12,15,8,14,7,19,3
GMB,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
GNB,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,14,7,19,3
GNQ,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
GRC,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
GRD,1,2,3,2,2,3,4,1,3,3,1,7,7,9,12,7,8,11,11,5
GTM,1,1,3,1,3,4,7,7,1,5,5,12,11,1,9,15,16,10,18,16
GUY,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
HKG,1,2,2,3,1,2,6,8,2,4,6,9,12,10,13,5,3,8,5,2
HND,1,1,3,1,3,4,7,7,4,5,5,12,11,1,11,12,16,10,18,16
HRV,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
HTI,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
HUN,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
IDN,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
IND,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
IRL,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
IRN,1,2,3,1,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
IRQ,1,1,3,1,3,4,7,7,1,5,5,12,11,1,11,15,16,1,18,16
ISL,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
ISR,1,2,2,3,4,1,1,6,9,10,11,3,6,5,6,2,5,15,7,20
ITA,1,2,2,3,1,1,1,6,9,10,11,3,6,5,6,2,5,15,7,20
JAM,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
JOR,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
JPN,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
KAZ,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
KEN,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
KGZ,1,2,3,1,2,5,2,3,1,5,1,4,7,3,14,7,9,11,3,5
KHM,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
KIR,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
KNA,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
KOR,1,2,2,3,4,1,1,6,9,10,11,3,6,5,6,2,5,15,7,20
KWT,1,2,2,3,1,2,6,8,2,2,3,9,5,10,13,6,4,2,10,10
LAO,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
LBN,1,2,3,1,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
LBR,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
LBY,1,2,3,1,2,5,2,3,1,8,5,4,11,3,9,15,9,1,18,16
LCA,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
LIE,1,2,2,3,1,2,6,8,2,2,3,9,5,10,13,6,4,2,10,10
LKA,1,2,3,2,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
LSO,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
LTU,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
LUX,1,2,2,3,1,2,6,8,2,4,3,9,5,10,13,6,3,2,5,2
LVA,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
MAR,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
MCO,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,8,15,7,20
MDA,1,2,3,1,2,5,4,3,3,8,1,4,7,3,14,7,10,11,3,5
MDG,1,1,1,4,5,6,5,5,4,9,4,10,3,12,15,8,2,7,19,3
MDV,1,2,3,1,2,5,2,3,1,5,5,4,11,3,9,15,10,1,18,16
MEX,1,2,3,1,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
MHL,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
MKD,1,2,3,1,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
MLI,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
MLT,1,2,2,3,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
MMR,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
MNE,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
MNG,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
MOZ,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
MRT,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
MUS,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
MWI,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
MYS,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
NAM,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
NER,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
NGA,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
NIC,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
NLD,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
NOR,1,2,2,3,1,2,6,8,2,4,6,9,12,10,13,5,3,8,5,2
NPL,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
NRU,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
NZL,1,2,2,3,1,1,1,6,9,4,6,3,12,5,6,5,5,8,5,2
OMN,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
PAK,1,1,1,4,5,6,5,5,4,1,2,10,4,12,11,12,2,7,2,19
PAN,1,2,3,2,2,3,4,1,3,8,1,7,7,9,14,7,8,11,3,5
PER,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
PHL,1,2,3,1,2,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
PLW,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
PNG,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
POL,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
PRK,1,2,3,1,3,5,2,3,1,5,5,12,11,3,9,15,9,1,18,16
PRT,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
PRY,1,2,3,1,2,5,2,3,1,5,1,4,11,3,9,15,9,1,18,16
PSE,1,2,3,1,2,5,2,3,1,5,5,4,11,3,9,7,9,1,18,16
QAT,1,2,2,3,1,2,6,8,2,2,3,9,5,10,13,6,4,2,10,10
ROU,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
RUS,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
RWA,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
SAU,1,2,2,3,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
SDN,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
SEN,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
SGP,1,2,2,3,1,2,6,8,2,2,3,9,5,10,13,6,4,2,10,10
SLB,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
SLE,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
SLV,1,2,3,1,2,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
SMR,1,2,2,2,4,1,3,2,7,3,7,3,8,6,12,13,8,6,11,12
SOM,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
SRB,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
SSD,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
STP,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
SUR,1,2,3,1,2,5,4,3,1,8,1,4,7,3,14,7,10,11,3,5
SVK,1,2,2,2,4,1,3,2,7,10,11,3,6,6,6,2,5,15,7,20
SVN,1,2,2,3,4,1,1,6,9,10,11,3,6,5,6,2,5,15,7,20
SWE,1,2,2,3,1,2,1,6,9,4,6,9,12,5,13,5,3,8,5,2
SWZ,1,1,1,4,5,6,5,5,4,1,2,10,4,12,15,12,2,7,2,19
SYC,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
SYR,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
TCD,1,1,1,4,5,6,5,5,8,9,4,5,3,13,15,8,14,18,19,3
TGO,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
THA,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
TJK,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
TKM,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
TLS,1,1,1,4,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
TON,1,2,3,1,2,5,2,3,1,8,5,4,11,3,9,15,9,1,18,5
TTO,1,2,3,2,4,3,3,2,7,3,7,7,8,6,12,13,8,6,11,12
TUN,1,2,3,1,2,5,2,3,3,8,1,4,7,3,14,7,10,11,3,5
TUR,1,2,3,2,2,3,4,1,3,3,7,7,8,9,14,13,8,6,11,12
TUV,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
TZA,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
UGA,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
UKR,1,2,3,2,2,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
URY,1,2,3,2,4,3,4,1,3,3,7,7,8,9,12,13,8,6,11,12
USA,1,2,2,3,1,2,6,8,2,4,3,9,5,10,13,6,3,8,5,2
UZB,1,2,3,1,2,5,2,3,3,8,1,4,7,9,14,7,10,11,3,5
VCT,1,2,3,1,2,5,4,1,3,8,1,4,7,9,14,7,10,11,3,5
VEN,1,2,3,1,2,3,4,1,3,8,1,7,7,9,14,7,10,11,3,5
VNM,1,2,3,1,2,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
VUT,1,1,1,1,3,4,7,7,4,1,2,12,4,1,11,12,16,10,2,19
WSM,1,2,3,1,2,5,2,3,1,8,5,4,11,3,9,15,9,1,18,16
YEM,1,1,1,4,5,6,5,5,8,9,4,10,3,12,15,8,2,7,19,3
ZAF,1,2,3,1,3,5,2,3,1,5,5,4,11,3,9,15,9,1,18,16
ZMB,1,1,1,4,5,4,7,7,4,1,2,10,4,12,11,8,2,7,2,19
ZWE,1,1,1,4,5,6,5,5,4,1,2,10,4,12,11,12,2,7,2,19
