Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
LTU,1,1,2,1,3,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
LUX,1,1,2,1,2,4,5,4,4,9,8,4,7,12,1,14,3,18,14,7
LVA,1,1,2,4,3,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
MAR,1,2,3,3,5,2,2,3,3,7,9,9,13,14,2,3,17,3,10,19
MCO,1,1,2,4,3,3,1,2,9,3,11,7,5,2,13,1,15,12,1,18
MDA,1,1,3,3,4,1,7,7,7,1,10,6,9,5,14,16,16,4,4,5
MDG,1,2,1,2,1,5,3,5,2,5,6,10,10,1,12,2,4,8,12,8
MDV,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,16,3,10,19
MEX,1,1,3,3,4,1,6,7,7,1,10,6,9,5,14,16,16,4,4,5
MHL,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
MKD,1,1,3,4,3,6,7,7,6,10,11,6,5,5,14,1,5,12,19,15
MLI,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
MLT,1,1,2,1,2,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
MMR,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
MNE,1,1,3,4,3,6,7,2,6,10,11,7,5,2,13,1,5,12,19,15
MNG,1,1,3,3,4,1,6,7,7,1,10,6,9,5,14,16,16,4,4,5
MOZ,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
MRT,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
MUS,1,1,3,4,3,6,7,7,6,10,11,6,5,5,14,1,5,12,19,15
MWI,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
MYS,1,1,3,4,3,6,7,7,6,10,11,6,5,5,14,1,5,12,19,15
NAM,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
NER,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
NGA,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
NIC,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
NLD,1,1,2,1,2,4,5,4,4,9,8,4,7,12,1,14,3,18,14,7
NOR,1,1,2,1,2,4,5,4,4,9,8,4,7,12,1,14,3,18,14,7
NPL,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
NRU,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
NZL,1,1,2,1,2,3,1,4,9,3,7,4,12,12,1,8,15,18,1,18
OMN,1,1,3,4,3,6,7,2,6,10,11,7,5,5,14,1,5,12,19,15
PAK,1,2,1,2,1,5,3,8,2,5,6,10,10,3,8,2,4,8,12,2
PAN,1,1,3,4,4,6,7,7,7,1,10,6,9,5,14,16,16,4,4,5
PER,1,1,3,3,4,1,6,7,7,1,10,6,9,14,14,16,16,4,4,5
PHL,1,1,3,3,4,1,6,3,7,1,10,9,13,14,2,16,16,4,10,19
PLW,1,1,3,4,3,6,7,7,6,10,11,6,5,5,14,1,5,12,19,15
PNG,1,2,1,2,1,5,3,5,2,5,6,11,10,3,8,2,4,8,12,8
POL,1,1,2,4,3,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
PRK,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
PRT,1,1,2,1,2,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
PRY,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
PSE,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
QAT,1,1,2,1,2,4,4,6,5,4,5,3,2,8,11,15,1,11,11,16
ROU,1,1,3,4,3,6,7,2,6,10,11,7,5,2,13,1,5,12,19,15
RUS,1,1,2,4,3,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
RWA,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
SAU,1,1,2,1,2,4,4,6,5,4,5,3,2,8,11,15,1,11,11,16
SDN,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
SEN,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
SGP,1,1,2,1,2,4,4,6,5,4,5,3,2,8,11,15,1,11,11,16
SLB,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
SLE,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
SLV,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
SMR,1,1,3,4,3,6,7,2,6,10,11,7,5,2,13,1,5,12,19,15
SOM,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
SRB,1,1,3,4,3,6,7,2,6,10,11,7,5,5,13,1,5,12,19,15
SSD,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
STP,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
SUR,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
SVK,1,1,2,4,3,3,1,2,9,3,7,7,12,2,13,8,15,2,1,18
SVN,1,1,2,1,2,3,1,4,9,3,7,4,12,12,1,8,15,2,1,18
SWE,1,1,2,1,2,4,5,4,4,9,8,4,7,12,1,14,3,18,14,7
SWZ,1,2,1,2,1,5,3,8,2,5,6,11,10,3,8,2,4,8,12,8
SYC,1,1,3,4,3,6,7,7,6,10,11,6,5,5,14,1,5,12,19,15
SYR,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
TCD,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,17
TGO,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
THA,1,1,3,3,4,1,6,7,7,1,10,6,9,14,14,16,16,4,4,5
TJK,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
TKM,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
TLS,1,2,1,2,5,2,2,8,2,5,6,11,10,3,8,2,4,8,12,2
TON,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
TTO,1,1,3,4,3,6,7,2,6,10,11,7,5,5,13,1,5,12,19,15
TUN,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
TUR,1,1,3,4,3,6,7,7,6,10,10,6,5,5,14,1,5,4,19,15
TUV,1,1,3,3,4,1,6,3,3,7,9,9,13,14,2,3,17,3,10,19
TZA,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
UGA,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
UKR,1,1,3,4,3,6,7,2,6,10,11,7,5,5,13,1,5,12,19,15
URY,1,1,3,4,3,6,7,2,6,10,11,7,5,5,13,1,5,12,19,15
USA,1,1,2,1,2,4,5,4,4,9,8,3,7,8,11,14,1,18,14,7
UZB,1,1,3,3,4,1,6,7,7,1,10,9,9,14,2,16,16,4,4,5
VCT,1,1,3,3,4,1,6,7,7,1,10,6,9,5,14,16,16,4,4,5
VEN,1,1,3,4,3,6,7,7,7,10,10,6,9,5,14,1,5,4,4,5
VNM,1,1,3,3,4,1,6,3,7,1,10,9,9,14,2,16,16,4,4,5
VUT,1,2,3,3,5,2,2,3,3,7,9,11,13,3,8,3,17,3,10,19
WSM,1,1,3,3,4,1,6,3,7,7,10,9,13,14,2,3,16,4,4,5
YEM,1,2,1,2,1,5,3,5,1,2,2,10,3,1,12,10,9,7,15,8
ZAF,1,1,3,3,5,2,2,3,3,7,9,9,13,14,7,3,17,3,10,19
ZMB,1,2,1,2,1,5,3,8,2,5,6,11,10,3,8,2,4,8,12,8
ZWE,1,2,1,2,1,5,3,8,2,5,6,11,10,3,8,2,4,8,12,8
