Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
LVA,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
MAR,1,2,3,3,4,2,4,8,8,3,8,7,12,10,5,16,17,2,13,7
MCO,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,7,7,18
MDA,1,1,3,3,1,1,1,6,6,8,9,4,8,9,2,2,15,10,9,2
MDG,1,2,1,2,2,3,7,5,3,5,4,8,9,1,13,10,3,6,10,17
MDV,1,1,3,3,1,1,4,8,8,3,8,7,8,13,5,16,17,4,13,1
MEX,1,1,3,3,1,1,1,6,6,8,9,4,8,9,2,2,15,10,9,2
MHL,1,1,3,3,1,1,4,8,8,3,8,7,12,13,5,16,17,4,13,7
MKD,1,1,3,4,1,4,1,6,6,8,9,4,13,14,10,12,15,10,4,2
MLI,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
MLT,1,1,2,1,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
MMR,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
MNE,1,1,2,4,5,4,5,2,4,6,6,5,2,7,4,12,13,7,4,18
MNG,1,1,3,3,1,1,1,6,6,8,9,4,8,9,2,2,15,10,9,2
MOZ,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
MRT,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
MUS,1,1,3,4,1,4,1,6,6,8,9,4,13,14,10,12,15,10,4,2
MWI,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
MYS,1,1,3,4,5,4,1,6,6,8,9,4,13,14,10,12,15,7,4,2
NAM,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
NER,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
NGA,1,2,1,2,2,3,7,5,3,2,4,8,9,8,13,14,4,6,1,17
NIC,1,2,3,3,4,2,4,8,8,3,8,7,12,10,5,16,17,4,13,7
NLD,1,1,2,1,3,6,3,7,5,10,3,3,5,3,14,4,9,16,3,20
NOR,1,1,2,1,3,6,6,1,1,1,5,11,5,3,14,4,9,1,3,8
NPL,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
NRU,1,1,3,3,1,1,4,8,8,3,8,7,12,10,5,16,17,4,13,1
NZL,1,1,2,1,3,5,3,7,5,10,3,3,2,3,4,4,9,16,7,20
OMN,1,1,3,4,5,4,5,2,4,6,6,5,13,14,10,12,13,7,4,18
PAK,1,2,1,2,2,3,7,5,3,5,4,8,1,1,13,10,3,11,10,12
PAN,1,1,3,4,1,4,1,6,6,8,9,4,8,9,2,2,15,10,9,2
PER,1,1,3,3,1,1,1,6,6,8,9,4,8,9,2,2,15,10,9,2
PHL,1,1,3,3,1,1,4,8,8,3,8,7,8,10,2,2,17,4,9,1
PLW,1,1,3,4,5,4,5,2,4,6,6,5,13,14,10,12,13,7,4,18
PNG,1,2,1,2,2,3,2,4,9,5,11,8,1,1,13,10,3,11,10,12
POL,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
PRK,1,1,3,3,1,1,4,8,8,3,8,7,12,13,5,16,17,2,13,7
PRT,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
PRY,1,1,3,3,1,1,4,8,8,3,8,7,8,10,2,2,17,4,9,1
PSE,1,1,3,3,1,1,4,8,8,3,8,7,8,9,2,2,17,4,13,1
QAT,1,1,2,1,3,6,6,1,1,1,5,11,5,6,14,1,9,1,3,8
ROU,1,1,3,4,5,4,5,2,4,6,6,5,13,14,10,12,13,7,4,18
RUS,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
RWA,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
SAU,1,1,2,1,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
SDN,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
SEN,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
SGP,1,1,2,1,3,6,6,1,1,1,5,11,5,6,14,1,9,1,3,8
SLB,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
SLE,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
SLV,1,1,3,3,1,1,4,8,8,3,8,7,12,10,5,16,17,4,13,1
SMR,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,12,13,7,7,18
SOM,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
SRB,1,1,3,4,5,4,1,6,6,8,9,5,13,14,10,12,15,7,4,2
SSD,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
STP,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
SUR,1,1,3,3,1,1,4,8,8,3,8,7,8,9,2,2,17,4,9,1
SVK,1,1,2,4,5,5,5,2,4,6,6,5,2,7,4,7,13,12,7,18
SVN,1,1,2,1,3,5,3,7,5,10,3,3,2,7,4,7,13,12,7,20
SWE,1,1,2,1,3,6,3,7,5,10,3,3,5,3,14,4,9,16,3,20
SWZ,1,2,1,2,2,3,7,5,3,5,4,8,9,1,13,10,3,6,10,17
SYC,1,1,3,4,1,4,1,6,6,8,9,4,13,14,10,12,15,10,4,2
SYR,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,2,2,12
TCD,1,2,1,2,2,3,7,5,3,2,4,10,9,8,9,14,4,6,1,17
TGO,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
THA,1,1,3,3,1,1,1,8,6,3,9,4,8,9,2,2,15,4,9,1
TJK,1,1,3,3,1,1,4,8,8,3,8,7,12,10,5,16,17,4,13,1
TKM,1,1,3,3,1,1,4,8,8,3,8,7,12,10,5,16,17,4,13,1
TLS,1,2,1,2,4,2,2,4,9,4,11,6,1,1,15,15,12,11,2,12
TON,1,1,3,3,1,1,4,8,8,3,8,7,8,9,2,2,17,4,9,1
TTO,1,1,3,4,5,4,5,2,4,6,6,5,13,14,10,12,13,7,4,18
TUN,1,1,3,3,1,1,4,6,6,8,9,4,8,9,2,2,15,10,9,1
TUR,1,1,3,4,1,4,1,6,6,8,9,4,13,14,10,12,15,10,4,2
TUV,1,1,3,3,1,1,4,8,8,3,8,7,12,10,2,16,17,4,13,1
TZA,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
UGA,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
UKR,1,1,3,4,5,4,1,6,6,8,9,4,13,14,10,12,15,7,4,2
URY,1,1,3,4,5,4,1,2,6,8,9,4,13,14,10,12,15,7,4,2
USA,1,1,2,1,3,6,6,1,1,1,5,11,5,3,14,4,9,1,3,8
UZB,1,1,3,3,1,1,4,6,8,3,8,7,8,9,2,2,17,4,9,1
VCT,1,1,3,3,1,1,1,6,6,8,9,4,8,9,2,2,15,10,9,2
VEN,1,1,3,4,1,4,1,6,6,8,9,4,13,14,10,12,15,10,4,2
VNM,1,1,3,3,1,1,4,8,8,3,8,7,8,9,5,2,17,4,13,1
VUT,1,2,3,3,4,2,2,4,9,4,11,6,12,10,15,15,12,11,2,12
WSM,1,1,3,3,1,1,4,8,8,3,8,7,8,9,2,2,17,4,13,1
YEM,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
ZAF,1,1,3,3,4,1,4,8,8,3,8,7,12,13,5,16,17,2,13,7
ZMB,1,2,1,2,2,3,2,5,9,5,11,8,1,1,13,10,3,11,10,17
ZWE,1,2,1,2,2,3,7,5,3,5,4,8,9,8,13,10,3,6,10,17
