Country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
BTN,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
BWA,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
CAF,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
CAN,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
CHE,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
CHL,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
CHN,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,14,13,7
CIV,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
CMR,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
COD,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
COG,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
COL,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
COM,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
CPV,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
CRI,1,2,2,2,3,4,1,7,4,3,4,11,10,5,10,5,3,17,14,20
CUB,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
CYP,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
CZE,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,14,16,1,3,15
DEU,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
DJI,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
DMA,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
DNK,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
DOM,1,2,2,4,3,1,5,2,1,2,2,12,1,11,15,5,13,12,8,5
DZA,1,2,2,4,3,1,5,2,1,2,2,12,6,11,15,7,13,12,8,10
ECU,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
EGY,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
ERI,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
ESP,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
EST,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
ETH,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
FIN,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
FJI,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
FRA,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
FSM,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,11,10
GAB,1,2,2,4,5,1,2,3,8,6,8,12,6,14,12,7,15,10,11,10
GBR,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
GEO,1,2,2,2,3,4,1,7,4,3,4,11,1,5,10,5,3,17,14,20
GHA,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
GIN,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
GMB,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
GNB,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
GNQ,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
GRC,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
GRD,1,2,2,2,3,4,1,7,4,3,4,4,10,11,10,5,3,17,14,20
GTM,1,1,2,4,5,2,2,3,8,6,8,12,2,14,12,13,15,10,11,8
GUY,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
HKG,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
HND,1,1,1,4,5,2,2,3,8,6,8,10,2,4,12,13,15,10,11,8
HRV,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
HTI,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
HUN,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
IDN,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
IND,1,1,1,3,2,2,2,3,3,10,9,10,2,4,13,13,6,10,6,12
IRL,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
IRN,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
IRQ,1,1,1,4,5,2,2,3,8,10,9,12,2,14,12,13,15,10,11,8
ISL,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
ISR,1,2,3,1,4,3,3,4,6,9,3,8,13,3,3,14,16,1,3,15
ITA,1,2,3,1,4,5,3,4,7,9,3,8,12,8,3,14,16,1,3,15
JAM,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
JOR,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
JPN,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
KAZ,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
KEN,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
KGZ,1,2,2,4,3,1,5,2,1,2,2,12,6,11,15,7,13,12,8,5
KHM,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
KIR,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
KNA,1,2,2,2,3,4,1,7,4,3,4,4,10,5,10,5,3,17,14,20
KOR,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,14,16,1,3,15
KWT,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,5,13,7
LAO,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
LBN,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
LBR,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
LBY,1,2,2,4,3,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
LCA,1,2,2,4,3,1,5,7,1,2,2,4,1,11,15,5,13,12,8,5
LIE,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,5,13,7
LKA,1,2,2,2,3,4,1,7,1,3,2,4,1,11,15,5,13,17,14,5
LSO,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
LTU,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
LUX,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,11,12,5,13,9
LVA,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
MAR,1,2,2,4,5,1,2,2,8,6,8,12,6,14,12,7,15,10,11,10
MCO,1,2,2,2,1,4,3,4,4,3,4,11,10,5,10,12,3,1,14,20
MDA,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
MDG,1,1,1,3,2,6,6,1,9,4,5,7,8,4,8,3,4,4,9,12
MDV,1,2,2,4,3,1,5,2,1,2,8,4,1,11,15,7,13,12,8,10
MEX,1,2,2,4,3,4,5,2,1,2,2,4,1,11,15,5,13,12,8,5
MHL,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
MKD,1,2,2,2,3,4,1,7,1,2,2,4,1,11,15,5,13,17,14,5
MLI,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
MLT,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,14,16,1,3,15
MMR,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
MNE,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
MNG,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
MOZ,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
MRT,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
MUS,1,2,2,2,3,4,1,7,4,3,4,11,10,5,10,5,3,17,14,20
MWI,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
MYS,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
NAM,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
NER,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
NGA,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
NIC,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
NLD,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
NOR,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,11,8,5,13,9
NPL,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
NRU,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
NZL,1,2,3,1,4,3,4,6,6,9,3,8,12,8,11,14,16,1,3,9
OMN,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
PAK,1,1,1,3,2,6,6,1,3,4,9,7,8,4,8,3,4,4,9,12
PAN,1,2,2,2,3,4,1,7,1,2,2,4,1,11,15,5,3,17,8,5
PER,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
PHL,1,2,2,4,3,1,5,2,8,6,8,12,6,14,12,7,13,12,8,10
PLW,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
PNG,1,1,1,3,2,6,6,1,3,10,9,10,8,4,13,13,4,4,9,12
POL,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
PRK,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
PRT,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
PRY,1,2,2,4,3,1,5,2,8,6,2,12,1,14,15,7,15,12,8,10
PSE,1,2,2,4,3,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
QAT,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,5,13,7
ROU,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
RUS,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
RWA,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
SAU,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
SDN,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
SEN,1,1,1,3,2,6,6,1,3,4,5,7,8,10,8,3,4,4,9,12
SGP,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,5,13,7
SLB,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
SLE,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
SLV,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
SMR,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
SOM,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
SRB,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
SSD,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
STP,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
SUR,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
SVK,1,2,3,2,1,3,3,4,6,9,3,8,13,3,3,12,16,1,3,15
SVN,1,2,3,1,1,3,3,4,6,9,3,8,13,3,3,14,16,1,3,15
SWE,1,2,3,1,4,5,4,6,7,8,6,6,12,8,11,14,12,5,13,9
SWZ,1,1,1,3,2,6,2,1,9,10,9,10,8,10,13,3,6,4,9,12
SYC,1,2,2,2,3,4,1,7,4,3,4,11,10,5,10,5,3,17,14,20
SYR,1,1,1,3,2,2,2,3,3,10,9,10,8,4,13,13,6,10,9,12
TCD,1,1,1,3,2,6,6,1,9,4,5,7,5,10,8,3,4,4,9,13
TGO,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
THA,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
TJK,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
TKM,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
TLS,1,1,1,3,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
TON,1,2,2,4,3,1,5,2,1,2,8,4,6,14,15,7,13,12,8,10
TTO,1,2,2,2,1,4,1,7,4,3,4,11,10,5,10,12,3,17,14,20
TUN,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,7,13,12,8,5
TUR,1,2,2,2,3,4,1,7,1,2,4,11,10,5,15,5,13,17,14,5
TUV,1,2,2,4,3,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
TZA,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
UGA,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
UKR,1,2,2,2,3,4,1,7,4,3,4,11,1,5,10,5,3,17,14,20
URY,1,2,2,2,3,4,1,7,4,3,4,11,10,5,10,5,3,17,14,20
USA,1,2,3,1,4,5,7,8,2,7,1,9,3,9,9,11,8,5,13,7
UZB,1,2,2,4,3,1,5,2,1,2,8,4,1,11,15,7,13,12,8,5
VCT,1,2,2,4,3,1,5,2,1,2,2,4,1,11,15,5,13,12,8,5
VEN,1,2,2,2,3,4,1,7,1,2,2,4,1,11,15,5,13,17,14,5
VNM,1,2,2,4,3,1,5,2,1,6,2,4,6,14,12,7,15,12,8,10
VUT,1,1,1,4,5,2,2,3,3,10,9,10,2,4,13,13,6,10,11,8
WSM,1,2,2,4,3,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
YEM,1,1,1,3,2,6,6,1,9,4,5,7,8,10,8,3,4,4,9,12
ZAF,1,2,2,4,5,1,5,2,8,6,8,12,6,14,12,7,15,12,8,10
ZMB,1,1,1,3,2,6,6,3,3,10,9,10,8,4,13,13,6,10,9,12
ZWE,1,1,1,3,2,6,6,1,3,10,9,7,8,10,13,3,6,4,9,12
