Country,1990/2015
AFG,-0.0929583669408402
ALB,-0.16462107182439673
DZA,0.47057108509803625
AND,-0.0929583669408402
AGO,-0.25908554644363035
ATG,-0.25257075509057975
ARG,-0.8128428114529308
ARM,-0.12227492802956787
AUS,-0.18742284156007383
AUT,-0.011523475027707765
AZE,1.0341005371369127
BHS,-0.0929583669408402
BHR,4.6009488029321135
BGD,-0.23628377670795328
BRB,-0.0929583669408402
BLR,0.2620977618004172
BLZ,-0.5978546968022612
BEN,-0.9138220774252152
BTN,1.0373579328134381
BOL,-0.5099050135360782
BIH,-0.14181930208871965
BWA,-0.7770114590111525
BRA,-0.40892574756379396
BRN,-0.353550021062864
BGR,0.46405629374498564
BFA,-0.8063280200998801
BDI,-0.23954117238447856
CPV,1.7214110248837504
KHM,-0.969197803926145
CMR,-0.8291297898355573
CAN,-0.10273055397041608
CAF,-0.14833409344177026
TCD,-0.9822273866322464
CHL,0.4347397326562579
CHN,0.9689526236064068
COL,-0.3926387691811675
COM,-0.8910203076895379
COG,-0.14833409344177026
COD,-0.25257075509057975
CRI,0.1513463087985571
HRV,0.030822668767121093
CUB,1.8777660173569646
CYP,0.1415741217689812
CZE,-0.04409743179296074
CIV,-0.03432524476338484
DNK,0.35656223641965085
DJI,-0.0929583669408402
DMA,-0.5261919919187048
DOM,2.496671195896771
ECU,-0.23628377670795328
EGY,2.053665383889331
SLV,-1.0604048828688535
GNQ,-0.6043694881553119
EST,-0.05386961882253663
SWZ,0.6953313867782817
ETH,-0.6727747973623431
FJI,0.12528714338635472
FIN,-0.03432524476338484
FRA,0.48360066780413735
GAB,0.05362443850279818
GMB,0.24581078341779072
GEO,-0.008266079351182464
DEU,-0.05712701449906192
GHA,0.17414807853423414
GRC,0.6529852429834528
GRD,-0.0929583669408402
GTM,-0.9203368687782656
GIN,-0.49687543082997704
GNB,-0.4512718913586229
GUY,-0.11901753235304256
HTI,-0.6271712578909888
HND,-1.5131828819058697
HUN,0.3630770277727014
ISL,6.60424714399517
IND,0.249068179094316
IDN,-0.8486741638947092
IRN,0.48685806348066274
IRQ,0.014535690384494607
IRL,1.9331417438578948
ISR,0.7213905521904841
ITA,0.6399556602773517
JAM,-0.18090805020702322
JPN,-0.0929583669408402
JOR,-0.11250274099999198
KAZ,-0.200452424266175
KEN,-0.3079464815915098
KIR,-0.0929583669408402
PRK,-1.3535704937561301
KOR,-0.2199967983253268
KWT,2.552046922397701
KGZ,-0.868218537953861
LAO,0.11225756068025353
LVA,0.09597058229762703
LBN,0.06339662553237406
LSO,0.6399556602773517
LBR,-0.5880825097726854
LBY,-0.0929583669408402
LIE,0.10900016500372824
LTU,0.30118650991872076
MDG,-0.38286658215159164
MWI,-0.7183783368336972
MYS,-0.11901753235304256
MDV,-0.0929583669408402
MLI,-1.0538900915158027
MLT,-0.0929583669408402
MRT,-1.5881029824659514
MUS,-0.2916595032088833
MEX,-0.2656003377966809
MDA,0.8256272138392935
MNG,-0.0897009712643149
MNE,0.9526656452237803
MAR,0.3533048407431255
MOZ,-0.5001328265065024
MMR,-0.9366238471608921
NAM,-0.7770114590111525
NRU,-0.0929583669408402
NPL,-0.8975350990425887
NLD,0.20672203529948713
NZL,0.07316881256194994
NIC,-1.1027510266636822
NER,-1.4382627813457878
NGA,-2.0278513987968667
NOR,-0.09947315829389079
OMN,-0.0929583669408402
PAK,-1.451292364051889
PSE,-0.06038441017558722
PAN,-0.36657960376896515
PNG,-0.09947315829389079
PRY,-0.9919995736618222
PER,-0.25908554644363035
PHL,0.6464704516304022
POL,0.11225756068025353
PRT,-0.3372630426802375
QAT,-0.0929583669408402
ROU,0.14483151744550649
RUS,-0.06689920152863782
RWA,1.565056032410536
KNA,-0.0929583669408402
LCA,-0.3177186686210857
VCT,0.1676332871811836
WSM,0.9331212711646285
SMR,-0.0929583669408402
STP,-0.23302638103142798
SAU,-0.0929583669408402
SEN,-0.4675588697412494
SRB,0.22952380503516423
SYC,-0.0929583669408402
SLE,-0.17113586317744733
SGP,-0.2721151291497315
SVK,-0.06038441017558722
SVN,0.07316881256194994
SLB,-0.288402107532358
SOM,-0.8486741638947092
ZAF,-0.0929583669408402
ESP,0.9884969976655587
LKA,-0.39915356053421813
SDN,-1.3144817456378266
SUR,-0.11250274099999198
SWE,-0.06689920152863782
CHE,0.20020724394643655
SYR,0.9526656452237803
TJK,-0.03432524476338484
TZA,-0.6662600060092925
THA,0.46405629374498564
MKD,0.24255338774126545
TLS,-1.0376031131331762
TGO,-2.457827628098206
TON,-0.0929583669408402
TTO,-0.17765065453049791
TUN,1.9233695568283187
TUR,0.6171538905416746
TKM,-0.0929583669408402
TUV,-0.0929583669408402
UGA,-1.9301295285011077
UKR,0.04059485579669698
ARE,0.939636062517679
GBR,0.337017862360499
USA,-0.005008683674657164
URY,4.1840021563368754
UZB,0.09271318662110176
VUT,-0.0929583669408402
VEN,-0.42847012162294584
VNM,2.0438931968597545
YEM,-0.0929583669408402
ZMB,-0.35029262538633865
ZWE,-1.285165184549099
