Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,,,,,,,,,,-0.7534595155811349,-0.7514674573031138,-0.7532979973423765,-0.7493138807863342,-0.7476986983987495,-0.7411841294354912,-0.7403765382416988,-0.7277781156185381,-0.7233632837591399,-0.7201867583968901,-0.7100111093551065,-0.70963423346467,-0.7107648611359793,-0.7123262041106445,-0.7124877223494029,-0.712380043523564
ALB,-0.5681980957251695,-0.6389430843013796,-0.6531028498992054,-0.6296288658663077,-0.609116049543982,-0.5762201682501736,-0.5525308265655979,-0.5796120512641015,-0.5560303884053648,-0.5211424488335352,-0.4978299830393961,-0.4694566124308248,-0.45605059861387176,-0.433222687536008,-0.4112023676519366,-0.38729766831568296,-0.3578475094487219,-0.3280204746913244,-0.31563740971984167,-0.3046541694842657,-0.2808571489738511,-0.2608827267807203,-0.2559833402050467,-0.23730106392198363,-0.2298173855261745,-0.21388091930200545,-0.1907838111595442,-0.17064787072765492
DZA,-0.2770345506565673,-0.3053540818522191,-0.3049772059617826,-0.32048295688259576,-0.3376577296039131,-0.3345888830675022,-0.3256515405228668,-0.3239825187223626,-0.3024467535545666,-0.29733200932721504,-0.2917327103835881,-0.2684202445894489,-0.25129931128105104,-0.21802655409680619,-0.20521277382196754,-0.18943782583655697,-0.18152343213739192,-0.1452356678296556,-0.1334448364002873,-0.135060018787872,-0.11734685193735975,-0.11858515843450802,-0.11745453076319873,-0.1149240783559827,-0.10259485279741948,-0.09247304316855534,-0.06711467968347552,-0.06749155557391194
AND,1.3257109325437326,1.2965299707413689,1.2360683100327816,1.1457796145667967,1.1378652208676316,1.1548246359372711,1.2298767775470403,1.4160534674226368,1.4937975796783807,1.5797791221108062,1.5699265095465396,1.6060527556155173,1.6629610150714185,1.8452074278038924,1.933504064991856,2.038437080771942,2.0895845230454575,2.031384117679489,1.7507730975431066,1.6386794398447284,1.507795827037448,1.418476241004014,1.417614810397302,1.4709158291875972,1.5689574001139888,1.6261886960474066,1.6795973936635409,1.7507730975431066
AGO,-0.7002123362037592,-0.7026351097851363,-0.7048425257148354,-0.7331082174975677,-0.7512520996514358,-0.7093650364000725,-0.6913288330720434,-0.6774921039517344,-0.6788380892747217,-0.6870216800384842,-0.6790534469263997,-0.6669395790195144,-0.6443270255933286,-0.6424426461411464,-0.6356050407003712,-0.6219298298188207,-0.6003402252381052,-0.5482236735320388,-0.5545228848436191,-0.4999297201432562,-0.5187196752521582,-0.5219500400273276,-0.5202271788139039,-0.49847605599442996,-0.4835086992028117,-0.47403296252898147,-0.48991558934023105,-0.4988529318848664
ATG,-0.01564420093244301,0.02268946106623392,0.025166074060530463,0.06543795492430904,0.09860303328271491,0.035234044276475106,0.07189868447464784,0.10323322279379106,0.12466130913574812,0.13419088522249786,0.20358988847572054,0.1370982135201503,0.09612642028841838,0.14845832964616273,0.19319888178225897,0.23653960918244848,0.34901014277126324,0.45038975729866304,0.42923086802130345,0.26986620577961284,0.19546013712487756,0.15648040217116674,0.17182463485322141,0.1766701820159755,0.2087584721159916,0.2423542657777534,0.28246462840277353,0.30733843717157794
ARG,-0.2519453842360849,-0.18173878978906988,-0.10792495467644898,-0.07228326332374656,-0.04035649146248895,-0.07432916101468719,-0.044717483908967647,0.00696835249374282,0.026081344080161793,-0.012306157331434624,-0.027865747665167254,-0.07212174508498809,-0.1907299717466247,-0.1343601064199186,-0.07782872285445404,-0.004983997174383976,0.05499310881792796,0.1295606957114217,0.15852629986210737,0.08638148654999067,0.16299497113442504,0.2163498293376397,0.20046720252639014,0.21651134757639817,0.1816234080045686,0.18205412330792453,0.15082726381462028,0.1833462692179923
ARM,-0.6211760780379478,-0.6314594059055705,-0.725786057340517,-0.7199175613322926,-0.7034427009789287,-0.69380544606634,-0.6813685416819377,-0.6712467320530736,-0.6639784113089424,-0.6584329517782349,-0.6487418574527267,-0.6315670847314094,-0.6054011300525373,-0.5761663288372542,-0.5510233230038523,-0.5094054568170865,-0.4652032988101851,-0.41168692236821197,-0.378844880487323,-0.44431360659742297,-0.43166134456134275,-0.4191167613511016,-0.39009731778749646,-0.36947682263933174,-0.3621008230693616,-0.35203285285341696,-0.3610240348109718,-0.3182755409528967
AUS,0.6856141523439151,0.6533643440051407,0.6446961985251027,0.7065038445566773,0.7573820897655954,0.7796177673013448,0.8177899110612633,0.8661377038629654,0.9284299046108153,0.9959445284118559,1.048814831898795,1.0604979845023246,1.1134221274021832,1.144487468656729,1.1975731297953462,1.2158246907750534,1.2375758135945274,1.2875926281967336,1.328402903189707,1.336963369843906,1.3386862310573298,1.354299660803982,1.422998751689251,1.4572944577189664,1.477053522260419,1.5119414618322486,1.5388073288790742,1.5346616940842734
AUT,0.8900424031992189,0.9226152480155104,0.936075101245383,0.9320909846893407,0.9634793624214034,1.0015976667684023,1.0479534012920833,1.0768651660298494,1.1393727244293774,1.1846516706946686,1.2623419435374927,1.2699871401720604,1.3109589334037923,1.3277029908217537,1.3751355136038246,1.4073853219425991,1.482975857681563,1.5527517368252222,1.6022301572982336,1.4851294341983428,1.5421992118930021,1.5908162017593017,1.5904931652817849,1.580963589195035,1.5788100126782554,1.5574896051621374,1.5822018956921833,1.6345338050499276
