Country,2005-2018
AFG,1.6373616384045384
ALB,-0.27537259657474406
AGO,0.4692796628446711
ARM,-1.472656621523608
AUS,-0.8375120473129304
AUT,-1.122232028855648
AZE,-1.085729467119402
BGD,1.8198744470857677
BEL,-0.31917567065823915
BTN,-0.1366628619770099
BGR,-0.39218079413073087
BFA,-1.2317397140643855
CPV,-1.1514340782446446
KHM,-0.5454915534229635
CMR,1.6592631754462863
CAF,0.1042540454822128
TCD,0.0166478973152228
COM,-1.6040658437740931
COD,1.6300611260572897
HRV,-1.122232028855648
CYP,-0.9762217819106646
CZE,-0.5381910410757142
CIV,-0.180465936060505
DNK,0.26486531712169453
DOM,-0.5819941151592094
ECU,0.6663934962203989
EGY,-0.2023674731022523
SLV,-0.15126388667150817
GNQ,2.082692891586738
EST,-0.611196164548206
ETH,-0.027155176768272327
FJI,2.6083297805886776
FIN,0.11885507017671108
FRA,-0.17316542371325575
GAB,1.476750366765057
GMB,-0.6038956522009568
GEO,-1.6259673808158408
DEU,-0.4651859176032226
GHA,-0.2899736212692426
GRC,-0.6842012880206977
GTM,-0.7572064114931895
HTI,-0.5527920657702126
HND,-0.49438796699221915
HUN,-0.5381910410757142
ISL,-0.43598386821422597
IND,0.023948409662471817
IDN,-0.7353048744514419
IRL,-0.9762217819106646
ITA,-0.6842012880206977
JAM,-0.6330977015899536
JOR,-0.3483777200472357
KEN,0.8051032308181331
KIR,2.8638477127423987
KGZ,-0.21696849779675087
LAO,-0.954320244868917
LVA,0.26486531712169453
LBR,0.7393986196928906
LTU,-0.31917567065823915
LUX,-0.4651859176032226
MWI,0.6663934962203989
MDV,-0.6476987262844518
MLI,0.45467863815017306
MLT,-0.9762217819106646
MHL,1.6446621507517876
MEX,-1.041926393035907
FSM,0.32326941589968766
MDA,1.2504344840003325
MOZ,-0.48708745464497016
MMR,-0.8083099979239335
NAM,-0.24617054718574746
NRU,1.440247805028811
NPL,-0.24617054718574746
NLD,-0.24617054718574746
NIC,-0.4286833558669767
NGA,-0.8886156337436746
NOR,-0.10016030024076403
PLW,-0.23156952249124915
PER,0.3524714652886848
PHL,-0.8375120473129304
POL,-1.122232028855648
PRT,-0.6842012880206977
ROU,-0.31917567065823915
RWA,0.4400776134556745
WSM,1.2942375580838277
STP,-0.034455689115521604
SLE,1.235833459305834
SGP,-1.6259673808158408
SVK,-0.39218079413073087
SVN,-1.122232028855648
SLB,2.564526706505183
ESP,-1.122232028855648
SWE,-0.027155176768272327
TJK,-0.5892946275064584
TZA,0.9730150148048643
TLS,2.221402626184472
TGO,-0.4578854052559733
TON,0.8197042555126316
TTO,0.13345609487120938
TUR,0.7028960579566448
TUV,0.6152899097896545
UGA,1.571657027279296
UKR,-1.1076310041611497
GBR,0.04584994670421938
VUT,2.3090087743514625
VNM,0.4400776134556745
ZMB,1.046020138277356
ZWE,0.5130827369281662
