Country,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,,,,-0.0010010843468636883,,,
ALB,-0.15851938593167925,,,-0.2695568772127787,-0.1688484548880606,-0.11978537734524917,-0.11203857562796316,-0.15851938593167925,-0.19467112727901395,
DZA,,0.12553001036880784,0.15393494999885654,0.15135268275976121,0.15135268275976121,0.16168175171614255,0.1642640189552379,0.1642640189552379,0.16684628619433323,
AND,,,,,,-4.60518357165385,,-5.454749493316215,-4.927966976540766,
ATG,,,-0.8893010145956595,-1.0726419885714285,-0.30829088579920877,,,,,
ARG,0.1849221568680006,,,,,,,,,
ARM,,0.20558029478076328,0.15135268275976121,0.14102361380337988,0.1281122776079032,0.10745413969514046,0.12036547589061715,0.1100364069342358,0.1100364069342358,
AUS,,,,,,,,0.5722622427323012,0.6239075875142079,
AUT,,,0.5645154410150152,0.5567686392977291,0.4586424842121063,0.5309459669067758,0.4896296910812503,0.4947942255594411,0.5077055617549178,
AZE,,,0.06872013110871042,-0.008747886064149694,0.019657053565899026,-0.05522869636786575,-0.18175979108353726,-0.2618100754954927,-0.2824682134082554,
BHR,,-0.20758246347449066,,,,,0.19008669134619127,0.18750442410709592,0.14877041552066586,
BGD,,0.07130239834780576,,,,,,,,
BRB,,,0.27530151023633737,0.2907951136709094,,,,,,
BLR,0.1565172172379519,0.15135268275976121,0.07130239834780576,0.055808794913233734,0.060973329391424406,0.07646693282599643,0.08937826902147311,0.12036547589061715,0.13585907932518917,
BEL,0.3992503377129135,0.2623901740408607,0.3346936567355301,0.3321113894964348,0.35018726017010215,0.3811744670392462,0.4121616739083902,0.40957940666929493,,
BEN,,,0.28821284643181405,,,,0.2778837774754327,0.2830483119536234,0.29337738091000476,
BIH,,,,0.03256838976137571,0.07130239834780576,0.1100364069342358,0.13585907932518917,0.12036547589061715,0.08937826902147311,
BWA,,-0.9538576955730429,,,,,0.09712507073875913,0.09454280349966379,0.09712507073875913,0.09454280349966379
BRA,,,0.1849221568680006,0.1849221568680006,0.1849221568680006,,0.1849221568680006,0.18233988962890524,,
BRN,-1.351526850393725,-1.1707681436570514,-1.2947169711336275,-1.0881355920060005,-0.8712251439219922,,-0.5226190666441217,-0.501960928731359,-0.6078338855342678,
BGR,0.05839106215232908,0.00416345013132699,0.06355559663051974,0.060973329391424406,0.060973329391424406,0.06872013110871042,0.06872013110871042,0.07130239834780576,0.06872013110871042,
BFA,,-0.016494687781435702,,0.1100364069342358,0.11261867417333114,0.1152009414124265,,,,
BDI,-0.13269671354072587,,0.20558029478076328,0.0738846655869011,0.2623901740408607,0.09454280349966379,0.15909948447704722,,,
CPV,,,,-0.46580918738402427,-0.48130279081859634,-0.6388210924034119,-0.38834117021116416,-0.4141638426021175,-0.4761382563404057,
