Country,2013-2017
ARG,0.21522334564454057
ARM,-0.06486972909580958
AUS,0.8339364062650164
AUT,0.6583556728456922
AZE,0.4075260536752292
BHR,1.423386011315604
BGD,-2.502097528702141
BLR,0.24866729486726943
BEL,0.8548388745292216
BOL,-1.369183748782217
BWA,-1.3022958503367603
BRA,-0.1610210831111536
BRN,1.0471415825599097
BGR,-0.2446309561679746
BDI,-2.6860392494271474
CPV,-0.6334168658821924
KHM,-1.360822761476535
COL,-0.28225539904354396
CRI,0.05636458683658079
HRV,0.15669643450476622
CUB,-1.0556467248191381
CYP,0.3949845727167062
CZE,0.41170654732807
DNK,1.3606786065229883
ECU,-0.4787386007270734
EGY,-1.1183541296117538
SLV,-1.6450963298697263
EST,0.9384487475860426
FIN,0.9050047983633137
FRA,0.8590193681820625
GEO,-0.34496280383615974
DEU,0.6792581411098975
GRC,0.08980853605930907
HKG,0.8924633174047907
HUN,0.5622043188303482
ISL,1.3815810747871937
IDN,-1.7328866965793883
IRN,-0.5372655118668481
IRL,0.8799218364462676
ISR,0.5747457997888712
ITA,-0.32406033557195446
JAM,-0.8382610548714038
JPN,1.1223904683110484
KAZ,0.3489991425354543
KOR,1.0847660254354794
LVA,0.5831067870945534
LTU,0.4075260536752292
LUX,1.352317619217306
MYS,0.4911359267320502
MLT,0.5120383949962555
MUS,-0.6459583468407154
MEX,-0.2864358926963851
MDA,0.08144754875362745
MNE,0.03964261222521695
MAR,-0.4787386007270734
NLD,1.0136976333371814
NER,-2.6860392494271474
NOR,1.3564981128701477
OMN,0.1023500170178327
PAK,-2.3181558079771354
PSE,-0.7295682198975364
PAN,-0.520543537255484
PRY,-0.6752218024106029
PER,-0.9344124088867478
POL,0.328096674271249
PRT,0.16923791546328926
QAT,1.1182099746582077
ROU,-0.3366018165304778
RUS,0.3197356869655668
SAU,1.1683758984923003
SRB,0.002018169349647268
SGP,0.7795899887780823
SVK,0.5998287617059173
SVN,0.38244309175818253
ESP,0.5705653061360297
SDN,-2.2554484031845194
SWE,1.0053366460314992
CHE,0.8841023300991085
THA,-0.7504706881617417
MKD,0.23612581390874582
TUR,-0.34914329748900086
UKR,-0.771373156425947
ARE,1.0011561523786583
GBR,1.24780527789628
USA,0.4158870409809114
URY,-0.03142577987308101
ZWE,-2.1049506316822417
