Country,1990,1995,2000,2005,2010,2015
AFG,-2.313497823139876,3.0810015984236676,-0.34316647412907825,0.8332935061055246,-0.5057666339989014,0.32636359592313474
ALB,0.04898685261578933,-2.6100039970201423,-1.050955405327132,-1.0413906900406718,-1.3283321486344775,-0.5631549257176626
DZA,-0.02753086967589216,-0.037095584962352345,-0.056225015535272725,-0.07535444610819308,-0.15187216839987458,-0.02753086967589216
AGO,-0.20926046011863572,0.2594105889179134,-0.11361330725403382,0.23071644305853287,0.12550457490747083,0.11593985962101062
ATG,-2.093509371551292,0.7663404991003033,1.1297996799857903,-0.017966154389431967,0.029857422042868956,0.03942213732932914
ARG,0.14463400548039118,0.0681162831887097,0.010727991469948583,0.0011632761834883996,0.010727991469948583,0.05855156790224951
ARM,-0.32403704355615787,-2.763039441603505,-1.3092027180615569,-0.9648729677489902,-1.1466025581917338,-0.15187216839987458
AUS,0.8237287908190644,0.4315754640741967,0.44114017936065686,0.6133050545169403,1.062846672980569,0.8141640755326043
AUT,0.32636359592313474,0.6037403392304801,0.20202229719915232,0.4698343252200375,0.4028813182148162,0.6515639156627809
AZE,-0.3909900505613792,-0.2475193212644764,-0.21882517540509588,0.13506929019393102,0.16376343605331156,0.04898685261578933
BHS,-0.037095584962352345,0.020292706756408773,-0.15187216839987458,0.9958936659753478,0.8428582213919849,0.546352047511719
BHR,0.5846109086575597,0.24984587363145325,1.2732704092826932,3.8748729671998636,4.936556363996944,0.6611286309492412
BGD,0.010727991469948583,-0.08491916139465326,-0.0657897308217329,-0.16143688368633477,-0.4101194811342996,-0.25708403655093665
BRB,-0.25708403655093665,-0.1901310295457153,-0.04666030024881253,0.03942213732932914,0.19245758191269208,0.19245758191269208
BLR,0.0011632761834883996,-0.0657897308217329,0.15419872076685137,0.03942213732932914,0.17332815133977175,0.20202229719915232
BEL,0.13506929019393102,0.24984587363145325,0.14463400548039118,0.4507048946471171,0.5750461933710995,0.49852847107941806
BLZ,-0.534460779858282,-0.8214022384520875,1.0532819576941088,0.4698343252200375,0.6037403392304801,0.4793990405064977
BEN,0.010727991469948583,0.2881047347772939,0.03942213732932914,0.11593985962101062,-0.056225015535272725,-0.037095584962352345
BTN,0.10637514433455043,-3.0786750460566914,0.05855156790224951,0.9480700895430468,0.5176579016523384,0.29766945006375417
BOL,-0.2666487518373968,-0.1901310295457153,-0.15187216839987458,-0.15187216839987458,-0.12317802254049402,-0.0657897308217329
BIH,-0.534460779858282,-3.2986634976452756,-0.7544492314468663,0.020292706756408773,-0.25708403655093665,-0.8022728078791671
BWA,0.13506929019393102,0.2785400194908338,0.3359283112095949,0.2785400194908338,0.23071644305853287,0.18289286662623191
BRA,0.04898685261578933,0.04898685261578933,0.04898685261578933,0.04898685261578933,0.04898685261578933,0.04898685261578933
BRN,0.2785400194908338,0.3167988806366745,0.24028115834499303,0.23071644305853287,-0.056225015535272725,0.14463400548039118
BGR,-0.34316647412907825,-0.7448845161604062,-0.2666487518373968,-0.16143688368633477,-0.16143688368633477,-0.017966154389431967
BFA,-0.3718606199884589,-0.25708403655093665,-0.1901310295457153,-0.1423074531134144,-0.11361330725403382,-0.09448387668111345
BDI,-0.5248960645718218,-0.9648729677489902,-1.3283321486344775,0.19245758191269208,0.2881047347772939,-0.09448387668111345
CPV,-1.5674500307959818,-0.28577818241031716,-0.19969574483217548,-0.3622959047019987,-0.6396726480093441,-0.3622959047019987
KHM,-0.1327427378269542,0.8428582213919849,0.6324344850898606,-0.008401439102971784,-0.3622959047019987,-0.1423074531134144
CMR,0.010727991469948583,-0.02753086967589216,-0.017966154389431967,-0.017966154389431967,-0.008401439102971784,0.020292706756408773
CAN,0.6706933462357013,0.5176579016523384,0.5367873322252588,0.6706933462357013,0.756775783813843,0.6706933462357013
CAF,-0.25708403655093665,0.35505774178251526,0.18289286662623191,-0.0657897308217329,-0.5153313492853617,-1.6344030378012033
TCD,0.05855156790224951,0.020292706756408773,0.22115172777207268,0.5080931863658782,0.18289286662623191,0.19245758191269208
CHL,0.020292706756408773,0.0681162831887097,0.07768099847516989,0.09681042904809026,0.11593985962101062,0.13506929019393102
CHN,0.03942213732932914,0.03942213732932914,0.03942213732932914,0.020292706756408773,0.010727991469948583,0.029857422042868956
COL,-0.10404859196757366,-0.0657897308217329,-0.04666030024881253,-0.02753086967589216,-0.008401439102971784,-0.008401439102971784
COM,-0.17100159897279493,-0.08491916139465326,-0.18056631425925512,-0.28577818241031716,-0.2475193212644764,-0.20926046011863572
COG,0.0681162831887097,0.21158701248561249,0.3646224570689754,0.32636359592313474,0.49852847107941806,-0.19969574483217548
COD,0.09681042904809026,0.6993874920950819,-0.38142533527491906,-0.037095584962352345,0.03942213732932914,0.04898685261578933
CRI,0.16376343605331156,0.4507048946471171,0.5080931863658782,0.24028115834499303,0.18289286662623191,0.12550457490747083
HRV,0.15419872076685137,-0.534460779858282,-0.7448845161604062,0.03942213732932914,0.0011632761834883996,-0.09448387668111345
CUB,-0.08491916139465326,-0.16143688368633477,-0.18056631425925512,-0.19969574483217548,-0.25708403655093665,-0.07535444610819308
CYP,0.49852847107941806,1.0724113882670292,1.1776232564180913,1.168058541131631,1.1011055341264098,0.4315754640741967
CZE,0.05855156790224951,0.10637514433455043,0.13506929019393102,0.13506929019393102,0.5080931863658782,0.15419872076685137
CIV,0.6037403392304801,0.5846109086575597,0.26897530420437354,-0.3527311894155385,-0.17100159897279493,0.10637514433455043
DNK,0.17332815133977175,0.2881047347772939,0.3167988806366745,0.21158701248561249,0.35505774178251526,0.41244603350127634
DJI,3.434896064022695,-1.3570262944938578,0.3359283112095949,-0.18056631425925512,0.010727991469948583,0.18289286662623191
DOM,-0.32403704355615787,-0.31447232826969773,-0.29534289769677735,-0.27621346712385697,-0.25708403655093665,-0.23795460597801626
ECU,0.010727991469948583,0.010727991469948583,-0.0657897308217329,-0.12317802254049402,-0.008401439102971784,0.0011632761834883996
EGY,-0.02753086967589216,-0.09448387668111345,-0.008401439102971784,0.029857422042868956,-0.017966154389431967,-0.008401439102971784
SLV,-0.9170493913166893,-0.8883552454573088,-1.0413906900406718,-0.95530825246253,-0.8500963843114681,-0.687496224441645
GNQ,1.0245878118347282,0.8715523672513653,1.2445762634233126,1.4454352844389764,1.837588611183844,1.6654237360275606
ERI,-0.20926046011863572,-2.4187096912909385,-0.3622959047019987,0.6228697698034005,-0.687496224441645,-0.6109785021499635
EST,0.24028115834499303,-1.3761557250667782,0.029857422042868956,-0.20926046011863572,-0.17100159897279493,-0.10404859196757366
SWZ,0.4698343252200375,-0.7544492314468663,-0.18056631425925512,-0.7640139467333265,-0.04666030024881253,-0.04666030024881253
ETH,0.38375188764189583,0.5846109086575597,0.0011632761834883996,0.029857422042868956,0.03942213732932914,0.03942213732932914
FJI,-1.7300501906658052,-0.8596610995979282,-0.9744376830354504,-1.3952851556396986,-0.6014137868635033,-0.582284356290583
FIN,0.11593985962101062,0.23071644305853287,0.13506929019393102,0.16376343605331156,0.2594105889179134,0.3359283112095949
FRA,0.21158701248561249,0.15419872076685137,0.17332815133977175,0.20202229719915232,0.21158701248561249,0.15419872076685137
GAB,0.15419872076685137,0.14463400548039118,0.21158701248561249,0.49852847107941806,0.9098112283972061,0.9671995201159672
GMB,1.168058541131631,-0.23795460597801626,-0.3909900505613792,-0.15187216839987458,-0.12317802254049402,-0.09448387668111345
GEO,-0.10404859196757366,-1.9500386422543892,-1.3857204403532384,-1.108343697045893,-1.261379141629256,-1.3761557250667782
DEU,0.4698343252200375,0.6802580615221615,0.21158701248561249,0.24028115834499303,0.05855156790224951,0.4698343252200375
GHA,0.010727991469948583,0.029857422042868956,-0.07535444610819308,0.20202229719915232,0.20202229719915232,0.010727991469948583
GRC,0.38375188764189583,0.8906817978242858,0.5654814780846393,0.24028115834499303,0.18289286662623191,-0.22838989069155602
GRD,-2.8778160250410276,-0.7161903703010255,-0.8787905301708485,-0.7257550855874857,-0.7353198008739459,-0.7257550855874857
GTM,-0.6109785021499635,-0.6683667938687247,-0.6492373632958042,-0.38142533527491906,-0.10404859196757366,-0.008401439102971784
GIN,0.6037403392304801,2.248871368501632,-0.5153313492853617,-0.7161903703010255,-0.5153313492853617,-0.3718606199884589
GNB,-0.5153313492853617,-0.48663720342598105,-0.897919960743769,-0.534460779858282,-0.27621346712385697,-0.0657897308217329
GUY,-2.543050990014921,-1.4239793014990791,-1.97873278811377,-1.5865794613689024,-1.3665910097803182,-0.6396726480093441
HTI,-0.3336017588426181,-0.31447232826969773,-0.28577818241031716,-0.2475193212644764,-0.22838989069155602,-0.22838989069155602
HND,-0.25708403655093665,-0.22838989069155602,-0.15187216839987458,-0.0657897308217329,-0.008401439102971784,0.020292706756408773
HKG,0.8141640755326043,0.5559167627981791,1.168058541131631,0.23071644305853287,0.29766945006375417,0.24984587363145325
HUN,-0.11361330725403382,0.23071644305853287,0.19245758191269208,0.16376343605331156,0.09681042904809026,0.10637514433455043
ISL,0.09681042904809026,-0.02753086967589216,0.11593985962101062,0.24028115834499303,0.7950346449596838,-0.07535444610819308
IND,0.04898685261578933,0.03942213732932914,0.03942213732932914,0.010727991469948583,0.0011632761834883996,0.010727991469948583
IDN,0.029857422042868956,0.010727991469948583,0.020292706756408773,-0.02753086967589216,-0.008401439102971784,-0.017966154389431967
IRN,0.546352047511719,-0.6396726480093441,0.23071644305853287,0.029857422042868956,-0.09448387668111345,-0.04666030024881253
IRQ,-0.6779315091551847,-0.10404859196757366,0.029857422042868956,-0.15187216839987458,-0.25708403655093665,0.3167988806366745
IRL,-0.5727196410041228,-0.008401439102971784,0.4698343252200375,0.9958936659753478,0.9098112283972061,-0.5248960645718218
ISR,0.3359283112095949,1.828023895897384,0.8715523672513653,0.3646224570689754,0.7950346449596838,0.09681042904809026
ITA,0.04898685261578933,0.09681042904809026,0.12550457490747083,0.5846109086575597,0.37418717235543564,0.13506929019393102
