Country,2010,2011,2012,2013,2014,2015,2016,2017
AFG,,,,0.9562155226447452,0.9562155226447452,1.003127125810833,0.78733375124683,0.78733375124683
ALB,-0.7982784357669321,-0.6856905881683217,-0.6856905881683217,-0.7326021913344094,-0.7326021913344094,-0.7232198707011919,-0.8358077182998022,-1.0516010928638053
DZA,,,,,,,,-0.047692785109530046
AGO,1.753712776468235,,2.129005601796936,2.138387922430154,1.481625478104927,1.481625478104927,1.0500387289769204,1.0500387289769204
ARG,-0.13213367080848765,-0.15089831207492263,-0.15089831207492263,-0.5074264961371887,-0.582485061202929,-0.5261911374036239,-0.6293966643690166,-0.6481613056354516
ARM,-0.9671602071648475,-0.976542527798065,-0.9577778865316301,-1.0140718103309352,-1.0328364515973703,-1.117277337296328,-1.1735712610956333,-1.0516010928638053
AUS,-1.2486298261613733,-1.2486298261613733,-1.2486298261613733,-1.2580121467945908,-1.220482864261721,-1.220482864261721,-1.1829535817288508,-1.220482864261721
AUT,-1.2861591086942434,-1.295541429327461,-1.3705999943932012,-1.3143060705938963,-1.2673944674278086,-1.1735712610956333,-1.276776788061026,-1.2392475055281558
AZE,-0.6950729088015393,-0.92024860399876,-0.92024860399876,-0.8827193214658898,-0.7513668326008446,-0.7513668326008446,-1.0328364515973703,-1.0516010928638053
BHS,-0.6387789850022342,-0.601249702469364,,-0.6481613056354516,,,,
BGD,0.7685691099803947,0.5809226973160442,0.5809226973160442,0.7404221480807424,0.7685691099803947,0.7216575068143071,0.6465989417485671,0.2713061164198661
BRB,,,,,,,,-0.4511325723378838
BLR,-1.117277337296328,-1.2111005436285032,-1.2111005436285032,-1.276776788061026,-1.3236883912271136,-1.3893646356596363,-1.3799823150264188,-1.3799823150264188
BEL,-1.2017182229952856,-1.276776788061026,-1.2392475055281558,-1.1923359023620683,-1.2486298261613733,-1.2111005436285032,-1.1548066198291982,-1.1735712610956333
BLZ,0.7028928655478721,,,,0.1399536275548205,0.1399536275548205,0.10242434502195051,0.10242434502195051
BEN,1.3127437067070116,1.3690376305063163,1.3690376305063163,1.2564497829077064,1.5191547606377969,1.5191547606377969,1.4534785162052746,1.4440961955720568
BTN,,,-0.11336902954205266,-0.0758397470091827,0.806098392513265,0.7685691099803947,0.6935105449146548,0.5621580560496092
BOL,1.5848310050703198,1.2095381797416187,1.2189205003748365,0.78733375124683,0.6935105449146548,0.7310398274475247,0.5058641322503042,0.4308055671845639
BIH,-0.0758397470091827,-0.9014839627323249,-0.9108662833655424,-0.9953071690645002,-0.7419845119676269,-0.7419845119676269,-0.7701314738672795,-0.5355734580368414
BWA,,,,1.5942133257035374,1.5942133257035374,1.575448684437102,1.5191547606377969,
BRA,0.5527757354163919,0.6184519798489144,0.5621580560496092,0.5527757354163919,0.4777171703506516,0.41204092591812896,0.30883539895273604,0.25254147515343073
BGR,-0.9296309246319774,-0.92024860399876,-1.0609834134970229,-0.9577778865316301,-0.9953071690645002,-0.9859248484312827,-0.8545723595662373,-0.7982784357669321
BFA,1.406566913039187,1.303361386073794,1.2189205003748365,1.2939790654405763,1.2939790654405763,1.162626576575531,0.8999215988454403,1.0218917670772683
BDI,1.481625478104927,,,1.1907735384751834,1.068803370243356,0.9749801639111806,0.8717746369457876,1.1344796146758782
CPV,,,,-0.14151599144170532,-0.14151599144170532,-0.103986708908835,0.04613042122264522,
KHM,0.7122751861810898,0.5621580560496092,0.4401878878177813,0.327600040219171,0.327600040219171,0.1211889862883855,-0.16966295334135797,-0.16966295334135797
CMR,1.2001558591084012,1.1438619353090957,1.1438619353090957,1.0875680115097905,1.0875680115097905,1.0875680115097905,0.8905392782122227,1.2189205003748365
