Country,2010-2017
ALB,-0.903219616658888
DZA,-0.903219616658888
AGO,0.20793073237535775
ARG,0.20793073237535775
ARM,-0.6001786123768209
AUS,-0.49916494428279873
AUT,-0.8022059485648656
AZE,-1.3072742890349773
BGD,-0.6001786123768209
BLR,-0.903219616658888
BEL,-0.903219616658888
BEN,1.0160400771275362
BTN,-0.09511027190670929
BOL,0.5109717366574246
BIH,-0.6001786123768209
BWA,3.9454364518541833
BRA,1.6221220856916703
BGR,-0.2971376080947539
BFA,-0.3981512761887763
BDI,-0.19612394000073172
CPV,0.8140127409394918
CMR,0.8140127409394918
CAN,-0.6001786123768209
CAF,2.6322587666318933
TCD,0.30894440046938015
CHL,0.9150264090335138
CHN,0.20793073237535775
COL,1.521108417597648
COM,0.611985404751447
COG,1.218067413315581
COD,0.20793073237535775
CRI,1.1170537452215585
HRV,-0.8022059485648656
CYP,-0.49916494428279873
CZE,-1.0042332847529103
CIV,0.10691706428133534
DNK,-0.903219616658888
DJI,0.40995806856340217
DOM,0.611985404751447
ECU,0.5109717366574246
EGY,-0.6001786123768209
SLV,0.005903396187312911
EST,-0.7011922804708434
SWZ,1.6221220856916703
ETH,-0.09511027190670929
FJI,-0.2971376080947539
FIN,-0.903219616658888
FRA,-0.6001786123768209
GAB,0.20793073237535775
GMB,-0.3981512761887763
GEO,-0.3981512761887763
DEU,-0.7011922804708434
GHA,0.20793073237535775
GRC,-0.3981512761887763
GTM,1.0160400771275362
GIN,-0.6001786123768209
GNB,1.4200947495036254
HTI,0.10691706428133534
HND,1.521108417597648
HUN,-0.8022059485648656
ISL,-1.0042332847529103
IND,-0.3981512761887763
IDN,-0.09511027190670929
IRN,-0.19612394000073172
IRQ,-0.8022059485648656
IRL,-0.7011922804708434
ISR,0.10691706428133534
ITA,-0.49916494428279873
JPN,-0.7011922804708434
JOR,-0.49916494428279873
KAZ,-1.0042332847529103
KEN,1.0160400771275362
KIR,-0.2971376080947539
KOR,-0.7011922804708434
KGZ,-0.903219616658888
LAO,-0.2971376080947539
LVA,-0.49916494428279873
LBN,-0.7011922804708434
LSO,2.4302314304438486
LBR,-0.6001786123768209
LTU,-0.2971376080947539
LUX,-0.7011922804708434
MDG,0.20793073237535775
MWI,0.611985404751447
MYS,0.7129990728454694
MDV,-0.19612394000073172
MLI,-0.6001786123768209
MLT,-0.8022059485648656
MRT,-0.6001786123768209
MUS,-0.3981512761887763
MEX,0.40995806856340217
FSM,-0.09511027190670929
MDA,-1.0042332847529103
MNG,-0.6001786123768209
MNE,-0.7011922804708434
MAR,0.005903396187312911
MOZ,2.0261767580677597
MMR,-0.19612394000073172
NAM,3.9454364518541833
NPL,-0.6001786123768209
NLD,-0.8022059485648656
NIC,0.7129990728454694
NER,-0.49916494428279873
NGA,0.30894440046938015
NOR,-0.903219616658888
PAK,-0.7011922804708434
PSE,-0.49916494428279873
PAN,1.521108417597648
PNG,0.10691706428133534
PRY,1.0160400771275362
PER,0.40995806856340217
PHL,0.005903396187312911
POL,-0.7011922804708434
PRT,-0.3981512761887763
ROU,-0.903219616658888
RUS,-0.2971376080947539
RWA,1.3190810814096035
WSM,0.20793073237535775
STP,-0.8022059485648656
SEN,0.005903396187312911
SRB,-0.903219616658888
SYC,0.7129990728454694
SLE,-0.49916494428279873
SVK,-1.0042332847529103
SVN,-1.0042332847529103
SLB,-0.2971376080947539
ZAF,5.1576004689824515
SSD,0.8140127409394918
ESP,-0.3981512761887763
LKA,0.005903396187312911
SDN,-0.49916494428279873
SWE,-0.903219616658888
CHE,-0.6001786123768209
TJK,-0.49916494428279873
TZA,-0.19612394000073172
THA,-0.2971376080947539
MKD,-0.49916494428279873
TLS,-0.8022059485648656
TGO,0.30894440046938015
TON,-0.2971376080947539
TUN,-0.3981512761887763
TUR,0.20793073237535775
TUV,-0.09511027190670929
UGA,0.10691706428133534
UKR,-1.0042332847529103
GBR,-0.6001786123768209
USA,0.10691706428133534
URY,-0.09511027190670929
VUT,-0.2971376080947539
VEN,0.9150264090335138
VNM,-0.49916494428279873
YEM,-0.2971376080947539
ZMB,3.137327107102005
ZWE,0.30894440046938015
