Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.4105351170568562,44.7,13.5,29.3,18.3,11.6,4.9,3.9,358.8,147.3,24.8,5.7
ALB,0.9373913043478259,60.1,10.1,21.9,15.5,10.4,5.3,2.5,230.0,215.6,37.9,9.5
DZA,0.058110367892976585,39.7,14.5,2.2,27.7,20.4,13.2,5.2,478.4,27.8,6.0,7.6
AND,1.7210144927536233,62.9,9.5,49.2,9.9,5.2,0.4,2.1,193.2,332.5,49.8,6.4
AGO,0.9478260869565218,64.0,12.8,0.1,27.2,20.7,14.4,3.0,276.0,261.6,20.2,17.9
ATG,0.5444664031620553,55.1,8.2,0.0,27.9,23.8,19.7,4.4,404.8,220.4,29.3,22.3
ARG,0.6323757763975155,47.4,12.5,15.5,20.6,14.3,8.1,2.8,257.6,162.9,18.2,11.5
ARM,0.8932806324110673,65.3,10.5,47.6,10.7,5.4,0.2,2.2,202.4,180.8,36.3,5.5
AUS,0.21739130434782608,33.2,13.8,0.7,28.0,21.1,14.2,4.5,414.0,90.0,13.6,13.5
AUT,1.0380434782608696,65.3,8.9,36.2,11.3,6.8,2.4,2.0,184.0,191.0,39.9,7.7
AZE,0.5529891304347826,68.2,10.1,26.6,14.3,9.3,4.2,2.4,220.8,122.1,26.3,8.6
BHS,0.8084886128364389,56.3,10.3,0.0,28.9,23.7,18.5,4.2,386.4,312.4,24.8,21.4
BHR,0.06297953964194374,37.6,13.3,0.0,31.9,25.2,18.6,6.8,625.6,39.4,13.6,15.8
BGD,1.55779427359491,53.0,9.7,0.0,31.1,26.2,21.4,4.1,377.2,587.6,22.9,24.3
BRB,0.8632457027300303,56.1,7.7,0.0,28.6,24.7,20.8,4.3,395.6,341.5,37.2,23.9
BLR,0.17638339920948615,56.8,10.8,38.6,12.1,6.6,1.2,2.2,202.4,35.7,20.8,7.2
BEL,0.6702898550724637,69.2,9.8,21.6,14.6,9.7,4.8,2.4,220.8,148.0,44.2,8.6
BLZ,0.7158746208291202,50.6,9.4,0.0,30.6,25.9,21.2,4.3,395.6,283.2,27.6,27.2
BEN,0.6252470355731224,69.3,12.0,0.0,33.5,27.5,21.5,4.4,404.8,253.1,20.1,23.3
BTN,0.946105072463768,56.2,11.6,40.4,13.1,7.3,1.5,2.4,220.8,208.9,17.3,8.1
BOL,1.0560461956521738,61.9,11.7,8.4,26.9,21.0,15.2,3.2,294.4,310.9,27.5,20.0
BIH,0.9754253308128544,62.8,10.1,24.7,14.7,9.6,4.6,2.3,211.6,206.4,38.7,9.0
BWA,0.4624824684431978,41.5,15.3,2.4,27.2,19.5,11.9,3.1,285.2,131.9,12.2,16.4
BRA,2.2072981366459627,75.2,10.0,0.0,29.7,24.7,19.7,2.8,257.6,568.6,62.8,25.8
BRN,1.8639657444005269,63.7,7.9,0.0,29.9,25.9,21.9,3.3,303.6,565.9,44.5,30.1
BGR,0.5207509881422925,67.8,11.0,28.7,14.9,9.4,3.9,2.2,202.4,105.4,23.2,9.4
BFA,0.17522488755622187,37.7,13.6,0.0,35.7,28.8,22.0,5.8,533.6,93.5,11.9,17.1
BDI,2.0045766590389014,82.4,10.9,0.0,22.7,17.2,11.7,1.9,174.8,350.4,52.9,19.7
CPV,0.03043478260869565,38.5,8.0,0.0,26.2,22.1,18.1,4.5,414.0,12.6,6.1,18.8
KHM,0.7461956521739131,60.0,10.4,0.0,32.7,27.4,22.3,4.0,368.0,274.6,25.0,27.9
CMR,1.4018952062430323,65.8,10.7,0.0,31.6,26.2,20.9,3.9,358.8,503.0,35.8,22.7
CAN,0.9304347826086956,57.6,11.3,82.8,-3.6,-9.2,-14.8,1.0,92.0,85.6,22.3,3.2
CAF,0.6453488372093024,44.2,12.8,0.0,33.1,26.6,20.3,4.3,395.6,255.3,25.1,21.5
TCD,0.039038579301898337,25.9,17.3,0.0,37.9,29.3,20.7,7.1,653.2,25.5,3.9,11.0
CHL,1.2702569169960476,49.6,9.5,29.5,13.2,8.4,3.7,2.2,202.4,257.1,17.3,7.5
CHN,0.631184407796102,59.3,12.7,43.3,13.6,7.2,0.9,2.9,266.8,168.4,26.9,6.7
COL,2.967741935483871,76.1,9.6,0.2,28.7,23.9,19.1,3.1,285.2,846.4,56.8,25.4
COM,1.4939931350114417,54.9,7.7,0.0,30.3,26.5,22.7,3.8,349.6,522.3,33.8,27.1
COG,1.7211394302848575,75.5,10.0,0.0,29.8,24.8,19.8,2.9,266.8,459.2,38.3,26.0
COD,1.5494752623688155,72.5,11.1,0.0,29.0,23.5,18.0,2.9,266.8,413.4,37.5,23.4
CRI,1.5674924165824065,49.0,11.2,0.0,31.4,25.8,20.2,4.3,395.6,620.1,34.2,26.7
CIV,0.8810223266745005,65.0,10.4,0.0,32.3,27.1,21.9,3.7,340.4,299.9,27.3,26.5
HRV,1.1503623188405796,61.2,10.0,18.4,15.8,10.8,5.9,2.4,220.8,254.0,40.7,9.7
CUB,1.01268115942029,53.1,9.9,0.0,29.7,24.7,19.7,4.2,386.4,391.3,27.9,23.9
CYP,0.3190364277320799,45.0,11.0,2.8,21.2,15.6,10.2,3.7,340.4,108.6,20.5,11.7
CZE,0.3556521739130435,67.8,10.1,28.4,13.8,8.7,3.7,2.5,230.0,81.8,31.2,7.9
DNK,0.374141876430206,62.8,7.9,32.8,10.8,6.8,2.9,1.9,174.8,65.4,26.5,7.9
DJI,0.02391304347826087,38.5,9.8,0.0,32.5,27.5,22.6,5.0,460.0,11.0,1.7,27.0
DMA,2.071428571428572,55.9,8.0,0.0,24.3,20.3,16.3,3.5,322.0,667.0,44.1,19.5
DOM,1.0167224080267558,56.8,10.2,0.0,27.8,22.6,17.5,3.9,358.8,364.8,31.9,21.1
ECU,4.016304347826087,80.4,11.9,3.3,27.6,21.6,15.7,3.0,276.0,1108.5,74.0,21.9
EGY,0.03364389233954451,33.9,15.8,0.3,29.7,21.8,13.9,6.3,579.6,19.5,3.3,9.4
SLV,0.4919484702093398,35.4,13.2,0.0,32.2,25.6,19.0,5.4,496.8,244.4,27.2,21.9
GNQ,2.2212732919254656,77.8,8.7,0.0,29.3,24.9,20.6,2.8,257.6,572.2,46.5,27.7
ERI,0.03490802675585284,26.4,13.9,0.0,31.9,24.9,17.9,5.2,478.4,16.7,4.5,19.2
EST,0.2078005115089514,60.3,9.3,50.7,8.6,3.9,-0.7,1.7,156.4,32.5,20.4,6.3
ETH,0.5806763285024155,43.0,14.0,0.6,29.2,22.2,15.2,4.5,414.0,240.4,20.2,16.7
FJI,2.734632683658171,69.8,6.4,0.0,27.6,24.4,21.2,2.9,266.8,729.6,51.5,25.8
FIN,0.3311036789297659,64.3,9.3,67.8,5.5,0.8,-3.9,1.3,119.6,39.6,28.3,5.1
FRA,1.0122282608695652,64.2,9.5,21.4,14.5,9.7,4.9,2.4,220.8,223.5,46.3,8.9
GAB,2.2943143812709033,84.4,9.1,0.0,29.7,25.2,20.6,2.6,239.2,548.8,41.2,27.8
GMB,0.028225806451612906,22.4,17.3,0.0,38.0,29.3,20.7,6.2,570.4,16.1,12.8,16.7
GEO,0.9575569358178054,67.3,10.3,51.4,9.4,4.2,-0.9,2.1,193.2,185.0,34.6,6.0
DEU,0.4829867674858223,69.0,9.5,24.2,14.0,9.2,4.4,2.3,211.6,102.2,34.9,8.2
GHA,1.2050528789659225,63.9,10.0,0.0,31.7,26.7,21.7,3.7,340.4,410.2,39.1,25.9
GRC,0.5089955022488756,50.8,10.0,9.6,18.1,13.1,8.1,2.9,266.8,135.8,23.2,10.8
GRD,0.4554865424430642,55.4,8.1,0.0,29.8,25.7,21.6,4.2,386.4,176.0,32.9,25.4
GTM,0.974721941354904,44.9,11.8,0.1,30.0,24.0,18.1,4.3,395.6,385.6,28.0,23.7
GIN,0.8960869565217391,48.6,13.1,0.0,34.3,27.8,21.2,5.0,460.0,412.2,26.4,20.8
GNB,0.25419527078565984,24.6,14.0,0.0,35.7,28.7,21.7,5.7,524.4,133.3,26.2,21.1
GUY,3.2650966183574885,67.1,8.3,0.0,29.1,24.9,20.8,3.6,331.2,1081.4,70.0,23.2
HTI,1.542948038176034,55.3,10.5,0.0,28.7,23.4,18.2,4.1,377.2,582.0,34.7,21.3
HND,0.4909420289855073,37.0,10.5,0.0,29.7,24.4,19.1,5.4,496.8,243.9,27.3,22.2
HKG,1.5184782608695653,73.0,6.6,0.0,25.2,21.8,18.5,3.0,276.0,419.1,41.9,21.8
HUN,0.4531772575250837,60.7,11.1,20.3,16.6,11.0,5.5,2.6,239.2,108.4,31.2,9.5
ISL,2.5583003952569165,74.1,5.9,61.8,4.0,1.0,-1.9,1.1,101.2,258.9,53.2,5.4
IND,0.2065217391304348,33.0,13.5,4.9,32.6,25.8,19.1,5.6,515.2,106.4,7.3,16.2
IDN,2.1694373401534532,63.1,9.3,0.0,30.4,25.7,21.1,3.4,312.8,678.6,48.7,28.0
IRN,0.2621635610766045,54.1,13.5,15.0,22.2,15.4,8.7,4.2,386.4,101.3,22.8,8.6
IRQ,0.16219096334185848,40.5,13.8,3.3,26.2,19.3,12.4,5.1,469.2,76.1,15.9,10.7
IRL,1.0175120772946857,71.4,8.0,22.3,12.3,8.3,4.3,1.8,165.6,168.5,46.5,8.9
ISR,0.32847295864262993,38.9,12.3,1.4,23.1,16.9,10.8,4.1,377.2,123.9,20.7,11.9
ITA,1.0478260869565217,58.8,8.3,12.6,15.8,11.6,7.5,2.5,230.0,241.0,38.5,10.5
JAM,2.4353400222965442,53.7,8.8,0.0,28.8,24.3,19.9,3.9,358.8,873.8,40.2,25.0
JPN,2.0160455486542443,68.2,9.1,31.6,12.6,8.0,3.5,2.1,193.2,389.5,55.1,8.9
JOR,0.11238720262510253,31.6,14.3,4.4,23.8,16.6,9.5,5.3,487.6,54.8,13.2,7.9
KAZ,0.2826086956521739,52.4,12.3,50.5,10.9,4.7,-1.5,2.5,230.0,65.0,23.2,6.0
KEN,0.5460662525879918,65.2,11.5,0.4,29.3,23.5,17.8,4.2,386.4,211.0,26.8,20.1
KIR,,70.4,5.8,0.0,31.2,28.3,25.5,,,462.9,56.8,29.5
PRK,0.8185618729096991,49.0,11.6,49.9,11.0,5.2,-0.6,2.6,239.2,195.8,30.9,5.7
KOR,1.4139492753623186,57.1,10.5,26.6,14.8,9.5,4.2,2.4,220.8,312.2,28.5,9.0
KWT,0.09711332858161084,44.1,13.2,0.0,29.8,23.2,16.6,6.1,561.2,54.5,17.3,12.7
KGZ,0.6124581939799332,55.5,12.7,65.1,8.3,2.0,-4.4,2.6,239.2,146.5,35.7,2.5
LAO,1.1102941176470589,65.2,9.7,0.0,28.3,23.4,18.6,3.4,312.8,347.3,37.5,22.7
LVA,0.17677345537757436,59.3,9.7,45.0,10.0,5.1,0.2,1.9,174.8,30.9,19.6,6.6
LBN,0.5594629156010229,44.8,11.4,9.2,19.6,13.8,8.2,3.4,312.8,175.0,25.8,10.9
LSO,0.8197463768115941,39.8,13.6,30.2,17.1,10.3,3.6,2.4,220.8,181.0,24.4,8.0
LBR,1.265096618357488,68.9,11.4,0.0,32.1,26.4,20.7,3.6,331.2,419.0,31.6,25.5
LBY,0.022615708274894814,29.5,15.6,0.3,29.6,21.7,13.9,6.2,570.4,12.9,3.5,9.1
LIE,1.4699488491048591,70.5,7.8,40.9,9.5,5.5,1.6,1.7,156.4,229.9,39.5,7.2
LTU,0.17292490118577075,58.6,10.4,39.3,11.6,6.4,1.2,2.2,202.4,35.0,20.5,7.0
LUX,0.8247826086956521,69.8,10.1,25.2,14.4,9.3,4.3,2.5,230.0,189.7,45.4,8.0
MDG,0.9932065217391304,53.3,9.0,0.0,28.0,23.5,19.0,3.2,294.4,292.4,33.3,23.2
MWI,1.2432533733133433,61.0,9.7,0.0,25.6,20.7,15.9,2.9,266.8,331.7,28.3,20.4
MYS,2.3396739130434785,65.7,8.5,0.0,29.6,25.3,21.1,3.2,294.4,688.8,51.9,28.8
MDV,,57.6,5.7,0.0,30.2,27.3,24.5,,,563.6,38.6,29.2
MLI,0.04279891304347826,47.0,15.6,0.0,35.5,27.7,19.9,6.4,588.8,25.2,3.4,10.1
MLT,,53.8,7.7,0.0,20.3,16.4,12.5,,,121.4,19.2,13.9
MHL,,64.2,5.5,0.0,30.3,27.6,24.9,,,590.6,54.4,29.3
MRT,0.0033444816053511705,25.8,15.8,0.0,34.2,26.2,18.3,6.5,598.0,2.0,0.6,8.9
MUS,2.193197755960729,62.0,6.9,0.0,27.2,23.7,20.3,3.1,285.2,625.5,62.9,24.1
MEX,0.12617220801364026,53.3,16.3,2.5,29.2,21.1,12.9,5.1,469.2,59.2,6.8,14.0
MDA,0.18317230273752014,55.4,10.3,26.5,14.6,9.4,4.3,2.7,248.4,45.5,20.5,8.4
MCO,1.3163819875776397,53.0,8.0,8.8,15.8,11.7,7.7,2.8,257.6,339.1,37.6,9.6
MNG,0.10660535117056856,40.8,14.3,69.2,7.7,0.6,-6.6,2.6,239.2,25.5,13.6,3.5
