Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.024102079395085067,24.0,15.4,1.9,31.2,23.5,15.8,6.9,634.8,15.3,5.3,8.4
ALB,0.2658514492753623,30.1,12.8,0.0,27.2,20.8,14.4,4.8,441.6,117.4,23.1,14.8
DZA,0.008605072463768116,36.7,15.0,0.0,40.3,32.8,25.4,7.2,662.4,5.7,2.9,13.0
AND,0.7915273132664437,54.1,11.0,0.1,21.7,16.2,10.7,3.9,358.8,284.0,38.4,12.4
AGO,0.005928853754940711,46.3,16.4,1.2,27.2,19.0,10.8,3.3,303.6,1.8,0.3,11.8
ATG,1.1586493987049031,59.8,6.9,0.0,30.5,27.1,23.7,4.7,432.4,501.0,42.9,27.7
ARG,0.6572890025575447,56.0,10.8,33.8,14.1,8.7,3.3,1.7,156.4,102.8,16.7,8.3
ARM,0.4877428307123034,36.9,14.1,1.7,24.8,17.8,10.8,4.7,432.4,210.9,29.6,10.4
AUS,0.1093544137022398,24.5,14.6,12.1,22.3,14.9,7.7,3.3,303.6,33.2,9.1,9.2
AUT,1.321671195652174,61.6,9.4,1.1,20.4,15.7,11.1,3.2,294.4,389.1,46.7,13.3
AZE,0.3058397271952259,41.0,12.5,1.5,28.7,22.4,16.2,5.1,469.2,143.5,20.6,15.1
BHS,0.803623188405797,64.8,9.5,0.0,32.8,28.0,23.2,4.5,414.0,332.7,30.4,28.0
BHR,0.0,27.8,14.8,0.0,43.5,36.0,28.7,10.4,956.8,0.0,0.0,18.7
BGD,5.330842391304349,82.6,5.7,0.0,30.7,27.8,25.0,3.2,294.4,1569.4,49.9,31.4
