Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.10769230769230767,25.4,14.9,25.6,20.2,12.8,5.4,3.5,318.5,34.3,7.9,4.9
ALB,1.961276818419676,56.7,10.1,10.5,18.1,13.0,8.0,2.1,191.1,374.8,32.5,10.3
DZA,0.0497002997002997,34.4,13.7,0.4,30.5,23.6,16.8,4.4,400.4,19.9,6.1,10.3
AND,2.0395604395604394,65.7,8.3,28.9,11.8,7.7,3.5,2.0,182.0,371.2,44.5,6.8
AGO,0.645084645084645,67.0,13.3,0.0,29.7,23.0,16.4,3.7,336.7,217.2,19.5,18.3
ATG,1.5607075850978287,56.9,7.7,0.0,31.0,27.2,23.4,4.1,373.1,582.3,46.4,27.8
ARG,0.4424385138670853,46.2,13.6,14.0,21.9,15.1,8.3,4.2,382.2,169.1,19.0,10.4
ARM,0.5939298796441653,42.3,11.6,40.2,13.2,7.4,1.7,2.1,191.1,113.5,23.2,4.8
AUS,0.16771752837326606,36.0,13.9,0.9,29.3,22.3,15.4,6.1,555.1,93.1,15.2,12.1
AUT,2.576007326007326,70.7,6.7,30.9,10.0,6.6,3.3,1.2,109.2,281.3,40.5,8.3
AZE,0.5749250749250749,48.7,9.5,20.4,16.2,11.5,6.7,2.2,200.2,115.1,20.1,8.8
BHS,0.9806246385193754,58.2,9.6,0.0,31.7,26.8,22.1,3.8,345.8,339.1,33.3,25.7
BHR,0.00017170329670329672,25.7,13.5,0.0,35.6,28.8,22.1,6.4,582.4,0.1,0.1,17.3
BGD,2.023872679045093,51.7,7.9,0.0,29.7,25.7,21.8,2.9,263.9,534.1,21.4,26.4
BRB,1.8536726431463275,55.4,7.7,0.0,30.8,26.9,23.1,3.8,345.8,641.0,49.7,28.2
BLR,1.7399267399267395,69.8,6.8,41.6,7.2,3.8,0.4,0.9,81.9,142.5,37.8,7.1
BEL,2.8582417582417583,72.4,6.7,21.7,11.8,8.4,5.1,1.0,91.0,260.1,54.9,9.8
BLZ,2.8596242467210207,62.3,7.8,0.0,29.8,25.9,22.0,3.1,282.1,806.7,60.3,29.1
BEN,0.7397174254317112,69.4,12.2,0.0,33.4,27.3,21.2,3.5,318.5,235.6,24.4,26.3
BTN,1.6703296703296704,47.5,12.5,37.4,14.7,8.4,2.2,2.0,182.0,304.0,19.2,8.3
BOL,0.6430960344003822,62.3,13.0,6.9,29.5,23.0,16.5,4.6,418.6,269.2,23.8,19.1
BIH,2.698489010989011,65.9,9.7,21.1,15.2,10.3,5.5,1.6,145.6,392.9,43.0,9.8
BWA,0.18933150183150185,49.2,15.5,0.0,32.4,24.6,16.9,4.8,436.8,82.7,12.8,15.8
BRA,1.1075766338924231,71.0,11.1,0.0,31.3,25.7,20.2,3.8,345.8,383.0,45.7,24.9
BRN,3.0056717476072317,75.5,7.8,0.0,30.9,27.0,23.1,3.1,282.1,847.9,63.0,29.6
BGR,0.6766917293233082,61.9,10.1,20.8,16.0,11.0,5.9,1.9,172.9,117.0,18.9,9.8
BFA,0.3556231003039514,33.1,13.2,0.0,35.2,28.6,22.0,4.7,427.7,152.1,18.8,23.7
BDI,0.649607535321821,72.2,13.6,0.0,27.6,20.8,14.0,3.5,318.5,206.9,41.4,17.1
CPV,0.3272581077459126,44.0,7.2,0.0,28.4,24.8,21.3,4.1,373.1,122.1,7.9,23.7
KHM,1.4105894105894106,65.9,7.8,0.0,30.9,26.9,23.0,3.3,300.3,423.6,32.9,28.6
CMR,1.7390996100673517,73.7,11.0,0.0,29.9,24.3,18.9,3.1,282.1,490.6,43.8,22.2
CAN,2.2433281004709578,67.6,8.0,70.4,0.3,-3.7,-7.7,0.7,63.7,142.9,32.0,4.6
CAF,1.1472527472527472,49.8,12.4,0.0,30.6,24.4,18.2,3.5,318.5,365.4,32.1,22.2
TCD,0.08791208791208792,18.9,16.0,0.0,36.0,28.0,20.0,6.0,546.0,48.0,6.1,14.9
CHL,0.3783882783882784,46.6,10.2,30.2,13.6,8.4,3.3,3.0,273.0,103.3,8.8,7.0
CHN,0.6452119309262166,46.4,12.0,42.0,13.5,7.5,1.5,2.1,191.1,123.3,24.0,7.8
COL,2.724211272598369,73.4,9.6,0.1,29.5,24.7,19.9,3.1,282.1,768.5,57.4,25.9
COM,0.14940378770166005,45.5,9.2,0.0,30.1,25.4,20.8,4.7,427.7,63.9,8.1,24.2
COG,1.9921507064364208,78.0,9.1,0.0,28.7,24.2,19.7,2.8,254.8,507.6,41.7,24.3
COD,1.2104562104562104,70.4,11.2,0.0,29.8,24.2,18.6,3.3,300.3,363.5,32.7,22.5
CRI,3.1586538461538463,60.8,9.5,0.0,29.3,24.6,19.8,3.2,291.2,919.8,56.3,26.9
CIV,1.4494505494505494,73.7,8.6,0.0,30.6,26.3,22.0,3.0,273.0,395.7,39.2,27.1
HRV,4.097435897435897,70.6,9.0,16.7,15.8,11.3,6.8,1.5,136.5,559.3,47.0,10.9
CUB,1.3593073593073592,59.0,8.7,0.0,31.3,26.9,22.6,3.3,300.3,408.2,35.8,28.8
CYP,0.1587622903412377,24.0,11.6,0.8,26.1,20.2,14.5,3.8,345.8,54.9,9.7,13.8
CZE,1.4313186813186811,75.8,7.0,30.1,10.4,6.8,3.4,1.2,109.2,156.3,41.5,8.5
DNK,2.8200549450549453,74.6,5.0,26.0,9.1,6.5,4.0,0.8,72.8,205.3,44.9,8.9
DJI,0.12980769230769232,36.1,9.3,0.0,33.0,28.3,23.6,4.8,436.8,56.7,14.8,27.3
DMA,4.041120170152428,56.9,7.5,0.0,27.2,23.4,19.7,3.1,282.1,1140.0,59.1,25.3
DOM,1.065287653522948,62.4,9.4,0.0,30.4,25.6,20.9,3.4,309.4,329.6,38.7,25.4
ECU,1.0190691661279898,79.2,13.1,3.5,28.4,21.8,15.3,3.4,309.4,315.3,36.8,20.4
EGY,0.0136844287787684,22.3,13.4,0.0,31.6,24.9,18.2,5.3,482.3,6.6,0.9,14.4
SLV,2.471899529042386,54.1,10.5,0.0,29.5,24.3,19.0,3.5,318.5,787.3,60.7,24.5
GNQ,3.3093203093203094,86.1,7.7,0.0,28.4,24.5,20.6,2.7,245.7,813.1,58.1,25.8
ERI,0.14500716674629718,31.9,11.7,0.0,32.0,26.2,20.4,4.6,418.6,60.7,9.9,21.8
EST,1.3687423687423683,73.9,6.3,47.5,6.1,3.0,-0.2,0.9,81.9,112.1,36.0,6.3
