Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.8981684981684981,50.5,11.7,69.0,6.7,0.9,-5.0,1.5,136.5,122.6,19.5,3.3
ALB,1.5274725274725274,50.4,8.9,56.0,7.7,3.2,-1.2,0.9,81.9,125.1,22.0,6.1
DZA,0.08579881656804735,32.7,12.9,14.7,18.6,12.2,5.7,2.6,236.6,20.3,4.8,6.1
AND,1.9945054945054943,50.0,8.6,71.0,5.3,1.0,-3.3,0.6,54.6,108.9,27.7,5.9
AGO,1.8493442041829136,80.6,10.8,0.0,28.0,22.6,17.3,3.1,282.1,521.7,39.2,21.5
ATG,2.0853761622992395,51.5,7.1,0.0,28.7,25.1,21.6,3.9,354.9,740.1,58.4,24.3
ARG,0.2446886446886447,41.7,14.9,2.6,29.6,22.1,14.7,6.0,546.0,133.6,18.9,14.9
ARM,0.7472527472527473,52.4,10.4,85.6,-1.2,-6.4,-11.7,0.7,63.7,47.6,20.6,1.8
AUS,0.3296703296703297,47.0,13.2,0.0,33.8,27.2,20.7,6.7,609.7,201.0,19.4,17.1
AUT,3.7875457875457883,68.2,5.9,68.0,2.9,-0.0,-3.0,0.6,54.6,206.8,37.8,4.9
AZE,0.7557997557997558,57.8,9.0,65.6,5.1,0.6,-3.9,0.9,81.9,61.9,21.7,4.8
BHS,0.543069833392414,55.4,9.7,0.0,27.5,22.6,17.8,3.1,282.1,153.2,19.5,19.9
BHR,0.02100840336134454,35.5,11.6,0.8,22.0,16.2,10.4,3.4,309.4,6.5,4.5,11.5
BGD,0.16525781910397294,28.4,11.8,0.0,25.9,20.0,14.1,2.6,236.6,39.1,2.1,16.4
BRB,1.474840948525159,51.1,6.7,0.0,28.9,25.6,22.2,3.8,345.8,510.0,53.3,25.5
BLR,4.014652014652015,84.2,5.2,70.0,1.6,-1.0,-3.6,0.3,27.3,109.6,52.6,5.1
BEL,3.9912087912087912,79.3,5.4,33.8,7.8,5.1,2.4,0.5,45.5,181.6,49.4,8.0
BLZ,1.4784144427001569,56.5,8.7,0.0,27.9,23.5,19.2,2.8,254.8,376.7,44.2,25.4
BEN,0.02080897825578677,59.0,14.7,0.0,33.7,26.4,19.0,4.7,427.7,8.9,0.9,11.7
BTN,0.3681318681318681,36.4,14.2,67.7,7.9,0.8,-6.4,1.4,127.4,46.9,5.5,4.7
BOL,1.340391316001072,68.7,11.0,3.3,28.8,23.3,17.8,4.1,373.1,500.1,43.8,22.1
BIH,1.912087912087912,62.8,7.6,63.8,5.4,1.6,-2.2,0.6,54.6,104.4,25.7,5.8
BWA,0.8801674515960229,64.7,12.0,0.0,30.9,24.9,19.0,4.2,382.2,336.4,35.9,21.5
