Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.1101953601953602,24.7,16.3,23.5,22.1,13.9,5.7,3.6,327.6,36.1,9.6,5.5
ALB,1.6796703296703297,55.5,9.4,7.9,17.8,13.1,8.5,2.0,182.0,305.7,31.5,10.4
DZA,0.0651848151848152,37.0,13.7,0.3,31.0,24.1,17.3,4.4,400.4,26.1,6.2,11.0
AND,1.3209947946790053,56.2,9.1,17.8,14.3,9.7,5.2,1.9,172.9,228.4,39.1,8.6
AGO,0.8172353961827646,65.9,13.1,0.0,29.8,23.3,16.8,3.8,345.8,282.6,21.7,18.4
ATG,2.1766091051805336,53.7,7.3,0.0,30.9,27.3,23.7,4.2,382.2,831.9,58.7,28.0
ARG,0.498594428826987,47.4,13.6,13.6,22.5,15.7,8.9,4.3,391.3,195.1,20.6,10.6
ARM,0.32286760858189434,46.6,13.2,29.5,17.1,10.5,4.0,2.1,191.1,61.7,15.3,7.8
AUS,0.07842157842157843,29.4,15.6,0.9,31.1,23.3,15.5,6.6,600.6,47.1,9.7,12.1
AUT,3.0295857988165684,62.0,7.5,27.1,11.2,7.5,3.7,1.3,118.3,358.4,50.6,8.4
AZE,0.37792642140468224,51.1,10.8,11.9,20.4,15.0,9.7,2.3,209.3,79.1,15.5,11.9
BHS,1.280508964719491,54.3,9.4,0.0,31.7,26.9,22.2,3.8,345.8,442.8,35.3,25.9
BHR,0.022149725274725283,30.6,13.8,0.0,36.2,29.2,22.4,6.4,582.4,12.9,4.7,17.4
BGD,1.988278388278388,51.4,7.9,0.0,30.3,26.3,22.4,3.0,273.0,542.8,21.5,25.9
BRB,1.58974358974359,52.3,7.2,0.0,30.6,27.0,23.5,3.9,354.9,564.2,60.0,29.0
BLR,1.9791208791208792,83.8,7.1,33.0,10.0,6.4,2.9,1.0,91.0,180.1,46.0,8.1
BEL,1.9729501267962808,69.1,7.6,7.4,15.0,11.1,7.3,1.3,118.3,233.4,57.4,11.0
BLZ,2.147058823529412,58.6,8.5,0.0,30.5,26.3,22.1,3.4,309.4,664.3,53.9,28.9
BEN,0.8797488226059654,70.3,11.1,0.0,32.7,27.1,21.6,3.5,318.5,280.2,28.8,25.1
BTN,1.3670329670329668,47.6,12.1,37.0,14.5,8.4,2.4,2.0,182.0,248.8,20.1,8.0
BOL,0.4599018003273322,60.3,14.0,7.8,29.7,22.7,15.7,4.7,427.7,196.7,21.8,18.8
BIH,2.32579185520362,62.1,9.3,10.0,16.4,11.7,7.0,1.7,154.7,359.8,42.9,9.9
BWA,0.13488472312001726,45.4,16.4,0.0,33.0,24.8,16.6,5.1,464.1,62.6,12.3,15.4
BRA,0.9418739155581259,70.4,11.1,0.0,32.0,26.4,20.9,3.8,345.8,325.7,43.4,26.0
