Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.013778322106552356,24.9,15.9,2.1,32.1,24.2,16.3,7.1,653.2,9.0,3.2,8.0
ALB,0.16415261756876665,34.3,12.7,0.0,28.4,22.0,15.7,4.9,450.8,74.0,10.1,16.3
DZA,0.005745341614906832,38.1,14.9,0.0,39.1,31.7,24.2,7.0,644.0,3.7,1.9,12.5
AND,0.4543478260869565,47.5,12.1,1.6,20.9,14.8,8.8,4.0,368.0,167.2,30.6,10.9
AGO,0.017180925666199158,45.2,16.3,3.2,26.3,18.1,10.0,3.1,285.2,4.9,0.5,12.0
ATG,1.207729468599034,59.2,7.2,0.0,29.4,25.8,22.3,4.5,414.0,500.0,44.9,26.0
ARG,0.3568840579710145,49.4,11.9,34.8,14.6,8.6,2.7,1.8,165.6,59.1,12.7,7.8
ARM,0.3254475703324808,37.4,14.4,0.3,26.9,19.7,12.6,5.1,469.2,152.7,24.0,10.4
AUS,0.23845108695652176,29.1,13.7,10.3,22.0,15.1,8.3,3.2,294.4,70.2,14.1,9.9
AUT,1.4165497896213184,61.6,9.6,2.5,19.8,15.0,10.2,3.1,285.2,404.0,50.1,12.8
AZE,0.12920426579163247,44.6,12.7,0.6,30.5,24.2,17.9,5.3,487.6,63.0,12.7,15.7
BHS,0.6884828862164662,57.5,10.5,0.0,33.0,27.7,22.4,4.7,432.4,297.7,26.6,27.3
BHR,0.0,30.9,14.3,0.0,43.0,35.9,28.7,10.2,938.4,0.0,0.0,19.0
BGD,7.284712482468443,84.1,5.8,0.0,30.8,27.9,25.0,3.1,285.2,2077.6,51.1,31.2
