Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.6192592592592592,49.8,11.5,74.1,5.6,-0.2,-5.9,1.5,135.0,83.6,16.0,3.0
ALB,5.37037037037037,84.6,6.7,49.4,6.8,3.5,0.1,0.9,81.0,435.0,46.5,6.0
DZA,0.09365079365079364,29.2,14.1,14.6,19.9,12.8,5.7,2.8,252.0,23.6,4.9,6.2
AND,2.1456790123456786,59.1,8.0,72.3,4.6,0.6,-3.5,0.9,81.0,173.8,35.0,4.8
AGO,1.333015873015873,74.9,11.2,0.0,28.7,23.1,17.5,3.5,315.0,419.9,36.7,19.9
ATG,1.0602777777777777,50.9,7.4,0.0,29.2,25.5,21.8,4.0,360.0,381.7,49.3,24.7
ARG,0.5277777777777778,48.7,13.4,2.5,28.3,21.6,14.9,5.6,504.0,266.0,25.8,15.1
ARM,0.9174603174603174,61.4,8.8,85.1,-0.5,-4.9,-9.3,0.7,63.0,57.8,24.0,2.4
AUS,0.4894017094017094,50.1,12.8,0.0,33.1,26.7,20.3,6.5,585.0,286.3,22.7,16.7
AUT,4.915555555555557,64.7,6.5,78.9,0.8,-2.5,-5.8,0.5,45.0,221.2,43.9,4.2
AZE,1.0291666666666666,66.0,8.0,64.2,4.6,0.6,-3.4,0.8,72.0,74.1,22.2,5.1
BHS,0.7508960573476703,54.3,9.8,0.0,27.2,22.3,17.5,3.1,279.0,209.5,22.8,19.8
BHR,0.02792792792792793,34.0,12.4,0.0,23.8,17.5,11.4,3.7,333.0,9.3,4.7,11.9
BGD,0.2511111111111111,26.8,12.1,0.0,25.2,19.1,13.1,2.5,225.0,56.5,2.2,15.8
BRB,1.3099415204678362,50.4,7.2,0.0,29.1,25.4,21.9,3.8,342.0,448.0,53.5,25.4
BLR,2.7722222222222217,83.7,5.3,80.9,-1.5,-4.1,-6.8,0.4,36.0,99.8,46.6,3.8
BEL,5.984444444444446,75.2,5.5,49.9,5.8,3.0,0.3,0.5,45.0,269.3,61.2,6.7
BLZ,1.7022222222222223,59.5,7.5,0.0,27.0,23.2,19.5,2.5,225.0,383.0,44.7,25.7
BEN,0.029314420803782507,60.6,14.3,0.0,34.8,27.6,20.5,4.7,423.0,12.4,1.5,13.9
BTN,0.21333333333333332,27.8,16.3,72.7,8.6,0.4,-7.8,1.5,135.0,28.8,5.3,4.2
BOL,1.9956790123456791,78.7,9.7,3.5,27.6,22.8,18.0,3.6,324.0,646.6,50.1,22.2
BIH,5.385185185185184,82.8,6.7,66.9,4.1,0.7,-2.6,0.6,54.0,290.8,43.5,5.2
BWA,0.3433333333333333,50.3,14.0,0.0,33.8,26.8,19.8,5.0,450.0,154.5,22.5,22.2
BRA,1.9781144781144784,81.5,9.5,0.0,30.5,25.7,21.0,3.3,297.0,587.5,64.2,26.8
BRN,3.830651340996168,73.4,6.6,0.0,29.5,26.1,22.8,2.9,261.0,999.8,64.2,28.7
BGR,2.6587301587301586,88.3,5.7,63.4,3.9,1.0,-1.8,0.7,63.0,167.5,29.4,5.4
BFA,0.00043572984749455336,24.2,15.9,0.0,33.7,25.7,17.7,5.1,459.0,0.2,0.2,7.6
BDI,1.6786666666666663,82.9,11.6,0.0,25.3,19.5,13.8,2.5,225.0,377.7,61.1,19.7
CPV,0.015079365079365081,38.1,7.8,0.0,25.6,21.7,17.9,4.2,378.0,5.7,0.9,17.4
KHM,0.1847619047619048,50.8,10.1,0.0,30.0,24.9,19.9,3.5,315.0,58.2,7.6,22.4
CMR,0.18746438746438746,52.1,14.2,0.0,31.2,24.1,17.0,3.9,351.0,65.8,8.1,17.3
CAN,11.255555555555556,56.4,9.4,89.9,-16.5,-21.1,-25.8,0.1,9.0,101.3,30.0,1.4
CAF,0.07833333333333334,33.6,17.5,0.0,33.0,24.3,15.5,4.0,360.0,28.2,4.8,14.5
TCD,0.003703703703703704,12.0,18.1,2.1,30.8,21.7,12.6,5.4,486.0,1.8,0.1,7.2
CHL,0.4025641025641026,51.1,10.0,11.4,17.5,12.5,7.5,3.9,351.0,141.3,15.2,9.3
CHN,0.32333333333333336,43.4,11.9,75.1,-0.7,-6.7,-12.7,1.0,90.0,29.1,12.5,2.6
COL,1.7326599326599328,67.2,9.7,0.2,29.3,24.4,19.6,3.3,297.0,514.6,43.4,24.5
COM,2.6780864197530865,69.9,6.3,0.0,29.6,26.4,23.3,3.6,324.0,867.7,49.5,28.8
COG,1.3421455938697318,74.0,9.8,0.0,29.8,24.9,20.0,2.9,261.0,350.3,28.6,25.4
COD,1.3540740740740742,76.2,10.9,0.0,29.6,24.1,18.7,3.0,270.0,365.6,33.9,23.2
CRI,1.1864864864864866,50.4,11.0,0.0,29.6,24.1,18.7,3.7,333.0,395.1,32.0,24.3
