Country,Aridity Index (AI),Cloud Cover (CLD) [percentage],Diurnal Temperature Range (DTR) [degrees Celsius],Ground Frost Frequency (FRS) [days],Maximum Temperature (TMX) [degrees Celsius],Mean Temperature (TMP) [degrees Celsius],Minimum Temperature (TMN) [degrees Celsius],Potential Evapotranspiration (PET) [mm_day],Potential Evapotranspiration (PET) [mm_month],Precipitation (PRE) [mm_month],Rain Days (WET) [days],Vapour Pressure (VAP) [hPa]
AFG,0.4372282608695652,48.3,13.5,24.1,20.0,13.2,6.5,4.0,368.0,160.9,22.5,6.5
ALB,0.785607196401799,58.6,9.9,14.1,17.1,12.1,7.2,2.9,266.8,209.6,36.5,9.2
DZA,0.053012967200610224,37.4,15.9,0.7,31.4,23.4,15.5,5.7,524.4,27.8,6.1,8.6
AND,1.7006340579710144,70.6,9.2,43.5,10.4,5.8,1.2,2.4,220.8,375.5,62.3,5.7
AGO,0.9815217391304348,64.3,12.8,0.0,28.7,22.3,15.9,3.0,276.0,270.9,21.3,20.0
ATG,1.106657608695652,54.5,7.3,0.0,29.9,26.2,22.5,4.8,441.6,488.7,37.5,25.2
ARG,0.517991004497751,36.5,13.0,12.7,21.4,14.9,8.4,2.9,266.8,138.2,16.1,12.2
ARM,0.8502415458937197,54.6,10.8,35.9,13.5,8.0,2.7,2.7,248.4,211.2,30.1,5.9
AUS,0.3301039697542533,41.0,13.0,0.6,29.3,22.8,16.3,4.6,423.2,139.7,17.7,14.4
AUT,1.6727688787185353,72.0,8.3,38.1,10.4,6.2,2.1,1.9,174.8,292.4,49.9,7.3
AZE,0.4724637681159421,58.3,11.1,17.4,18.0,12.4,6.9,3.0,276.0,130.4,17.6,9.2
BHS,0.7860671936758893,53.6,10.4,0.0,29.4,24.1,18.9,4.4,404.8,318.2,24.7,21.8
BHR,0.02007850241545894,40.7,12.1,0.0,33.9,27.8,21.8,7.2,662.4,13.3,7.3,17.1
BGD,1.172360248447205,53.6,10.0,0.0,31.5,26.5,21.5,4.2,386.4,453.0,20.1,23.2
BRB,1.3333333333333333,60.8,7.7,0.0,30.4,26.6,22.7,4.5,414.0,552.0,36.7,26.5
BLR,0.7986767485822307,59.7,9.6,38.9,11.5,6.7,1.9,2.3,211.6,169.0,36.8,7.6
BEL,1.048913043478261,74.1,8.7,30.8,11.9,7.5,3.2,2.0,184.0,193.0,45.0,7.7
BLZ,0.8933747412008282,58.7,9.5,0.0,31.3,26.5,21.8,4.2,386.4,345.2,25.1,27.9
BEN,0.6399456521739131,68.3,11.8,0.0,36.4,30.5,24.7,4.8,441.6,282.6,22.5,26.5
BTN,1.4923510466988728,57.9,11.9,37.8,14.0,8.0,2.1,2.7,248.4,370.7,24.8,7.3
BOL,0.924901185770751,59.2,12.4,9.3,27.3,21.1,14.9,3.3,303.6,280.8,26.9,20.2
BIH,1.8220108695652173,66.2,9.8,21.9,15.2,10.3,5.4,2.4,220.8,402.3,48.7,9.0
BWA,0.2033248081841432,36.2,16.4,0.2,30.3,22.0,13.8,3.4,312.8,63.6,8.8,18.3
BRA,1.9576461769115439,73.9,9.6,0.0,30.6,25.7,20.9,2.9,266.8,522.3,57.0,27.6
BRN,2.480676328502416,64.1,8.3,0.0,32.1,27.9,23.8,3.6,331.2,821.6,52.7,30.7
BGR,0.4632683658170914,63.2,10.9,17.6,17.6,12.1,6.7,2.9,266.8,123.6,25.1,9.6
BFA,0.18776297335203365,36.7,13.3,0.0,39.2,32.5,25.9,6.2,570.4,107.1,13.3,21.1
BDI,1.7265886287625418,79.8,10.9,0.0,25.2,19.8,14.3,2.6,239.2,413.0,55.9,19.5
CPV,0.07978260869565218,36.9,8.0,0.0,27.0,23.0,19.0,5.0,460.0,36.7,9.4,18.7
KHM,0.4384881422924901,55.4,10.1,0.0,34.3,29.2,24.2,4.4,404.8,177.5,20.4,29.7
CMR,1.1774456521739132,65.0,10.9,0.0,32.2,26.7,21.2,4.0,368.0,433.3,32.5,22.8
CAN,0.9772727272727272,58.8,10.4,78.8,-2.0,-7.2,-12.4,1.1,101.2,98.9,23.3,3.7
CAF,0.8149646107178967,44.6,12.4,0.0,33.5,27.3,21.1,4.3,395.6,322.4,27.0,22.5
TCD,0.036926742108397866,24.3,17.4,0.0,39.2,30.5,21.8,7.3,671.6,24.8,3.8,12.3
CHL,0.8473534971644613,42.5,9.8,25.1,14.2,9.3,4.4,2.3,211.6,179.3,12.5,7.9
CHN,0.5292119565217392,58.7,12.6,38.2,15.1,8.8,2.5,3.2,294.4,155.8,25.9,6.8
COL,2.288383152173913,78.4,9.0,0.0,30.1,25.6,21.1,3.2,294.4,673.7,50.5,26.8
COM,1.048216276477146,50.4,8.4,0.0,31.1,26.9,22.7,3.9,358.8,376.1,26.2,28.7
COG,1.8234632683658167,76.3,10.0,0.0,30.8,25.8,20.8,2.9,266.8,486.5,39.9,26.2
COD,1.5059607293127633,71.8,11.0,0.0,30.3,24.8,19.3,3.1,285.2,429.5,37.8,24.0
CRI,1.1119817997977754,54.7,11.2,0.0,31.9,26.2,20.7,4.3,395.6,439.9,28.7,27.0
CIV,0.7789855072463768,63.8,10.6,0.0,33.9,28.6,23.4,3.9,358.8,279.5,27.4,28.7
HRV,1.78125,66.7,9.4,17.7,15.8,11.0,6.4,2.4,220.8,393.3,46.8,9.7
CUB,0.7669362992922143,52.2,9.7,0.0,29.8,25.0,20.1,4.3,395.6,303.4,24.6,24.2
CYP,0.2608695652173913,44.3,11.0,0.5,24.3,18.8,13.4,4.2,386.4,100.8,19.6,13.4
CZE,1.061413043478261,77.9,9.2,35.4,11.4,6.8,2.3,2.0,184.0,195.3,43.6,7.7
DNK,0.6149885583524027,61.4,7.8,38.7,9.8,5.9,2.0,1.9,174.8,107.5,33.3,7.4
DJI,0.28924097273397203,30.0,11.0,0.0,35.1,29.6,24.1,5.9,542.8,157.0,10.2,27.1
DMA,2.778079710144928,56.5,7.1,0.0,26.1,22.5,19.0,3.6,331.2,920.1,44.4,22.8
DOM,0.6560559006211181,55.7,9.4,0.0,29.5,24.8,20.1,4.2,386.4,253.5,25.0,23.7
ECU,3.056451612903226,82.2,11.1,2.3,27.7,22.1,16.5,3.1,285.2,871.7,65.8,21.9
EGY,0.004611330698287219,27.0,15.6,0.0,31.6,23.8,16.0,6.6,607.2,2.8,0.7,11.0
SLV,0.8367514356029532,43.1,13.6,0.0,33.0,26.1,19.4,5.3,487.6,408.0,36.0,22.7
GNQ,2.4177536231884056,77.8,8.7,0.0,30.1,25.7,21.4,3.0,276.0,667.3,50.4,27.8
ERI,0.04458364038319823,22.7,14.5,0.0,35.2,27.9,20.7,5.9,542.8,24.2,6.0,20.4
EST,0.6008454106280193,53.7,9.7,50.4,8.5,3.7,-1.2,1.8,165.6,99.5,31.8,6.5
ETH,0.7736572890025576,35.2,14.5,0.1,32.1,24.8,17.6,5.1,469.2,363.0,24.7,17.7
FJI,2.929873772791024,74.3,6.4,0.0,28.7,25.4,22.3,3.1,285.2,835.6,53.3,26.1
FIN,0.4565217391304348,55.9,11.4,61.0,6.3,0.6,-5.1,1.6,147.2,67.2,31.8,5.1
FRA,1.3497164461247642,73.1,8.2,19.8,13.2,9.0,4.9,2.3,211.6,285.6,53.2,8.1
GAB,2.673510466988728,86.0,9.1,0.0,31.1,26.5,22.0,2.7,248.4,664.1,45.3,27.6
GMB,0.012187088274044796,12.4,17.3,0.0,39.0,30.3,21.7,6.6,607.2,7.4,10.3,17.2
GEO,1.236622073578595,61.3,10.9,40.9,12.5,7.0,1.6,2.6,239.2,295.8,39.4,6.2
DEU,0.979891304347826,75.8,8.4,32.9,11.3,7.1,2.9,2.0,184.0,180.3,42.4,7.4
GHA,0.971898197242842,61.6,10.2,0.0,34.5,29.4,24.3,4.1,377.2,366.6,37.3,28.7
GRC,0.2861253196930946,47.3,10.1,3.6,20.7,15.6,10.6,3.4,312.8,89.5,20.8,11.4
GRD,0.6830917874396135,55.5,7.1,0.0,31.0,27.4,23.9,4.5,414.0,282.8,40.4,27.6
