Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016
AFG,,,,45.1,40.4,37.9,32.0,25.1,23.8,21.9,20.6
ALB,0.5,7.3,8.5,3.8,3.1,2.9,2.9,2.1,2.1,2.9,1.4
DZA,0.6,0.7,0.4,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGO,2.6,8.7,4.1,1.7,0.3,0.2,0.2,0.2,0.2,0.4,0.2
ATG,1.1,0.4,1.3,0.8,1.8,1.4,0.2,0.1,0.2,0.1,0.0
ARG,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ARM,,14.8,11.0,3.4,3.5,3.8,2.5,2.4,2.2,3.2,3.0
AZE,,3.9,2.8,1.8,0.3,0.5,0.4,-0.1,0.3,0.1,0.2
BHS,0.1,0.1,,,,,,,,,
BHR,3.9,1.7,0.7,,,,,,,,
BGD,6.5,3.3,2.1,1.8,1.1,1.1,1.5,1.6,1.3,1.2,1.1
BRB,0.1,-0.1,0.0,-0.1,0.4,,,,,,
BLR,,,,0.2,0.2,0.2,0.2,0.1,0.2,0.2,-0.0
BLZ,7.5,3.1,2.1,1.2,2.0,1.6,1.8,3.4,2.4,1.7,2.0
BEN,13.9,13.2,9.6,7.3,10.0,8.6,6.3,7.3,6.2,5.2,5.7
BTN,16.4,27.5,12.2,11.2,8.8,8.3,9.6,8.2,7.2,5.2,2.5
BOL,11.8,11.0,5.9,7.0,3.8,3.2,2.6,2.4,2.2,2.5,2.1
BIH,,59.5,12.1,4.6,2.9,3.3,3.3,2.8,3.4,2.2,2.6
BWA,3.9,1.9,0.6,0.5,1.3,0.8,0.5,0.7,0.6,0.5,0.6
BRA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
BRN,0.1,0.1,,,,,,,,,
BFA,10.6,20.7,6.9,12.8,11.9,9.5,10.5,8.9,9.5,10.0,9.2
BDI,23.5,29.0,10.5,33.2,31.2,24.5,21.3,20.6,16.7,12.0,24.7
CPV,34.1,23.9,18.0,17.4,20.6,14.0,14.7,13.7,13.1,9.9,7.2
KHM,,16.3,11.2,9.0,6.8,6.5,6.1,5.5,5.1,4.0,3.9
CMR,4.2,4.9,4.0,2.4,2.1,2.1,2.1,2.4,2.5,2.2,2.4
CAF,17.5,15.3,8.4,6.7,13.1,12.2,10.5,13.3,35.7,30.6,28.4
TCD,18.0,16.3,9.6,6.9,4.8,3.9,3.9,3.7,2.9,5.7,6.8
CHL,0.3,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.1,0.0,0.1
CHN,0.6,0.5,0.1,0.1,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
COL,0.2,0.2,0.2,0.4,0.2,0.3,0.2,0.2,0.3,0.5,0.4
COM,18.0,17.9,9.5,6.1,13.2,9.5,17.9,13.1,11.5,11.6,8.8
COG,9.3,10.3,1.4,35.4,14.6,2.4,1.3,1.4,0.9,1.0,1.2
COD,10.5,4.0,1.0,16.4,16.9,22.5,10.3,8.7,7.3,7.4,6.2
CRI,3.2,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.2,0.2
HRV,,0.2,0.3,0.3,0.2,,,,,,
CUB,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,,,
CYP,0.7,0.2,,,,,,,,,
CIV,7.5,12.1,3.6,0.6,3.5,5.9,11.1,4.3,2.7,2.0,1.9
DJI,,,,,,,,11.0,11.3,10.2,10.4
DMA,12.2,11.9,5.2,6.2,6.7,5.0,5.4,4.2,3.2,2.3,1.5
DOM,1.5,0.8,0.2,0.2,0.3,0.4,0.4,0.2,0.3,0.4,0.3
ECU,1.1,1.0,0.9,0.6,0.2,0.2,0.2,0.2,0.2,0.3,0.3
EGY,14.4,3.4,1.4,1.2,0.3,0.2,0.7,2.0,1.2,0.8,0.6
SLV,7.4,3.1,1.4,1.2,1.3,1.2,1.0,0.7,0.4,0.4,0.5
GNQ,50.4,28.3,3.1,0.9,0.9,0.2,0.1,0.0,0.0,0.1,0.1
ERI,,25.3,25.2,32.1,7.7,5.2,,,,,
SWZ,4.6,3.2,0.7,1.4,2.2,2.6,1.9,2.6,2.0,2.3,4.0
ETH,8.3,11.5,8.4,15.6,11.6,11.0,7.5,8.2,6.5,5.0,5.6
FJI,3.8,2.3,1.7,2.2,2.5,2.1,2.8,2.2,2.2,2.4,2.4
GAB,2.5,3.3,0.3,0.6,0.9,0.4,0.4,0.5,0.6,0.7,0.3
GMB,33.4,5.9,6.6,10.1,13.1,15.7,15.8,12.8,12.4,12.3,9.8
GEO,,8.1,5.4,4.5,5.6,4.2,4.2,4.1,3.4,3.3,3.4
GHA,9.7,10.3,12.4,10.9,5.4,4.7,4.5,2.9,3.0,4.8,3.2
GRD,5.2,3.3,3.5,7.9,4.6,1.6,1.0,1.5,4.5,2.5,0.8
GTM,2.7,1.4,1.4,1.0,1.0,0.8,0.6,0.9,0.5,0.7,0.4
GIN,11.6,11.5,5.3,7.3,3.4,3.3,8.9,6.0,6.8,6.4,6.4
GNB,54.2,49.8,22.7,11.6,15.2,10.9,8.1,10.3,10.1,8.9,16.5
GUY,61.2,15.2,17.6,19.3,7.3,6.2,4.0,3.4,5.3,1.0,2.0
HTI,,,5.2,10.0,46.3,22.4,16.0,13.6,12.3,11.9,13.3
HND,16.0,11.0,6.5,7.5,4.2,3.7,3.3,3.7,3.3,2.8,2.0
HKG,0.1,0.0,,,,,,,,,
IND,0.4,0.5,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1
IDN,1.7,0.7,1.1,0.9,0.2,0.0,0.0,0.0,-0.0,-0.0,-0.0
IRN,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,0.0,,,43.5,1.6,1.0,0.6,0.7,0.6,0.8,1.3
ISR,2.4,0.3,,,,,,,,,
JAM,6.5,1.7,0.1,0.4,1.1,0.3,0.2,0.5,0.7,0.4,0.2
JOR,24.1,8.4,6.5,5.5,3.6,3.4,3.8,4.2,7.6,5.8,7.1
KAZ,,0.3,1.1,0.4,0.2,0.1,0.1,0.0,0.0,0.0,0.0
KEN,14.4,8.4,4.1,4.0,4.1,5.9,5.3,6.1,4.4,3.9,3.1
KIR,41.9,16.8,16.4,17.5,10.5,26.7,24.1,22.1,23.9,18.5,19.5
KOR,0.0,0.0,,,,,,,,,
KWT,0.1,0.0,,,,,,,,,
KGZ,,17.5,16.7,11.3,8.6,9.4,7.3,7.8,8.8,12.0,8.0
LAO,17.2,17.5,16.9,11.1,6.2,4.9,4.3,3.7,3.7,3.4,2.6
LBN,8.3,1.6,1.1,1.1,1.2,1.2,1.6,1.4,1.7,2.0,2.3
LSO,14.5,8.4,3.3,3.1,8.5,7.8,8.9,11.1,3.7,3.0,4.4
LBR,,,15.8,56.3,127.2,53.7,38.5,32.6,44.6,62.4,44.8
LBY,,,,0.1,0.0,1.8,0.1,0.2,0.5,0.5,0.5
MDG,13.4,10.0,8.5,18.5,5.5,4.6,3.8,4.9,5.7,7.2,6.5
MWI,27.2,32.2,26.3,15.9,14.8,10.1,19.9,21.1,15.8,17.0,23.5
MYS,1.1,0.1,0.1,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
MDV,10.8,15.3,3.2,6.8,4.9,2.2,2.2,0.7,0.7,0.7,0.7
MLI,18.0,20.3,9.9,12.0,10.6,10.1,8.3,10.9,8.8,9.4,8.8
MLT,0.2,0.3,0.5,,,,,,,,
MHL,,25.4,38.9,31.7,16.4,39.0,39.2,41.3,24.0,23.0,4.8
MRT,24.6,17.2,17.1,8.4,8.7,7.6,8.1,5.3,5.0,6.8,6.3
MUS,3.4,0.6,0.5,0.5,1.2,1.6,1.5,1.2,0.4,0.7,0.3
MEX,0.1,0.1,-0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
FSM,,33.0,42.5,41.2,20.7,41.7,42.0,41.9,34.1,21.7,13.2
MDA,,,9.4,5.1,7.5,6.1,5.9,3.9,5.9,4.5,4.5
MNG,0.5,14.7,19.3,8.9,4.6,3.7,3.9,3.6,2.8,2.2,3.1
MNE,,,,0.2,1.9,2.8,2.5,2.6,2.2,2.4,1.9
MAR,4.2,1.3,1.2,1.2,1.1,1.4,1.5,1.9,2.1,1.5,2.0
MOZ,41.2,44.1,18.8,17.5,19.8,16.0,14.3,14.5,12.6,12.5,14.2
MMR,,,1.2,1.2,0.7,0.6,0.9,6.8,2.2,2.0,2.5
NAM,4.2,4.6,3.9,1.6,2.4,2.3,2.0,2.1,1.8,1.2,1.5
NRU,,,,,48.4,46.4,28.6,21.7,16.1,25.1,18.3
NPL,11.6,9.7,7.0,5.2,5.1,4.7,4.0,4.5,4.3,5.6,5.0
NIC,33.4,17.2,11.5,12.4,7.5,7.1,5.1,4.5,3.6,3.6,3.3
NER,16.0,14.9,11.7,15.4,13.1,10.1,13.1,10.7,11.4,12.2,12.8
NGA,0.9,0.8,0.4,6.5,0.6,0.5,0.4,0.5,0.5,0.5,0.6
OMN,0.6,0.6,0.4,0.1,-0.0,,,,,,
PAK,2.7,1.3,1.0,1.4,1.6,1.6,0.9,0.9,1.4,1.3,1.0
PLW,,,29.3,13.1,15.8,14.5,7.3,16.4,9.8,5.1,6.1
