Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Share of seats in parliament (% held by women),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
CHL,0.5185508895456455,0.33028280869789445,0.3142765963337556,0.36930955903443463,-0.937547431942065,0.8275686873573965,0.8312967684381868,-0.0964571597245976,0.4558647380465458
CHN,-0.5253971282520408,-0.6443108415034662,-0.7614698774187243,-0.45016814435437164,,0.2878974172832305,0.2812800054439774,-0.649764806298197,-0.7669050363708525
CIV,-1.5934826724727944,-1.6242301400665828,-1.5682797327330837,-1.4587560869867486,-0.8656293177362442,-2.0731643892912435,-2.074452168134996,-0.6566024117389723,-0.7995122303553165
CMR,-1.406416842694018,-1.2301321612966336,-1.3591068072812127,-0.95446211567056,-1.0813836603537064,-1.9112630082689936,-1.9187870465328614,-0.6838451546762343,-0.9625482002776362
COD,-1.937442424001512,-1.5336941179167298,-1.4786341932537106,-1.3642009673649633,,-1.9652301352764103,-1.9602977456267638,-0.7748337625101724,-2.000543875449739
COG,-0.9055631694153596,-0.6389851931417104,-0.49253325898060435,-0.6707967568052041,,-1.641427373231911,-1.6385898276490185,-0.5769200806181269,-0.45713669351844527
COL,-0.07885288942528447,-0.3514001816068824,-0.2534784870356087,-0.3556130247325863,-0.7038135607731475,0.22043850852395971,0.2190139568031226,-0.35434794760895505,0.09175107188669794
COM,,,-1.090170188843093,,-1.5758206955187237,-0.9196170495077146,-0.9121525935057228,-0.7352079546014277,-1.386441722075668
CPV,,,,,-0.5869466251886889,-0.022413563009414262,-0.01967256298681712,-0.6332361065319136,-0.6853870514096926
CRI,0.25303809889189927,-0.05848952171029835,-0.1638329475562357,0.08564420016907875,-0.16442770422949202,0.928757050496302,0.9246958413994683,-0.3236594822448457,0.14066186286339452
CUB,0.08407541393042389,0.33028280869789445,0.015458131402511297,0.6214565446925291,0.46485579507143937,0.8275686873573965,0.8312967684381868,-0.6147691879005285,-0.6038690664485332
CYP,0.8263043514397613,0.4794009628270639,0.2545129033475064,0.6529749178997908,-1.0993631889051616,0.9962159592555727,0.9973395648137966,0.5839115013389984,1.0047525034516895
CZE,0.7176854825359558,0.6444960620415028,0.46368582879937775,0.779048410728838,-0.3352332254683163,0.6251919610795843,0.6237432729686737,0.25215303892910057,0.781936677891185
DEU,1.140092194939644,1.0492453375349637,1.2406138376206128,0.8105667839360997,0.7075794305160843,0.948994723124084,0.9558288657198949,1.0367009639919098,1.238437393673681
DJI,-1.7986516470688712,-2.130166734433409,-2.644026206485563,-1.4272377137794867,,-1.135485557537381,-1.1404614385221874,-0.7047348468889965,-1.1092805732077242
DMA,,,0.045339977895635625,,-0.7397726178760579,0.868044032612959,0.8624297927586134,-0.4257928485531184,-0.049546768712645406
DNK,1.1340578133338766,1.0439196891732077,1.1509682981412392,0.873603530350623,1.3818117511956536,0.8343145782333237,0.8312967684381868,1.271817680211323,1.3362589756270729
DOM,-0.08488727103105212,-0.21825897256298057,0.07522182438875995,-0.41864977114710994,-0.6858340322216924,0.2136926176480334,0.20863628202964754,-0.443990570119906,-0.08758849502785339
DZA,-0.2297124295694589,-0.6389851931417104,-0.4327695659943552,-0.7023151300124658,-1.2971380029711688,0.09901247275727311,0.09448185952141595,-0.3239825187223626,0.14066186286339452
ECU,0.07804103232465626,-0.04251257662503072,0.1349855173750086,-0.16650278548901545,-1.2521891815925308,0.4093234530499186,0.4161897774991606,-0.40134975508766985,-0.0006359777359494237
EGY,-0.3866063513194003,-0.7241955669298072,-0.3132421800218579,-0.985980488877822,-1.4050151742798997,-0.029159453885340587,-0.03005023776029218,-0.4446366430749399,-0.0930230273585974
ERI,,,-2.4049714345405673,,0.3030400381083427,-1.4997636648374424,-1.5036800555938352,-0.7127569194140004,-1.1744949611766524
ESP,0.9349232203435669,0.6551473587650144,1.1509682981412392,0.18019931979086404,0.20415263107533904,1.1041502132704066,1.101116312548553,0.6057703029843113,1.0210561004439216
EST,0.5788947056033147,0.9001271834057938,0.583213214771875,1.1257505160087176,-0.604926153740144,0.1259960362609814,0.1256148838418426,-0.04746329396786164,0.5102100613539858
ETH,,,-2.5543806670061895,,,-1.8303123177578686,-1.8357656483450564,-0.7766643025494352,-2.0440201340956907
FIN,1.0676796156704405,0.9800119088321348,1.509550456058733,0.4638646786562202,1.4267605725742916,0.9355029413722298,0.9350735161729433,0.789524219278531,1.118877682397313
FJI,0.12028170356502575,0.5646113366151617,0.3441584428268799,0.7160116643143142,-1.0634041318022511,-0.10336425352053917,-0.10269396117462205,-0.47860931262713813,-0.16910647998901338
FRA,1.0797483788819744,0.8841502383205261,1.1808501446343638,0.5584197982780053,-0.7757316749789683,1.0569289771389172,1.0596056134546514,0.927514634591184,1.1895266026969848
FSM,,,,,-1.5758206955187237,-0.10336425352053917,-0.10269396117462205,-0.6566024117389723,-0.7995122303553165
GAB,-0.10902479745411936,-0.2928180496275656,0.10510367088188427,-0.5762416371834188,-0.7217930893246027,-0.8184286863688085,-0.818753520544442,0.2606058267574605,0.7928057425526737
GBR,1.170264102968479,1.2303173818346702,1.0613227586618663,1.2833423820450265,-0.5419978038100509,0.9422488322481568,0.9454511909464184,0.8211817940751911,1.135181279389545
GEO,,,-0.1638329475562357,,-0.9645167247692477,0.30813508991101246,0.3124130297644041,-0.6467497991747057,-0.7506014393786206
GHA,-1.0805602359826016,-0.8999419628677577,-1.2096975748155905,-0.5132048907688952,-0.7757316749789683,-1.121993775785526,-1.1197060889752357,-0.6968742926027509,-1.04950071756954
GIN,-2.10037072735722,-2.236679701668531,-2.3153258950611946,-1.9000133118884135,-0.9555269604935201,-1.7021403911152546,-1.7008558762898724,-0.7455989612948893,-1.5114359656827796
GMB,-1.7564109758285027,-1.8638843163456063,-1.7475708116918303,-1.7424214458521046,-1.4050151742798997,-1.3850835199466829,-1.379147958312127,-0.7355309910789447,-1.391876254406412
GNB,,,-1.7774526581849548,,-0.6858340322216924,-1.7021403911152546,-1.7008558762898724,-0.7326236627812923,-1.359269060421948
GNQ,,,,,-0.7937112035304235,-1.7088862819911816,-1.7112335510633483,-0.47031804303753666,-0.15280288299678138
GRC,0.7357886273532567,0.32495716033613836,0.37404028932000427,0.2747544394126496,-1.0184553104236131,1.043437195387063,1.049227938681175,0.4331611451644262,0.9123654538290417
GRD,,,0.6130950612649999,,,0.179963163268398,0.17750325770922087,-0.41184844060697046,-0.022374107058925417
GTM,-0.7969443005115541,-1.3206681834464868,-1.239579421308715,-1.2066091013286544,-0.4610899253285026,-0.17756905315573626,-0.1753376845889519,-0.5053136614352052,-0.23975540028868533
GUY,-0.36850320650209933,-0.17565378566893197,-0.3132421800218579,-0.00891091945270654,,-0.3664539976816944,-0.3621358305115134,-0.5886032332216563,-0.5006129521643966
HKG,0.9711295099781682,0.5060292046358443,0.583213214771875,0.4323463054489585,,1.218830358161167,1.2152707350567862,0.9997132873162202,1.222133796681449
HND,-0.6883254316077485,-0.9691753915705864,-0.7017061844324751,-1.0805356084996072,,0.17321727239247095,0.17750325770922087,-0.6379739748688287,-0.7071251807326686
HRV,0.3857944942187727,0.07465168733360349,-0.07418740807686221,0.24323606620538737,-0.937547431942065,0.6589214154592197,0.6548762972891004,-0.027058156471374904,0.5319481906769618
HTI,-1.3521074082421156,-1.3313194801699995,-1.2096975748155905,-1.2696458477431778,,-1.148977339289235,-1.1508391132956632,-0.7171717512733986,-1.2125366874918602
HUN,0.5547571791802474,0.6817756005737947,0.4039221358131286,0.9051219035578852,-0.559977332361506,0.2811515264073042,0.2812800054439774,-0.004499442458108565,0.5591208523306818
IDN,-0.39264073292516727,-0.5910543578859054,-0.3730058730081065,-0.7023151300124658,-0.559977332361506,-0.245027961915007,-0.24798140800328178,-0.4645572258551512,-0.13649928600454939
IND,-1.0986633807999029,-1.171550029317317,-1.0602883423499687,-1.112053981706869,-0.9285576676663373,-0.690256759726194,-0.6942214232627346,-0.6933747307629841,-1.0277625882465642
IRL,0.9288888387377999,0.7776372710854046,0.49356767529250206,0.9996770231796703,-0.3532127540197716,0.8275686873573965,0.8312967684381868,0.6785073498385424,1.0590978267591296
IRN,-0.012474691761847732,-0.394005368500931,-0.10406925456998653,-0.5762416371834188,-1.1443120102837996,0.11250425450912725,0.11523720906836608,-0.1284377709987747,0.41782301173133785
IRQ,-0.4409157857713024,-0.9691753915705864,-0.8809972633912216,-0.9229437424632984,-1.0094655461478856,0.10575836363320018,0.10485953429489102,-0.38342123058547967,0.03740574857925796
ISL,1.1159546685165755,0.9587093153851105,1.3601412235931107,0.5269014250707436,0.6985896662403566,1.1513714494018963,1.1530046864159313,0.7731031983380865,1.1134431500665696
ISR,1.0857827604877408,1.10782746951428,0.7326224472374973,1.377897501666812,-0.9105781391148822,1.0569289771389172,1.0596056134546514,0.47698642728089113,0.9395381154827617
ITA,0.9590607467666349,0.5326574464446246,0.852149833209995,0.24323606620538737,-0.6858340322216924,1.1041502132704066,1.1114939873220298,1.020333782464385,1.2330028613429362
JAM,0.03580036108428741,-0.17565378566893197,-0.10406925456998653,-0.16650278548901545,-0.4790694538799577,0.42281523480177197,0.42656745227263565,-0.3758837127767511,0.04827481324074596
JOR,0.20476304604576342,0.41016753412423557,0.16486736386813344,0.6214565446925291,-1.4319844671070825,0.33511865341472,0.3331683793113557,-0.4508281755606812,-0.10389209202008538
JPN,1.1642297213627113,0.8894758866822816,0.7923861402237464,0.9366402767651469,-0.892598610563427,1.2862892669204378,1.287914458471116,1.0244794172591856,1.2330028613429362
KAZ,0.08407541393042389,0.43679577593301594,0.10510367088188427,0.7475300375215763,-0.559977332361506,-0.4878800334483825,-0.4866679277932215,-0.31741411034618483,0.1515309275248825
KEN,-1.2193510129152425,-0.9531984464853185,-0.9407609563774708,-0.828388622841513,-1.3151175315226238,-1.6009520279763485,-1.597079128555116,-0.6947745554988908,-1.0331971205773085
KGZ,-0.4771220754059043,0.18116465456872438,-0.3132421800218579,0.6214565446925291,-1.153301774559527,-0.2045526166594453,-0.20647070890937858,-0.7111955764393352,-1.163625896515164
KHM,-1.5572763828381924,-1.4538093924903888,-1.3292249607880884,-1.3642009673649633,-1.0634041318022511,-1.2231821389244322,-1.2234828367099924,-0.7495830778509316,-1.560346756659475
KIR,,,-0.3132421800218579,,-1.5758206955187237,-0.5013718152002359,-0.49704560256669655,-0.6897136506844587,-1.0005899265928444
KNA,,,0.37404028932000427,,-0.3891718111226818,0.1259960362609814,0.1256148838418426,0.12396139676779475,0.6786805636070498
KOR,0.8745794042858972,1.0332683924496955,1.121086451648115,0.873603530350623,-1.3151175315226238,0.6993967607147829,0.7067646711564786,0.1800620650299034,0.7275913545837451
KWT,0.7237198641417227,-0.031861279901517985,0.49356767529250206,-0.45016814435437164,-1.5758206955187237,0.5105118161888247,0.5095888504604421,4.233954500215828,1.8797122087014722
LAO,-1.2495229209440772,-1.2887142932759506,-1.2096975748155905,-1.1750907281213925,,-1.1152478849095997,-1.1197060889752357,-0.6924056213304332,-1.0168935235850762
LBN,,,0.49356767529250206,,-1.3780458814527168,0.517257707064751,0.5199665252339172,-0.12133096849340201,0.4286920763928258
LBR,,,,-1.3326825941577014,,-1.6953945002393271,-1.7008558762898724,-0.7873245063074942,-2.3537884769480986
LBY,0.36165696779570417,0.05867474224833468,1.0314409121687416,-0.7653518764269894,,0.22043850852395971,0.2190139568031226,0.3007161893824806,0.8199784042063937
LCA,,,0.37404028932000427,,-0.2992741683654059,0.32837276253879366,0.3331683793113557,-0.26341317918793633,0.23848344481678588
LIE,,,,0.7160116643143142,-1.2252198887653478,0.9962159592555727,0.9973395648137966,4.139358651716283,1.8797122087014722
LKA,0.04183474269005506,0.3941905890389673,0.10510367088188427,0.6214565446925291,-1.1083529531808891,0.14623370888876264,0.1463702333887942,-0.5514001988942887,-0.3756187085572853
LSO,-1.056422709559534,-0.7934289956326362,-0.5821787984599773,-0.8599069960487747,-0.5779568609129614,-1.4930177739615154,-1.4933023808203594,-0.6630631412893111,-0.8375539566705246
LTU,0.4159664022476076,0.6444960620415028,0.3441584428268799,0.873603530350623,-0.011601711542123024,0.22043850852395971,0.2190139568031226,-0.2390239251354073,0.2765251711319939
LUX,1.031473326035838,0.4794009628270639,0.19474921036125778,0.7160116643143142,0.21314239535106677,0.9220111596203756,0.9246958413994683,2.345375573825955,1.6786345124639441
LVA,0.22286619086306436,0.3569110505066748,0.16486736386813344,0.5269014250707436,-0.7757316749789683,0.0450453457498565,0.042593485654037685,-0.2987856734760413,0.18413812150934591
MAR,-0.9176319326268936,-1.4271811506816083,-1.239579421308715,-1.395719340572225,-1.5218821098643585,-0.049397126513122565,-0.05080558730724378,-0.5896261820671267,-0.5060474844951406
MCO,,,,,-1.0813836603537064,,,,
MDA,-0.37453758810786636,0.06400039061009076,-0.3132421800218579,0.4323463054489585,-1.153301774559527,-0.13034781702424672,-0.1338269854950487,-0.6721620020727049,-0.8918992799779645
MDG,,,-1.239579421308715,,-1.2521891815925308,-1.216436248048506,-1.2234828367099924,-0.7374692099440464,-1.413614383729388
MDV,-0.5253971282520408,-1.0330831719116593,-0.5821787984599773,-1.3011642209504397,-1.0184553104236131,-0.07638069001683087,-0.07156093685419539,-0.4001114485905216,0.004798554594794575
MEX,0.1685567564111609,-0.2928180496275656,-0.22359664054248435,-0.2925762783180627,-0.3352332254683163,0.5712248340721676,0.5718548991012954,-0.08165132117173783,0.4721683350387778
MHL,,,,,,,,-0.6128309690354269,-0.5984345341177886
MKD,,,-0.10406925456998653,,-1.288148238695441,0.4700364709332615,0.46807815136653885,-0.3979040326608225,0.004798554594794575
MLI,-2.257264649107161,-2.3538439656271644,-2.4049714345405673,-2.026086804717461,-0.4880592181556854,-2.194590425057931,-2.1989842654167044,-0.7366077793373346,-1.4027453190678998
MLT,0.681479192901354,0.2823519734420898,0.5234495217856264,0.08564420016907875,-1.0634041318022511,0.9827241775037193,0.9765842152668465,0.35595542703787747,0.8580201305216016
MMR,-1.478829421963222,-1.4538093924903888,-1.239579421308715,-1.4272377137794867,,-0.7104944323539752,-0.7149767728096854,-0.7539440702974103,-1.6201266122976594
MNE,,,,,,0.5847166158240218,0.5822325738747705,-0.27940348482502486,0.2167453154938105
MNG,-0.5253971282520408,-0.44193620375673565,-1.0304064958568437,0.18019931979086404,-0.8746190820119718,-0.6497814144706315,-0.6527107241688314,-0.5677135410088942,-0.42996403186472526
MOZ,-2.347780373193666,-2.0609333057305808,-2.1061529696093233,-1.7424214458521046,0.6806101376889014,-2.2080822068097845,-2.2093619401901794,-0.7844171780098417,-2.2559668949947067
MRT,-1.3762449346651828,-1.7307431073017043,-1.7774526581849548,-1.4587560869867486,-1.5218821098643585,-0.8589040316243709,-0.8602642196383444,-0.6600481341658196,-0.8212503596782925
MUS,0.005628453055452529,-0.2715154561805413,-0.07418740807686221,-0.38713139793984797,-0.9015883748391547,0.2609138537795229,0.26052465589702584,-0.29307869570657535,0.1950071861708339
MWI,-1.515035711597824,-1.017106226826391,-0.3730058730081065,-1.4587560869867486,-1.0723938960779789,-2.235065770313493,-2.240494964510607,-0.723470962584979,-1.2668820107992997
MYS,0.3073475333438014,-0.021209983178006427,-0.19371479404936004,0.18019931979086404,-0.6588647393945095,0.43630701655362614,0.4369451270461122,0.028719475313216808,0.5917280463151458
NAM,-0.4831564570116719,-0.32477193979810204,0.045339977895635625,-0.5762416371834188,-0.029581240093578143,-0.9870759582669846,-0.9847963169200525,-0.4842086115707651,-0.18541007698124537
NER,-2.516743058155141,-2.518939064841603,-2.7336717459649367,-2.026086804717461,-1.4769332884857205,-2.0799102801671707,-2.074452168134996,-0.7714957189091641,-1.9244604228193232
NGA,,,-1.2993431142949639,,,-2.2890328973209098,-2.292383338377985,-0.6668857396065949,-0.8592920859935005
NIC,-0.6762566683962151,-0.8307085341649284,-0.6718243379393508,-0.828388622841513,-0.6139159180158716,0.03829945487393017,0.03221581088056115,-0.6526721345958495,-0.7832086333630845
NLD,1.26681420866075,1.2569456236434506,1.449786763072484,0.9996770231796703,0.9682825945121843,1.0164536318833546,1.0180949143607483,1.2061335964495452,1.3090863139733528
NOR,1.4418112752279924,1.400738129410864,1.2704956841137371,1.4094158748740737,1.6874637365703917,1.0569289771389172,1.0596056134546514,2.1080514416768428,1.6134201244950162
NPL,-1.3822793162709504,-1.4005529088728281,-0.9407609563774708,-1.6163479530230576,-1.1802710673867098,-0.8184286863688085,-0.818753520544442,-0.7355848304918642,-1.391876254406412
NRU,,,,,,,,,
NZL,1.2366423006319152,1.539204986816522,1.658959688524355,1.3148607552522882,1.0402007087180052,0.9894700683796464,0.9869618900403215,0.5039061337406362,0.955841712474993
OMN,,,-0.5224151054737287,,,0.2811515264073042,0.2812800054439774,1.405070227187061,1.3851697666037688
PAK,-1.3159011186075131,-1.783999590919265,-1.9567437371437013,-1.395719340572225,-1.3510765886255343,-0.622797850966924,-0.6215776998484047,-0.6297903841050663,-0.6690834544174605
PAN,0.2711412437091995,0.09595428078062719,-0.044305561583737885,0.24323606620538737,-0.7128033250488752,0.6724131972110738,0.6756316468360519,-0.3009930894057404,0.17870358917860252
PER,-0.0064403101560807545,0.06400039061009076,0.1349855173750086,0.02260745375455513,-0.6139159180158716,0.10575836363320018,0.10485953429489102,-0.4626728464029691,-0.13106475367380538
PHL,-0.26591871920406074,-0.13837424713663946,-0.19371479404936004,-0.04042929265996849,-0.5419978038100509,-0.13709370790017456,-0.1338269854950487,-0.5701363145902713,-0.43539856419546924
PLW,,,,1.1572688892159793,-1.288148238695441,-0.2045526166594453,-0.20647070890937858,-0.1382365441501219,0.40695394706985044
PNG,-1.3279698818190477,-1.6987892171311678,-1.807334504678079,-1.3642009673649633,-1.4229947028313548,-0.7307321049817564,-0.7253544475831613,-0.6603711706433366,-0.8212503596782925
POL,0.6271697584494511,0.8681732932352573,0.6130950612649999,1.031195396386932,-0.4431103967770475,0.4700364709332615,0.46807815136653885,-0.12983759573468145,0.41782301173133785
PRK,,,,,0.22213215962679447,-0.332724543302059,-0.3310028061910867,,
PRT,0.7116511009301888,0.3941905890389673,1.1808501446343638,-0.2925762783180627,-0.41614110394986464,0.8208227964814695,0.8209190936647117,0.4457057283746674,0.9232345184905296
PRY,-0.22367804796369192,-0.42063361030971136,-0.3132421800218579,-0.45016814435437164,-1.0813836603537064,0.13948781801283555,0.13599255861531767,-0.4769402908266339,-0.16910647998901338
PSE,,,-0.3431240265149822,,,0.22718439939988755,0.22939163157659914,-0.6036244294261941,-0.5603928078025806
QAT,0.8745794042858972,0.09595428078062719,0.49356767529250206,-0.22953953190353907,,0.8208227964814695,0.8209190936647117,4.437682838703178,1.8797122087014722
ROU,0.2470037172861316,0.26637502835682153,-0.22359664054248435,0.7160116643143142,-1.0813836603537064,0.179963163268398,0.17750325770922087,-0.25232226012652137,0.2547870418090179
RUS,0.2952787701322681,0.5539600398916495,0.045339977895635625,0.9996770231796703,-0.9105781391148822,-0.245027961915007,-0.24798140800328178,-0.14528950724257508,0.40151941473910585
RWA,-2.2150239778667924,-1.7573713491104848,-1.598161579226208,-1.6793846994375812,-0.047560768645033266,-2.902908967030273,-2.9046661500130484,-0.7682115147210752,-1.8592460348503952
SAU,0.4582070734879758,-0.22891026928649272,-0.044305561583737885,-0.32409465152532435,,0.3755939986702832,0.3746790784052574,1.5413377812862903,1.4340805575804643
SDN,-1.635723343713163,-1.9384433934101912,-1.9866255836368258,-1.6478663262303193,-1.1083529531808891,-1.1017561031577456,-1.098950739428285,-0.6973588473190263,-1.0549352499002842
SEN,-1.7202046861939009,-1.9916998770277519,-2.01650743012995,-1.7109030726448429,-0.5330080395343234,-1.1085019940336727,-1.1093284142017608,-0.7170640724475597,-1.2125366874918602
SGP,0.8323387330455276,0.11725687422765149,0.07522182438875995,0.18019931979086404,-1.153301774559527,1.0029618501315005,1.007717239587273,1.8538755732839303,1.5373366718646009
SLB,,,-1.3591068072812127,,,-0.7104944323539752,-0.7149767728096854,-0.7117339705685302,-1.163625896515164
SLE,-2.335711609982132,-1.789325239281021,-1.657925272212457,-1.6793846994375812,,-3.273932965206262,-3.278262441858172,-0.7675116023531219,-1.8483769701889072
SLV,-0.36246882489633236,-0.61235695133293,-0.19371479404936004,-0.8914253692560367,-0.19139699705667484,-0.002175890381633033,0.001082786560134484,-0.4923383629216081,-0.20714820630422134
SMR,,,,,-0.5330080395343234,,,,
SOM,,,,,,-1.9719760261523374,-1.9706754204002397,,
SRB,0.3013131517380344,0.43679577593301594,0.3441584428268799,0.49538305186348186,,0.4093234530499186,0.4058121027256855,-0.3713612020915139,0.059143877902234555
SSD,,,,,,-2.0866561710430975,-2.084829842908472,,
STP,-1.0745258543768346,-1.0597114137204395,-0.7913517239118486,-1.1435723549141308,-0.9285576676663373,-0.5283553787039442,-0.528178626887124,-0.7145874594532631,-1.190798558168884
SUR,,,-0.13395110106311087,,-0.17341746850521975,-0.022413563009414262,-0.01967256298681712,-0.2981396005210074,0.18413812150934591
SVK,0.6151009952379172,0.6924268972973069,0.16486736386813344,1.1257505160087176,-0.2633151112624956,0.47678236180918937,0.4784558261400139,-0.00842971960123134,0.5536863199999371
SVN,0.8504418778628287,0.8841502383205261,0.4039221358131286,1.2518240088377648,-0.8836088462876993,0.7331262150944174,0.7378976954769053,0.2721813005351509,0.7982402748834171
SWE,1.3211236431126534,1.4220407228578884,1.5693141490449816,1.1572688892159793,2.0470543075994954,1.1581173402778233,1.1633823611894079,0.8791668417894819,1.1623539410432648
SWZ,-0.9115975510211266,-0.942547149761806,-0.6718243379393508,-1.0490172352923457,-0.8206804963576063,-1.5267472283411507,-1.524435405140787,-0.47640189669743904,-0.16367194765826937
SYC,,,0.07522182438875995,,0.869395187479181,0.33511865341472,0.3331683793113557,0.16907882479432743,0.7167222899222571
SYR,-0.4107438777424675,-0.8200572374414166,-0.552296951966853,-0.9229437424632984,-0.7217930893246027,0.4632905800573352,0.4577004765930638,-0.5399324039424374,-0.3375769822420767
TCD,,,-2.3153258950611946,,-1.3690561171769893,-2.120385625422733,-2.1159628672288986,-0.7546978220782832,-1.6309956769591476
TGO,-1.3943480794824845,-1.1023166006144882,-0.8511154168980973,-1.1750907281213925,-1.4769332884857205,-1.4525424287059527,-1.451791681726457,-0.7377384070086438,-1.413614383729388
THA,-0.18143737672332308,-0.61235695133293,-0.49253325898060435,-0.6077600103906805,-0.9914860175964305,0.2339302902758146,0.2397693063500742,-0.3198368839275619,0.1515309275248825
