Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,,-2.247330998392043,-2.4348532810336923,-1.8054581922666282,-1.6616650458596913,-1.65934517719597,,
AGO,,,-2.4049714345405673,,-2.660056895496899,-2.6659796302231085,-0.7331082174975677,-1.364703592752692
ALB,-0.2538499559925268,-0.1863050823924447,-0.46265141248748004,0.11716257337634042,0.40257756217399077,0.4058121027256855,-0.6296288658663077,-0.6690834544174605
AND,,,-0.283360333528733,,0.9355029413722298,0.9350735161729433,1.1457796145667967,1.2873481846503763
ARE,0.5607915607860144,-0.30879499471283384,-0.2534784870356087,-0.2925762783180627,0.4565446891814074,0.4577004765930638,4.134728462205207,1.8797122087014722
ARG,0.4220007838533739,0.30898021525087016,0.4039221358131286,0.2117176929981257,0.44305290742955394,0.4473228018195873,-0.07228326332374656,0.4830373997002658
ARM,-0.4047094961367012,0.34093410542140656,-0.283360333528733,0.9051219035578852,0.02480767312207527,0.021838136107086084,-0.7199175613322926,-1.2342748168148354
ATG,,,,,0.41606934392584566,0.4161897774991606,0.06543795492430904,0.6243352402996097
AUS,1.3090548799011188,1.5818101737105705,1.658959688524355,1.377897501666812,1.0164536318833546,1.0180949143607483,0.7065038445566773,1.075401423751361
AUT,0.916820075526266,0.6178678202327225,0.7923861402237464,0.4323463054489585,0.8612981417370319,0.8624297927586134,0.9320909846893407,1.1895266026969848
AZE,,,-0.40288771950123087,,-0.332724543302059,-0.3310028061910867,,
BDI,-2.148645780203356,-2.114189789348141,-2.1061529696093233,-1.8684949386811518,-2.0866561710430975,-2.084829842908472,-0.7580897050922111,-1.6853410002665876
BEL,1.1099202869108094,1.0811992277054996,1.449786763072484,0.6844932911070525,0.8815358143648139,0.883185142305565,0.8888040967020707,1.1677884733740096
BEN,-1.7503765942227356,-1.8958382065161425,-1.807334504678079,-1.7424214458521046,-1.3446081746911196,-1.3480149339917005,-0.7314391956970635,-1.3483999957604598
BFA,,,-2.673908052978688,,-1.9315006808967747,-1.9291647213063372,-0.7632582887324821,-1.7722935175584915
BGD,-1.484863803568989,-1.6082531949813146,-1.657925272212457,-1.3642009673649633,-0.7846992319891731,-0.7876204962240153,-0.734346523994716,-1.3810071897449236
BGR,0.21079742765152973,0.3036545668891141,0.045339977895635625,0.5269014250707436,0.31488098078693955,0.3124130297644041,-0.3863285588831321,0.03197121624851457
BHR,0.663376048084053,0.11193122586589542,0.5234495217856264,-0.22953953190353907,0.517257707064751,0.5199665252339172,1.537569022381926,1.4340805575804643
BHS,,,0.045339977895635625,,0.32837276253879366,0.32279070453787917,0.5823501583643332,1.0047525034516895
BIH,,,,,0.2811515264073042,0.2812800054439774,-0.7344003634076355,-1.3810071897449236
BLR,,,0.19474921036125778,,0.1259960362609814,0.1256148838418426,-0.4379067164600036,-0.0767194303663654
BLZ,0.03580036108428741,0.11725687422765149,-0.19371479404936004,0.4323463054489585,0.2406761811517417,0.2397693063500742,-0.47747868495582885,-0.16910647998901338
BOL,-0.5917753259154769,-0.12239730205137124,0.015458131402511297,-0.1980211586962774,-1.1692150119170164,-1.171594462842614,-0.6068547942013635,-0.5712618724640692
BRA,-0.1512654686944882,-0.42063361030971136,0.3142765963337556,-0.985980488877822,-0.14383959877610086,-0.14420466026852524,-0.2566294131600806,0.2493525094782739
BRB,0.39786325743030604,0.3622366988684303,0.4338039823062529,0.3062728126199113,0.42281523480177197,0.42656745227263565,-0.15815712693033324,0.38521581774687386
BRN,0.8564762594685963,0.18649030293048044,0.28439474984063073,0.11716257337634042,0.5847166158240218,0.592610248648247,3.7518763969347133,1.8797122087014722
BTN,,,-1.717688965198706,,-1.3311163929392655,-1.3376372592182246,-0.6930516942854671,-1.02232805591582
BWA,-0.4228126409540022,-0.4525875004802478,-0.4327695659943552,-0.38713139793984797,-0.960092394763277,-0.964040967373101,-0.32775127762672696,0.1352273305326505
CAF,-2.148645780203356,-2.0343050639218,-2.2256803555818214,-1.6163479530230576,-2.1406232980505138,-2.1367182167758503,-0.7642812375779524,-1.7885971145507233
CAN,1.200436010997314,1.262271272005206,1.509550456058733,0.9681586499724086,1.0164536318833546,1.0180949143607483,0.7830634897281922,1.118877682397313
CHE,1.1219890501223426,0.7350320841913555,0.7027406007443728,0.7160116643143142,1.05018308626299,1.049227938681175,1.7235841940187642,1.499294945549393
CHL,0.3495882045841702,0.18649030293048044,0.10510367088188427,0.2747544394126496,0.6993967607147829,0.6963869963830035,-0.24973796830638584,0.2602215741397625
CHN,-0.7486692476654182,-0.8040802923561478,-0.8511154168980973,-0.6707967568052041,0.179963163268398,0.18788093248269594,-0.6983817961644966,-1.0603697822310285
