Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
AFG,,-1.2518708811969121,-0.9124880439703031,-0.14938554685370814,-0.21976410616398556,-0.11072229539396337,0.040561560937510975,-1.4337869943934909,0.45211888024812785,1.9771741190831944,-1.8266047778133137,-1.7475708116918303,-3.249910779812433,-1.739538643389855,,,-5.026275525427679,,,,-1.6478663262303193,-1.886237023311139,-1.5582038156152354,-1.5886110966602809,-1.6409128660499361,-1.5301548926528474,,,,,,-0.7137566098743297,-1.2485878049906514,,-0.10774545489127954,0.7032939197874638,2.3124054674617502,,-1.8439752044647613,,,,,,,,2.723279362566646,,-2.597169458947447,,-0.050718522260566376,,-0.3326387707130924,,-0.43287192317237316,4.029592736927363,3.743461467567152,-1.2973869385596302,-1.2961265601243221,-1.5738917566866235,-1.4247139156016124,0.048772253015929204,1.2626607426829597,2.0294487306509117,0.9950463243226384,1.80341331871382,0.3480817974086876,,-0.9311341758845099,-0.5794295081654584,,,,,,,,,,-1.7283991710538062,-0.34316647412907825,,,-2.860661138637681,-1.5367328712000612,,,,,,,,,,1.8652965792020637,-1.6719772953458332,-0.9981105233259036,-1.0352004002036896,-2.2401549780560703,1.4294138174596849,0.4437443465385873,0.4534960966992995,1.4602056757043334
AGO,-1.6176201988958623,-1.1905615197087773,-0.8867192511395585,-0.16765851867491344,-0.22922750988986615,-0.13858615020008982,-0.02715542742968163,-0.24616058703446952,-1.6291748764151157,1.802496074337873,-1.5443454146402418,-1.9866255836368258,-2.188222914936101,-2.3982676106743455,-1.076373393703497,,,-2.198597413802383,,,-0.95446211567056,,,,,,,,,,-0.32219864747905447,-0.617998170395585,0.6650459431022375,-1.3093712211670314,-0.2684971528007514,1.3749351951289568,3.112748571263935,,,-0.7130362099888556,-0.768431917587356,,,,,,2.1757961714508447,,0.2125760602108497,-0.19139699705667484,-0.23152882052095994,,-0.18898670578667828,-1.3552553810114412,-0.23288656785535788,4.3943910279345575,3.2303140234362373,-2.1676068615542223,-2.167851241096277,-2.3254575259769745,-2.517999875169877,0.5427697755863855,1.710700870104894,3.1211766796118825,1.6676475380900184,3.4244904197490906,0.9571824124839674,,1.744581191977554,1.6502654148261873,-1.360668513958809,-0.7163622050763276,-0.25685555477645056,0.4980261755610142,-0.6790534469263997,-0.9299410062931724,-0.4572209470555926,,-1.2017849448051923,-1.7242611163332355,-0.11361330725403382,-5.585926609385653,0.6567660958570413,-2.3184819598577766,-1.6477199454290876,-1.0144407458564493,,-1.5868684991605881,0.607311545865092,1.1485294766331804,0.34342993480484113,-0.28699961811452196,-0.22572382921154965,,0.26544328489223346,0.20888132069027035,0.14651236752415128,1.4377213093821217,1.4657536770237873,0.7836426645948693,2.433133695902118,2.893402459991155,0.8163577941153297
ALB,0.08407541393042389,0.14598256073255875,-0.049233484140361626,-0.23430112178754442,-0.2481543173416273,-0.2387454120707605,-0.27262951026075494,-0.6024485092421759,1.4927657585797496,-0.12312141892602436,0.05334909388657861,-0.3431240265149822,-0.5276342032064536,-0.6301003827001872,-0.6751031874213285,-0.4029358507876751,0.22494778560799955,-0.24521210112376446,-0.7094019483256784,,0.4323463054489585,0.11149950147320312,0.23293752735596,0.6820965147798758,0.5602066966874142,0.7132464180897031,-0.3145621568482741,,-0.17830309822828216,0.4136149005331502,-0.4609111063483107,-0.5541592107430886,-0.162245502579841,-0.20721294289179804,-0.23855320907251648,0.28187194310260516,-0.818159112826151,0.5645447757376085,0.44796035241888826,-0.5563956131414686,-0.5652169035696143,,0.07155747339822702,-0.017789634100287704,-0.1311721349755288,-0.1355558374734376,-0.5647304840776814,0.5372226139245867,-1.110165676500595,-1.1173427174566168,0.1967060964115509,,-1.1945511602715764,0.13610435937328658,-0.43287192317237316,-0.5303859006625723,-0.618291807545625,0.6184460702036572,0.6237432729686737,0.5451061761736705,0.48853651364285106,,-0.8631466704040901,-0.2730429249459016,-0.9136868498820886,-0.3713046033735997,-0.6082630935506301,-0.31385312917527824,-0.7104566197721747,-0.6759910993186398,-0.2631051820222332,-0.567417217710809,-0.27449747455612733,0.8496716862533386,-0.4978299830393961,-0.21801727096570933,-0.43392997997206056,-0.15851938593167925,-1.2017849448051923,-1.7077088974509531,-1.050955405327132,1.052690074324463,0.7793648248229104,0.2049314142767317,0.5654928877262064,-0.13441702841200162,,0.7739466558758455,-0.7044657860966422,-0.6131635747868435,-0.08652038519108776,0.11846218742182234,0.04006369614870205,1.503947586406175,1.1862221593151572,-1.3093438860843736,-0.7743496574454417,0.01650193605694283,0.04987495498331021,-0.0320682653396344,2.2739825479530356,1.3979759792638888,1.0013715531926295
AND,0.6271697584494511,,,,,-0.2613377267784306,,1.5480035926543378,,,-0.2874924012658095,-0.283360333528733,,,,,,,,,-0.22953953190353907,,,,-0.9458224778170887,-0.8077651501969129,,,,,,0.5630225831755991,0.08427063527491976,,,-0.590603243002766,,,,,,,,,,,,,,-0.9465371962177925,,,,1.0031739758760356,,-0.6215854734143711,-0.7465786685783538,1.1311337767741143,1.1322493368689812,,,,,-0.9226380596859184,,-0.8200892083173874,-0.6139556226634832,,,,,,,,1.5699265095465396,1.444949622241953,-0.20347198988237505,,-0.8475107572080798,-0.9835493213510921,,,,0.833251210245967,0.9474189961025625,,,0.7739466558758455,,,,,,,,,,,,,,,
ARE,0.8625106410743626,0.2686012837088281,-1.3119043328468432,-0.23107647970144934,-0.2670811247933885,-0.23799233491383817,-0.27262951026075494,1.0305378008764785,-0.06820455891768304,-0.6513145542273525,0.16518770948345615,0.07522182438875995,,,,0.06318648770661658,,,,,0.2747544394126496,0.3365965746883399,-0.037423430073654645,0.1970227525836812,0.3417497175285194,0.07071885821683688,-0.5555153192536237,,-0.6850268470083415,0.7044837848070548,0.37136364686722656,4.983870539110978,-1.18173597099614,1.1482772381511757,7.903572823276846,-1.0778724035446337,-0.6400666795404103,,,1.470244647615673,5.2339560002013945,,,1.1632529551296353,,,-0.6736049823109374,,-2.2859361091329897,-1.5758206955187237,1.7288354658812002,,0.6250416621296672,-1.0084275344103417,,-0.3479867551589749,-0.5541483770292607,0.6454296337073663,0.6444986225156253,0.39896838770054616,0.7390812127105787,,-0.6629585283645025,-0.7321808474061229,-1.0227573169795017,-0.6816790030543501,-0.709590111759415,,-0.9863035649125936,-1.0359024845259528,-0.6088892411433175,4.598033299057749,-0.09255403925259204,,4.834048596616464,1.8797122087014722,-0.11958948437100778,,-0.40126154013864,-0.7911297768445577,3.358378341731014,,,0.8180499248596147,0.9474189961025625,,,0.7739466558758455,,,-0.41841186027566446,,,,-0.9430789877878539,0.4651422632350353,1.4374404399114307,1.2671749845831004,-1.0582040448744545,1.9958797410253122,-0.9727008702082465,-0.9317410643954315,-1.3816056637229932
ARG,0.6995823377186542,0.24407753911357388,0.5563331473821345,-0.008576175760891076,0.08306481306419329,0.017300821282833757,-0.0017615567919844128,1.4080333375013099,-0.588527998083494,-0.2562094530176975,0.841545051426477,1.1509682981412392,1.024063445458955,0.8260373344550025,0.0701129099598417,0.06318648770661658,0.9841607944324351,0.6156017654803725,0.6979789753861712,,0.5269014250707436,0.3365965746883399,0.063961928962451,-0.365381609382921,-0.2639719065029621,-0.4992067174896041,-0.3818048998451159,,-0.3954704191340219,0.12274601625924562,-0.044773729740542,-0.10728649317561356,-0.8516550406482398,0.7699243963552,,-0.7157128923310833,0.2654153306593802,,,-0.1551456852570894,-0.01762789083445417,,0.669698572407219,0.14208949369939636,0.5189690169283356,0.4040874768795118,-0.5118485849358143,0.5372226139245867,0.09154086861633799,0.33000933093552554,-0.0031368648236209137,,0.385621553918977,-0.48818576450869244,-0.38843073310192533,-0.3479867551589749,-0.36171808548016754,0.604954288451803,0.602987923421722,0.5972982434855004,0.3632641641089865,-0.6266227501764753,-0.59622914768464,-0.47030218052140405,-0.395602131169377,-0.5097148086366371,-0.5228751568578339,,-0.18634742400537868,0.4651913415825963,-0.5125513938260005,-0.0756750222991125,0.04311648188135334,-0.6643575958941701,-0.027865747665167254,0.5319481906769618,-0.20697439094756787,0.1849221568680006,-0.9667376472648004,-1.3663193830038758,0.010727991469948583,-0.15060193013792683,-0.8042020909862333,0.7825802589581254,0.7776740590464042,-0.09825167016085984,-0.6281266452068811,0.6392785038423352,4.078722290202852,-1.2204552788477832,-0.10160636133129577,-0.6648163005461154,0.07328713681873353,-0.5712979895341941,-1.1464176558895829,1.3064517727216212,-0.4387083586247491,-0.07824602216473577,-0.12249288943900902,0.17185946714399275,1.0485187087451007,1.6183546185289595,-0.5971473252352417
ARM,-0.048680981396449594,0.5751480911495015,0.5047955617206453,-0.23430112178754442,-0.23869091361574676,-0.2387454120707605,-0.281094133806654,0.3731017539455917,5.135029832740415,-0.4600005052205721,0.47407531446530843,-0.19371479404936004,-0.2826293113119153,-0.6647703283467391,-0.9617247633371632,-0.9273234815937532,-0.15465871880421822,0.45006063728726925,0.051344496923969994,,1.0627137695941942,0.8993392577261827,0.7060692028577853,1.22341071317273,1.1890980003266571,1.188789414379791,,,,,0.5563135920262351,-0.5381994708299644,-0.847476801023583,0.16455984948163882,,-0.8441149008522512,-0.16157737083293805,0.3918143255181333,0.5796807867225463,-0.7335049563100603,-0.701853234415697,,0.13019875761479496,0.43606079320204066,-0.2555469640353986,-0.31982428627688375,-0.5740625839262462,0.42759034648688315,0.29038439766446394,-1.3061277672468963,-0.17443083159662512,-0.20698878799205703,0.5771576404875292,0.0320560053929568,-0.43287192317237316,-0.4391863279107736,-0.4258615159965319,0.3553563260425012,0.3539237288583073,0.28414583961452095,0.13549625586559802,,-0.548565304341881,-0.15400716727102942,-0.22290722493180645,-0.2853225061647432,-0.42610216193933154,-0.4130259994422046,-1.0966423429687613,-0.9481192198412424,-0.9082246953078382,-0.7135921266274697,-0.2795465088365062,-0.4494631171377496,-0.6487418574527267,-0.7614705040401085,-0.4577463072153715,,-1.1609071539286024,-1.7159850068920943,-1.3092027180615569,-1.38124148015628,-0.5590046330544947,0.625500309965817,0.6340437276911937,-0.7974485963495993,-0.8349328710656877,0.7354700410091282,-0.3365282417659119,-0.28489778880795685,0.03416742393057649,0.3488382132947452,-0.013924394940099075,0.6286309801209188,0.6375914133048319,-0.6324281887963158,-0.6194382887589683,-0.5804102007396327,-0.17789683943189716,-0.8251205583315128,0.39599900215386274,0.3984014368830316,0.6720470620350358
ATG,,0.2931250283040819,-0.17807744829408423,-0.2547238549994797,-0.2670811247933885,-0.2613377267784306,-0.29802338089845215,-1.0096347060509832,-1.1088514372493048,-0.21046044129868471,,,,,,-0.14074203538463603,0.8576252929616958,-0.31142855240100575,,,-0.13498441228175379,,,,,,,-1.850775489263026,-0.4678595261026018,,-0.22972367489955037,-0.059407273436241255,-0.38787044231131707,,,-1.081164762737484,0.24181271901910142,0.8385310071202257,,,,,,,,,,0.5753555765116146,,-0.8386600249090613,,,,-0.8003308264496821,,-0.5303859006625723,-0.618291807545625,0.5779707249480955,0.5718548991012954,0.4302836280876453,0.4657597228185119,,-0.22445116961112002,-0.6131450897312507,-0.4046913367608281,-0.6040854031341625,-0.702189823912706,-0.16509382377488885,-1.5379974551934317,-1.1324640756791344,0.20826214235178223,0.13783410122055811,-0.28394213868060075,,0.20358988847572054,0.7438949515759771,-0.44356158290134073,,-0.9837700601300461,-1.1842449752987678,1.1297996799857903,,,0.7471105930566363,0.3728976706817194,,,0.37269052940865205,,0.4883505070534199,0.011538459720264457,-0.5450207670921956,-0.05545369577763841,-0.3111028655879275,,,,,,,,,
AUS,1.4659488016510602,1.163717961435594,0.8784430577664409,-0.11928888738348772,-0.03995943537225438,-0.11825306696318673,-0.1879832748017641,1.2001987162134815,-0.06820455891768304,-0.8343106011034034,1.688323140945692,2.6151787763043366,2.3035334364637654,2.6288745080757137,0.24208585550934292,,-0.09139096806884858,,,,1.4094158748740737,1.0400249284856435,1.246791117717014,1.1425650861400312,1.1162790072736921,1.1125573310050438,,,,,1.0186884549237558,2.031318655183017,-0.6343865801660779,0.9541657801862837,,-0.8046065905380457,-0.8138677288915549,,,1.1059478380898047,1.0113628349707682,-0.9272435135498427,0.4116769218543199,-1.152415702356109,1.2086839780785217,1.3451727689828246,-0.6704942823614157,0.5467558545713437,0.4892279267125893,0.6626306091374463,-0.4408881132435207,,-0.7157109438501966,0.4135666366541661,-0.43287192317237316,-0.3479867551589749,-0.36171808548016754,1.2053385764093127,1.2048930602833097,1.0983420896790672,1.1376750521365084,,-0.9489415884210562,-0.8852268215595299,-1.1500061952598166,-0.7865352191627116,-0.6976358006224235,-0.5039344638535537,-0.13117803497729486,0.21939820046540692,0.5007163217079231,1.0152031791569291,0.11760458761776642,0.292899627657158,1.048814831898795,1.2438719260044249,-0.029928017102072393,,0.3890424168087646,-0.7994058862856989,0.44114017936065686,-0.00019042958012816145,0.2276705444764992,0.8180499248596147,0.9474189961025625,-0.3152438196677101,0.6127107099459576,0.7739466558758455,,-0.8848946976249217,-0.1091493494013998,,0.02345197581368632,-0.5586671582746666,-0.9852813528655712,1.1565632968935513,0.16372474182264798,0.08282550681211744,0.22839879384928333,-0.1793494054666972,-0.33609627841191664,-0.45163045742509866,-0.9819759441160255
AUT,1.1038859053050416,1.5070503857691486,1.4195877072120757,-0.19668029744976886,-0.15352028008282145,-0.2010915542246437,-0.26416488671485583,0.18223322419146326,0.45211888024812785,-1.1004866692867499,0.8149168096176965,1.121086451648115,0.8062813193304765,1.0340570083343152,0.6433560617915112,0.6458394108244812,0.1616800348726299,0.6818182167576138,,,0.49538305186348186,0.16777376977698719,0.6046838438216797,0.43252957915719575,0.7588039504682277,1.050845644463582,,,,,-0.32219864747905447,0.5311031033493508,0.6065505883570401,0.3784114557141468,,-0.2119819358249634,-0.9147152513545647,,,1.0132916047426719,1.4437546356081328,-0.3038473023806346,0.0832857302415393,-1.2039896145495557,0.8129458856153001,1.0358650156341842,-0.6829370821595021,0.49908965133755945,0.4027742184307956,0.671620373413174,-0.4218554502687424,,-0.8593630087766102,0.9684911912159252,,-0.6215854734143711,0.6645768027816623,1.0636748680148433,1.0596056134546514,0.9730811281306753,0.9326839347174576,,-0.8822122077411937,-0.9022319297987974,-0.8955084386991864,-0.8012150894178823,-0.6367257391148955,-0.5783141165537483,0.5860240223877944,0.6495361974204881,,1.1998395619211952,-0.1000384900682125,0.2538279042468999,1.2623419435374927,1.330824443296329,1.1128178904437047,,-0.057206800260674956,-0.16007643195753588,0.20202229719915232,,0.18680430148787594,0.833251210245967,0.9474189961025625,0.7094413307813046,0.9229200487341671,0.7739466558758455,,-0.07517242554366832,-0.05634843291067171,,,-0.4588835913243993,-0.9392424091444251,0.692392533038883,-0.14609799555029923,-0.3814394884741075,-0.12249288943900902,-0.5645462334913228,-0.5907381151304485,-0.9081290673313167,-1.1299869513778655
