Country,Human Development Index (HDI),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Concentration index (exports) (value),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
AFG,-1.0141820383191649,-0.8996036475549307,-0.07951830165498214,-0.1913738949863438,-0.023365345190972404,0.14213704348829992,-1.3362319680747143,1.5820690178735395,-0.9585240948470745,-0.46265141248748004,-1.3443171761882475,-0.24873098058811327,-0.5604545570549945,,0.28821553634336916,-0.7749437113416949,,,-1.238127474535916,-1.717414218399786,-0.949891661398603,-1.2335933431688633,-1.5250644680111283,-0.9130380272382299,,,1.4866463620490558,,-0.4609111063483107,-0.6658773901349574,-1.2485878049906514,,,-0.5445102143028595,0.6108717373943716,,,-0.8331924383934848,-0.7551248783642811,,-3.798767284895256,1.6016312087739304,-1.8215391299255763,-0.9318587769454719,0.7293206949233026,,-2.450198154868398,0.8963644803063638,0.3013857427728312,,-0.09321866250240222,0.8297600525754858,-0.43287192317237316,1.4760046998769991,1.8191585520762208,-0.5688307239595066,-0.5696893259810264,-0.8327644008586395,-0.6389146321619223,0.5667686298786788,0.9411218033377945,0.2951774937809052,0.746462660341535,0.34238926829583455,,-1.1421880387927508,-0.7709114422230698,-0.25002450839711443,-0.5666782873685244,-0.70963423346467,-1.1473222995229324,0.8878392836706928,1.6725771273868715,-1.2403850684784927,1.3128559506945452,-1.1808048431929687,-1.3770879688361375,-0.6951587617419028,-1.2187555421920986,0.9562155226447452,,,-1.004208955568341,-0.6318146701025881,-2.2768735971140814,-0.3824102927054547,-0.7020364835146756,0.29956727060169863,,-0.36935847159232266,,-0.9524236964064822,-0.6095161771648557,-0.3656109437849363,1.6481589992180306,0.17711038891258182,-0.369204689381754,1.1862221593151572,-0.8451731222297053,-0.7829558445946904,-0.9120280545155077,-2.0924111114083686,1.4407431359309968,0.014036247076064772,-0.026614510271033457,0.9643688013771694,
AGO,-0.6098784707327785,-0.9253724403856753,-0.11498936460202765,-0.21030070243810497,-0.06629074313554556,0.1167431728506027,0.2585806360931145,1.769224065814955,-0.6975673251210269,-0.4327695659943552,-1.0448667527615898,0.5140078236360333,,,,,-0.9756632041630553,,-0.7968702496342511,,,,,,,,,,-0.32219864747905447,-0.5062799910037163,0.6107288279816971,-0.6085959576666593,,0.5880613480376978,2.3016770076252597,,,-0.49170812476758496,-0.5990063463027162,,,,,,0.8848556923993823,,0.3509019934617192,1.4806991582286573,-0.2886268094452945,,-0.4284068139973684,-1.1818414577108913,-0.05512180757356649,2.2968008546431875,1.6908716910434922,-0.7914451228651002,-0.7876204962240153,-0.8953948816328348,-1.0602852624121906,0.5381703238730234,1.0737616476040808,0.5587644559329865,1.1134594167208005,1.4068922123993608,,-0.7826414300549072,-0.53976970396163,-0.18931729622597074,-0.8108765586826387,-0.49847605599442996,-0.22345180329645334,2.1939561452615775,0.9657143063083586,2.420767872957157,2.242387852894605,-1.3014093865477459,-1.0480817113801693,-1.2082119507665479,-1.7217169523192595,2.138387922430154,-0.4047724911043306,,-0.9020144783768664,-0.6711261899480091,-2.714434326009496,2.720643557406612,-0.9574505021935698,,,-1.5264052472271756,,-0.5044997293951583,0.10172635912273138,-0.8106472399210732,-0.6463862184762816,0.6173209777904987,-0.5712979895341941,0.7181595648168375,-0.3761672462515511,1.2653166969264602,1.4566709010264576,1.5088456381293673,0.749654709180932,-0.1769451304628342,-0.06596783871122468,1.0531754057342735,
ALB,0.6995823377186542,0.6980615079512295,-0.23430112178754442,-0.23869091361574676,-0.2402515663846052,-0.281094133806654,-0.021359874212940597,-0.9466036298682526,0.8202424579794526,0.9119135261962442,0.588499193201998,0.5833477149291373,-0.5604545570549945,0.7332373492921609,0.035144533401890665,0.5824935398417519,1.2685388093234073,,0.7160116643143142,0.5335565137515852,0.570888724142978,1.1566251951891964,1.112969053044012,1.137968025463293,-0.8244862912409906,,-0.4678595261026018,0.8499182269440071,-0.4609111063483107,-0.4424410313512198,-0.1580672629551841,-0.2828835112509933,,0.2785795839097547,-0.7967021931531701,,,-0.22288004808336603,-0.329951929070153,-0.1599866382646637,0.4116769218543199,-0.6005748418862322,0.5020088129656255,0.4962217012812349,-0.6082802833709838,,-0.26291933533901585,0.024357345560787214,-0.621698411503914,,-0.7157109438501966,-0.03730956392726316,-0.43287192317237316,-0.6215854734143711,-0.8748655296110824,1.0097077410074276,1.007717239587273,0.8478201665822847,1.0010143071904751,-0.9870726630952634,-0.6063430464355437,-1.286344279131583,-0.6040854031341625,-0.6253406808891894,-0.31385312917527824,0.13428843816169933,-0.3104391708398282,-0.2668348225306112,0.3026675585097227,-0.23730106392198363,0.2765251711319939,-0.7063915915064164,-0.5771497358533955,-0.5399093781527944,-0.5930750084383497,0.5653391975522833,0.5169210267887616,0.36009836568378767,0.7197415593396668,-0.7326021913344094,-0.21152751233231848,-0.11978537734524917,0.7433166044058772,0.8847823849865493,0.006646456808862726,-0.2508480680662005,0.44221832016677004,-0.2670233419995211,,0.7739466558758455,-0.487261181613557,0.07940115617317468,-0.2484238125880806,0.3585159109450492,-0.47130043881286027,-0.17588866820650248,0.6917851364185563,0.5455135258625393,-0.5599015069440239,-1.0497476462213948,-0.8362296879381644,-0.3810446560724872,-1.2669639787127012,1.1440093975145502,0.9965720291739383,0.6979489883058577,1.5945200761440181
AND,1.1762984845742452,,,,-0.2613377267784306,,1.3825842002007598,,0.7297064358295994,0.5234495217856264,,,-1.1910220240698308,,,,,,0.873603530350623,0.6742421845110459,0.570888724142978,0.4782249335669826,0.5006275205531702,0.41557828300735816,0.7445110453519834,0.9382723754009682,-1.191750595788401,0.12274601625924562,,0.22786804499999283,0.08427063527491976,,,-0.43586236093879444,,,,,,,,,,,,,,2.910071678069344,,,,2.7026304242214225,,-0.5303859006625723,-0.618291807545625,1.367239957431562,1.370935856658921,,,,-0.9668513411080137,,-0.8536431974720631,-0.693081777332141,,,,,,1.4709158291875972,1.4123424282574888,,,,,,,,,,-0.2578467664194931,-4.60518357165385,1.9969021912879674,-0.09179852906812046,,-0.6772911410348177,,,,0.7739466558758455,,,,,,,,,,,,,,,,,
ARE,1.1823328661800123,-1.3634419185083322,-0.17303292215173852,-0.2576177210675079,-0.1943138598123427,-0.2557002631689567,1.2383724221643069,-1.470637764104216,0.7936142161706723,0.6130950612649999,0.42516259860563926,0.20197831281706402,,0.7623699954480542,-0.09139096806884858,,-0.36706604796333664,,0.9051219035578852,0.9274763918780753,0.19914240767725833,0.37277411569824465,0.7356342708604661,0.16510143763319018,,0.9382723754009682,-0.6850268470083415,0.777201005875531,0.18641370170821833,2.3185939736192513,-1.177557731371483,1.1482772381511757,,-1.0778724035446337,-0.6250468357693237,,,0.9071197488246674,2.4045141701028827,,0.39994866501100634,-0.7191948399311592,0.8242526882571064,0.8910826630029052,-0.6798263822099805,0.5753555765116146,-2.381035188242963,-0.011601711542123024,1.9096457641415938,,0.6250416621296672,-0.9737447497502316,,-0.5303859006625723,-0.810722099094718,0.9152652687444492,0.9143181666259916,0.680805551184428,1.0465678888391519,-0.9298760510839527,-0.8240084318981672,-1.286344279131583,-0.7487869813637015,-0.7278062049205448,-0.6113717399760572,0.3080406270732891,2.416756332800276,0.045136095593504885,-0.46899897884287867,2.527945023035946,1.7221107711098962,,,,-0.9367674764787078,,,,0.8559602745824391,,,1.1713482422024193,1.7925132369050178,1.9627456396951997,,-0.01040676096687357,-0.4874887078244044,,,0.7739466558758455,,,1.3856103220623763,-0.199665206242648,,,,-1.1617639704632983,0.982499260448051,1.8677497973738573,1.7977635506245,-0.5226325282765352,2.1544901996236887,-0.8931252962337053,-0.7507157535705519,-1.4334095162646374,
ARG,0.995267036401236,0.6594083187051126,0.03656881344443958,0.16823544659711853,0.057966987756639894,0.015167690299813758,1.497105318053237,-0.47247750841666664,1.20368914002589,1.5991959955381063,1.5957415265462103,1.2074067365670758,0.5287074314251776,0.41277824157733534,0.6045542900202173,0.9135757962279584,1.7249866764731965,,0.7475300375215763,0.702379318662938,0.46950336510687235,0.1689025344853512,0.2523809533271532,0.045308163758587816,-0.6731901194980967,,,-0.16812286801465895,-0.18348618860979823,0.004431686216255241,-0.9143286350180944,0.789664544622816,,-0.7453441250667374,0.13238242868689923,,1.4929424645612417,0.12477613943327866,0.2232904009819997,0.5473282936388608,0.8456224250569229,-0.09515050239045741,0.8581730961825261,0.7133952302281528,-0.5305127846329438,0.43712358713364013,0.11747698110087648,1.750392086500485,0.3109020742602203,,0.9602298136246333,-0.002626779267153026,-0.36621013806670144,-0.16558760965537753,-0.5541483770292607,0.8410604691092507,0.8416744432116618,0.8478201665822847,0.6024204677645453,-0.7582862150500204,-0.6743634793926135,-0.622832270955654,-0.6502221382218416,-0.596878035324924,,-0.5349155369532348,0.16841150563679838,0.20741799740521183,-0.6545896650416054,0.21651134757639817,0.7547640162374651,-0.5239193829018074,-0.8014427463879236,0.37537885720611813,-0.6399421631711257,0.68594374090706,0.9170637723433176,0.32511746643210665,0.6306754762963147,-0.5074264961371887,-0.0023466087136791844,,0.8352916338782044,1.546871140277851,0.09552597986574378,-0.7816335950590539,-0.6918199227675197,0.5888901366108322,-0.42132041934807474,0.7684499966091716,-0.09202627578734408,0.27936721287465854,-1.0982674585111978,-0.24492313466327212,-0.6648163005461154,0.10235764740501105,-0.5624564076525249,-1.1502542345330118,1.2484304272397881,-0.09446087265480792,-0.20141836785291833,-0.19020882831920585,0.001919690074304528,-0.2883509340271919,0.12292813780169307,-0.6859539295923457,0.26042862969997044
ARM,0.5245852711514125,0.5047955617206453,-0.23430112178754442,-0.23869091361574676,-0.2402515663846052,-0.281094133806654,0.3094789106942155,-0.9632396341297117,0.8575219965117458,0.37404028932000427,0.2073804724771612,0.028628584584303382,-1.076373393703497,-0.22813997385231571,,,0.4317177195487942,,1.2518240088377648,1.1244363309413201,1.0102252799661016,1.4554025124839538,1.4439644760120347,1.4029652676707463,-0.3481835283466949,,,,-0.09101121603029412,-0.4105215515249716,-0.8516550406482398,0.3455112086014533,,-0.857284337623653,-0.6722520590498815,,,-0.42381751196939077,-0.41588235228844056,,0.5289594902874558,-0.3684922370157234,0.3719805825848531,0.2856291883630107,-0.6113909833205053,0.5801221968349928,0.11747698110087648,-0.6229056822915993,-0.11733284267229031,,0.1940854673504249,0.6563461292749361,-0.4106513281371493,-0.4391863279107736,-0.7465786685783538,0.6251919610795843,0.6237432729686737,0.5555445896360359,0.431594536582004,-0.7487534463814686,-0.5893379381962762,-0.4046913367608281,-0.5915026572011591,-0.391946987262213,-0.4791412462868221,-0.36460398544583505,-0.4577327652839123,-0.2715868547944972,-0.17596105326594152,-0.36947682263933174,0.06457841023297795,-1.0137132059983893,-1.134483883242223,-0.9134964129931669,-0.37436161968539455,0.5548518459562157,0.8103590401954359,0.32511746643210665,0.3320421390333134,-1.0140718103309352,-0.3667714395469888,0.10745413969514046,0.22212477072935588,0.6633964574360203,-0.32152408986269815,-0.5638754301389088,-0.1809918854097314,-0.785393476932552,-0.8349328710656877,0.7711983262425087,,2.646965324220228,-0.2356579209111241,-0.14686428975191987,-0.44365531570810945,-0.20495917879278,1.914449602340819,0.21940434117108715,-0.13924675220073063,-0.5678011658634771,-0.16351918456424702,0.1114348994198527,-0.37194781947901084,1.2395000862839995,1.4215879763280033,0.11700578480313609,2.7043944727655367
ATG,0.681479192901354,-0.26826822320169014,-0.2547238549994797,-0.2670811247933885,-0.2613377267784306,-0.29802338089845215,-1.2938167392404636,-0.5847705371815158,0.4847266111888206,0.37404028932000427,0.2890487697753403,-0.07538125235535263,,,,,,,0.5584197982780053,,,,,,,,,,0.04770124283896224,0.14806934543437228,-0.40458340080994487,,,-1.081164762737484,-0.185179982473217,,,,,,,,,,,0.5801221968349928,,0.1592038096967011,,,,-0.3494546258682525,,-0.6215854734143711,-0.6824352380619894,0.8208227964814695,0.8209190936647117,0.680805551184428,0.7390812127105787,-0.43417208031925947,-0.8512166050809951,-0.622832270955654,-0.7215243651755274,-0.665188384679161,,0.45254739804926447,0.1333593591108644,-0.2838233378740036,,0.1766701820159755,0.7221568222530017,,,,-0.7414876650921407,,,,0.6725889271402449,,-0.4404094219426672,,0.954518523934925,0.6902938131197297,,1.0057980086604699,,,,0.6200401964089769,,,0.3041569271430448,0.47166073199660946,-0.6556012595111985,-0.3129353609703822,-0.3515215256184155,,,,,,,,,,
AUS,1.66508339464137,1.2649749502276086,-0.08919222791326727,0.0452111981606709,-0.08737690352937097,-0.17105402770996597,1.2553385136980075,-0.9549216319989822,1.8267899983513494,2.5852969298112116,2.276310670697705,2.594204562429161,0.4713831162420104,1.490686149345385,0.35148328707873877,,,,1.630044487324906,1.4620819407640255,1.4495618357892246,1.22341071317273,1.2255074968531394,1.1597486207132204,,,,,0.4638386194467308,1.8557615161386523,-0.6594560179140196,0.9442957060524757,,-0.7815600761880924,-0.916860943321863,,,1.7616508452419841,1.305770206017229,0.11574630129094753,0.5758725176607102,-1.3483965686912056,1.446126833556455,1.549184265872355,-0.6798263822099805,0.5467558545713437,0.6275538599634595,1.2110062299568296,-0.40282278729396415,,-0.7157109438501966,0.8297600525754858,-0.43287192317237316,0.01681153584821986,-0.5541483770292607,1.4954118840741764,1.495467953940629,1.3279871858511192,1.5248804961502678,-1.0538020437751259,-0.9396431679251858,-1.3590579238631917,-0.8284777056060563,-0.6982050535337088,-0.5700497106981711,1.569034235708885,1.4275187021215625,0.3079234797864008,0.46872238300332036,1.4572944577189664,1.4069078959267443,-1.2730158182259914,-1.2636222832469513,-0.6986838679599526,-1.0383129783997227,1.572124950774771,1.6728889583908126,1.438676092610597,1.3484433219986176,-1.2580121467945908,0.09712158153779601,,1.6392215211178058,0.4999432959734804,0.1844055029226249,-0.28260446711705506,0.3809189556838357,-0.09825167016085984,1.233129387522377,0.7739466558758455,0.5826676543604337,,-0.8794236011919403,-0.12423532554160785,,-0.11774764703394741,-0.556140992022761,-1.0735226616644347,1.32095710909208,0.32724229765836993,0.2344222399668033,0.48079456603910764,-0.28131327170850917,-0.4315869671813661,-0.4437597917370604,-1.0559814477469456,-0.6476504220812723
AUT,1.4599144200452931,2.0380387351499443,-0.1934556553636738,-0.11566666517929908,-0.197326168440032,-0.26416488671485583,0.0592290605721358,-1.2502107076398823,1.3581329425168154,1.2107319911274885,0.9968406796928949,1.0687269539808673,0.5860317466083443,1.228492333942346,-0.02812321733347896,0.6818182167576138,1.686949354210714,,1.4094158748740737,1.1244363309413201,1.3481764767531197,1.536248139516653,1.5200934232946797,1.4828274502538146,-0.8693147865722185,,-1.046972381851241,0.9953526690809594,-0.4609111063483107,0.4672641436968545,0.6190853072310109,0.039538910453403485,,0.061283877181624674,-1.0498938452943438,,0.8079962061822203,1.5226665131940256,1.6650602650402508,-0.5196382985545912,0.42340517869763483,-1.5340626525876127,1.2199907807203287,1.3583348010402136,-0.6860477821090237,0.5086228919843164,0.6967168265888942,1.309893636989833,-0.40282278729396415,,-0.2847547490709543,1.3153190378170245,,-0.5303859006625723,-0.4258615159965319,1.3604940665556349,1.3605581818854444,1.2340414646898248,1.3198893787312185,-1.0538020437751259,-0.9498462328687464,-1.2318090455828765,-0.8347690785725581,-0.685681489485432,-0.6031073341204799,1.1372342414830534,1.4905379868330821,-0.061725229940631614,-0.00013829791977915202,1.580963589195035,1.4503841545726963,-1.311431020037488,-1.134483883242223,-0.9601947923482134,-1.0773689406770361,1.4305457042278586,1.2193938467623153,1.6310710384948397,1.2698556016662488,-1.3143060705938963,1.7109404323520032,0.5309459669067758,1.54043352649938,1.4723861553075792,0.37583832181436866,-1.2851993514368891,-0.03796003494955084,1.420693376387091,2.0603542909576027,0.7739466558758455,0.8182116891457527,,0.2658592521121746,-0.37315393185504037,,0.2477102003363987,-0.4790929213396433,-0.9967910887958579,0.9631588119541062,-0.025611375460819315,-0.20141836785291833,0.22839879384928333,-0.8251205583315128,-0.4952474263609991,-0.6483970996260547,-1.1188861258332274,-1.062451964252951
