Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,-1.7021015413765999,-1.6987892171311678,-1.5682797327330837,-1.6163479530230576,-1.1759609027929434,-1.1819721376160899,-0.7534595155811349,-1.6146920799669153
AGO,-1.4305543691170863,-1.4165298539580962,-1.7475708116918303,-0.95446211567056,-1.938246571772702,-1.939542396079813,-0.6443270255933286,-0.7397323747171326
ALB,0.16252237480539458,0.10660557750413935,-0.283360333528733,0.49538305186348186,0.6859049789629279,0.686009321609527,-0.45605059861387176,-0.11476115668157338
AND,0.7538917721705577,-0.10109470860434754,-0.22359664054248435,0.0541258269618168,1.1918467946574587,1.1945153855098345,1.6629610150714185,1.4775568162264163
ARE,0.9228544571320323,0.2610493799950655,0.16486736386813344,0.36930955903443463,0.6993967607147829,0.6963869963830035,4.3998337314207765,1.8797122087014722
ARG,0.6875135745071209,0.9800119088321348,1.3900230700862344,0.5584197982780053,0.6454296337073663,0.6444986225156253,-0.1907299717466247,0.34173955910092246
ARM,0.047869124295821366,0.43679577593301594,-0.283360333528733,1.0627137695941942,0.42956112567769983,0.42656745227263565,-0.6054011300525373,-0.5658273401333246
ATG,,,,0.49538305186348186,0.6184460702036572,0.6237432729686737,0.09612642028841838,0.6515079019533297
AUS,1.4961207096798952,1.688323140945692,2.6450606227974616,1.377897501666812,1.2660515942926558,1.2671591089241645,1.1134221274021832,1.2710445876581449
AUT,1.1038859053050416,0.7616603260001358,0.8820316797031194,0.6214565446925291,1.1176419950222607,1.1218716620955047,1.3109589334037923,1.352562572619305
AZE,0.011662834661220176,0.3995162374007234,-0.283360333528733,0.9996770231796703,-0.06288890826497597,-0.061183262080718843,-0.5343869444117298,-0.32127338524984533
BDI,-2.0822675825399193,-2.0183281188365325,-2.1061529696093233,-1.7109030726448429,-1.6616650458596913,-1.65934517719597,-0.7701497335861769,-1.8972877611656032
BEL,1.3512955511414877,1.4060637777726208,1.987659999948723,0.9051219035578852,1.0704207588907713,1.0699832882281264,1.2627726588408488,1.330824443296329
BEN,-1.4245199875113193,-1.4271811506816083,-1.1499338818293416,-1.4902744601940103,-1.2434198115522141,-1.2442381862569438,-0.7183562183576274,-1.2234057521533481
BFA,-2.1667489250206566,-2.2952618336478476,-2.3750895880474436,-1.9315316850956754,-1.722378063743036,-1.7216112258368241,-0.7499061143284486,-1.5657812889902196
BGD,-1.0383195647422332,-1.1502474358702925,-1.1499338818293416,-0.985980488877822,-0.15733138052795578,-0.16496000981547537,-0.7138875470853098,-1.1853640258381402
BGR,0.4461383102764425,0.6018908751474537,0.3441584428268799,0.8105667839360997,0.41606934392584566,0.4161897774991606,-0.2546373548820594,0.2493525094782739
BHR,0.8202699698339937,0.3622366988684303,0.4338039823062529,0.3062728126199113,0.7061426515907092,0.7067646711564786,1.4106156867177684,1.3906042989345129
BHS,0.759926153776324,0.6711243038502832,0.1349855173750086,1.0942321428014559,0.517257707064751,0.5199665252339172,0.49529182767351776,0.9504071801442496
BIH,0.1685567564111609,-0.021209983178006427,0.10510367088188427,-0.07194766586723016,0.7061426515907092,0.7067646711564786,-0.3925200913688735,0.01566761925628257
BLR,0.2470037172861316,0.5805882817004299,0.6429769077581242,0.5269014250707436,-0.035905344761268415,-0.04042791253376872,-0.3544017870218745,0.09175107188669794
BLZ,0.18062551962269552,0.5326574464446246,0.1349855173750086,0.873603530350623,0.051791236625783575,0.05297116042751275,-0.4506666573219228,-0.10389209202008538
BOL,-0.2297124295694589,0.3356084570596499,0.7923861402237464,-0.07194766586723016,-0.6362896327187774,-0.6423330493953563,-0.5768662412052075,-0.45713669351844527
BRA,0.25907248049766557,0.17051335784521224,0.9119135261962442,-0.45016814435437164,0.30138919903508465,0.30203535499092904,-0.20521277382196754,0.3200014297779459
BRB,0.5969978504206163,0.6338447653179906,0.7326224472374973,0.5269014250707436,0.5914625066999489,0.592610248648247,-0.06140770191400957,0.49934099669249776
BRN,1.013370181218537,0.38886494067721067,0.49356767529250206,0.3062728126199113,0.7938392329777612,0.80016374411776,3.742939054390078,1.8797122087014722
BTN,,,-1.0005246493637194,,-0.5688307239595066,-0.5696893259810264,-0.5980251304825671,-0.5386546784796046
BWA,-0.537465891463574,0.06400039061009076,0.015458131402511297,0.14868094658360237,-1.9584842444004835,-1.9602977456267638,-0.30120844705741834,0.17870358917860252
CAF,-2.070198819328385,-1.714766162216436,-1.8372163511712036,-1.395719340572225,-2.51839318710243,-2.520692183394449,-0.7641735587521135,-1.7885971145507233
CAN,1.3392267879299538,1.2995508105374993,1.2107319911274885,1.2833423820450265,1.198592685533385,1.2048930602833097,1.2128635230644813,1.3145208463040963
CHE,1.4237081304106907,1.209014788387646,0.9716772191824928,1.3463791284595499,1.2862892669204378,1.287914458471116,1.9887433026472527,1.5808129305105523
CHL,0.681479192901354,0.5699369849769178,0.583213214771875,0.5584197982780053,0.9624865048759373,0.96620654049337,-0.03319584954419677,0.5265136583462172
CHN,-0.26591871920406074,-0.43661055539497956,-0.552296951966853,-0.261057905110801,0.5037659253128969,0.49921117568696555,-0.5803658030449743,-0.47344029051067665
CIV,-1.5452076196266589,-1.4112042055963403,-1.3889886537743372,-1.2696458477431778,-2.214828097685712,-2.2197396149636552,-0.6679625278649847,-0.8647266183242445
CMR,-1.231419776126776,-0.9798266882940988,-1.090170188843093,-0.7338335032197277,-1.7561075181226713,-1.7527442501572508,-0.674154060350726,-0.9027683446394524
COD,-1.9012361343669097,-1.3526220736170234,-1.3591068072812127,-1.1750907281213925,-1.722378063743036,-1.7216112258368241,-0.7819944044284647,-2.185317974695035
COG,-0.9538382222614947,-0.6869160283975148,-0.7017061844324751,-0.5447232639761569,-1.6549191549837652,-1.65934517719597,-0.598563524611762,-0.5386546784796046
