Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,,-2.30591313037136,-2.5543806670061895,-1.83697656547389,-1.7291239546189625,-1.7319889006103,,
AGO,,,-2.464735127526817,,-2.693786349876534,-2.6867349797700597,-0.7048425257148354,-1.1092805732077242
ALB,-0.2719531008098277,-0.10642035696610361,-0.3132421800218579,0.11716257337634042,0.39583167129806446,0.395434427952209,-0.6531028498992054,-0.7832086333630845
AND,,,-0.283360333528733,,0.9220111596203756,0.9246958413994683,1.2360683100327816,1.3199553786348408
ARE,0.5245852711514125,-0.3673771266921506,-0.2534784870356087,-0.38713139793984797,0.42956112567769983,0.42656745227263565,4.1601945045161255,1.8797122087014722
ARG,0.39182887582453907,0.298328918527358,0.4338039823062529,0.18019931979086404,0.41606934392584566,0.4161897774991606,-0.10792495467644898,0.4449956733850578
ARM,-0.452984548982837,0.30898021525087016,-0.3431240265149822,0.873603530350623,-0.002175890381633033,0.001082786560134484,-0.725786057340517,-1.2940546724530197
ATG,,,,,0.39583167129806446,0.395434427952209,0.025166074060530463,0.5862935139844018
AUS,1.284917353478051,1.5764845253488151,1.658959688524355,1.377897501666812,0.9894700683796464,0.9869618900403215,0.6446961985251027,1.042794229766897
AUT,0.904751312314732,0.6072165235092103,0.7923861402237464,0.40082793224169627,0.8410604691092507,0.8416744432116618,0.936075101245383,1.1895266026969848
AZE,,,-0.3431240265149822,,-0.33947043417798684,-0.34138048096456175,,
BDI,-2.16071454341489,-2.162120624603946,-2.195798509088697,-1.8684949386811518,-2.100147952794951,-2.095207517681948,-0.7531903185165375,-1.6092575476361717
BEL,1.0254389444300709,0.8894758866822816,1.0912046051549906,0.6529749178997908,0.8612981417370319,0.8624297927586134,0.895426344491168,1.173223005704753
BEN,-1.7926172654631045,-1.9331177450484351,-1.8670981976643282,-1.7739398190593665,-1.371591738194828,-1.368770283538652,-0.7347233998851523,-1.3810071897449236
BFA,,,-2.7037898994718117,,-1.9315006808967747,-1.9291647213063372,-0.76347364638416,-1.7722935175584915
BGD,-1.5271044748093576,-1.6508583818753633,-1.717688965198706,-1.395719340572225,-0.8589040316243709,-0.8602642196383444,-0.7363924216856566,-1.4027453190678998
BGR,0.21683180925729673,0.3036545668891141,0.07522182438875995,0.49538305186348186,0.32162687166286585,0.32279070453787917,-0.38309819410796275,0.03740574857925796
BHR,0.6151009952379172,0.04269779716306646,0.46368582879937775,-0.2925762783180627,0.49702003443697057,0.49921117568696555,1.4197683869140818,1.3906042989345129
BHS,,,0.07522182438875995,,0.31488098078693955,0.3124130297644041,0.6233219515960652,1.0319251651054095
BIH,,,,,0.26765974465545,0.2709023306705009,-0.7354771516660252,-1.391876254406412
BLR,,,0.2246310568543821,,0.179963163268398,0.17750325770922087,-0.4063568204891824,-0.01150504239743742
BLZ,0.011662834661220176,0.06932603897184683,-0.22359664054248435,0.36930955903443463,0.2811515264073042,0.2812800054439774,-0.4915846111407352,-0.20171367397347734
BOL,-0.6340159971558457,-0.1703281373071759,-0.044305561583737885,-0.22953953190353907,-1.2231821389244322,-1.2234828367099924,-0.6109465895832447,-0.5875654694563006
BRA,-0.19954052154062402,-0.48454139065078394,0.2545129033475064,-1.0490172352923457,-0.19106083490759115,-0.1960930341359035,-0.2698200693253556,0.2276143801552979
BRB,0.3797601126130051,0.32495716033613836,0.4039221358131286,0.2747544394126496,0.40257756217399077,0.395434427952209,-0.1562189080652316,0.38521581774687386
BRN,0.8263043514397613,0.13855946767467578,0.2246310568543821,0.08564420016907875,0.5644789431962414,0.5614772243278203,3.8673080982341,1.8797122087014722
BTN,,,-1.7774526581849548,,-1.4120670834503903,-1.4102809826325544,-0.6986509932290941,-1.0658043145617724
BWA,-0.4107438777424675,-0.4898670390125403,-0.4327695659943552,-0.45016814435437164,-0.8184286863688085,-0.818753520544442,-0.34234175852790877,0.11348920120967454
CAF,-2.148645780203356,-2.071584602454093,-2.2555622020749455,-1.6478663262303193,-2.0866561710430975,-2.084829842908472,-0.7626660551903677,-1.7614244528970033
CAN,1.2125047742088473,1.3102021072610115,1.6290778420312302,0.9366402767651469,1.0029618501315005,0.9973395648137966,0.7558207467909303,1.102574085405081
CHE,1.0918171420935077,0.6817756005737947,0.583213214771875,0.7160116643143142,1.029945413635208,1.0284725891342248,1.7385515508103824,1.5047294778801361
CHL,0.3857944942187727,0.33028280869789445,0.4338039823062529,0.24323606620538737,0.6656673063351475,0.6652539720625769,-0.2824184919485163,0.2113107831630659
CHN,-0.809013063723088,-0.8413598308884409,-0.8511154168980973,-0.7023151300124658,0.16647138151654386,0.16712558293574434,-0.7107110217230598,-1.1581913641844201
CIV,-1.6176201988958623,-1.783999590919265,-1.6878071187055816,-1.6478663262303193,-1.7021403911152546,-1.7008558762898724,-0.671838965595188,-0.8864647476472205
CMR,-1.3460730266363479,-1.2514347547436582,-1.1798157283224662,-1.1750907281213925,-1.722378063743036,-1.7216112258368241,-0.6741002209378065,-0.9027683446394524
COD,,-1.640207085151851,-1.508516039746835,-1.553311206608534,-1.938246571772702,-1.939542396079813,,
COG,-0.7245317212423503,-0.6443108415034662,-0.2534784870356087,-0.8599069960487747,-1.3446081746911196,-1.3480149339917005,-0.4824857503573414,-0.17997554465050136
COL,-0.29609062723289564,-0.6443108415034662,-0.6419424914462265,-0.5447232639761569,0.06528301837763772,0.06334883520098782,-0.40624914166334347,-0.01150504239743742
COM,,,-1.1200520353362173,,-1.0747725396540373,-1.0781953898813332,-0.726001414992195,-1.2940546724530197
CPV,,,,,-0.25177385279093484,-0.25835908277675684,-0.6666703819549169,-0.8592920859935005
CRI,0.09010979553619088,-0.2768411045422974,-0.40288771950123087,-0.10346603907449212,0.8343145782333237,0.8312967684381868,-0.3746454062796028,0.053709345571490555
CUB,0.047869124295821366,0.2610493799950655,0.10510367088188427,0.4323463054489585,0.7061426515907092,0.7067646711564786,-0.6036244294261941,-0.5603928078025806
CYP,0.5125165079398786,-0.11707165368961517,-0.7315880309255994,0.4638646786562202,0.9220111596203756,0.9246958413994683,0.5178505416867841,0.9667107771364816
CZE,0.4401039286706749,0.18116465456872438,-0.014423715090613558,0.36930955903443463,0.4565446891814074,0.4577004765930638,0.14232063657334085,0.6949841605992817
DEU,0.9590607467666349,0.7297064358295994,0.9119135261962442,0.5269014250707436,0.8208227964814695,0.8209190936647117,0.9836153028532927,1.211264732019961
DJI,,,-2.673908052978688,,-1.148977339289235,-1.1508391132956632,-0.7036042192176871,-1.098411508546236
DMA,,,-0.07418740807686221,,0.8410604691092507,0.8416744432116618,-0.45276639442578287,-0.10932662435082939
DNK,0.9288888387377999,0.6924268972973069,0.7625042937306221,0.5899381714852674,0.7466179968462724,0.7482753702503818,1.0193646730318342,1.2275683290121928
DOM,-0.25988433759829377,-0.40998231358619924,-0.014423715090613558,-0.6707967568052041,0.07877480012949188,0.07372650997446435,-0.5066058073452729,-0.24518993261942934
DZA,-0.4107438777424675,-0.9212445563147817,-0.5821787984599773,-1.0805356084996072,-0.07638069001683087,-0.08193861162767045,-0.3049772059617826,0.1732690568478579
ECU,-0.03057783657914866,-0.13304859877488398,0.015458131402511297,-0.22953953190353907,0.20694672677210632,0.20863628202964754,-0.42293935966838536,-0.04411223638190201
EGY,-0.5917753259154769,-0.9478727981235621,-0.552296951966853,-1.1750907281213925,-0.27201152541871604,-0.2687367575502319,-0.49206916585701066,-0.20714820630422134
ERI,,,,,-1.8100746451300878,-1.8150102987981047,-0.7508213843480799,-1.5766503536517076
ESP,0.7056167193244218,0.2610493799950655,0.8222679867168707,-0.22953953190353907,0.9894700683796464,0.9869618900403215,0.4932459299825771,0.9504071801442496
EST,0.3857944942187727,0.559285688253405,0.3142765963337556,0.7475300375215763,0.0855206910054182,0.08410418474793942,-0.15196559444459187,0.39065035007761784
ETH,,,-2.7336717459649367,,-2.0866561710430975,-2.084829842908472,,
FIN,0.8444074962570624,0.6657986554885265,1.2107319911274885,0.14868094658360237,0.8005851238536882,0.80016374411776,0.526411008340983,0.972145309467225
FJI,-0.0004059285503137778,0.36756234723018694,0.2545129033475064,0.4638646786562202,-0.21129850753537163,-0.21684838368285364,-0.4949764941546631,-0.21258273863496535
FRA,0.8625106410743626,0.49005225955057663,0.9119135261962442,0.11716257337634042,0.9422488322481568,0.9454511909464184,0.821935545856064,1.135181279389545
FSM,,,,,-0.1640772714038821,-0.16496000981547537,-0.6379201354559092,-0.7071251807326686
GAB,-0.18747175832909005,-0.48454139065078394,0.045339977895635625,-0.8599069960487747,-0.7104944323539752,-0.7045990980362097,0.1827540356758779,0.7275913545837451
GBR,0.8806137858916635,0.6871012489355514,0.7625042937306221,0.5899381714852674,0.8410604691092507,0.8416744432116618,0.6084084342173663,1.0210561004439216
GEO,,,0.07522182438875995,,0.22718439939988755,0.22939163157659914,-0.6165997279397911,-0.6147381311100206
