Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,,-2.18342321805097,-2.3452077415543187,-1.7739398190593665,-1.6009520279763485,-1.6074568033285919,,
AGO,,,-2.3750895880474436,,-2.6263274411172635,-2.6244689311292055,-0.7512520996514358,-1.5820848859824517
ALB,-0.21764366635792495,-0.1916307307542002,-0.49253325898060435,0.11716257337634042,0.41606934392584566,0.4161897774991606,-0.609116049543982,-0.5821309371255566
AND,,,-0.283360333528733,,0.955740614000011,0.9558288657198949,1.1378652208676316,1.2819136523196328
ARE,0.6090666136321495,-0.23423591764824878,-0.19371479404936004,-0.1980211586962774,0.4835282526851164,0.4888335009134905,4.367637762494921,1.8797122087014722
ARG,0.4401039286706749,0.32495716033613836,0.4039221358131286,0.24323606620538737,0.4700364709332615,0.46807815136653885,-0.04035649146248895,0.5210791260154738
ARM,-0.3383312984732645,0.30898021525087016,-0.40288771950123087,0.9366402767651469,0.05853712750171065,0.05297116042751275,-0.7034427009789287,-1.098411508546236
ATG,,,,,0.43630701655362614,0.4369451270461122,0.09860303328271491,0.6569424342840737
AUS,1.3271580247184198,1.5818101737105705,1.658959688524355,1.377897501666812,1.043437195387063,1.0388502639076997,0.7573820897655954,1.102574085405081
AUT,0.9530263651608673,0.6764499522120386,0.9119135261962442,0.4323463054489585,0.8882817052407402,0.8935628170790401,0.9634793624214034,1.2058301996892162
AZE,,,-0.49253325898060435,,-0.3124868706742778,-0.3102474566441351,-0.6009862981931391,-0.5495237431410932
BDI,-2.154680161809123,-2.114189789348141,-2.136034816102448,-1.83697656547389,-2.0461808257875354,-2.0433191438145695,-0.7606739969123466,-1.7288172589125392
BEL,1.1461265765454105,1.1344557113230604,1.5394323025518566,0.7160116643143142,0.9017734869925944,0.9039404918525166,0.9510424580370012,1.200395667358473
BEN,-1.7322734494054348,-1.8638843163456063,-1.7774526581849548,-1.7109030726448429,-1.3311163929392655,-1.3272595844447488,-0.7328928598458897,-1.364703592752692
BFA,,,-2.644026206485563,,-1.9315006808967747,-1.9291647213063372,-0.764012040513355,-1.7831625822199793
BGD,-1.436588750722853,-1.5656480080872663,-1.598161579226208,-1.3326825941577014,-0.7104944323539752,-0.7149767728096854,-0.7327851810200507,-1.364703592752692
BGR,0.21683180925729673,0.3036545668891141,0.015458131402511297,0.5584197982780053,0.30813508991101246,0.3124130297644041,-0.3779296104676917,0.04827481324074596
BHR,0.6875135745071209,0.16518770948345615,0.5533313682787507,-0.16650278548901545,0.5442412705684601,0.5407218747808687,1.418799277481531,1.3906042989345129
BHS,,,0.015458131402511297,,0.33511865341472,0.3331683793113557,0.6009247558215572,1.015621568113177
BIH,,,,,0.32162687166286585,0.32279070453787917,-0.722932568455784,-1.2668820107992997
BLR,,,0.19474921036125778,,0.07877480012949188,0.07372650997446435,-0.48173199857646853,-0.17997554465050136
BLZ,0.03580036108428741,0.16518770948345615,-0.1638329475562357,0.4638646786562202,0.20020083589617924,0.19825860725617248,-0.48711593986841756,-0.19084460931198935
BOL,-0.5495346546751086,-0.06914081843381109,0.07522182438875995,-0.13498441228175379,-1.1085019940336727,-1.1093284142017608,-0.6003940646510246,-0.5440892108103492
BRA,-0.09092165263681842,-0.3567258299686385,0.37404028932000427,-0.9229437424632984,-0.08987247176868501,-0.09231628640114699,-0.2287405972677847,0.28739423579348244
BRB,0.43406954706490786,0.3995162374007234,0.46368582879937775,0.33779118582717294,0.44305290742955394,0.4473228018195873,-0.1354368946783084,0.4123884794005938
BRN,0.8806137858916635,0.22376984146277296,0.3142765963337556,0.18019931979086404,0.6117001793277309,0.6133655981951986,3.7689973302431112,1.8797122087014722
BTN,,,-1.657925272212457,,-1.2569115933040675,-1.2546158610304197,-0.6802379140106284,-0.9408100709546602
BWA,-0.4831564570116719,-0.42063361030971136,-0.46265141248748004,-0.2925762783180627,-1.121993775785526,-1.1197060889752357,-0.37303022389201806,0.053709345571490555
CAF,-2.1365770169918217,-2.002351173751264,-2.195798509088697,-1.5848295798157956,-2.2013363159338577,-2.1989842654167044,-0.7636351646229186,-1.7777280498892352
CAN,1.2306079190261487,1.2942251621757426,1.5394323025518566,0.9996770231796703,1.036691304511136,1.0388502639076997,0.8359337932151314,1.1406158117202896
CHE,1.140092194939644,0.7616603260001358,0.7326224472374973,0.7475300375215763,1.0704207588907713,1.0699832882281264,1.7163697126875526,1.4938604132186488
CHL,0.3797601126130051,0.22376984146277296,0.16486736386813344,0.2747544394126496,0.7331262150944174,0.7378976954769053,-0.2336399838434583,0.28195970346273785
CHN,-0.6883254316077485,-0.7774520505473674,-0.8511154168980973,-0.6077600103906805,0.20020083589617924,0.19825860725617248,-0.6849757823475435,-0.9679827326083802
CIV,-1.6236545805016291,-1.7307431073017043,-1.657925272212457,-1.5848295798157956,-1.8370582086337959,-1.8357656483450564,-0.674046381524887,-0.9027683446394524
CMR,-1.4003824610882514,-1.2461091063819023,-1.239579421308715,-1.0805356084996072,-1.823566426881942,-1.8253879735715806,-0.6896598112715392,-1.0005899265928444
COD,-1.937442424001512,-1.602927546619559,-1.5383978862399594,-1.4587560869867486,-1.944992462648629,-1.949920070853288,-0.7713342006704056,-1.9244604228193232
COG,-0.7909099189057871,-0.6336595447799543,-0.3431240265149822,-0.7653518764269894,-1.466034210457807,-1.4725470312734086,-0.5239959377182682,-0.2941007235961253
COL,-0.21764366635792495,-0.5537748193536132,-0.552296951966853,-0.45016814435437164,0.11925014538505359,0.11523720906836608,-0.3774450557514163,0.04827481324074596
COM,,,-1.1200520353362173,,-0.9938218491429124,-0.9951739916935284,-0.7335927722138431,-1.3701381250834357
CPV,,,,,-0.17756905315573626,-0.1753376845889519,-0.6548795505255486,-0.7940776980245725
CRI,0.16252237480539458,-0.1916307307542002,-0.3132421800218579,-0.04042929265996849,0.868044032612959,0.8728074675320899,-0.3399728243594512,0.11348920120967454
CUB,-0.018509073367614707,0.2184441931010169,-0.10406925456998653,0.5269014250707436,0.7466179968462724,0.7482753702503818,-0.6352820042228542,-0.6962561160711805
CYP,0.759926153776324,0.372887995591943,0.19474921036125778,0.5269014250707436,0.948994723124084,0.9558288657198949,0.5421859563263935,0.9830143741287131
CZE,0.5366540343629471,0.34093410542140656,0.1349855173750086,0.5269014250707436,0.517257707064751,0.5199665252339172,0.165956138844997,0.7167222899222571
DEU,1.0495764708531394,0.9161041284910619,1.1509682981412392,0.6529749178997908,0.868044032612959,0.8728074675320899,0.9766700185866785,1.211264732019961
DJI,,,-2.7037898994718117,,-1.135485557537381,-1.1300837637487116,-0.7034427009789287,-1.098411508546236
DMA,,,-0.014423715090613558,,0.8612981417370319,0.8624297927586134,-0.4537893432712532,-0.11476115668157338
DNK,1.0194045628243047,0.8575219965117458,0.9417953726893685,0.7160116643143142,0.77360156034998,0.7794083945708085,1.1191829445845687,1.2710445876581449
DOM,-0.19350613993485705,-0.32477193979810204,0.015458131402511297,-0.5447232639761569,0.14623370888876264,0.1463702333887942,-0.49255372057328606,-0.20714820630422134
DZA,-0.36246882489633236,-0.8200572374414166,-0.552296951966853,-0.9229437424632984,-0.022413563009414262,-0.01967256298681712,-0.3376577296039131,0.11892373354041792
ECU,0.017697216266986483,-0.0904434118808348,0.07522182438875995,-0.16650278548901545,0.2946433081591583,0.2916576802174525,-0.4107178129356611,-0.01693957472818202
EGY,-0.5193627466462738,-0.8626624243354649,-0.4327695659943552,-1.112053981706869,-0.17756905315573626,-0.1753376845889519,-0.4813012832731126,-0.17997554465050136
ERI,,,,,-1.6886486093634006,-1.6904782015163966,-0.7275089185539407,-1.310358269445252
ESP,0.8202699698339937,0.49537790791233216,1.0613227586618663,-0.00891091945270654,1.029945413635208,1.0284725891342248,0.4810782226627724,0.944972647813505
EST,0.36769134940147113,0.5965652267856976,0.2246310568543821,0.9051219035578852,0.05853712750171065,0.06334883520098782,-0.2066664379707938,0.3200014297779459
ETH,,,-2.8233172854443103,,-1.992213698780119,-1.9914307699471911,,
FIN,0.9288888387377999,0.8149168096176965,1.3302593770999858,0.3062728126199113,0.8545522508611049,0.8520521179851384,0.5635602032554312,0.9938834387902016
FJI,0.0659722691131223,0.49005225955057663,0.28439474984063073,0.6529749178997908,-0.17082316227980993,-0.16496000981547537,-0.49153077172781573,-0.20171367397347734
FRA,0.9831982731897021,0.7297064358295994,1.1509682981412392,0.3062728126199113,0.9894700683796464,0.9869618900403215,0.8350723626084195,1.1406158117202896
