Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)","[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male"
DNK,0.8685450226801302,1.3721697904952521,1.484009689288937,-0.21817791135706918,-0.1913738949863438,-0.2236838689323138,-0.27262951026075494,1.2256478535140318,0.45211888024812785,-1.0796916639599259,0.5965652267856976,0.7027406007443728,0.47960813013775916,0.4793378779894813,,1.1119617493187728,-0.21792646953958783,1.0129004731438203,-0.024730147600994845,,0.49538305186348186,0.25218517223266385,0.43570824542817066,-0.1826001917437752,0.12991264682898476,0.4663996719238563,-0.8356934150737977,-1.046972381851241,,0.0939387291287141,0.8502979016118332,-0.8015161651523564,0.8094046928904319,-0.16132935419443684,-0.8506996192379521,-1.0348740015232574,,,-0.6642728824623725,,,,-0.5303859006625723,0.08728592813438302,0.7196344333425634,0.7171423459299552,0.6181750704102327,0.5910320723523749,-0.5199669983362256,-0.8070033236588997,-0.6319214765471051,-0.7278157381420292,,0.9303961620303534,-0.18171404460375318,-0.2541045000864582,0.9644484718539542,1.2058301996892162,0.17332815133977175,0.46471784487124973,-0.3342402966170679,0.7739466558758455,,-0.40526191033354875,-0.32035301536431227,,0.09820471732125713,,0.4523425438766638,0.6285384326868095,0.001919690074304528
DOM,-0.34436568007903146,-0.7000866278037,-0.6290313228321134,-0.2117286271848791,-0.23869091361574676,-0.20786924863694475,-0.21337714543946135,-0.029842919979790567,-0.06820455891768304,0.6712477845586509,-0.4951926873742964,-0.07418740807686221,,,,,,,,,-0.7653518764269894,-0.6482031206278848,-0.9836867810773047,-0.9418460803986883,-0.9325826608983678,-1.2288566583621814,,,,-0.18348618860979823,-0.5062799910037163,-0.3795139630620032,0.3784114557141468,,-0.15930418873935606,1.1322748854478053,,,-0.082571991901834,,,-0.32176894799625355,0.47280939960721335,0.9852939553634841,-0.015667672133487184,-0.009294888213340579,-0.13339069888011834,-0.1606020248508063,0.08059742778253735,0.5159940973561081,0.09521497076898139,0.33962054184109197,-0.5641609548888489,-0.5776451996758232,-0.261548186637038,0.18545238827894758,-0.5283030907518275,-0.30496978825761334,-0.32403704355615787,0.29379568514647847,0.10507181551063009,-0.30065023075889913,-0.06457440465189376,-0.2192446316121797,-0.23738014659316808,-0.5265906850223617,0.0940517872375032,-0.013015247863078342,0.12072469010078875,-0.44876059495268406,1.1461808556768711
DZA,-0.4710876938001373,-0.9698478183514925,-0.6934533049089747,-0.10746519973447254,-0.18191049126046321,-0.0670438202924679,0.040561560937510975,-0.161330129365968,-0.06820455891768304,1.2493489326443563,-1.0277575235499032,-0.6419424914462265,,,,,-0.5975329739518056,-0.6425108087872122,-0.9376258819005729,,-1.2066091013286544,-1.492317145184649,-1.2202526188282172,-1.3952845972342613,-1.445625566498803,-1.3522800314451047,-0.3481835283466949,0.18364243661461738,-0.38627453122008737,0.0939387291287141,-0.2349644124806064,-1.307083159735849,1.1482772381511757,-0.07097219066362256,-1.074580044351783,-0.5220536213390158,,,-0.026579392810445263,,,-0.43287192317237316,-0.3479867551589749,0.1514293586507474,-0.13034781702424672,-0.1338269854950487,-0.36303579505217026,-0.19476721108731423,-0.03379579624008416,0.3493440366112871,-0.22290722493180645,0.11103399072486367,0.24266851639368117,-0.32407648012651374,-0.12730327518225842,0.39057893618280376,-0.2770345506565673,0.2167453154938105,-0.02753086967589216,0.46471784487124973,0.4626514416610819,0.6750067890757158,4.142711428347327,-0.7499409856113795,-0.3806969199251444,-0.609526054336614,0.1729574588288279,-0.5030915007327456,-1.736335291044111,-2.424834811365698,0.2964819703284301
ECU,-0.0728185078195175,-0.6633010109108192,-0.5517249443398797,-0.19238077466830877,-0.22922750988986615,-0.18527693392927466,-0.17951865125586505,-0.03408444286321571,-0.06820455891768304,0.6296577739050029,-0.14369989549839554,0.045339977895635625,,,,-0.43206849694356836,1.4270350495800224,-0.6756190344258329,-0.5572526592757487,0.2653788128000319,-0.261057905110801,-0.39496891326085565,-0.5105551055754797,-0.737974499185795,-0.6876460479020312,-0.7823544557386638,,0.3284206505517772,,-0.22972367489955037,-0.4584007712643439,0.8697796847104287,0.4343418758057259,,-0.28441383806767345,0.6709511124787177,,,-0.12301109124561475,,,-0.43287192317237316,0.47280939960721335,1.6267282605271278,0.10575836363320018,0.10485953429489102,-0.029006564256458506,-0.03532967531694331,-0.2435167069482236,0.44117162110333147,-0.1865504025660021,0.2725125635317406,-0.9254278823287877,-0.4713700745705979,-0.23957003741656524,-0.459231047990314,-0.4397910959121858,-0.0821539626971094,0.010727991469948583,1.9209746457263013,0.0029062080390724414,0.14732749947502266,1.5911445448363932,-0.8192415404291443,-0.32035301536431227,-0.5634508491620294,,-0.5321424126296589,0.09230030263428543,-0.3194847116359447,0.8402892569514321
EGY,-0.6581535235789135,-0.7736578615894614,-0.43576537660152936,0.08063892195440525,-0.02103262792049319,0.17017548413806796,0.4637927382324648,-0.5261010973405246,0.45211888024812785,0.9998088687224689,-1.006454930102879,-0.5821787984599773,-1.0720895185276496,-0.5607604914070825,,-1.5391090508675112,-0.7873362261579144,-0.21210387548514378,-0.7854765928506432,,-1.238127474535916,-1.492317145184649,-1.1526623794708137,-1.1175974435132514,-1.2801278550147916,-0.9202982256548725,,-0.03352488429112235,,-0.22972367489955037,-0.5062799910037163,-1.3363308371084477,0.9574558048975529,,-0.8013142313451952,0.6151631213289674,,,-0.36875638725782084,,,-0.43287192317237316,-0.25678718240717624,-0.04100093289834571,-0.35296221592984095,-0.3517581557380383,-0.4987351700629277,-0.5364190734523969,-0.1100579455884985,1.0839647125476413,0.05885814840317707,0.8848728656045725,0.6108167186419996,-0.5546322402545413,-0.0833469767413129,0.38081100533023904,-0.5005219536853706,-0.22888633562719735,-0.02753086967589216,0.33481700348042354,0.48308456315539333,0.5046103518088252,1.2232070005056626,-0.6696982379276517,-0.2524661227333761,0.6621496084819204,0.10235764740501105,0.6791543051590289,-1.5089401913120826,-1.8215473558875817,-0.1566907685240718
ERI,,-1.031157179839627,-0.8222972690626973,-0.23860064456900446,-0.2576177210675079,-0.2387454120707605,-0.24723563962305767,-1.5695157266630935,-0.06820455891768304,1.440662981651137,,,,,,,-4.96300777469231,,,,,,,,,,,0.9075335063004165,,,,,,,,1.200937028401344,,,4.247522337832228,,,-0.38843073310192533,,,-1.9112630082689936,-1.9084093717593855,-2.137566083654387,-2.1535712219804553,1.929954549481585,2.094068141960128,1.631290715724214,2.2480036750132735,,,,,-0.7624506975386898,-1.7559899205662592,-0.20926046011863572,,,-1.8122315290942175,,,,,,,1.901986304668346,1.4965336492420587,1.825939963955624
ESP,0.5969978504206163,0.9184805154830553,1.0845934004123972,0.025820006490789423,0.23447927267828267,0.03386851873512512,-0.12026628643457149,0.826944702472075,0.45211888024812785,-0.8842186138877808,0.06932603897184683,0.6728587542512485,0.47960813013775916,0.4446679323429293,-0.5031302418718275,0.44191088773322856,0.1616800348726299,0.7480346680348552,0.051344496923969994,,-0.45016814435437164,-0.42310604741274765,-0.442964866218076,-0.7871848808578727,-0.7935645832517982,-0.7678340589053787,,-0.17830309822828216,,-0.13724870232004624,0.1799888252606204,-0.1831367007031258,0.40802167811557116,,-0.735467047488186,-0.9082781754526705,,,-0.6798263822099805,,,-0.36621013806670144,-0.25678718240717624,-0.8748655296110824,0.955740614000011,0.9558288657198949,0.9313274742812122,0.7732463989470866,-0.9108105137468491,-0.8070033236588997,-0.722813532461616,-0.7257186138198619,,0.396250458055369,0.2636107789256638,0.2831316968045933,0.45970397573373484,0.928669050821273,0.020292706756408773,0.39634898098134125,0.2685367874651221,0.7739466558758455,,-0.9833744334185875,-0.18457923010243996,,0.02345197581368632,-0.5233008307479895,-1.1678475417140395,-1.0520480504308007,-0.7118273736183872
EST,0.47027583669950973,1.0410992384593247,0.7624834900280908,-0.24504992874119458,-0.2481543173416273,-0.25004156942459554,-0.28955875735255304,0.6488007413682216,0.45211888024812785,-0.7386535766000132,0.5166805013593571,0.4039221358131286,0.2073804724771612,0.167308367170512,,0.9662985185393067,-0.4709974724810663,0.8804675705893378,-0.36706604796333664,,0.5899381714852674,0.5054193795996932,0.40191312574946897,0.08805690745265198,0.14646241797738588,-0.009143324366231371,,,,,,0.836353767713173,-0.700716649582201,,-0.9692245501805685,-0.27744473706703443,,,-0.5678411840272031,,,,,,0.14623370888876264,0.1463702333887942,0.2632690126897887,-0.2972627697968397,-0.46277038632491485,-0.5825358949005693,0.6860133342133017,-0.54536592211348,,,,,0.05009372224225436,0.6134661756381218,0.24028115834499303,,,0.7739466558758455,,,,,,,0.08282550681211744,0.2468667771802459,-0.04339758381094631
ETH,,-1.1169902859230156,-0.7063377013243469,0.005397273278854137,-0.12513006890517966,0.10013930854429072,0.47225736177836386,-1.8367316683188732,-0.588527998083494,1.6735670413115649,,-2.5842625134993145,-2.732678230257297,-3.1956763605450442,,-1.626506989335191,-4.203794765867874,,-1.2799617822629146,,,,,,,,,1.1247008272061563,,-0.7845735103765753,-0.6977968699612056,-0.7012384141605893,-2.0233065835124813,,2.0992542175560573,1.3275328544719307,,-1.8659286101820376,3.189884354994885,,,-0.12178359267923826,1.7496034181323954,3.037883731887144,-2.1676068615542223,-2.167851241096277,-2.408964833675902,-2.426892711872521,1.9108890121444815,3.0497552250069586,1.7221827716387248,3.3447996955067354,-0.43169641482753796,-0.8346765172862051,-0.26624081849762543,,-0.7756951931168843,-2.0222820047727152,0.38375188764189583,,-2.4592849320254673,,2.0550657963838357,,,0.10003210535198857,0.1729574588288279,-0.5700349064082413,1.466145696848625,0.9609621326441389,1.7919520085416867
FIN,0.7780292985936256,1.2863366844118633,1.0717090039970247,-0.2192527920524342,-0.20083729871222436,-0.22443694608923612,-0.27262951026075494,0.996605617809078,-0.06820455891768304,-0.9382856277375231,0.4687496661035518,0.9716772191824928,0.8607268508625959,0.61801766057569,0.4713831162420104,-0.6942623123466074,-0.21792646953958783,1.1784416013369237,0.35564307502382936,,0.02260745375455513,-0.11359757174193422,-0.037423430073654645,-0.41810701831728997,0.3913990309737228,0.8112590967143778,-0.8356934150737977,,,0.41760113315697867,0.9460563410905778,1.6636452133952517,-0.31249373365241745,-0.2595665029168919,-0.27453676048912207,-0.9597747826678246,,1.3217058999664868,-0.6798263822099805,0.5229227529544516,,,-0.3479867551589749,-0.7465786685783538,0.7533638877221988,0.7586530450238569,0.7643128588833555,0.48853651364285106,-0.8154828270613311,-0.871622734968116,-0.37742371998647484,-0.7760495975518755,,0.6704349537529102,-0.19929656398013137,0.6543130692020471,0.7040810709753003,1.075401423751361,0.11593985962101062,0.3279801170914327,0.6158998528684184,0.7739466558758455,,-0.7973571546972187,-0.33543899150452033,,0.07744006690248746,-0.5700349064082413,0.2533718316111393,0.4992625493700702,-0.22466667935194642
FJI,-0.0728185078195175,-0.6142535217203116,-0.860950458308814,-0.2514992129133847,-0.2670811247933885,-0.25681926383689657,-0.28955875735255304,-0.606690032125601,0.45211888024812785,0.5963857653820841,0.20246724801574867,0.10510367088188427,,,,-1.3060478816203653,,,,,0.3062728126199113,-0.310557510805179,-0.4767599858967777,-0.13690483733398887,-0.7869446747924379,-0.9239283248631937,,,,-0.3684361337688066,-0.5381994708299644,0.8447102469624871,-2.1384574484069088,,0.6670779686661088,0.12594535278500488,,,-0.5025164850872496,0.35609104163620686,,-0.43287192317237316,-0.5303859006625723,0.08728592813438302,-0.2585197436668619,-0.25835908277675684,-0.4361046892887324,-0.37698153768202514,0.34751495050198755,-0.24923577341092717,0.3678911385125138,-0.32097361964158616,-0.4437386457422026,-0.5555911135637613,-0.2823383277915392,-1.0257710374390592,-0.4914230929019768,-0.20171367397347734,-1.7300501906658052,-0.649694636534259,-0.9983167451821926,-0.8255811907262552,-0.32852959949785254,0.7290787501046033,0.13976925691203274,-0.31464474121927266,-0.07206541611265416,-0.3679416062558013,-0.22984275531942164,-0.6765323893678914,0.6703494798817439
FRA,0.7478573905647907,1.1146704722450864,1.2263217609814918,0.14835640576240125,0.4899911732770586,0.16716317551037863,0.023632313845712804,0.7718049049875485,-0.06820455891768304,-0.880059612822416,0.2876776218038459,0.7326224472374973,0.5340536616698786,0.4793378779894813,0.012788594776674947,1.4615535031894917,0.6678220407555869,0.6156017654803725,0.08938181918645241,,-0.10346603907449212,-0.14173470589382625,-0.17260390878846166,-0.28102095508793073,-0.32024112840752605,-0.2233191776571868,-0.7068114909965176,,0.3408976794646741,-0.22972367489955037,0.3076667445656134,-0.2332755761990095,-0.2236630664481448,,-0.7387594066810366,-0.9383178629948438,,,-0.6518300826642861,,,-0.38843073310192533,-0.4391863279107736,0.9211505248471198,0.8950275961166673,0.8935628170790401,0.9417658877435776,0.6365856540010533,-0.8250155957298829,-0.8070033236588997,-0.513761803858241,-0.7278157381420292,,0.7028768340481895,0.7409524198330127,0.038933425490479,0.7863476939162811,1.118877682397313,0.21158701248561249,0.37583832181436866,0.033555890280539444,0.7739466558758455,,-0.8538918178380268,-0.3052670392241042,,0.1314281579912886,-0.5346685788815643,-0.6467337714948073,-0.28254874497401955,-0.9270844245733247
FSM,,-1.018895307542,-0.6290313228321134,-0.2547238549994797,-0.2670811247933885,-0.2613377267784306,-0.29802338089845215,-1.2768506477067632,0.9724423194139388,1.3741189646053,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08433246001020708,,,-0.12923249114465796,,,,-0.25678718240717624,0.2797162196834761,-0.18431494403166407,-0.18571535936242697,-0.51961199698766,-0.13782523402646712,0.2903183384906768,0.3935573180333827,-0.1501935802001978,0.2284729527662287,,-0.7244593574652972,-0.28471434392348227,,-0.6375970989783923,-0.7071251807326686,-0.4675077728530607,,,-1.4879286323604581,,,,,,,,,
GAB,-0.21160928475215796,-0.7981816061847156,-0.03634908772498942,-0.25042433221801963,-0.2576177210675079,-0.25456003236612956,-0.281094133806654,0.5597287608162946,-1.1088514372493048,1.1661689113370604,-0.5591004677153693,0.015458131402511297,,,,,,,-1.127812493212985,,-0.985980488877822,-0.6482031206278848,-1.6595891746513407,-1.1562627433984554,-0.803494445940839,-1.526524793444526,,,,-0.13724870232004624,0.03635116604250349,2.231885802348599,-1.0856495408007156,,1.4967524852644238,3.0397950443758,,,0.6142247967910036,,,-0.21066597282013394,-0.3479867551589749,0.6004333722652979,-0.7037485414780482,-0.7045990980362097,-0.9475869489446647,-0.8211289587566325,0.738358465912611,0.9819340631120365,0.49514001679282893,1.0211859465454425,-0.7619976056297677,0.16942364968541956,-0.273844070119843,-0.15642519156081244,0.22921744902539784,0.7656330808989537,0.15419872076685137,-1.976050595998484,-0.24229124989266615,-1.6390867621939902,-0.5524915830035144,-0.23018682447814248,-0.2901810630838962,-0.4344402746731926,0.13973401815879646,-0.5738241557860996,-1.442616620556908,-0.8858362004521357,-1.6974780806225784
GBR,0.7237198641417227,1.2127654506261016,1.6128536534426596,0.14513176367630617,0.5846252105358645,0.1686693298242233,0.023632313845712804,0.9414658203245515,-0.06820455891768304,-0.9216496234760638,0.35158540214491873,0.583213214771875,0.3162715355414,0.37532804104982465,-0.21650866595599302,-0.22813997385231571,0.35148328707873877,0.18519483217830404,-0.3290287257008542,,0.14868094658360237,0.39287084299212455,0.16534728799855664,-0.14393489185857125,0.4278085275002051,-0.20153858240725908,,-0.3954704191340219,,0.41760113315697867,0.8343381616987088,-0.8558332802728968,0.8455949647143951,-0.2275212298042194,-1.0581182483875309,-0.5520933088811889,,,-0.6673835824118941,,,,-0.16558760965537753,-0.10514436341471008,0.8005851238536882,0.80016374411776,0.6912439646467948,0.6707508402375612,-0.7392206777129168,-0.7899982154196322,-0.8682408219248332,-0.7215243651755274,0.7776876327452095,0.5597383572773923,0.6273788487261373,0.048701356343043706,0.6260677616549591,1.0319251651054095,0.07768099847516989,0.1023628662547346,-0.10947596017964112,0.7739466558758455,,-0.7754727689652928,-0.14686428975191987,,0.14388694824255038,-0.55108865951895,0.007027140234774836,0.06834293831427278,0.024578327016928334
GEO,,0.624195580340009,0.3115296154900615,-0.21710303066170414,-0.21976410616398556,-0.22142463746154678,-0.2557002631689567,-0.03832596574664084,1.4927657585797496,-0.5598165307893272,,0.19474921036125778,-0.09206995094949695,0.028628584584303382,,,,,,,,,,,0.9871907923161635,1.047215545255261,,,,,,0.31825205425570974,0.7830844952002772,,-0.6597427860526255,-0.0778953841083129,,,-0.5927267836233758,0.4180571058401262,,-0.43287192317237316,,,0.2339302902758146,0.2397693063500742,0.22151535884032567,-0.06949486155345125,-0.6724912970330543,0.31533382013275224,-0.05930152428568699,0.07328575292585356,,-0.4428702289910011,-0.2620827902667252,0.029165494637914634,-0.40199582804270373,-0.0006359777359494237,-0.10404859196757366,,0.6771992173513527,0.6695101298090418,,-0.07699612435466228,,,,,0.3575945856549852,0.44385859937718203,0.20584742255793007
GHA,-1.2072822497037081,-0.9943715629467462,-0.8351816654780695,-0.17195804145637347,-0.22922750988986615,-0.15214153902469185,-0.0864077922509752,-0.8272492220637051,-0.06820455891768304,1.27846194010191,-1.0810140071674639,-1.239579421308715,,,,-0.635997020034821,-1.862887988659198,-1.4039999984754874,,,-0.7968702496342511,-1.1546715353619432,-0.5781453449328833,-0.5235578361860279,-0.906103027060926,-0.12167639982419108,,0.11125332964603747,,-0.5996235652175669,-0.6658773901349574,0.24722198063654124,-1.5396729509558862,,1.5724767466999843,1.2996388588970558,,,1.273693186089582,,,-0.12178359267923826,1.1112064088698042,1.5625848300107634,-1.1692150119170164,-1.1612167880691389,-1.4486307951382322,-1.2766647752434093,0.9576121452893023,1.6485343060913205,0.7314593621705571,1.7446938376931378,-0.8050055731821414,-0.7671292197255907,-0.26820103180647836,-0.8401803512403323,-0.7084497663804412,-1.136453234861444,0.010727991469948583,-0.20529702124985366,-0.9881001844350369,,2.0390685118477165,-0.8538918178380268,-0.35806795571483235,0.22904267984082524,0.16049866857756612,-0.5624564076525249,1.2292758012944285,1.32416580481974,0.5343976582259929
GIN,-2.287436557135996,-0.9453240737562387,-0.6548001156628579,-0.22140255344316423,-0.2481543173416273,-0.21690617452001276,-0.20491252189356227,-1.1835371442714115,-1.6291748764151157,1.3242109518209224,-2.4337286910535054,-2.644026206485563,-2.9504603563857756,-2.8836468497260754,,,-4.203794765867874,-2.2317056394410035,-1.2799617822629146,,-1.963050058302937,,,,,,1.019085579255754,0.9075335063004165,-0.31355731015161126,-0.6920985377970712,-0.6818371300480814,-0.09957190820998654,,,1.8589119964779741,2.657861874196742,,,2.5366373655953502,,,-0.2773277579258057,4.759189318941752,3.2303140234362373,-1.8707876630134312,-1.8772763474389589,-2.179319737503851,-2.0396872678587608,1.062472600643372,3.6585380999727337,0.7405485677620082,4.007490981311581,,-0.7941907553413573,-0.2798435108529991,-0.009906228772343864,-0.7454374430561309,-1.5060014333520357,0.6037403392304801,-0.06172240708104578,0.04377245102769536,,0.5433224077206174,-0.45632547704137544,-0.32789600343441627,0.40412845950424664,,-0.49046066947321804,0.29127101489980994,0.7455023271162402,-0.643851462790511
GMB,-1.9434768056072789,-1.0924665413277619,-0.809412872647325,-0.25042433221801963,-0.2670811247933885,-0.2553131095230519,-0.281094133806654,-0.7466602872786287,-1.1088514372493048,1.6195000274618228,-2.103538492624629,-1.9866255836368258,-2.2971139780003402,-2.259587828088137,-0.9617247633371632,,-2.8119042496897424,-2.0330562856092795,,,-1.963050058302937,-1.914374157463031,-2.2003110895105698,-1.6343064510700671,-1.607813323753134,-1.628167571277522,,0.40080975752035713,,-0.6458610515073191,-0.6818371300480814,0.48955987886664526,-2.1384574484069088,,0.9403437816726966,2.612802342883482,,-1.5585809301401687,2.505530366100134,-2.084418563933544,,-0.43287192317237316,-0.5303859006625723,-0.04100093289834571,-1.641427373231911,-1.6385898276490185,-1.9079209874823353,-1.8119193596153724,1.3103245860257187,1.7199557606962441,1.1222952026029536,2.598223436815201,-1.047570510177529,-0.7891833058376525,-0.28406093948719796,-0.06851381388773109,-0.7302008891999152,-1.337530931098972,1.168058541131631,-0.2394814531948079,-0.1809918854097314,-1.9194163847943584,0.7112938953498636,0.7655527263244796,-0.04126245677046367,2.4130074051161343,0.1729574588288279,,-0.49513703834012207,-0.36257667274152466,-0.5192289596060736
GNB,,-1.104728413625389,-0.6934533049089747,-0.25042433221801963,-0.2670811247933885,-0.25456003236612956,-0.281094133806654,-1.0647745035355092,-1.1088514372493048,1.6527720359847409,,-2.4049714345405673,,,,,,,,,,,,,,,,,,-0.7383360240868233,-0.6818371300480814,1.956121987121239,-2.1384574484069088,,1.835865482128021,1.6021814262860854,,,2.122914272308978,,,-0.4106513281371493,0.9288072633662069,2.0757322741416786,-1.9652301352764103,-1.9602977456267638,-2.137566083654387,-2.278843571514319,1.243595205345856,3.3524461516659194,1.2586332864747198,3.6803395870534925,0.22718564807482655,-0.7855608955583766,-0.28394213868060075,0.6738489309071762,-0.7387075164411947,-1.4244834483908757,-0.5153313492853617,0.08185220708776206,0.5954667313741066,,1.5191567644238584,-0.7754727689652928,-0.32035301536431227,4.3297359403788525,0.1729574588288279,-0.5233008307479895,1.0397798848510713,0.874778210432979,0.9875703970784949
GNQ,,-0.8349672230775961,-0.5001873586783908,-0.2536489743041147,-0.2670811247933885,-0.2590784953076636,-0.28955875735255304,-0.8993551110819312,-1.1088514372493048,1.2410309305136265,,,,,,,,,,,,,,,,,,,,-0.5533860789278149,-0.6818371300480814,1.4338420340391187,,,1.7074634736068532,2.7930404681365206,,,3.3765263519661812,,,-0.010680617503118647,-0.3479867551589749,-0.16928779393107443,-2.052926716663462,-2.0536968185880444,-2.2837038721275107,-2.3016203623386575,1.7202336387734458,3.315034913539531,1.5313094542182522,3.0826591552358313,-0.47298406367781676,-0.8161382999746168,-0.28465494352018367,9.269628081164,-0.7507137055222409,-1.5766503536517076,1.0245878118347282,1.0321794151574903,9.58604018887118,-0.9712426612931131,,2.0749684726180377,0.3660588990151532,3.97956438105201,-0.23818261946281147,,-0.10667040963123973,-0.09171291722073778,-0.02073894686832089
GRC,0.5909634688148493,1.1269323445427135,1.1103621932431416,-0.18270684841002363,-0.13459347263106028,-0.18527693392927466,-0.24723563962305767,0.6615253100184968,0.9724423194139388,-0.9008546181492398,0.154536412759944,0.19474921036125778,-0.03762441941737706,-0.040711306708800625,-1.4203192848024986,-0.11160938922874279,-0.4077297217456967,0.4169524116486486,-0.40510337022581905,,0.14868094658360237,-0.08546043759004192,0.09775704864115267,-0.5587081088089405,-0.6346867802271475,-0.4701659238230337,,-0.3954704191340219,-0.022688425877706662,0.37136364686722656,0.45130440378373027,-0.26670149319626507,0.9739059284538996,,-0.8243607456951484,-0.5864243803579582,,,-0.6829370821595021,,,,1.3848051271252004,0.6004333722652979,0.8882817052407402,0.8935628170790401,0.80606651273282,0.7732463989470866,-0.8917449764097455,-0.7423839123496834,-0.8773300275162843,-0.6963588733095207,,0.23254947587574135,-0.15961709457668322,0.17568445742638322,0.3243516916541368,0.8362820011986251,0.38375188764189583,0.3826752082033595,0.36048583418952423,0.7739466558758455,,-0.9013079869238659,-0.3052670392241042,,0.1314281579912886,-0.3401537774848407,-1.0636247876701936,-0.9104601782267527,-0.76847396597495
GRD,,-0.6755628832084463,0.40172039039766744,-0.2547238549994797,-0.2670811247933885,-0.2613377267784306,-0.29802338089845215,-0.9544949085664574,-0.06820455891768304,0.9124698463498085,,0.2545129033475064,,,,,0.9841607944324351,0.4169524116486486,,,,,,,,,,-0.03352488429112235,,-0.5533860789278149,-0.5381994708299644,0.7527889752200339,-2.1384574484069088,,-0.8078989497308962,0.8962487690450164,0.8444872295415865,0.3074585558283196,-0.5709518839767246,,,,-0.07438803690357884,0.023142497618018655,0.06528301837763772,0.06334883520098782,-0.10207545849302067,-0.06949486155345125,-0.07192687091429133,-0.4464950289864297,0.17701782109204112,-0.44680107897162014,-0.30267251217041696,-0.4836223446328544,-0.28447674231028797,,-0.443990570119906,-0.08758849502785339,-2.8778160250410276,,,0.2682540033418479,-0.7204630706327609,-0.1116464017635446,-0.033719468700359675,-0.18563416673043584,-0.018077325023852994,0.24086446045342447,,,
