Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,,-1.9437690417719473,-1.9567437371437013,-1.7109030726448429,-1.4053211925744633,-1.3999033078590788,,
AGO,,,-2.2555622020749455,,-2.3632376969561077,-2.365027061792314,-0.6788380892747217,-0.9299410062931724
ALB,-0.018509073367614707,0.010743906992530017,-0.3132421800218579,0.33779118582717294,0.5442412705684601,0.5407218747808687,-0.5560303884053648,-0.3919223055495167
AND,,,-0.283360333528733,,1.0636748680148433,1.0596056134546514,1.4937975796783807,1.4177769605882329
ARE,0.7840636801993925,0.03737214880131039,-0.014423715090613558,0.11716257337634042,0.5982083975758767,0.592610248648247,4.567435823839149,1.8797122087014722
ARG,0.5909634688148493,0.5486343915298929,0.6728587542512485,0.4323463054489585,0.5644789431962414,0.5614772243278203,0.026081344080161793,0.5862935139844018
ARM,-0.11505917905988633,0.45277272101828353,-0.19371479404936004,1.031195396386932,0.2541679629035951,0.25014698112355077,-0.6639784113089424,-0.8429884890012685
ATG,,,,,0.530749488816606,0.5303442000073922,0.12466130913574812,0.6786805636070498
AUS,1.4297425120164584,1.688323140945692,2.4956513903318394,1.377897501666812,1.1446255585259684,1.1426270116424564,0.9284299046108153,1.1895266026969848
AUT,1.0857827604877408,0.841545051426477,1.1808501446343638,0.49538305186348186,1.0029618501315005,1.007717239587273,1.1393727244293774,1.2819136523196328
AZE,-0.1754029951175561,0.25039808327155333,-0.552296951966853,0.9681586499724086,-0.18431494403166407,-0.18571535936242697,-0.6016862105610924,-0.5495237431410932
BDI,-2.1426113985975888,-2.103538492624629,-2.1659166625955724,-1.8054581922666282,-1.7898369725023067,-1.783877274477678,-0.7681576753081557,-1.8592460348503952
BEL,1.272848590266517,1.3261790523462795,1.838250767483101,0.779048410728838,0.9827241775037193,0.9869618900403215,1.1102456020399334,1.2710445876581449
BEN,-1.6296889621073962,-1.7254174589399482,-1.6280434257193326,-1.5848295798157956,-1.3311163929392655,-1.3376372592182246,-0.7256783785146781,-1.2886201401222757
BFA,,,-2.524498820513066,,-1.8775335538893583,-1.8772763474389589,-0.7543747856007662,-1.6309956769591476
BGD,-1.231419776126776,-1.3526220736170234,-1.3889886537743372,-1.1435723549141308,-0.4069293429372576,-0.41402420437889165,-0.7246015902562882,-1.2777510754607881
BGR,0.32545067816110296,0.49537790791233216,0.3142765963337556,0.6214565446925291,0.32162687166286585,0.32279070453787917,-0.34126497026951896,0.11348920120967454
BHR,0.7719949169878579,0.2876776218038459,0.46368582879937775,0.14868094658360237,0.6251919610795843,0.6237432729686737,1.4786687046480038,1.4123424282574888
BHS,,,0.045339977895635625,,0.40257756217399077,0.395434427952209,0.41760155483069356,0.901496389167553
BIH,,,,,0.5779707249480955,0.5822325738747705,-0.4332765269489275,-0.0658503657048774
BLR,0.09614417714195718,0.3782136439536991,0.3142765963337556,0.4323463054489585,-0.05614301738904964,-0.061183262080718843,-0.4405986871059781,-0.0821539626971094
BLZ,0.0659722691131223,0.3569110505066748,-0.044305561583737885,0.7160116643143142,0.05853712750171065,0.06334883520098782,-0.5006834719241291,-0.22888633562719735
BOL,-0.3866063513194003,0.08530298405711505,0.2545129033475064,-0.04042929265996849,-0.8723958133762251,-0.8706418944118203,-0.5741204311463135,-0.4517021611877007
BRA,0.09010979553619088,-0.10109470860434754,0.6429769077581242,-0.7023151300124658,0.11925014538505359,0.11523720906836608,-0.2131271675211326,0.30913236511645786
BRB,0.4883789815168107,0.43679577593301594,0.49356767529250206,0.36930955903443463,0.5240035979406781,0.5199665252339172,-0.09586492618248321,0.4558647380465458
BRN,0.946991983555101,0.30898021525087016,0.4039221358131286,0.24323606620538737,0.7061426515907092,0.7067646711564786,3.563653809368176,1.8797122087014722
BTN,,,-1.6280434257193326,,-0.9263629403836416,-0.9225302682791985,-0.6667242213678364,-0.8592920859935005
BWA,-0.5314315098578071,-0.1277229504131279,-0.13395110106311087,-0.04042929265996849,-1.7830910816263796,-1.783877274477678,-0.2795111636508638,0.2167453154938105
CAF,-2.118473872174521,-1.8585586679838502,-2.01650743012995,-1.4902744601940103,-2.417204823963524,-2.4169154356596922,-0.7643350769908719,-1.7885971145507233
CAN,1.242676682237682,1.2196660851111583,1.2704956841137371,1.0627137695941942,1.1108961041463337,1.1114939873220298,0.984422894047085,1.2166992643507049
CHE,1.3150892615068859,1.0545709858967194,0.9716772191824928,1.0627137695941942,1.1783550129056037,1.173760035962883,1.919667335871547,1.5590748011875761
CHL,0.5547571791802474,0.36756234723018694,0.3441584428268799,0.36930955903443463,0.8612981417370319,0.8624297927586134,-0.06986048974236951,0.4884719320310104
CHN,-0.4771220754059043,-0.6017056546094176,-0.7315880309255994,-0.38713139793984797,0.32162687166286585,0.32279070453787917,-0.6395353178434939,-0.7179942453941566
CIV,-1.6055514356843283,-1.6242301400665828,-1.6280434257193326,-1.395719340572225,-2.133877407174587,-2.1367182167758503,-0.652941331660447,-0.7832086333630845
CMR,-1.3702105530594164,-1.166224380955561,-1.2694612678018395,-0.8914253692560367,-1.9180088991449211,-1.9187870465328614,-0.6798071987072725,-0.9353755386239162
COD,-1.937442424001512,-1.5070658761079496,-1.4487523467605858,-1.3642009673649633,-1.944992462648629,-1.949920070853288,-0.7760182295944013,-2.027716537103459
COG,-0.8814256429922918,-0.6496364898652223,-0.5224151054737287,-0.6392783835979422,-1.6886486093634006,-1.6904782015163966,-0.5406323163103907,-0.3430115145728213
COL,-0.03661221818491564,-0.2768411045422974,-0.13395110106311087,-0.3556130247325863,0.2541679629035951,0.25014698112355077,-0.3564476847128151,0.08631653955595454
COM,,,-1.090170188843093,,-0.8993793768799334,-0.9017749187322477,-0.736446261098576,-1.4027453190678998
CPV,,,,,0.0450453457498565,0.042593485654037685,-0.6231142969030494,-0.6419107927637406
CRI,0.2892443885265004,-0.010558686454493687,-0.10406925456998653,0.11716257337634042,0.948994723124084,0.9454511909464184,-0.3067000671752063,0.1732690568478579
CUB,0.10217855874772483,0.36756234723018694,0.045339977895635625,0.6529749178997908,0.8545522508611049,0.8520521179851384,-0.6148768667263674,-0.6038690664485332
CYP,0.8745794042858972,0.49537790791233216,0.2545129033475064,0.7160116643143142,1.0097077410074276,1.007717239587273,0.7657271987681163,1.108008617735825
CZE,0.7237198641417227,0.6338447653179906,0.3441584428268799,0.8420851571433614,0.6589214154592197,0.6548762972891004,0.24870731650225322,0.781936677891185
DEU,1.1762984845742452,1.10782746951428,1.3003775306068621,0.873603530350623,0.9827241775037193,0.9765842152668465,1.0658819257942735,1.249306458335169
DJI,-1.7865828838573377,-2.1088641409863853,-2.644026206485563,-1.395719340572225,-1.142231448413308,-1.1404614385221874,-0.7079652116641658,-1.136453234861444
DMA,,,0.07522182438875995,,0.868044032612959,0.8624297927586134,-0.4065721781408604,-0.01150504239743742
DNK,1.170264102968479,1.0971761727907685,1.1808501446343638,0.9366402767651469,0.8545522508611049,0.8520521179851384,1.3160198382182244,1.352562572619305
