Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,41.0,,,,44.0,44.0,45.0,46.0,,44.0,,44.0
Albania,,,23.0,,20.0,20.0,19.0,19.0,19.0,19.0,18.0,
Algeria,28.0,27.0,28.0,25.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,
Andorra,,,,11.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,
Angola,,,,,46.0,43.0,,,,,,
Antigua and Barbuda,,,19.0,,15.0,15.0,14.0,,14.0,14.0,,
Argentina,,,20.0,17.0,,,,,,,,
Armenia,,,,21.0,,,,,,,,
Australia,,18.0,,,,,,,,,,
Austria,11.0,12.0,,12.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,
Azerbaijan,,19.0,19.0,13.0,11.0,11.0,12.0,12.0,13.0,13.0,15.0,
Bahamas,,22.0,,,14.0,,,,,,19.0,
Bahrain,21.0,20.0,,,,12.0,12.0,12.0,12.0,12.0,12.0,
Bangladesh,63.0,,,47.0,43.0,40.0,,,,36.0,34.0,
Barbados,18.0,,18.0,15.0,13.0,13.0,,,13.0,13.0,13.0,
Belarus,,20.0,18.0,16.0,15.0,15.0,15.0,15.0,16.0,18.0,18.0,
Belgium,,,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,
Belize,,,23.0,24.0,22.0,22.0,22.0,23.0,22.0,20.0,21.0,
Benin,31.0,50.0,53.0,47.0,46.0,44.0,44.0,44.0,46.0,45.0,,
Bhutan,,35.0,41.0,31.0,26.0,25.0,24.0,29.0,40.0,40.0,38.0,
Bolivia (Plurinational State of),,,,,,16.0,16.0,18.0,18.0,18.0,18.0,
Bosnia and Herzegovina,,,,,,,,17.0,17.0,17.0,17.0,
Botswana,32.0,25.0,27.0,26.0,,,23.0,23.0,,,,
Brazil,,,25.0,21.0,22.0,21.0,21.0,21.0,21.0,22.0,,
Brunei Darussalam,,15.0,14.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,
Bulgaria,,,17.0,16.0,17.0,17.0,17.0,18.0,18.0,,18.0,
Burkina Faso,55.0,51.0,49.0,47.0,52.0,53.0,48.0,46.0,44.0,42.0,42.0,
Burundi,66.0,,55.0,49.0,51.0,48.0,47.0,45.0,44.0,43.0,50.0,
Cabo Verde,33.0,,29.0,26.0,24.0,23.0,23.0,23.0,23.0,22.0,21.0,
Cambodia,35.0,45.0,50.0,53.0,48.0,47.0,46.0,47.0,45.0,46.0,43.0,
Cameroon,51.0,46.0,,48.0,46.0,45.0,46.0,,44.0,41.0,43.0,
Canada,16.0,16.0,17.0,,,,,,,,,
Central African Republic,90.0,,,89.0,84.0,81.0,80.0,,,,83.0,
Chad,67.0,62.0,69.0,63.0,62.0,63.0,61.0,62.0,56.0,56.0,57.0,
Chile,,,32.0,26.0,23.0,22.0,21.0,20.0,19.0,18.0,,
China,22.0,23.0,,,17.0,17.0,17.0,17.0,16.0,16.0,17.0,
Colombia,30.0,25.0,26.0,28.0,28.0,28.0,25.0,25.0,24.0,24.0,24.0,
Comoros,36.0,,37.0,,,28.0,,28.0,,,,
Congo,64.0,82.0,60.0,,49.0,47.0,44.0,,,,,
Congo (Democratic Republic of the),,45.0,,,37.0,37.0,35.0,37.0,35.0,33.0,,
Costa Rica,32.0,31.0,25.0,21.0,18.0,17.0,,13.0,13.0,13.0,12.0,
Croatia,,,19.0,18.0,14.0,14.0,14.0,,14.0,14.0,,
Cuba,12.0,14.0,12.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,,
Cyprus,21.0,18.0,18.0,18.0,14.0,13.0,14.0,14.0,13.0,12.0,,
Czechia,24.0,20.0,17.0,16.0,19.0,19.0,19.0,19.0,,,,
Côte d'Ivoire,36.0,45.0,45.0,,,49.0,42.0,41.0,43.0,42.0,43.0,
Denmark,11.0,10.0,10.0,,,,,,11.0,,,
Djibouti,44.0,40.0,,,,35.0,35.0,34.0,33.0,33.0,31.0,30.0
Dominica,,,20.0,18.0,16.0,16.0,16.0,15.0,14.0,14.0,13.0,
Dominican Republic,,,31.0,24.0,26.0,25.0,24.0,23.0,21.0,18.0,19.0,
Ecuador,30.0,26.0,23.0,23.0,23.0,22.0,22.0,22.0,23.0,25.0,25.0,25.0
Egypt,25.0,25.0,23.0,26.0,28.0,,,,,,23.0,
El Salvador,,,,43.0,,29.0,,,,30.0,28.0,
Equatorial Guinea,,,43.0,,27.0,28.0,26.0,,,23.0,,
Eritrea,38.0,40.0,48.0,48.0,38.0,40.0,41.0,46.0,42.0,43.0,,
Estonia,,,14.0,,12.0,12.0,12.0,12.0,,,,
Eswatini (Kingdom of),33.0,34.0,31.0,33.0,32.0,30.0,29.0,28.0,28.0,28.0,,
Ethiopia,41.0,33.0,67.0,,54.0,55.0,,,,,,
Fiji,,24.0,28.0,,,31.0,28.0,,,,,
