Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,,,,,3.5,3.4,2.5,3.5,3.8,3.2,,
Albania,,3.8,3.3,3.2,,,,3.5,,3.5,,
Andorra,,,,1.6,3.1,3.1,,2.4,3.0,3.3,3.3,
Angola,,,2.6,2.8,3.5,,,,,,,
Argentina,1.1,,4.6,3.9,5.0,5.3,5.3,5.4,5.4,5.9,,
Armenia,,,2.8,2.7,3.2,3.1,2.8,2.6,2.2,2.8,2.8,
Australia,4.7,5.1,4.9,4.9,5.6,5.1,4.9,5.3,5.2,,,
Austria,5.0,5.4,5.6,5.2,5.7,5.6,5.5,5.5,5.4,,,
Azerbaijan,,3.3,3.9,3.0,2.8,2.4,2.1,2.4,2.6,3.0,,
Bahamas,,,2.9,,,,,,,,,
Bahrain,,,,,,,2.6,2.5,2.5,2.7,2.7,
Bangladesh,1.5,,2.1,,,2.1,2.2,2.0,,,2.5,
Barbados,,,4.6,5.6,6.1,,5.3,5.1,6.2,,5.1,
Belarus,,,6.2,5.9,5.2,4.7,5.0,5.0,4.8,4.8,5.0,
Belgium,,3.0,,5.8,6.4,6.4,,6.6,6.6,,,
Belize,,,5.0,,6.6,,,6.2,6.5,6.7,,7.4
Benin,,,2.9,3.6,5.0,,4.9,4.5,4.3,4.4,,
Bhutan,,,5.5,7.1,4.0,4.7,,5.6,5.9,7.4,,
Bolivia (Plurinational State of),,5.6,5.5,,7.6,6.9,6.4,6.3,7.3,,,
Botswana,5.7,,,10.7,,,,,,,,
Brazil,,4.5,3.9,4.5,5.6,5.7,5.9,5.8,5.9,,,
Brunei Darussalam,4.0,,3.7,,2.0,3.3,2.9,,3.4,,4.4,
Bulgaria,4.5,3.4,,4.1,3.9,3.6,3.5,4.1,,,,
Burkina Faso,,,,4.4,3.9,4.5,4.1,4.6,4.6,4.2,,
Burundi,3.4,5.0,2.6,3.6,6.8,6.0,5.8,5.4,,,,
Cabo Verde,,,,,5.6,5.0,,5.0,5.0,5.3,5.4,
Cambodia,,,1.7,,1.5,1.5,1.6,2.0,1.9,,,
Cameroon,3.3,,1.8,2.9,3.0,2.8,2.7,2.8,,,,
Canada,6.0,6.3,5.4,4.8,5.4,5.3,,,,,,
Central African Republic,2.2,,1.6,1.6,1.2,1.2,,,,,,
Chad,,,2.6,1.7,2.0,2.3,2.2,2.9,,,,
Chile,2.3,2.6,3.8,3.3,4.2,4.0,,4.5,4.7,4.9,,
China,,1.8,,,,,,,,,,
Colombia,,,3.5,4.0,4.8,4.5,4.4,4.9,4.7,4.5,4.5,
