Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
BEN,59,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,103,95,98,94,101,100,83,66
BFA,52,14.0,5.0,5.0,5.0,62,6,6,5.0,5.0,77,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,102,97,95,95,98,103,88,68
BGD,61,17.0,8.0,8.0,8.0,75,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,103,100,90,97,92,96,92,69
BGR,63,17.0,8.0,8.0,8.0,81,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,98,8.0,8.0,8.0,8.0,107,99,98,98,97,103,88,69
BHR,57,17.0,8.0,8.0,8.0,78,8,8,8.0,8.0,83,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,88,86,85,86,89,90,77,58
BHS,48,14.0,5.0,5.0,5.0,62,5,6,5.0,5.0,81,8.0,8.0,8.0,8.0,78,8.0,8.0,8.0,8.0,89,79,70,78,71,75,72,54
BIH,30,13.0,4.0,4.0,4.0,50,4,4,4.0,4.0,74,8.0,8.0,8.0,8.0,80,8.0,8.0,8.0,8.0,95,91,94,91,92,97,84,68
BLR,42,14.0,5.0,5.0,5.0,77,9,8,8.0,8.0,89,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,107,100,102,100,100,99,88,68
BLZ,57,17.0,8.0,8.0,8.0,72,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,105,89,88,91,95,103,94,69
BOL,57,17.0,8.0,8.0,8.0,71,9,8,8.0,8.0,87,8.0,8.0,8.0,8.0,89,8.0,8.0,8.0,8.0,100,99,99,97,97,100,91,69
BRA,55,17.0,8.0,8.0,8.0,71,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,103,99,100,100,101,105,86,71
BRB,60,17.0,8.0,8.0,8.0,72,8,9,8.0,8.0,89,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,94,83,80,77,82,86,77,64
BRN,51,17.0,8.0,8.0,8.0,68,8,8,8.0,8.0,79,8.0,8.0,8.0,8.0,85,8.0,8.0,8.0,8.0,91,86,84,81,86,85,79,58
BTN,41,14.0,5.0,5.0,5.0,58,5,6,5.0,5.0,76,5.0,5.0,5.0,5.0,81,8.0,8.0,8.0,8.0,91,85,94,92,89,96,87,67
BWA,61,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,89,80,87,92,91,93,83,60
CAF,62,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,85,8.0,8.0,8.0,8.0,84,8.0,8.0,8.0,8.0,97,93,86,78,78,84,81,64
CAN,59,17.0,8.0,8.0,8.0,80,9,9,8.0,8.0,85,8.0,8.0,8.0,8.0,88,8.0,8.0,8.0,8.0,97,91,86,86,87,92,80,68
CHE,59,17.0,8.0,8.0,8.0,77,9,9,8.0,8.0,89,8.0,8.0,8.0,8.0,89,8.0,8.0,8.0,8.0,100,94,98,95,96,99,85,68
CHL,60,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,90,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,106,101,96,100,100,106,88,68
CHN,66,17.0,8.0,8.0,8.0,82,9,8,8.0,8.0,91,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,104,95,96,89,89,97,82,68
CIV,58,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,89,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,97,93,98,95,97,101,89,65
CMR,64,17.0,8.0,8.0,8.0,74,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,105,101,96,90,98,97,85,66
COD,52,17.0,5.0,8.0,8.0,66,8,8,8.0,8.0,74,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,105,91,96,93,95,96,82,65
COG,61,17.0,8.0,8.0,8.0,76,8,8,8.0,8.0,88,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,100,93,94,86,85,94,78,64
COL,64,17.0,8.0,8.0,8.0,84,9,9,8.0,8.0,98,8.0,8.0,8.0,8.0,100,8.0,8.0,8.0,8.0,112,102,99,99,102,109,94,69
COM,50,14.0,5.0,5.0,5.0,61,5,6,5.0,5.0,74,5.0,5.0,5.0,8.0,75,8.0,8.0,8.0,8.0,91,82,83,82,85,85,75,62
CPV,46,13.0,4.0,4.0,4.0,55,4,5,4.0,5.0,74,8.0,8.0,8.0,8.0,84,8.0,8.0,8.0,8.0,90,83,79,87,88,98,86,58
CRI,62,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,94,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,108,104,98,101,100,106,92,70
CUB,56,17.0,8.0,8.0,8.0,73,9,9,8.0,8.0,87,8.0,8.0,8.0,8.0,86,8.0,8.0,8.0,8.0,87,82,82,82,83,83,67,52
CYP,62,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,92,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,104,99,97,99,99,100,82,69
CZE,52,17.0,8.0,8.0,8.0,80,9,9,8.0,8.0,90,8.0,8.0,8.0,8.0,98,8.0,8.0,8.0,8.0,106,100,100,100,97,98,80,69
DEU,50,17.0,8.0,8.0,8.0,79,9,9,8.0,8.0,87,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,103,97,95,97,98,102,80,69
DJI,42,14.0,5.0,5.0,5.0,60,8,8,8.0,8.0,74,8.0,8.0,8.0,8.0,74,8.0,8.0,8.0,8.0,77,78,76,77,75,83,72,59
DMA,32,5.0,5.0,5.0,5.0,28,5,6,5.0,5.0,46,8.0,8.0,8.0,8.0,47,8.0,8.0,8.0,8.0,46,44,42,42,43,43,35,20
DNK,59,17.0,8.0,8.0,8.0,78,9,9,8.0,8.0,90,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,103,97,98,97,99,100,86,69
DOM,55,17.0,8.0,8.0,8.0,74,8,9,8.0,8.0,89,8.0,8.0,8.0,8.0,86,8.0,8.0,8.0,8.0,105,97,97,98,100,106,91,68
DZA,62,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,90,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,96,89,88,89,90,95,81,66
ECU,60,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,89,8.0,8.0,8.0,8.0,89,8.0,8.0,8.0,8.0,103,97,105,102,101,106,95,76
EGY,62,17.0,8.0,8.0,8.0,83,9,9,8.0,8.0,93,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,101,92,95,93,95,91,90,68
ERI,29,13.0,4.0,4.0,4.0,68,5,6,5.0,5.0,81,5.0,5.0,5.0,5.0,77,8.0,8.0,8.0,8.0,84,71,63,62,65,69,55,42
ESP,60,17.0,8.0,8.0,8.0,80,9,9,8.0,8.0,89,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,104,98,97,98,100,102,88,69
EST,44,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,105,100,99,97,98,98,80,69
ETH,49,14.0,3.0,3.0,3.0,59,3,5,5.0,5.0,87,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,99,98,90,89,93,94,85,67
FIN,62,17.0,8.0,8.0,8.0,79,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,105,99,98,97,99,104,86,69
FJI,57,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,88,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,78,83,78,82,82,86,72,52
FRA,61,17.0,8.0,8.0,8.0,79,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,105,100,99,98,98,102,82,69
FSM,27,4.0,4.0,4.0,4.0,34,4,5,4.0,4.0,48,8.0,8.0,8.0,8.0,50,8.0,8.0,8.0,8.0,60,52,45,47,46,53,40,29
GAB,56,17.0,8.0,8.0,8.0,78,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,85,8.0,8.0,8.0,8.0,92,87,88,82,83,86,77,62
GBR,61,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,102,96,94,95,96,100,80,69
GEO,41,14.0,5.0,5.0,5.0,67,6,6,5.0,5.0,99,8.0,8.0,8.0,8.0,99,8.0,8.0,8.0,8.0,101,94,94,95,97,103,90,68
GHA,58,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,90,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,99,101,94,100,100,101,92,74
GIN,54,17.0,8.0,8.0,8.0,64,8,9,8.0,8.0,83,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,94,88,91,85,88,86,81,62
GMB,62,17.0,8.0,8.0,8.0,78,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,89,8.0,8.0,8.0,8.0,104,84,87,91,83,89,82,69
GNB,46,14.0,5.0,5.0,5.0,58,5,6,5.0,5.0,74,5.0,5.0,5.0,5.0,75,8.0,8.0,8.0,8.0,92,74,74,74,78,80,69,54
GNQ,43,13.0,4.0,4.0,4.0,56,4,5,4.0,4.0,79,8.0,8.0,8.0,8.0,73,8.0,8.0,8.0,8.0,78,75,66,63,63,74,61,48
GRC,60,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,86,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,101,96,95,95,94,99,82,69
GRD,45,5.0,5.0,5.0,5.0,43,5,5,5.0,5.0,54,5.0,8.0,8.0,8.0,64,8.0,8.0,8.0,8.0,61,52,52,58,59,63,57,32
GTM,56,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,90,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,107,99,100,100,100,105,91,68
GUY,52,17.0,8.0,8.0,8.0,71,8,8,8.0,8.0,95,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,103,95,94,85,90,91,82,67
HKG,46,17.0,8.0,8.0,8.0,57,8,8,8.0,8.0,65,8.0,8.0,8.0,8.0,71,8.0,8.0,8.0,8.0,81,77,79,78,79,83,74,64
HND,61,17.0,8.0,8.0,8.0,78,8,8,8.0,8.0,89,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,103,94,100,96,97,103,90,67
HRV,44,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,106,101,97,98,97,103,88,69
HTI,44,17.0,8.0,8.0,8.0,66,8,8,8.0,8.0,80,8.0,8.0,8.0,8.0,78,8.0,8.0,8.0,8.0,87,82,90,85,85,89,80,64
HUN,50,17.0,5.0,8.0,8.0,77,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,105,99,97,99,99,101,86,69
IDN,65,17.0,8.0,8.0,8.0,83,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,96,8.0,8.0,8.0,8.0,110,101,102,101,98,106,94,72
IND,61,17.0,8.0,8.0,8.0,78,9,9,8.0,8.0,95,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,106,98,95,96,97,100,93,67
IRL,58,17.0,8.0,8.0,8.0,77,9,9,8.0,8.0,88,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,104,97,97,95,98,100,85,69
IRN,60,17.0,8.0,8.0,8.0,82,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,97,89,86,95,98,97,78,65
IRQ,48,17.0,8.0,8.0,8.0,65,8,9,8.0,8.0,85,8.0,8.0,8.0,8.0,79,8.0,8.0,8.0,8.0,84,83,82,85,84,88,78,65
ISL,56,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,90,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,101,97,95,95,92,100,81,68
ISR,52,17.0,8.0,8.0,8.0,77,9,9,8.0,8.0,88,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,103,98,96,96,97,99,82,64
ITA,60,17.0,8.0,8.0,8.0,79,9,9,8.0,8.0,90,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,105,100,95,100,100,100,81,69
JAM,61,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,97,94,91,93,94,97,87,66
JOR,65,17.0,8.0,8.0,8.0,78,8,9,8.0,8.0,87,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,98,91,95,87,89,95,86,67
JPN,60,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,92,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,96,88,88,94,96,100,79,64
KAZ,47,17.0,5.0,8.0,8.0,83,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,106,102,98,98,99,107,92,72
KEN,57,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,99,89,91,88,99,100,87,68
KGZ,49,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,95,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,107,101,103,101,103,104,91,68
KHM,43,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,97,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,106,99,95,93,97,98,86,66
KIR,45,5.0,5.0,5.0,5.0,42,5,6,5.0,5.0,57,8.0,8.0,8.0,8.0,56,8.0,8.0,8.0,8.0,55,47,47,55,57,62,55,34
KNA,31,5.0,5.0,5.0,5.0,30,5,6,5.0,5.0,42,5.0,5.0,5.0,5.0,44,8.0,8.0,8.0,8.0,43,41,42,40,41,37,31,21
KOR,62,17.0,8.0,8.0,8.0,78,9,9,8.0,8.0,89,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,98,92,95,95,96,104,81,69
KWT,56,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,87,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,88,86,85,84,81,87,75,60
LAO,58,17.0,8.0,8.0,8.0,75,8,8,8.0,8.0,98,8.0,8.0,8.0,8.0,100,8.0,8.0,8.0,8.0,107,96,98,94,93,99,88,66
LBN,44,14.0,5.0,5.0,5.0,63,5,6,5.0,5.0,76,5.0,5.0,5.0,5.0,90,8.0,8.0,8.0,8.0,94,97,95,95,94,100,83,60
LBR,40,14.0,5.0,5.0,5.0,57,5,5,5.0,8.0,85,8.0,8.0,8.0,8.0,79,8.0,8.0,8.0,8.0,96,89,86,86,88,94,79,62
LBY,49,17.0,8.0,8.0,8.0,61,8,8,8.0,8.0,77,8.0,8.0,8.0,8.0,83,8.0,8.0,8.0,8.0,80,69,71,71,70,75,66,55
LCA,50,14.0,5.0,5.0,5.0,60,5,6,5.0,5.0,81,8.0,8.0,8.0,8.0,84,8.0,8.0,8.0,8.0,86,80,83,83,88,91,83,62
LIE,9,5.0,5.0,5.0,5.0,11,5,6,5.0,5.0,20,8.0,8.0,8.0,8.0,22,8.0,8.0,8.0,8.0,29,28,26,20,29,29,23,13
LKA,63,17.0,8.0,8.0,8.0,78,9,9,8.0,8.0,87,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,109,100,98,101,99,101,93,67
LSO,57,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,92,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,100,95,94,94,97,100,86,65
LTU,47,17.0,8.0,8.0,8.0,83,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,105,102,99,99,99,101,87,69
LUX,47,17.0,8.0,8.0,8.0,68,8,9,8.0,8.0,83,8.0,8.0,8.0,8.0,88,8.0,8.0,8.0,8.0,101,92,97,94,95,98,79,68
LVA,47,17.0,8.0,8.0,8.0,81,9,9,8.0,8.0,93,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,105,100,99,100,100,100,81,69
MAR,64,17.0,8.0,8.0,8.0,86,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,106,98,95,94,94,98,80,61
MCO,6,,,,,10,0,1,,,15,,,,,16,,,,,15,13,13,13,13,16,13,6
MDA,46,17.0,8.0,8.0,8.0,80,9,9,8.0,8.0,96,8.0,8.0,8.0,8.0,99,8.0,8.0,8.0,8.0,107,101,104,98,103,105,86,69
MDG,54,14.0,5.0,5.0,5.0,67,5,6,5.0,5.0,87,8.0,8.0,8.0,8.0,83,8.0,8.0,8.0,8.0,96,91,92,92,90,96,83,62
MDV,46,14.0,5.0,5.0,5.0,72,8,9,8.0,8.0,82,8.0,8.0,8.0,8.0,84,8.0,8.0,8.0,8.0,93,86,87,86,89,90,82,65
MEX,67,17.0,8.0,8.0,8.0,85,9,9,8.0,8.0,95,8.0,8.0,8.0,8.0,99,8.0,8.0,8.0,8.0,108,101,103,102,105,114,93,71
MHL,13,2.0,2.0,2.0,2.0,18,2,2,2.0,2.0,25,2.0,3.0,2.0,2.0,34,2.0,2.0,2.0,2.0,33,38,34,31,33,36,29,22
MKD,40,14.0,5.0,5.0,5.0,66,5,6,5.0,5.0,85,8.0,8.0,8.0,8.0,89,8.0,8.0,8.0,8.0,99,92,94,94,95,103,85,69
MLI,59,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,92,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,106,91,85,89,96,105,84,66
MLT,61,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,87,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,97,92,99,99,99,102,88,65
MMR,53,17.0,8.0,8.0,8.0,69,8,8,8.0,8.0,81,8.0,8.0,8.0,8.0,80,8.0,8.0,8.0,8.0,89,76,75,75,82,84,76,72
MNE,28,13.0,4.0,4.0,4.0,39,4,4,4.0,4.0,51,4.0,4.0,8.0,8.0,79,8.0,8.0,8.0,8.0,97,94,89,90,87,99,86,67
MNG,56,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,98,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,111,99,98,101,98,103,93,69
MOZ,58,17.0,8.0,8.0,8.0,71,8,9,8.0,8.0,84,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,102,98,95,95,91,101,84,68
MRT,60,17.0,8.0,8.0,8.0,75,8,9,8.0,8.0,83,8.0,8.0,8.0,8.0,84,8.0,8.0,8.0,8.0,94,91,91,84,87,100,85,66
MUS,66,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,96,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,97,99,101,98,102,104,90,70
MWI,59,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,108,96,91,92,95,97,89,67
MYS,63,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,95,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,101,92,92,92,97,97,86,62
NAM,55,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,99,86,91,92,86,89,83,68
NER,62,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,95,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,97,94,102,94,94,98,87,68
NGA,54,14.0,5.0,5.0,5.0,63,5,5,5.0,5.0,76,5.0,5.0,8.0,8.0,88,8.0,8.0,8.0,8.0,97,89,84,87,81,87,79,65
NIC,61,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,92,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,102,89,93,87,89,92,83,68
NLD,61,17.0,8.0,8.0,8.0,77,9,9,8.0,8.0,88,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,101,97,97,95,95,100,87,69
NOR,61,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,104,97,97,98,99,102,86,67
NPL,59,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,96,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,103,101,94,93,99,99,92,74
NRU,10,2.0,0.0,0.0,0.0,8,0,0,0.0,0.0,23,3.0,3.0,3.0,3.0,23,3.0,3.0,3.0,3.0,26,25,28,24,27,25,25,12
NZL,56,17.0,8.0,8.0,8.0,73,8,9,8.0,8.0,85,8.0,8.0,8.0,8.0,90,8.0,8.0,8.0,8.0,94,87,84,84,84,90,75,65
OMN,51,14.0,5.0,5.0,5.0,68,5,5,5.0,5.0,87,8.0,8.0,8.0,8.0,85,8.0,8.0,8.0,8.0,86,86,83,86,88,88,74,55
PAK,62,17.0,8.0,8.0,8.0,76,8,9,8.0,8.0,89,8.0,8.0,8.0,8.0,96,8.0,8.0,8.0,8.0,105,101,98,104,99,103,90,69
PAN,61,17.0,8.0,8.0,8.0,77,9,9,8.0,8.0,95,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,109,101,97,97,96,99,86,65
PER,59,17.0,8.0,8.0,8.0,74,8,9,8.0,8.0,95,8.0,8.0,8.0,8.0,95,8.0,8.0,8.0,8.0,106,101,100,100,101,108,93,68
PHL,61,17.0,8.0,8.0,8.0,81,8,9,8.0,8.0,92,8.0,8.0,8.0,8.0,98,8.0,8.0,8.0,8.0,98,95,89,99,91,98,86,69
PLW,15,5.0,5.0,5.0,5.0,18,5,6,5.0,5.0,33,8.0,8.0,8.0,8.0,34,8.0,8.0,8.0,8.0,39,36,37,48,45,43,37,25
PNG,61,17.0,8.0,8.0,8.0,78,8,9,8.0,8.0,88,8.0,8.0,8.0,8.0,76,8.0,8.0,8.0,8.0,79,69,73,71,71,77,68,52
POL,57,17.0,8.0,8.0,8.0,78,9,9,8.0,8.0,89,8.0,8.0,8.0,8.0,94,8.0,8.0,8.0,8.0,104,99,98,98,99,102,86,69
PRK,29,11.0,2.0,2.0,2.0,39,2,3,2.0,2.0,50,2.0,2.0,2.0,2.0,50,2.0,2.0,2.0,3.0,55,47,44,45,47,56,44,32
PRT,60,17.0,8.0,8.0,8.0,76,9,9,8.0,8.0,90,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,102,96,95,96,98,102,84,68
PRY,63,17.0,8.0,8.0,8.0,80,8,9,8.0,8.0,91,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,105,98,93,88,91,96,88,69
PSE,28,13.0,4.0,4.0,4.0,57,5,5,5.0,5.0,76,5.0,5.0,5.0,8.0,83,8.0,8.0,8.0,8.0,92,85,85,92,95,94,85,66
QAT,53,17.0,8.0,8.0,8.0,72,8,8,8.0,8.0,80,8.0,8.0,8.0,8.0,87,8.0,8.0,8.0,8.0,89,85,89,86,87,91,79,60
ROU,61,17.0,8.0,8.0,8.0,80,9,9,8.0,8.0,90,8.0,8.0,8.0,8.0,97,8.0,8.0,8.0,8.0,107,102,100,96,98,105,90,69
RUS,49,17.0,8.0,8.0,8.0,72,9,9,8.0,8.0,91,8.0,8.0,8.0,8.0,92,8.0,8.0,8.0,8.0,95,97,92,96,96,99,85,68
RWA,59,17.0,8.0,8.0,8.0,69,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,88,8.0,8.0,8.0,8.0,103,96,96,96,97,104,90,68
SAU,54,17.0,8.0,8.0,8.0,67,8,8,8.0,8.0,85,8.0,8.0,8.0,8.0,93,8.0,8.0,8.0,8.0,92,86,84,88,86,91,83,61
SDN,57,17.0,8.0,8.0,8.0,67,8,9,8.0,8.0,82,8.0,8.0,8.0,8.0,91,8.0,8.0,8.0,8.0,93,86,84,82,86,88,81,67
SEN,61,17.0,8.0,8.0,8.0,77,8,9,8.0,8.0,94,8.0,8.0,8.0,8.0,98,8.0,8.0,8.0,8.0,105,102,96,101,101,106,88,66
SGP,53,17.0,8.0,8.0,8.0,66,9,9,8.0,8.0,83,8.0,8.0,8.0,8.0,82,8.0,8.0,8.0,8.0,89,83,82,82,80,84,77,67
SLB,51,14.0,5.0,5.0,5.0,56,5,5,5.0,8.0,74,8.0,8.0,8.0,8.0,76,8.0,8.0,8.0,8.0,82,71,69,75,75,85,64,48
SLE,56,17.0,8.0,8.0,8.0,64,8,8,8.0,8.0,90,8.0,8.0,8.0,8.0,88,8.0,8.0,8.0,8.0,99,94,93,96,88,96,86,63
SLV,55,17.0,8.0,8.0,8.0,79,8,9,8.0,8.0,93,8.0,8.0,8.0,8.0,98,8.0,8.0,8.0,8.0,108,103,99,101,104,108,94,68
