"Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","","","","","","","","","","","","","","","","","","","","","24.5","","",""
"85"," Algeria","","","","","","","","","","","","","","","7.0","","","","","","","","",""
"147"," Angola","","","","","","","","","","","","","","","","","","","","","38.0","","",""
"83"," Armenia","","","","","18.1","","19.3","","13.5","","","","","","","","","","","","12.5","","",""
"136"," Bangladesh","","","","","18.2","","","","","","13.5","","","","13.9","","12.0","","","","","","",""
"58"," Barbados","","","","","","","","","","","","","19.9","","","","","","","","","","",""
"53"," Belarus","","","","","","","","","","","","","7.0","","","","","","","","","","",""
"106"," Belize","","","","","","","","","","","15.9","","","","","","","","","","22.2","","",""
"163"," Benin","","","","","","","","","","","","","32.6","","","","33.1","","","","","","",""
"134"," Bhutan","","","","","","","","","11.7","","","","","","","","","","","","","","",""
"77"," Bosnia and Herzegovina","","","","","","","","","","","","","9.0","","","","","","","","","","",""
"183"," Burkina Faso","","","","","","","","","","","24.5","","","","","","38.1","","","","29.3","","29.1",""
"185"," Burundi","","","","","","","","","","","","","","","","","","","","","","","29.7",""
"125"," Cabo Verde","","","","","","","16.7","","","","","","","","","","","","","","","","",""
"146"," Cambodia","","","","","33.0","","","","","","16.9","","","","","","12.5","","","","","","",""
"151"," Cameroon","","","","","","","","","","","23.5","","","","","","18.0","","","","","","",""
"188"," Central African Republic","","","19.1","","","","","","","","27.0","","","","","","","","","","","","",""
"186"," Chad","","","","","","","","","28.3","","","","","","","","","","22.9","","","","",""
"90"," Colombia","13.7","","11.4","","10.0","","8.6","","8.0","","","","","","","","","","","","6.7","","",""
"165"," Comoros","","","","","","","","","","","","","31.6","","","","","","","","","","",""
"137"," Congo","","","","","","","19.5","","","","","","18.2","","","","","","17.9","","","","",""
"176"," Congo (Democratic Republic of the)","","","","","","","","","24.2","","","","","","","","27.7","","","","","","",""
"63"," Costa Rica","","","","","","","","","11.7","","7.6","","","","","","","","","","","","",""
"73"," Cuba","","","","","","","","","","","9.1","","","","","","8.0","","","","","","",""
"27"," Czechia","","","","","","","8.1","","","","","","","","","","","","","","","","",""
"170"," Côte d'Ivoire","","","","","","","","","","","","","22.2","","","","","","","","30.5","","",""
"94"," Dominican Republic","","","","","","","","","","","","","","","10.8","","11.4","","","","","","",""
"86"," Ecuador","","","","","","","","","","","","","8.8","","","","","","","","","","",""
"115"," Egypt","","","","","13.7","","12.3","","","","","","","","","","12.6","","","","","","",""
"121"," El Salvador","","","","","","","","","","","","","","","","","11.0","","","","","","",""
"141"," Equatorial Guinea","","","","","","","","","","","33.8","","","","","","","","","","","","",""
"179"," Eritrea","","","","","","","","","27.4","","","","","","","","","","","","","","",""
"144"," Eswatini (Kingdom of)","","","","","","","","","13.0","","","","","","","","15.2","","","","","","",""
"173"," Ethiopia","","","","","36.6","","36.1","","","","26.3","","","","","","24.3","","24.4","","24.0","","22.8",""
"24"," France","","","","","","","1.7","","","","","","","","","","","","","","","","",""
"110"," Gabon","","","","","27.9","","","","","","","","26.5","","","","","","","","","","",""
"174"," Gambia","","","","","","","","","21.5","","","","","","24.9","","","","","","","","",""
"70"," Georgia","","","","","23.8","","16.3","","12.3","","","","","","","","","","","","","","",""
"140"," Ghana","","","","","","","","","","","26.4","","","","37.2","","38.2","","29.6","","32.3","","26.3",""
"127"," Guatemala","","","28.1","","","","","","","","","","","","","","","","13.9","","","","",""
"175"," Guinea","","","","","","","21.9","","","","","","23.7","","","","","","","","27.6","","",""
"177"," Guinea-Bissau","","","","","","","","","6.0","","","","","","","","22.3","","","","","","",""
"125"," Guyana","","","","","","","","","","","","","","","","","28.0","","","","","","",""
"168"," Haiti","","","44.7","","39.6","","","","","","","","35.3","","","","","","","","","","38.0",""
"133"," Honduras","","","","","","","","","","","","","10.7","","","","","","","","","","",""
"130"," India","","","","","","","","","","","","","","","","","","","","","12.9","","",""
"116"," Indonesia","","","","","","","","","","","","","11.4","","","","","","14.4","","16.2","","14.5",""
"60"," Iran (Islamic Republic of)","","","","","","","","","","","5.7","","","","","","","","","","","","",""
"120"," Iraq","","","","","","","","","","","8.0","","","","","","","","","","","","",""
"95"," Jordan","26.5","","","","","","","","","","","","11.7","","","","","","","","","","",""
"58"," Kazakhstan","","","16.3","","","","","","","","11.6","","","","","","","","","","","","",""
"142"," Kenya","","","","","","","","","","","","","","","","","20.9","","16.6","","15.6","","",""
"n.a"," Korea (Democratic People's Rep. of)","","","","","","","","","14.5","","","","","","","","7.0","","","","","","",""
"122"," Kyrgyzstan","","","","","","","","","","","","","18.0","","","","","","","","","","",""
"139"," Lao People's Democratic Republic","","","","","39.5","","27.3","","","","","","19.9","","","","","","","","","","",""
"41"," Latvia","","","16.8","","","","","","","","","","","","","","","","","","","","",""
"159"," Lesotho","","","","","","","31.0","","23.3","","","","","","","","18.4","","","","","","",""
"181"," Liberia","","","","","","","","","","","","","","","31.1","","","","","","","","",""
"35"," Lithuania","","","18.0","","","","","","","","","","","","","","","","","","","","",""
"171"," Malawi","","","","","29.9","","30.3","","26.2","","","","","","","","19.4","","","","18.7","","",""
"182"," Mali","","","","","","","","","","","","","","","26.0","","","","17.2","","","","",""
"159"," Mauritania","","","","","","","","","","","31.1","","","","","","","","33.6","","","","",""
"65"," Mauritius","","","","","","","","","","","","","","","","","12.5","","","","","","",""
"74"," Mexico","","","16.1","","","","","","","","","","","","","","","","13.0","","","","",""
"112"," Moldova (Republic of)","","","","","","","11.4","","","","","","9.5","","","","","","","","","","",""
"92"," Mongolia","","","","","","","","","22.3","","","","","","16.0","","","","","","","","",""
"50"," Montenegro","","","","","","","","","","","","","","","21.8","","","","","","","","",""
"123"," Morocco","","","16.1","","","","","","","","10.9","","","","","","","","","","","","",""
"180"," Mozambique","","","","","","","","","","","28.5","","","","","","","","23.1","","","","",""
"148"," Myanmar","","","","","","","","","","","","","","","","","","","","","16.2","","",""
"129"," Namibia","","","","","23.9","","","","","","","","","","17.5","","","","","","","","",""
"149"," Nepal","","","","","","","","","","","27.5","","","","","","","","","","","","23.7",""
"124"," Nicaragua","","","","","","","","","","","","","5.8","","","","","","","","","","",""
"189"," Niger","","","","","","","","","","","","","16.0","","","","","","","","23.9","","21.0",""
"157"," Nigeria","21.5","","","","","","","","","","18.9","","","","","","","","","","28.9","","27.6",""
"48"," Oman","","","","","","","","","","","","","","","","","17.8","","","","","","",""
