"Proportion of births attended by skilled health personnel (%)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","","","","","","","","","34.3","","38.6","","39.9","","","","45.2","","50.5","","","","",""
"68"," Albania","93.0","","89.1","","99.1","","99.8","","","","","","","","","","","","","","","","",""
"85"," Algeria","","","","","92.0","","","","","","","","96.6","","","","","","","","","","",""
"147"," Angola","","","","","","","","","","","","","","","","","","","","","46.9","","",""
"70"," Antigua and Barbuda","","","","","99.9","","99.9","","100.0","","","","100.0","","100.0","","100.0","","","","","","",""
"47"," Argentina","96.9","","98.5","","99.1","","99.1","","95.0","","97.1","","98.2","","97.0","","99.6","","99.6","","","","",""
"83"," Armenia","99.7","","93.1","","96.8","","97.8","","99.5","","100.0","","100.0","","100.0","","100.0","","","","99.8","","",""
"3"," Australia","","","99.3","","99.3","","99.4","","99.1","","99.1","","","","99.3","","99.7","","99.7","","","","",""
"20"," Austria","","","","","98.3","","98.6","","98.5","","98.6","","98.5","","98.5","","98.5","","98.5","","98.4","","",""
"80"," Azerbaijan","97.3","","91.5","","80.7","","94.4","","99.4","","97.2","","99.8","","99.9","","99.9","","99.8","","99.8","","",""
"54"," Bahamas","99.0","","","","99.0","","","","99.0","","99.0","","","","98.0","","99.6","","","","","","",""
"43"," Bahrain","","","97.6","","97.7","","97.5","","99.3","","99.6","","99.8","","99.8","","99.8","","99.7","","","","",""
"136"," Bangladesh","","","13.7","","12.1","","","","26.5","","31.7","","","","36.5","","42.1","","","","49.8","","",""
"58"," Barbados","","","100.0","","98.0","","100.0","","","","100.0","","98.9","","98.6","","99.7","","99.0","","","","",""
"53"," Belarus","99.9","","99.9","","99.9","","100.0","","99.9","","99.8","","100.0","","99.8","","99.8","","","","","","",""
"106"," Belize","","","","","76.8","","76.8","","94.0","","96.2","","","","94.2","","","","","","96.8","","",""
"163"," Benin","","","","","","","","","","","","","80.9","","","","77.2","","","","","","",""
"134"," Bhutan","","","","","23.7","","52.3","","64.5","","70.0","","81.0","","89.0","","89.0","","89.0","","89.0","","",""
"118"," Bolivia (Plurinational State of)","","","","","67.3","","","","","","84.0","","84.8","","73.5","","","","","","89.8","","",""
"77"," Bosnia and Herzegovina","97.0","","","","98.9","","99.9","","99.9","","99.9","","99.9","","","","99.9","","99.9","","","","",""
"101"," Botswana","","","","","98.5","","94.0","","99.1","","99.8","","99.8","","99.9","","99.5","","99.7","","","","",""
"79"," Brazil","","","","","98.6","","98.6","","98.9","","99.0","","99.0","","99.1","","99.1","","99.1","","","","",""
"39"," Brunei Darussalam","","","96.2","","99.2","","99.6","","99.8","","99.6","","99.8","","99.7","","99.9","","100.0","","100.0","","",""
"51"," Bulgaria","99.1","","98.9","","99.8","","99.4","","99.5","","","","","","99.7","","99.7","","99.8","","","","",""
"183"," Burkina Faso","","","","","36.5","","36.7","","65.9","","","","","","","","","","79.8","","","","",""
"185"," Burundi","","","","","25.2","","31.8","","60.3","","","","","","","","","","","","","","85.1",""
"125"," Cabo Verde","","","54.0","","","","77.5","","98.5","","98.7","","","","92.3","","95.6","","91.4","","","","",""
"146"," Cambodia","","","43.3","","31.8","","43.8","","71.0","","71.7","","","","","","89.0","","","","","","",""
"151"," Cameroon","","","","","56.0","","","","","","56.1","","","","","","64.7","","","","","","",""
"12"," Canada","","","99.4","","99.3","","98.8","","98.5","","98.4","","98.1","","98.0","","97.9","","","","","","",""
"188"," Central African Republic","","","45.9","","31.7","","","","40.0","","","","","","","","","","","","","","",""
"186"," Chad","","","","","13.7","","","","16.6","","","","","","","","","","20.2","","","","",""
"44"," Chile","","","99.5","","99.0","","99.8","","99.8","","99.8","","99.8","","99.8","","99.8","","99.7","","","","",""
"86"," China","94.0","","89.3","","96.6","","97.5","","99.6","","99.7","","99.8","","99.9","","99.9","","99.9","","","","",""
"90"," Colombia","80.6","","83.6","","86.1","","90.7","","94.8","","99.2","","98.7","","98.7","","98.9","","95.9","","","","",""
"165"," Comoros","","","","","61.8","","","","","","","","82.2","","","","","","","","","","",""
"137"," Congo","","","","","","","83.4","","","","","","92.5","","","","","","91.2","","","","",""
"176"," Congo (Democratic Republic of the)","","","","","","","","","74.1","","","","","","","","80.1","","","","","","",""
"63"," Costa Rica","","","","","98.4","","98.5","","95.3","","98.4","","98.9","","99.0","","99.2","","90.0","","","","",""
"46"," Croatia","99.8","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","","","",""
"73"," Cuba","99.8","","99.8","","99.9","","99.9","","99.9","","99.9","","99.9","","99.9","","99.4","","99.9","","99.9","","",""
"32"," Cyprus","100.0","","100.0","","97.9","","99.3","","98.6","","98.3","","98.7","","99.9","","97.4","","","","","","",""
"27"," Czechia","100.0","","100.0","","99.8","","99.8","","99.7","","99.9","","99.9","","99.8","","","","","","","","",""
"170"," Côte d'Ivoire","","","","","62.8","","55.1","","","","","","59.4","","","","","","","","73.6","","",""
"11"," Denmark","","","","","98.8","","98.8","","98.5","","98.5","","98.2","","96.3","","95.9","","95.4","","94.4","","",""
"172"," Djibouti","","","","","","","","","","","","","87.4","","","","","","","","","","",""
"103"," Dominica","","","","","100.0","","99.0","","","","100.0","","100.0","","100.0","","100.0","","96.0","","96.0","","",""
"94"," Dominican Republic","","","","","97.6","","","","97.8","","98.7","","98.8","","98.6","","98.5","","99.6","","","","",""
"86"," Ecuador","","","","","","","80.0","","89.2","","91.1","","93.1","","94.7","","96.3","","95.0","","96.7","","",""
"115"," Egypt","","","46.3","","60.9","","74.2","","","","","","95.0","","","","91.5","","","","","","",""
"121"," El Salvador","","","","","","","87.2","","98.0","","99.0","","99.5","","99.8","","98.0","","99.9","","99.9","","",""
"141"," Equatorial Guinea","","","","","64.6","","","","","","68.3","","","","","","","","","","","","",""
"179"," Eritrea","","","20.6","","","","","","34.1","","","","","","","","","","","","","","",""
"30"," Estonia","","","99.3","","99.5","","99.6","","99.3","","99.4","","99.3","","99.4","","99.4","","99.5","","99.4","","",""
"144"," Eswatini (Kingdom of)","","","","","65.4","","","","82.0","","","","","","","","88.3","","","","","","",""
"173"," Ethiopia","","","","","5.6","","5.7","","","","10.0","","","","","","15.5","","","","27.7","","",""
"92"," Fiji","95.3","","96.2","","96.9","","97.2","","99.7","","99.6","","99.3","","99.7","","99.7","","99.9","","","","",""
"15"," Finland","98.8","","98.5","","98.4","","99.8","","99.8","","99.7","","99.8","","","","99.7","","99.9","","","","",""
"24"," France","","","","","","","97.9","","97.5","","96.2","","97.1","","98.3","","98.3","","97.7","","97.4","","",""
"110"," Gabon","","","","","85.5","","","","","","","","89.3","","","","","","","","","","",""
"174"," Gambia","44.1","","","","51.6","","","","56.1","","","","","","57.2","","","","","","","","",""
"70"," Georgia","96.6","","","","95.5","","98.3","","99.6","","99.8","","99.8","","99.9","","99.9","","99.9","","","","",""
"5"," Germany","","","","","98.6","","98.2","","98.3","","98.3","","98.5","","98.5","","98.5","","98.7","","","","",""
"140"," Ghana","","","","","","","","","","","67.2","","","","","","70.8","","","","","","",""
"75"," Grenada","","","","","100.0","","100.0","","","","100.0","","99.0","","99.0","","99.0","","","","99.3","","",""
"127"," Guatemala","","","34.8","","","","","","52.3","","","","58.7","","62.8","","","","65.5","","","","",""
"175"," Guinea","","","","","","","38.0","","","","","","45.3","","","","","","","","62.7","","",""
"177"," Guinea-Bissau","","","25.0","","31.8","","","","43.0","","","","","","","","45.0","","","","","","",""
"125"," Guyana","","","","","82.9","","96.7","","","","","","","","","","85.7","","","","","","",""
"168"," Haiti","","","20.6","","23.8","","","","","","","","37.3","","48.6","","","","","","","","41.7",""
"133"," Honduras","","","","","","","66.9","","","","","","82.8","","","","","","","","","","",""
"45"," Hungary","99.4","","99.4","","99.5","","99.6","","99.1","","99.0","","99.0","","99.1","","99.2","","","","","","",""
"6"," Iceland","100.0","","99.8","","99.3","","99.0","","98.2","","97.9","","97.8","","98.1","","97.8","","98.2","","97.9","","",""
"130"," India","","","","","42.5","","34.5","","60.5","","66.6","","","","","","81.4","","","","85.7","","",""
"116"," Indonesia","","","46.1","","63.5","","70.5","","79.8","","81.3","","83.1","","87.4","","","","","","92.6","","",""
"60"," Iran (Islamic Republic of)","","","","","89.6","","97.3","","96.4","","98.5","","98.8","","98.8","","99.0","","","","","","",""
