Country,1990,1995,2000,2005,2010,2011,2012,2013,2014
AFG,0.0032310177705977385,0.0016155088852988692,0.0,0.0016155088852988692,0.004846526655896607,0.006462035541195477,0.004846526655896607,0.004846526655896607,0.004846526655896607
ALB,0.027463651050080775,0.011308562197092083,0.01615508885298869,0.022617124394184167,0.025848142164781908,0.029079159935379646,0.027463651050080775,0.027463651050080775,0.03231017770597738
DZA,0.048465266558966075,0.05331179321486268,0.045234248788368334,0.051696284329563816,0.05331179321486268,0.05331179321486268,0.05654281098546042,0.05654281098546042,0.05977382875605816
AND,0.12116316639741519,0.10823909531502424,0.12924071082390953,0.11793214862681745,0.09854604200323101,0.09531502423263329,0.09531502423263329,0.09531502423263329,0.09369951534733441
AGO,0.006462035541195477,0.012924071082390954,0.009693053311793215,0.01615508885298869,0.01938610662358643,0.0210016155088853,0.0210016155088853,0.0210016155088853,0.0210016155088853
ATG,0.06785137318255251,0.05977382875605816,0.06623586429725363,0.07754442649434572,0.0888529886914378,0.08723747980613894,0.08723747980613894,0.08723747980613894,0.08723747980613894
ARG,0.05492730210016155,0.05977382875605816,0.061389337641357025,0.06623586429725363,0.07431340872374798,0.07431340872374798,0.07431340872374798,0.07269789983844911,0.07592891760904685
ARM,,0.017770597738287562,0.017770597738287562,0.024232633279483037,0.024232633279483037,0.027463651050080775,0.03231017770597738,0.030694668820678513,0.030694668820678513
AUS,0.25040387722132473,0.2520193861066236,0.2778675282714055,0.2778675282714055,0.2859450726978998,0.2827140549273021,0.27625201938610666,0.26009693053311794,0.24878836833602586
AUT,0.12116316639741519,0.12116316639741519,0.1260096930533118,0.14539579967689822,0.1308562197092084,0.12439418416801293,0.11954765751211632,0.11954765751211632,0.11147011308562198
AZE,,0.06946688206785137,0.05977382875605816,0.06623586429725363,0.05492730210016155,0.05815831987075929,0.061389337641357025,0.061389337641357025,0.0630048465266559
BHS,0.12277867528271405,0.09693053311793215,0.09046849757673667,0.08562197092084006,0.07431340872374798,0.08239095315024232,0.08562197092084006,0.11954765751211632,0.10177705977382875
BHR,0.4054927302100162,0.4248788368336026,0.45395799676898224,0.34894991922455576,0.38126009693053314,0.36187399030694667,0.33117932148626816,0.3844911147011309,0.3780290791599354
BGD,0.0016155088852988692,0.0032310177705977385,0.0032310177705977385,0.004846526655896607,0.006462035541195477,0.006462035541195477,0.006462035541195477,0.006462035541195477,0.008077544426494346
BRB,0.06623586429725363,0.050080775444264945,0.07108239095315025,0.0791599353796446,0.08562197092084006,0.0888529886914378,0.0840064620355412,0.08239095315024232,0.07269789983844911
BLR,,0.09693053311793215,0.08723747980613894,0.09854604200323101,0.10662358642972536,0.1098546042003231,0.10823909531502424,0.10823909531502424,0.10823909531502424
BEL,0.17124394184168013,0.17932148626817448,0.18093699515347333,0.1680129240710824,0.16478190630048464,0.14539579967689822,0.1373182552504039,0.14054927302100162,0.13408723747980617
BLZ,0.027463651050080775,0.029079159935379646,0.025848142164781908,0.024232633279483037,0.027463651050080775,0.029079159935379646,0.022617124394184167,0.024232633279483037,0.022617124394184167
BEN,0.0016155088852988692,0.0032310177705977385,0.0032310177705977385,0.004846526655896607,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215,0.009693053311793215
BTN,0.0032310177705977385,0.008077544426494346,0.011308562197092083,0.009693053311793215,0.011308562197092083,0.01615508885298869,0.017770597738287562,0.01938610662358643,0.0210016155088853
BOL,0.012924071082390954,0.0210016155088853,0.0210016155088853,0.0210016155088853,0.024232633279483037,0.025848142164781908,0.029079159935379646,0.029079159935379646,0.030694668820678513
BIH,,0.014539579967689823,0.05977382875605816,0.06946688206785137,0.09208400646203554,0.1050080775444265,0.09854604200323101,0.09854604200323101,0.10016155088852989
BWA,0.03231017770597738,0.030694668820678513,0.035541195476575124,0.035541195476575124,0.03715670436187399,0.03231017770597738,0.03231017770597738,0.04038772213247173,0.051696284329563816
BRA,0.022617124394184167,0.025848142164781908,0.030694668820678513,0.030694668820678513,0.033925686591276254,0.035541195476575124,0.03715670436187399,0.04038772213247173,0.0420032310177706
BRN,0.3861066235864297,0.26009693053311794,0.22778675282714056,0.22132471728594508,0.34087237479806143,0.39741518578352186,0.39095315024232635,0.31017770597738287,0.3570274636510501
BGR,0.1373182552504039,0.11147011308562198,0.08562197092084006,0.10177705977382875,0.09693053311793215,0.10823909531502424,0.09854604200323101,0.0888529886914378,0.09531502423263329
BFA,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,0.0016155088852988692,0.0032310177705977385,0.0032310177705977385,0.0032310177705977385
