Country,2010/2017
ALB,-0.7777593653276244
AGO,-0.6490536784618747
ARG,-1.1638764259248737
ARM,-0.005525244133125645
AUS,0.766708877061373
AUT,0.9383164595490394
AZE,-1.1638764259248737
BGD,-0.606151782839958
BLR,-1.33548400841254
BEL,0.7238069814394564
BLZ,-0.8635631565714575
BEN,0.766708877061373
BOL,-1.4641896952782896
BIH,-0.9493669478152906
BRA,-0.22003472224270862
BGR,1.2815316245243722
BFA,-0.17713282662079208
BDI,-0.09132903537695881
KHM,-1.5070915909002065
CMR,0.55219939895179
CAN,0.03737665148879089
CAF,0.5092975033298734
TCD,0.33768992084220706
CHL,-0.5632498872180414
CHN,-1.764502964631706
COL,-0.5632498872180414
COM,0.7238069814394564
COG,-1.2496802171687067
COD,-0.4774460959742081
CRI,-0.26293661786462524
HRV,-2.0219143383632057
CYP,0.4663956077079568
CZE,-0.22003472224270862
CIV,0.6380031901956232
DNK,1.5389429982558716
DJI,0.2518861295983739
DOM,-0.4345442003522917
ECU,0.38059181646412366
EGY,0.8954145639271227
SLV,-0.691955574083791
EST,-0.09132903537695881
SWZ,-0.5203479915961248
ETH,-0.5632498872180414
FIN,-1.0351707390591238
FRA,1.195727833280539
GAB,0.8954145639271227
GMB,0.20898423397645732
GEO,-1.0780726346810405
DEU,0.55219939895179
GHA,1.3673354157682054
GRC,2.4827847019380367
GTM,-0.4774460959742081
GIN,-0.3058385134865418
GNB,0.08027854711070752
GUY,0.5092975033298734
HTI,0.2518861295983739
HND,-0.4774460959742081
HUN,-0.005525244133125645
ISL,-0.04842713975504227
IND,-0.09132903537695881
IDN,0.8954145639271227
IRL,0.38059181646412366
ISR,0.6380031901956232
ITA,0.6380031901956232
JAM,0.6380031901956232
JOR,-0.4774460959742081
KAZ,-2.0219143383632057
KEN,-0.5203479915961248
KOR,-0.3487404091084584
KGZ,-1.6357972777659562
LAO,0.8096107726832895
LVA,0.1660823383545407
LSO,-0.04842713975504227
LBR,-0.4345442003522917
LTU,0.6380031901956232
LUX,1.4102373113901219
MDG,-0.17713282662079208
MWI,0.1660823383545407
MDV,3.5553320924859517
MLI,-0.17713282662079208
MRT,0.1231804427326241
MEX,0.5951012945737066
MDA,-0.906465052193374
MNG,-0.09132903537695881
MNE,-0.09132903537695881
MOZ,-1.2067783215467902
NAM,-0.820661260949541
NPL,-0.691955574083791
NLD,0.38059181646412366
NIC,0.08027854711070752
NER,-0.3487404091084584
NGA,-0.5203479915961248
NOR,1.7963543719873714
PAK,0.42349371208604025
PAN,-1.0351707390591238
PRY,0.7238069814394564
PER,-1.764502964631706
PHL,0.1660823383545407
POL,-0.4774460959742081
PRT,1.3673354157682054
ROU,0.29478802522029046
RUS,-0.5632498872180414
RWA,-0.6490536784618747
SEN,-0.09132903537695881
SRB,3.0405093450229526
SLE,0.08027854711070752
SVK,0.5951012945737066
SVN,-0.606151782839958
ZAF,0.9383164595490394
ESP,4.027252944327034
LKA,-0.6490536784618747
SUR,0.08027854711070752
SWE,1.0241202507928724
CHE,1.1528259376586223
TJK,-1.2496802171687067
TZA,-0.26293661786462524
THA,-1.0780726346810405
MKD,-0.9922688434372073
TLS,-0.5203479915961248
TGO,0.29478802522029046
TUN,-0.26293661786462524
TUR,-1.5928953821440397
TKM,-1.33548400841254
UGA,-0.22003472224270862
UKR,-0.691955574083791
GBR,0.29478802522029046
USA,1.7963543719873714
URY,-0.17713282662079208
VEN,-0.8635631565714575
VNM,0.8525126683052062
YEM,0.08027854711070752
ZMB,1.0241202507928724
