"Renewable energy consumption (% of total final energy consumption)"
"125"," Cabo Verde","36.6","","39.1","","29.0","","26.6","","21.7","","21.6","","24.4","","26.1","","26.2","","26.6",""
"146"," Cambodia","","","82.5","","81.1","","76.1","","68.5","","68.2","","68.3","","69.0","","68.0","","64.9",""
"151"," Cameroon","81.6","","84.5","","84.5","","86.2","","78.6","","78.4","","78.0","","77.6","","77.0","","76.5",""
"12"," Canada","22.0","","21.9","","21.5","","22.2","","22.1","","22.0","","22.6","","22.4","","22.0","","22.0",""
"188"," Central African Republic","93.5","","93.0","","85.1","","85.7","","79.8","","78.8","","78.0","","77.1","","76.9","","76.6",""
"186"," Chad","98.2","","98.1","","97.2","","91.7","","90.8","","90.6","","90.7","","89.5","","89.2","","89.4",""
"44"," Chile","34.0","","34.2","","31.4","","32.3","","27.0","","28.8","","30.3","","30.2","","26.7","","24.9",""
"86"," China","34.1","","29.5","","29.7","","18.2","","12.9","","11.7","","12.0","","11.8","","12.2","","12.4",""
"90"," Colombia","38.3","","33.7","","28.0","","28.7","","27.9","","26.8","","26.6","","24.5","","24.4","","23.6",""
"165"," Comoros","49.8","","59.5","","48.3","","44.3","","46.4","","47.8","","48.0","","44.1","","46.6","","45.3",""
"137"," Congo","65.4","","69.8","","64.9","","63.5","","55.1","","64.9","","65.5","","62.7","","62.4","","62.4",""
"176"," Congo (Democratic Republic of the)","92.0","","96.9","","97.9","","97.4","","96.8","","96.2","","95.5","","94.0","","92.9","","95.8",""
"63"," Costa Rica","45.4","","35.0","","32.9","","42.1","","42.3","","40.5","","38.6","","38.1","","37.8","","38.7",""
"46"," Croatia","21.9","","30.4","","26.8","","26.8","","29.8","","27.2","","29.4","","32.8","","33.6","","33.1",""
"73"," Cuba","42.9","","41.3","","34.4","","26.3","","13.2","","16.7","","17.1","","16.9","","18.8","","19.3",""
"32"," Cyprus","0.5","","3.4","","3.1","","3.4","","6.4","","7.4","","8.3","","9.5","","9.4","","9.9",""
"27"," Czechia","3.6","","5.3","","5.9","","7.5","","10.9","","12.1","","12.8","","13.9","","14.8","","14.8",""
"170"," Côte d'Ivoire","73.6","","74.9","","63.7","","78.1","","75.4","","78.9","","74.9","","72.6","","72.2","","64.5",""
"11"," Denmark","7.0","","7.5","","10.7","","16.1","","21.4","","23.9","","27.3","","27.3","","30.3","","33.2",""
"172"," Djibouti","26.6","","31.2","","31.4","","33.1","","34.4","","34.4","","34.1","","34.0","","34.2","","15.4",""
"103"," Dominica","14.6","","15.6","","11.0","","9.6","","8.9","","11.5","","9.7","","9.9","","8.6","","7.8",""
"94"," Dominican Republic","28.0","","22.3","","18.4","","19.3","","17.0","","17.2","","17.0","","17.5","","18.0","","16.5",""
"86"," Ecuador","24.2","","20.4","","20.0","","12.2","","12.1","","13.3","","13.1","","12.7","","12.2","","13.8",""
"115"," Egypt","8.5","","9.0","","8.1","","6.5","","5.7","","5.6","","5.6","","5.7","","5.9","","5.7",""
"121"," El Salvador","67.1","","54.7","","50.9","","47.2","","30.8","","30.3","","27.3","","28.2","","28.3","","24.4",""
"141"," Equatorial Guinea","84.7","","82.5","","52.6","","7.9","","6.0","","5.6","","5.4","","6.0","","7.6","","7.8",""
"179"," Eritrea","","","77.9","","76.8","","74.9","","81.2","","80.8","","80.2","","80.2","","79.9","","79.8",""
"30"," Estonia","3.4","","12.3","","19.8","","18.9","","25.1","","25.0","","24.9","","24.5","","25.3","","27.5",""
"144"," Eswatini (Kingdom of)","85.2","","72.8","","48.2","","49.7","","62.7","","61.3","","62.5","","66.7","","67.7","","66.1",""
"173"," Ethiopia","96.6","","96.6","","96.0","","95.1","","94.5","","94.0","","93.8","","93.0","","92.1","","92.2",""
"92"," Fiji","53.1","","60.1","","52.9","","43.6","","29.6","","33.9","","32.8","","36.4","","34.6","","31.3",""
"15"," Finland","24.5","","27.3","","31.7","","31.5","","33.6","","35.3","","38.8","","38.5","","41.2","","43.2",""
"24"," France","10.4","","10.7","","9.3","","8.6","","11.8","","10.9","","12.4","","13.5","","13.3","","13.5",""
"110"," Gabon","78.3","","71.9","","72.8","","85.2","","85.9","","79.8","","75.5","","82.2","","81.4","","82.0",""
"174"," Gambia","61.4","","59.6","","63.1","","60.0","","54.7","","54.2","","54.2","","56.6","","51.9","","51.5",""
"70"," Georgia","12.8","","46.4","","47.3","","41.5","","39.1","","31.5","","28.7","","35.0","","31.9","","28.7",""
"5"," Germany","2.1","","2.3","","3.7","","6.8","","10.3","","11.4","","12.0","","12.1","","13.4","","14.2",""
"140"," Ghana","80.6","","79.8","","71.6","","61.4","","49.8","","48.0","","44.5","","44.0","","45.0","","41.4",""
"31"," Greece","7.8","","8.3","","7.5","","7.7","","11.1","","11.1","","13.9","","16.3","","16.1","","17.2",""
"75"," Grenada","8.3","","7.4","","10.5","","10.5","","10.5","","11.2","","11.3","","10.9","","11.1","","10.9",""
"127"," Guatemala","75.0","","65.1","","62.7","","57.3","","66.6","","66.4","","66.2","","65.0","","59.9","","63.7",""
"175"," Guinea","89.3","","89.9","","85.6","","81.6","","75.7","","74.7","","76.4","","78.5","","78.5","","76.3",""
"177"," Guinea-Bissau","88.6","","88.6","","91.2","","88.5","","87.8","","87.7","","87.6","","87.4","","87.1","","86.9",""
"125"," Guyana","42.2","","38.4","","39.5","","43.4","","33.8","","36.3","","28.3","","26.3","","24.0","","25.3",""
"168"," Haiti","81.1","","81.3","","76.0","","76.9","","79.0","","79.0","","83.2","","82.3","","78.4","","76.1",""
"133"," Honduras","70.1","","63.0","","55.1","","49.8","","53.2","","52.0","","48.8","","49.8","","54.0","","51.5",""
"7"," Hong Kong, China (SAR)","1.1","","0.8","","0.6","","0.8","","0.8","","1.1","","0.8","","0.9","","0.9","","0.9",""
"45"," Hungary","3.9","","5.4","","5.2","","4.7","","13.5","","14.7","","16.5","","17.2","","15.7","","15.6",""
"6"," Iceland","54.7","","55.7","","60.7","","62.5","","75.4","","76.5","","77.3","","76.2","","76.3","","77.0",""
"130"," India","58.7","","54.5","","51.6","","48.6","","39.5","","38.9","","38.4","","37.9","","36.7","","36.0",""
"116"," Indonesia","58.6","","50.1","","45.6","","41.4","","37.8","","38.2","","38.2","","38.1","","37.5","","36.9",""
"60"," Iran (Islamic Republic of)","1.2","","1.0","","0.4","","1.4","","0.9","","0.9","","0.9","","1.0","","0.9","","0.9",""
"120"," Iraq","1.6","","0.4","","0.4","","2.3","","1.7","","1.1","","1.3","","1.4","","0.9","","0.8",""
"4"," Ireland","2.3","","1.9","","2.0","","2.9","","5.3","","6.7","","6.6","","7.4","","8.5","","9.1",""
"22"," Israel","5.8","","5.4","","6.0","","7.0","","8.5","","9.0","","2.7","","3.3","","3.7","","3.7",""
"28"," Italy","3.8","","4.5","","5.1","","6.7","","12.8","","11.9","","14.4","","16.3","","17.1","","16.5",""
"97"," Jamaica","7.6","","10.8","","11.9","","11.3","","13.7","","13.9","","17.0","","15.8","","16.1","","16.8",""
"19"," Japan","4.6","","3.9","","3.9","","3.7","","4.6","","4.7","","4.5","","4.9","","5.6","","6.3",""
"95"," Jordan","2.8","","2.2","","2.1","","1.7","","3.0","","3.0","","2.9","","3.2","","3.1","","3.2",""
"58"," Kazakhstan","1.4","","1.6","","2.5","","2.1","","1.4","","1.4","","1.3","","1.2","","1.3","","1.6",""
"142"," Kenya","77.5","","79.5","","79.0","","81.2","","76.3","","77.1","","78.5","","77.1","","75.5","","72.7",""
"134"," Kiribati","5.2","","4.3","","4.8","","2.8","","3.5","","3.6","","3.3","","3.0","","3.5","","4.3",""
"n.a"," Korea (Democratic People's Rep. of)","7.2","","9.6","","8.7","","9.2","","13.5","","18.1","","17.7","","23.8","","21.0","","23.1",""
"22"," Korea (Republic of)","1.6","","0.4","","0.7","","0.9","","1.3","","1.3","","1.6","","1.9","","2.8","","2.7",""
"56"," Kuwait","0.2","","0.1","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"122"," Kyrgyzstan","7.9","","35.0","","35.2","","28.0","","25.6","","26.0","","22.5","","24.6","","26.6","","23.3",""
"139"," Lao People's Democratic Republic","88.4","","86.0","","85.5","","77.2","","71.5","","66.3","","63.3","","60.7","","60.5","","59.3",""
"41"," Latvia","17.6","","32.4","","35.8","","36.3","","33.1","","35.5","","40.4","","39.6","","40.2","","38.1",""
"80"," Lebanon","11.3","","4.5","","4.9","","6.9","","5.2","","5.2","","4.9","","5.7","","3.2","","3.6",""
"159"," Lesotho","52.0","","50.8","","56.7","","55.3","","53.4","","53.1","","52.4","","52.3","","51.4","","52.1",""
"181"," Liberia","88.8","","86.6","","90.8","","88.2","","89.2","","87.4","","85.2","","87.0","","83.9","","83.8",""
"108"," Libya","3.1","","2.2","","2.0","","1.8","","1.6","","2.2","","1.9","","1.7","","1.8","","2.0",""
"17"," Liechtenstein","","","","","","","","","58.7","","61.4","","61.9","","60.5","","62.6","","63.1",""
"35"," Lithuania","3.1","","10.3","","17.2","","17.5","","21.5","","22.7","","23.9","","26.3","","27.7","","29.0",""
"21"," Luxembourg","1.7","","4.0","","6.9","","1.9","","3.7","","3.7","","4.1","","5.7","","6.9","","9.0",""
"161"," Madagascar","85.6","","82.9","","78.4","","80.5","","81.9","","78.8","","76.4","","72.7","","72.0","","70.2",""
"171"," Malawi","84.0","","81.7","","82.5","","83.8","","79.5","","79.7","","80.4","","79.9","","80.0","","83.6",""
"57"," Malaysia","12.0","","9.0","","6.7","","4.9","","3.8","","4.1","","4.4","","4.5","","4.8","","5.2",""
"101"," Maldives","4.5","","3.3","","2.1","","1.8","","1.2","","1.1","","1.0","","1.0","","0.9","","1.0",""
"182"," Mali","88.6","","88.1","","85.4","","85.8","","69.1","","66.6","","64.9","","62.4","","64.6","","61.5",""
"29"," Malta","0.0","","0.0","","0.0","","0.2","","1.4","","2.0","","2.6","","2.6","","3.9","","5.4",""
"106"," Marshall Islands","","","19.4","","19.6","","18.4","","13.3","","12.1","","12.0","","12.1","","12.0","","11.2",""
"159"," Mauritania","47.0","","45.2","","44.4","","38.8","","34.0","","33.3","","31.8","","34.2","","32.0","","32.2",""
"65"," Mauritius","47.1","","38.8","","20.4","","17.7","","13.7","","12.1","","11.6","","11.4","","10.6","","11.5",""
"74"," Mexico","14.4","","13.3","","12.2","","10.3","","9.4","","9.1","","9.0","","9.2","","9.8","","9.2",""
"131"," Micronesia (Federated States of)","","","1.4","","1.2","","1.1","","1.5","","1.4","","1.3","","1.2","","1.2","","1.2",""
"112"," Moldova (Republic of)","1.1","","2.8","","5.7","","4.3","","8.4","","9.9","","10.5","","13.1","","13.0","","14.3",""
"92"," Mongolia","1.9","","3.0","","5.7","","5.3","","4.3","","3.9","","2.8","","2.9","","3.3","","3.4",""
"50"," Montenegro","","","","","","","47.6","","49.1","","42.8","","45.9","","49.4","","46.0","","43.0",""
"123"," Morocco","19.5","","17.2","","15.3","","20.7","","14.4","","12.4","","11.4","","12.1","","11.7","","11.3",""
"180"," Mozambique","93.1","","92.8","","93.6","","93.6","","91.3","","90.5","","90.8","","90.3","","88.9","","86.4",""
"148"," Myanmar","90.9","","85.2","","80.2","","79.6","","84.4","","83.9","","77.9","","74.1","","66.1","","61.5",""
"129"," Namibia","","","33.7","","33.5","","32.1","","26.4","","27.9","","28.6","","28.3","","27.6","","26.5",""
"n.a"," Nauru","0.0","","0.0","","0.0","","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"149"," Nepal","95.1","","91.7","","88.3","","89.5","","87.3","","86.9","","84.7","","86.3","","84.4","","85.3",""
"10"," Netherlands","1.2","","1.3","","1.8","","2.8","","3.9","","4.7","","5.0","","5.0","","5.7","","5.9",""
"16"," New Zealand","30.0","","30.6","","29.0","","29.3","","31.3","","32.1","","30.5","","30.0","","30.3","","30.8",""
"124"," Nicaragua","68.8","","64.5","","58.4","","53.9","","52.6","","51.7","","52.1","","52.6","","51.8","","48.2",""
"189"," Niger","","","","","87.7","","87.6","","80.7","","77.3","","72.7","","78.7","","78.1","","78.9",""
"157"," Nigeria","87.8","","88.0","","86.2","","84.1","","86.8","","86.2","","86.4","","86.8","","87.3","","86.6",""
"1"," Norway","59.2","","60.0","","60.2","","58.6","","56.4","","56.5","","58.3","","57.7","","57.2","","57.8",""
"48"," Oman","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"150"," Pakistan","57.5","","53.1","","51.0","","47.5","","46.7","","46.1","","46.5","","47.5","","46.6","","46.5",""
"60"," Palau","","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"119"," Palestine, State of","22.1","","21.0","","17.5","","22.8","","14.1","","15.4","","12.2","","11.6","","10.5","","10.5",""
"66"," Panama","43.6","","35.3","","34.4","","27.0","","19.9","","19.1","","20.6","","20.3","","19.8","","21.2",""
"153"," Papua New Guinea","71.7","","70.7","","66.4","","58.6","","55.3","","54.7","","55.5","","54.0","","52.6","","52.5",""
"110"," Paraguay","78.5","","70.2","","70.4","","68.8","","64.2","","63.1","","62.7","","63.1","","63.1","","61.7",""
"89"," Peru","39.4","","33.3","","32.2","","32.7","","30.8","","29.5","","28.3","","26.0","","26.0","","25.5",""
"113"," Philippines","50.9","","38.9","","34.8","","31.4","","28.8","","29.4","","30.2","","29.3","","28.6","","27.5",""
"33"," Poland","2.5","","6.3","","6.9","","7.2","","9.5","","10.4","","10.9","","11.4","","11.6","","11.9",""
"41"," Portugal","26.9","","23.7","","20.1","","18.1","","27.8","","27.2","","25.5","","30.2","","30.5","","27.2",""
"37"," Qatar","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"52"," Romania","3.4","","8.6","","16.4","","18.5","","24.1","","21.1","","21.6","","23.1","","24.3","","23.7",""
"49"," Russian Federation","3.8","","3.9","","3.5","","3.6","","3.3","","3.2","","3.4","","3.7","","3.4","","3.3",""
"158"," Rwanda","80.1","","88.4","","86.7","","89.2","","90.7","","89.6","","88.8","","88.5","","88.2","","86.7",""
"72"," Saint Kitts and Nevis","40.0","","36.7","","26.6","","25.6","","1.0","","0.9","","1.3","","1.5","","1.7","","1.6",""
"90"," Saint Lucia","5.5","","3.1","","2.6","","2.5","","2.2","","2.2","","2.2","","2.2","","2.1","","2.1",""
"99"," Saint Vincent and the Grenadines","15.4","","9.1","","8.5","","5.8","","5.5","","6.5","","5.2","","6.0","","5.8","","5.8",""
"104"," Samoa","46.2","","45.2","","45.4","","45.1","","46.8","","39.8","","40.1","","42.3","","42.3","","34.3",""
"143"," Sao Tome and Principe","50.9","","53.9","","54.7","","47.9","","43.8","","43.1","","41.2","","41.4","","41.8","","41.1",""
"39"," Saudi Arabia","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"164"," Senegal","55.6","","53.2","","47.5","","41.2","","50.3","","48.7","","50.4","","43.6","","43.4","","42.7",""
"67"," Serbia","15.5","","25.0","","23.6","","16.4","","20.6","","17.6","","19.6","","20.2","","23.4","","21.2",""
"62"," Seychelles","4.2","","3.0","","0.6","","0.4","","0.6","","1.0","","0.6","","1.3","","1.3","","1.4",""
"184"," Sierra Leone","91.3","","90.2","","89.3","","87.3","","84.2","","80.3","","78.4","","75.2","","73.1","","77.7",""
"9"," Singapore","0.2","","0.5","","0.3","","0.5","","0.5","","0.5","","0.5","","0.6","","0.6","","0.7",""
"38"," Slovakia","2.2","","4.2","","3.7","","6.3","","10.3","","10.4","","10.5","","10.7","","12.2","","13.4",""
"25"," Slovenia","12.4","","11.5","","15.9","","14.6","","19.5","","18.6","","19.7","","22.0","","22.3","","20.9",""
"152"," Solomon Islands","59.0","","60.0","","66.9","","67.1","","63.5","","63.7","","63.5","","63.4","","63.0","","63.3",""
"n.a"," Somalia","87.2","","90.6","","93.3","","93.3","","93.6","","93.7","","93.9","","94.2","","94.4","","94.3",""
"113"," South Africa","16.6","","18.1","","18.5","","16.2","","17.1","","17.0","","16.6","","16.1","","16.6","","17.1",""
"187"," South Sudan","","","","","","","","","","","","","30.2","","29.7","","29.8","","39.1",""
"26"," Spain","10.5","","8.3","","7.9","","7.3","","14.4","","14.7","","15.8","","16.9","","17.4","","16.3",""
"76"," Sri Lanka","78.1","","69.9","","64.2","","60.1","","61.8","","59.2","","60.7","","59.9","","57.6","","52.9",""
"167"," Sudan","73.3","","81.5","","80.4","","72.4","","61.4","","64.0","","59.8","","61.3","","62.4","","61.6",""
"100"," Suriname","","","","","26.5","","22.1","","24.5","","25.4","","23.0","","26.0","","25.4","","24.9",""
"7"," Sweden","34.1","","33.9","","40.0","","40.0","","46.0","","46.5","","49.9","","48.8","","49.7","","53.2",""
"2"," Switzerland","17.1","","18.1","","18.6","","19.3","","21.5","","21.6","","23.0","","23.0","","23.4","","25.3",""
"155"," Syrian Arab Republic","2.4","","1.8","","2.0","","2.1","","1.4","","1.9","","2.5","","2.9","","2.4","","0.5",""
"127"," Tajikistan","29.6","","60.6","","62.4","","63.7","","61.8","","60.0","","55.1","","57.9","","45.8","","44.7",""
"154"," Tanzania (United Republic of)","94.8","","93.4","","93.7","","91.0","","90.3","","88.5","","86.4","","86.6","","86.7","","85.7",""
"83"," Thailand","33.6","","22.7","","22.0","","20.3","","22.7","","22.8","","23.3","","22.9","","24.1","","22.9",""
"80"," The former Yugoslav Republic of Macedonia","2.4","","17.8","","19.4","","19.0","","22.3","","18.6","","18.3","","21.2","","21.2","","24.2",""
"132"," Timor-Leste","","","","","","","43.6","","34.7","","32.7","","25.5","","21.5","","18.4","","18.2",""
"165"," Togo","78.7","","81.5","","77.1","","77.2","","65.8","","69.2","","72.7","","72.4","","72.2","","71.3",""
"98"," Tonga","1.5","","1.2","","2.5","","2.2","","1.0","","1.1","","1.1","","1.6","","1.7","","1.9",""
"69"," Trinidad and Tobago","1.2","","1.2","","0.8","","0.5","","0.3","","0.4","","0.3","","0.3","","0.3","","0.3",""
"95"," Tunisia","14.5","","14.4","","14.2","","14.2","","12.7","","13.3","","13.1","","13.2","","12.9","","12.6",""
"64"," Turkey","24.5","","22.1","","17.3","","15.3","","14.3","","12.8","","12.8","","13.8","","11.6","","13.4",""
"108"," Turkmenistan","0.3","","0.0","","0.1","","0.1","","0.1","","0.1","","0.0","","0.0","","0.0","","0.0",""
"n.a"," Tuvalu","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0",""
"162"," Uganda","96.0","","96.0","","93.9","","92.8","","91.6","","91.1","","91.3","","90.8","","90.2","","89.1",""
"88"," Ukraine","0.7","","1.0","","1.3","","1.3","","2.9","","2.7","","2.9","","3.5","","3.5","","4.1",""
"34"," United Arab Emirates","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1",""
"14"," United Kingdom","0.7","","1.1","","1.0","","1.4","","3.6","","4.4","","4.8","","6.0","","7.4","","8.7",""
"13"," United States","4.2","","4.7","","5.4","","5.8","","7.5","","8.2","","8.5","","8.7","","8.8","","8.7",""
"55"," Uruguay","44.8","","41.1","","38.8","","39.9","","52.8","","48.8","","46.9","","50.7","","55.4","","58.0",""
"105"," Uzbekistan","1.3","","1.5","","1.2","","1.9","","2.6","","2.2","","2.4","","2.9","","2.9","","3.0",""
"138"," Vanuatu","24.2","","27.2","","48.7","","64.3","","38.4","","36.6","","40.3","","42.6","","32.1","","36.1",""
"78"," Venezuela (Bolivarian Republic of)","12.0","","13.1","","14.7","","13.5","","11.4","","13.5","","12.2","","14.4","","12.3","","12.8",""
"116"," Viet Nam","76.1","","65.1","","58.0","","44.4","","34.8","","36.5","","38.1","","37.4","","37.0","","35.0",""
"178"," Yemen","2.1","","1.5","","1.2","","0.9","","1.0","","1.1","","1.3","","0.9","","1.0","","2.3",""
"144"," Zambia","83.0","","87.1","","90.0","","89.0","","92.1","","90.9","","88.6","","88.5","","88.0","","88.0",""
"156"," Zimbabwe","64.0","","67.1","","69.3","","80.2","","82.9","","79.6","","78.0","","79.6","","81.0","","81.8",""
""
