"Carbon dioxide emissions (kg per 2011 PPP $ of GDP)"
"125"," Cabo Verde","0.17","","0.13","","0.13","","0.20","","0.19","","0.20","","0.16","","0.16","","0.16",""
"146"," Cambodia","","","0.13","","0.12","","0.11","","0.14","","0.14","","0.13","","0.13","","0.14",""
"151"," Cameroon","0.05","","0.13","","0.09","","0.07","","0.12","","0.10","","0.10","","0.10","","0.10",""
"12"," Canada","0.50","","0.49","","0.46","","0.43","","0.39","","0.38","","0.36","","0.35","","0.35",""
"188"," Central African Republic","0.07","","0.08","","0.09","","0.07","","0.07","","0.07","","0.07","","0.11","","0.11",""
"186"," Chad","0.02","","0.01","","0.02","","0.02","","0.02","","0.02","","0.03","","0.03","","0.03",""
"44"," Chile","0.28","","0.24","","0.27","","0.23","","0.22","","0.23","","0.22","","0.22","","0.21",""
"86"," China","1.41","","1.07","","0.73","","0.79","","0.69","","0.70","","0.67","","0.63","","0.59",""
"90"," Colombia","0.22","","0.19","","0.17","","0.15","","0.15","","0.14","","0.14","","0.15","","0.14",""
"165"," Comoros","0.10","","0.11","","0.13","","0.15","","0.17","","0.14","","0.14","","0.17","","0.14",""
"137"," Congo","0.10","","0.12","","0.07","","0.06","","0.09","","0.10","","0.12","","0.12","","0.12",""
"176"," Congo (Democratic Republic of the)","0.09","","0.06","","0.03","","0.05","","0.05","","0.06","","0.05","","0.07","","0.08",""
"63"," Costa Rica","0.12","","0.15","","0.14","","0.15","","0.13","","0.13","","0.12","","0.12","","0.11",""
"46"," Croatia","","","0.29","","0.28","","0.26","","0.23","","0.22","","0.21","","0.20","","0.20",""
"32"," Cyprus","0.32","","0.31","","0.33","","0.30","","0.27","","0.26","","0.25","","0.23","","0.24",""
"27"," Czechia","","","0.62","","0.57","","0.46","","0.38","","0.35","","0.34","","0.33","","0.32",""
"170"," Côte d'Ivoire","0.13","","0.16","","0.14","","0.16","","0.13","","0.14","","0.16","","0.17","","0.16",""
"11"," Denmark","0.29","","0.29","","0.23","","0.20","","0.19","","0.16","","0.15","","0.15","","0.13",""
"172"," Djibouti","","","","","","","","","","","0.20","","0.20"," a","0.20"," a","0.20"," a"
"103"," Dominica","0.12","","0.16","","0.18","","0.19","","0.19","","0.18","","0.19","","0.18","","0.18",""
"94"," Dominican Republic","0.23","","0.31","","0.28","","0.22","","0.19","","0.19","","0.19","","0.17","","0.16",""
"86"," Ecuador","0.22","","0.26","","0.22","","0.26","","0.26","","0.26","","0.24","","0.24","","0.25",""
"115"," Egypt","0.22","","0.24","","0.27","","0.27","","0.24","","0.26","","0.25","","0.24","","0.22",""
"121"," El Salvador","0.10","","0.17","","0.17","","0.18","","0.17","","0.17","","0.16","","0.15","","0.14",""
"141"," Equatorial Guinea","0.15","","0.15","","0.07","","0.20","","0.15","","0.18","","0.14","","0.15","","0.15",""
"179"," Eritrea","","","0.19","","0.11","","0.12","","0.08","","0.09","","0.09"," a","0.09"," a","0.09"," a"
"30"," Estonia","","","1.07","","0.68","","0.54","","0.60","","0.57","","0.52","","0.57","","0.55",""
"144"," Eswatini (Kingdom of)","0.09","","0.08","","0.19","","0.14","","0.12","","0.12","","0.13","","0.11","","0.12",""
"173"," Ethiopia","0.10","","0.08","","0.09","","0.09","","0.07","","0.07","","0.07","","0.09","","0.08",""
"92"," Fiji","0.19","","0.16","","0.16","","0.18","","0.19","","0.17","","0.16","","0.17","","0.16",""
"15"," Finland","0.36","","0.37","","0.29","","0.27","","0.29","","0.26","","0.23","","0.22","","0.22",""
"24"," France","0.22","","0.19","","0.17","","0.17","","0.15","","0.14","","0.14","","0.14","","0.12",""
"110"," Gabon","0.24","","0.21","","0.21","","0.21","","0.19","","0.18","","0.18","","0.18","","0.17",""
"174"," Gambia","0.13","","0.13","","0.13","","0.13","","0.16","","0.17","","0.16","","0.15","","0.17",""
"70"," Georgia","","","0.21","","0.32","","0.25","","0.24","","0.28","","0.28","","0.25","","0.28",""
"5"," Germany","","","0.31","","0.28","","0.26","","0.23","","0.21","","0.21","","0.22","","0.20",""
"140"," Ghana","0.14","","0.15","","0.15","","0.13","","0.13","","0.12","","0.13","","0.15","","0.14",""
"31"," Greece","0.35","","0.35","","0.34","","0.30","","0.26","","0.28","","0.30","","0.27","","0.26",""
"75"," Grenada","0.15","","0.21","","0.19","","0.18","","0.22","","0.21","","0.23","","0.26","","0.19",""
"127"," Guatemala","0.11","","0.12","","0.14","","0.15","","0.12","","0.12","","0.11","","0.13","","0.16",""
"175"," Guinea","0.12","","0.13","","0.13","","0.13","","0.15","","0.15","","0.14","","0.12","","0.12",""
"177"," Guinea-Bissau","0.11","","0.10","","0.09","","0.12","","0.11","","0.10","","0.11","","0.11","","0.11",""
"125"," Guyana","0.54","","0.49","","0.47","","0.41","","0.39","","0.39","","0.41","","0.38","","0.38",""
"168"," Haiti","","","","","0.09","","0.14","","0.14","","0.14","","0.14","","0.14","","0.16",""
"133"," Honduras","0.17","","0.21","","0.23","","0.28","","0.24","","0.27","","0.26","","0.25","","0.25",""
"7"," Hong Kong, China (SAR)","0.18","","0.16","","0.18","","0.16","","0.12","","0.12","","0.12","","0.12","","0.12",""
"45"," Hungary","","","0.38","","0.30","","0.26","","0.22","","0.21","","0.20","","0.18","","0.18",""
"6"," Iceland","","","","","0.23","","0.19","","0.16","","0.15","","0.14","","0.14","","0.14",""
"130"," India","0.41","","0.41","","0.39","","0.34","","0.32","","0.32","","0.33","","0.31","","0.32",""
"116"," Indonesia","0.18","","0.19","","0.21","","0.22","","0.21","","0.28","","0.28","","0.20","","0.18",""
"60"," Iran (Islamic Republic of)","0.33","","0.36","","0.43","","0.43","","0.43","","0.43","","0.48","","0.49","","0.49",""
"120"," Iraq","0.24","","0.56","","0.25","","0.39","","0.29","","0.32","","0.32","","0.32","","0.32",""
"4"," Ireland","0.41","","0.35","","0.28","","0.23","","0.20","","0.17","","0.17","","0.17","","0.15",""
"22"," Israel","","","0.39","","0.36","","0.31","","0.30","","0.29","","0.31","","0.27","","0.25",""
"28"," Italy","0.24","","0.23","","0.22","","0.22","","0.19","","0.18","","0.18","","0.17","","0.15",""
"97"," Jamaica","0.43","","0.43","","0.49","","0.46","","0.32","","0.34","","0.33","","0.35","","0.32",""
"19"," Japan","0.29","","0.29","","0.28","","0.27","","0.26","","0.26","","0.27","","0.26","","0.26",""
"95"," Jordan","0.47","","0.43","","0.42","","0.42","","0.31","","0.31","","0.34","","0.33","","0.35",""
"58"," Kazakhstan","","","1.29","","0.80","","0.73","","0.76","","0.73","","0.66","","0.67","","0.61",""
"142"," Kenya","0.10","","0.13","","0.15","","0.11","","0.12","","0.12","","0.11","","0.11","","0.11",""
"134"," Kiribati","0.15","","0.20","","0.17","","0.34","","0.35","","0.35","","0.33","","0.31","","0.31",""
"22"," Korea (Republic of)","0.49","","0.50","","0.46","","0.38","","0.38","","0.38","","0.37","","0.36","","0.35",""
"56"," Kuwait","","","0.42","","0.37","","0.34","","0.40","","0.37","","0.39","","0.37","","0.36",""
"122"," Kyrgyzstan","","","0.58","","0.46","","0.46","","0.42","","0.47","","0.63","","0.55","","0.52",""
"139"," Lao People's Democratic Republic","0.03","","0.04","","0.07","","0.08","","0.06","","0.06","","0.06","","0.05","","0.06",""
"41"," Latvia","","","0.46","","0.24","","0.19","","0.21","","0.18","","0.17","","0.16","","0.16",""
"80"," Lebanon","0.39","","0.36","","0.38","","0.33","","0.28","","0.28","","0.31","","0.30","","0.31",""
"159"," Lesotho","0.67","","0.60","","0.56","","0.53","","0.47","","0.45","","0.44","","0.44","","0.43",""
"181"," Liberia","0.26","","0.64","","0.17","","0.37","","0.29","","0.30","","0.32","","0.27","","0.27",""
"108"," Libya","","","","","0.40","","0.34","","0.34","","0.57","","0.34","","0.42","","0.56",""
"35"," Lithuania","","","0.48","","0.28","","0.23","","0.21","","0.20","","0.19","","0.17","","0.17",""
"21"," Luxembourg","0.46","","0.31","","0.23","","0.28","","0.24","","0.23","","0.22","","0.20","","0.18",""
"161"," Madagascar","0.05","","0.07","","0.08","","0.07","","0.07","","0.08","","0.09","","0.10","","0.10",""
"171"," Malawi","0.11","","0.11","","0.09","","0.08","","0.07","","0.07","","0.07","","0.07","","0.07",""
"57"," Malaysia","0.30","","0.41","","0.33","","0.37","","0.37","","0.35","","0.33","","0.34","","0.33",""
"101"," Maldives","","","0.13","","0.17","","0.20","","0.21","","0.21","","0.23","","0.21","","0.24",""
"182"," Mali","0.04","","0.04","","0.05","","0.04","","0.03","","0.04","","0.03","","0.04","","0.04",""
"29"," Malta","0.38","","0.28","","0.21","","0.25","","0.22","","0.21","","0.22","","0.18","","0.17",""
"106"," Marshall Islands","0.35","","0.37","","0.51","","0.50","","0.56","","0.56","","0.54","","0.52","","0.53",""
"159"," Mauritania","0.16","","0.16","","0.16","","0.17","","0.19","","0.19","","0.20","","0.19","","0.18",""
"65"," Mauritius","0.19","","0.18","","0.20","","0.22","","0.20","","0.19","","0.18","","0.18","","0.18",""
"74"," Mexico","0.36","","0.27","","0.25","","0.27","","0.25","","0.25","","0.25","","0.24","","0.23",""
"131"," Micronesia (Federated States of)","","","0.32","","0.37","","0.35","","0.33","","0.34","","0.39","","0.43","","0.46",""
"112"," Moldova (Republic of)","","","1.17","","0.42","","0.41","","0.35","","0.34","","0.33","","0.31","","0.29",""
"92"," Mongolia","0.89","","0.81","","0.67","","0.56","","0.66","","0.88","","0.95","","1.26","","0.63",""
"50"," Montenegro","","","","","","","0.28","","0.30","","0.29","","0.27","","0.25","","0.24",""
"123"," Morocco","0.24","","0.28","","0.26","","0.28","","0.26","","0.26","","0.27","","0.25","","0.24",""
"180"," Mozambique","0.20","","0.19","","0.13","","0.12","","0.12","","0.14","","0.12","","0.15","","0.29",""
"148"," Myanmar","0.14","","0.17","","0.17","","0.10","","0.07","","0.07","","0.05","","0.06","","0.09",""
"129"," Namibia","0.01","","0.17","","0.14","","0.16","","0.17","","0.15","","0.17","","0.12","","0.17",""
"n.a"," Nauru","","","","","","","","","0.67","","0.55","","0.50","","0.40","","0.32",""
"149"," Nepal","0.03","","0.07","","0.08","","0.07","","0.09","","0.10","","0.10","","0.11","","0.13",""
"10"," Netherlands","0.33","","0.33","","0.26","","0.26","","0.24","","0.23","","0.22","","0.23","","0.22",""
"16"," New Zealand","0.30","","0.29","","0.31","","0.26","","0.23","","0.22","","0.23","","0.22","","0.22",""
"124"," Nicaragua","0.20","","0.20","","0.22","","0.21","","0.20","","0.20","","0.18","","0.17","","0.17",""
"189"," Niger","0.10","","0.11","","0.08","","0.07","","0.09","","0.10","","0.12","","0.12","","0.12",""
"157"," Nigeria","0.14","","0.12","","0.22","","0.18","","0.11","","0.11","","0.11","","0.10","","0.10",""
"1"," Norway","0.17","","0.15","","0.15","","0.15","","0.20","","0.15","","0.16","","0.18","","0.15",""
"48"," Oman","0.18","","0.19","","0.22","","0.29","","0.34","","0.40","","0.40","","0.39","","0.38",""
"150"," Pakistan","0.21","","0.20","","0.22","","0.22","","0.22","","0.22","","0.21","","0.20","","0.20",""
"60"," Palau","","","","","1.05","","0.92","","1.04","","0.98","","0.94","","0.97","","0.96",""
"119"," Palestine, State of","","","","","0.07","","0.18","","0.13","","0.13","","0.11","","0.13","","0.13"," b"
"66"," Panama","0.14","","0.12","","0.18","","0.17","","0.16","","0.16","","0.14","","0.14","","0.11",""
"153"," Papua New Guinea","0.21","","0.13","","0.17","","0.26","","0.21","","0.23","","0.21","","0.25","","0.22",""
"110"," Paraguay","0.09","","0.13","","0.11","","0.11","","0.11","","0.11","","0.11","","0.10","","0.10",""
"89"," Peru","0.18","","0.16","","0.18","","0.18","","0.20","","0.16","","0.17","","0.16","","0.17",""
"113"," Philippines","0.17","","0.22","","0.22","","0.18","","0.16","","0.16","","0.16","","0.16","","0.16",""
"33"," Poland","0.94","","0.79","","0.53","","0.46","","0.38","","0.36","","0.34","","0.34","","0.31",""
"41"," Portugal","0.21","","0.24","","0.23","","0.23","","0.17","","0.17","","0.17","","0.17","","0.17",""
"37"," Qatar","","","","","0.54","","0.54","","0.33","","0.32","","0.36","","0.31","","0.38",""
"52"," Romania","0.66","","0.53","","0.39","","0.31","","0.22","","0.23","","0.22","","0.19","","0.18",""
"49"," Russian Federation","","","0.86","","0.76","","0.58","","0.51","","0.51","","0.51","","0.48","","0.46",""
"158"," Rwanda","0.09","","0.12","","0.08","","0.06","","0.04","","0.04","","0.04","","0.05","","0.04",""
"72"," Saint Kitts and Nevis","0.18","","0.18","","0.19","","0.18","","0.20","","0.20","","0.20","","0.19","","0.18",""
"90"," Saint Lucia","0.12","","0.20","","0.19","","0.20","","0.19","","0.19","","0.19","","0.19","","0.19",""
"99"," Saint Vincent and the Grenadines","0.14","","0.18","","0.18","","0.22","","0.20","","0.18","","0.23","","0.19","","0.19",""
"104"," Samoa","0.17","","0.19","","0.19","","0.17","","0.19","","0.19","","0.18","","0.19","","0.19",""
"143"," Sao Tome and Principe","","","","","","","0.22","","0.21","","0.21","","0.23","","0.22","","0.20",""
"39"," Saudi Arabia","0.27","","0.28","","0.33","","0.36","","0.42","","0.36","","0.39","","0.36","","0.39",""
"164"," Senegal","0.23","","0.23","","0.21","","0.24","","0.28","","0.29","","0.26","","0.27","","0.27",""
"67"," Serbia","","","","","","","","","0.50","","0.53","","0.47","","0.47","","0.40",""
"62"," Seychelles","0.15","","0.17","","0.38","","0.47","","0.24","","0.17","","0.22","","0.19","","0.22",""
"184"," Sierra Leone","0.09","","0.10","","0.10","","0.09","","0.09","","0.11","","0.11","","0.10","","0.11",""
"9"," Singapore","0.42","","0.27","","0.23","","0.12","","0.15","","0.12","","0.09","","0.13","","0.13",""
"38"," Slovakia","","","0.60","","0.43","","0.37","","0.27","","0.25","","0.23","","0.23","","0.21",""
"25"," Slovenia","","","0.39","","0.32","","0.29","","0.26","","0.26","","0.26","","0.25","","0.22",""
"152"," Solomon Islands","0.25","","0.17","","0.20","","0.20","","0.20","","0.18","","0.17","","0.17","","0.16",""
"113"," South Africa","0.86","","0.95","","0.87","","0.79","","0.77","","0.74","","0.72","","0.70","","0.72",""
"187"," South Sudan","","","","","","","","","","","","","0.08","","0.07","","0.07",""
"26"," Spain","0.24","","0.24","","0.24","","0.25","","0.18","","0.18","","0.18","","0.17","","0.16",""
"76"," Sri Lanka","0.06","","0.07","","0.10","","0.10","","0.08","","0.08","","0.08","","0.07","","0.08",""
"167"," Sudan","0.12","","0.07","","0.07","","0.10","","0.11","","0.11","","0.10","","0.10","","0.10",""
"100"," Suriname","0.41","","0.48","","0.48","","0.26","","0.32","","0.25","","0.28","","0.23","","0.24",""
"7"," Sweden","0.20","","0.20","","0.15","","0.14","","0.13","","0.13","","0.11","","0.11","","0.10",""
"2"," Switzerland","0.13","","0.12","","0.11","","0.10","","0.09","","0.08","","0.08","","0.09","","0.07",""
"127"," Tajikistan","","","0.34","","0.30","","0.21","","0.16","","0.14","","0.16","","0.17","","0.24",""
"154"," Tanzania (United Republic of)","0.06","","0.09","","0.05","","0.08","","0.08","","0.08","","0.09","","0.10","","0.10",""
"83"," Thailand","0.24","","0.29","","0.31","","0.33","","0.31","","0.30","","0.30","","0.30","","0.31",""
"80"," The former Yugoslav Republic of Macedonia","","","0.71","","0.69","","0.58","","0.37","","0.39","","0.37","","0.32","","0.29",""
"132"," Timor-Leste","","","","","","","0.03","","0.02","","0.02","","0.03","","0.04","","0.06",""
"165"," Togo","0.15","","0.19","","0.21","","0.20","","0.34","","0.30","","0.29","","0.30","","0.28",""
"98"," Tonga","0.23","","0.23","","0.21","","0.23","","0.23","","0.19","","0.20","","0.22","","0.23",""
"69"," Trinidad and Tobago","1.14","","1.05","","1.03","","1.11","","1.16","","1.13","","1.08","","1.10","","1.10",""
"95"," Tunisia","0.29","","0.28","","0.27","","0.26","","0.25","","0.24","","0.24","","0.24","","0.24",""
"64"," Turkey","0.24","","0.24","","0.25","","0.21","","0.23","","0.22","","0.22","","0.20","","0.20",""
"108"," Turkmenistan","","","1.76","","1.56","","1.56","","1.13","","1.08","","1.01","","0.94","","0.87",""
"n.a"," Tuvalu","0.35","","0.30","","0.26","","0.38","","0.23","","0.22","","0.34","","0.32","","0.32",""
"162"," Uganda","0.06","","0.05","","0.06","","0.06","","0.08","","0.08","","0.07","","0.08","","0.08",""
"88"," Ukraine","","","1.71","","1.36","","0.98","","0.85","","0.76","","0.78","","0.72","","0.64",""
"34"," United Arab Emirates","0.25","","0.29","","0.35","","0.28","","0.34","","0.33","","0.33","","0.31","","0.36",""
"14"," United Kingdom","0.36","","0.32","","0.28","","0.24","","0.22","","0.19","","0.20","","0.19","","0.17",""
"13"," United States","0.52","","0.49","","0.44","","0.39","","0.35","","0.34","","0.32","","0.32","","0.32",""
"55"," Uruguay","0.13","","0.12","","0.12","","0.13","","0.11","","0.13","","0.14","","0.12","","0.10",""
"105"," Uzbekistan","","","2.02","","1.97","","1.46","","0.86","","0.87","","0.82","","0.67","","0.64",""
"138"," Vanuatu","0.18","","0.15","","0.16","","0.11","","0.17","","0.19","","0.16","","0.14","","0.21",""
"78"," Venezuela (Bolivarian Republic of)","0.43","","0.39","","0.43","","0.41","","0.39","","0.35","","0.38","","0.34","","0.36",""
"116"," Viet Nam","0.22","","0.20","","0.26","","0.34","","0.37","","0.37","","0.33","","0.32","","0.34",""
"178"," Yemen","0.24","","0.19","","0.21","","0.23","","0.22","","0.21","","0.20","","0.26","","0.23",""
"144"," Zambia","0.13","","0.12","","0.08","","0.08","","0.06","","0.06","","0.07","","0.07","","0.08",""
"156"," Zimbabwe","0.59","","0.54","","0.44","","0.50","","0.37","","0.40","","0.28","","0.40","","0.41",""
"<a name=""a""></a>a: Refers to 2011.<br /><a name=""b""></a>b: Refers to 2013.<br />"
