Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016
AFG,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
ALB,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
DZA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AGO,0.2,0.6,1.0,1.4,1.7,1.8,1.8,1.8,1.8,1.9,1.9
ARG,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
ARM,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
AUS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
AZE,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BHS,1.0,2.3,2.9,2.9,3.0,3.0,3.1,3.1,3.1,3.2,3.3
BHR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BGD,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BRB,0.1,0.4,0.7,1.0,1.2,1.2,1.3,1.3,1.3,1.3,1.3
BLR,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.4
BLZ,0.1,0.1,0.6,1.5,1.8,1.9,1.9,1.9,1.9,1.8,1.8
BEN,0.2,0.9,1.4,1.3,1.1,1.1,1.1,1.0,1.0,1.0,1.0
BOL,0.1,0.1,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
BWA,7.0,20.8,26.9,24.6,23.0,22.9,22.7,22.6,22.4,22.2,21.9
BRA,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.6,0.6,0.6,0.6
BGR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
BFA,3.1,3.5,2.5,1.5,1.1,1.0,1.0,0.9,0.9,0.9,0.8
BDI,0.5,2.3,3.4,2.3,1.5,1.4,1.3,1.2,1.2,1.1,1.1
CPV,0.5,0.9,1.1,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8
KHM,0.1,1.3,1.6,1.1,0.8,0.8,0.7,0.7,0.6,0.6,0.6
CMR,0.8,2.7,4.6,5.1,4.6,4.5,4.3,4.2,4.1,3.9,3.8
CAF,2.9,9.1,9.3,6.3,4.8,4.6,4.4,4.3,4.2,4.1,4.0
TCD,0.8,1.6,2.0,1.9,1.6,1.5,1.5,1.4,1.4,1.3,1.3
CHL,0.1,0.2,0.2,0.3,0.4,0.4,0.4,0.5,0.5,0.5,0.5
COL,0.1,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
COM,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
COG,3.3,5.2,4.3,3.3,3.0,3.1,3.1,3.1,3.1,3.1,3.1
COD,1.7,2.1,2.2,1.7,1.2,1.1,1.0,0.9,0.8,0.8,0.7
CRI,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
