CIV,5.7,5.4,6.1,5.9,6.0,5.1,5.2,5.4
DNK,8.1,9.1,10.4,10.2,10.3,10.2,10.3,10.3
DJI,4.1,4.5,4.3,4.7,4.6,4.1,4.1,4.4
DMA,4.7,4.6,5.1,4.6,5.4,5.0,5.2,5.4
DOM,4.2,4.6,5.6,5.6,5.9,6.0,6.1,6.2
ECU,3.3,5.6,7.5,7.8,8.4,8.5,8.6,8.5
EGY,5.2,5.2,4.4,4.6,4.9,4.6,4.1,4.2
SLV,8.0,7.2,6.9,6.8,6.7,6.9,6.8,6.9
GNQ,2.5,0.8,1.5,1.3,1.4,1.7,1.8,2.7
ERI,5.6,5.3,3.7,3.4,3.2,3.2,3.4,3.3
EST,5.2,5.0,6.3,5.8,5.8,6.0,6.2,6.5
SWZ,4.6,5.9,8.2,8.5,7.4,7.3,7.2,7.0
ETH,4.4,4.1,5.5,4.5,4.6,4.1,4.0,4.0
FJI,3.7,3.5,3.6,3.4,3.5,3.5,3.7,3.6
FIN,6.8,8.0,8.9,8.9,9.3,9.5,9.5,9.4
FRA,9.5,10.2,10.7,10.7,10.8,10.9,11.1,11.1
GAB,2.9,2.8,2.5,2.6,2.4,2.8,2.5,2.7
GMB,3.6,4.9,5.7,6.2,6.1,6.1,7.0,6.7
GEO,7.4,8.3,9.5,8.4,8.4,8.4,8.4,7.9
DEU,9.8,10.3,11.0,10.7,10.8,11.0,11.1,11.2
GHA,5.1,6.3,6.5,6.1,5.5,5.8,5.5,5.9
GRC,7.2,9.0,9.6,9.1,8.8,8.3,7.9,8.4
GRD,5.1,5.3,6.1,6.1,5.8,5.6,5.3,5.0
GTM,5.2,6.6,6.4,6.2,6.3,6.2,6.2,5.7
GIN,5.0,4.5,4.4,5.1,4.6,4.7,4.3,4.5
GNB,6.3,6.3,6.2,5.4,4.8,4.7,6.3,6.9
GUY,4.4,5.4,4.6,4.9,4.8,5.0,5.1,4.5
HTI,6.9,5.5,10.2,10.6,10.1,7.2,7.2,6.9
HND,6.3,7.2,8.2,7.6,8.4,8.2,7.7,7.6
HUN,6.8,8.0,7.6,7.6,7.5,7.3,7.1,7.2
ISL,9.0,9.2,8.8,8.6,8.7,8.7,8.8,8.6
IND,4.2,3.8,3.3,3.2,3.3,3.7,3.6,3.9
IDN,2.0,2.8,3.5,3.3,3.4,3.4,3.4,3.3
IRN,5.2,6.0,7.8,6.7,6.8,6.3,7.1,7.6
IRQ,,2.9,3.3,2.9,3.2,3.2,3.4,3.4
IRL,5.9,7.6,10.5,9.9,10.1,10.4,9.9,7.8
ISR,6.8,7.1,7.1,7.0,7.1,7.1,7.4,7.4
ITA,7.6,8.4,9.0,8.8,9.0,9.0,9.0,9.0
JAM,5.8,4.1,5.4,5.5,5.3,5.8,5.5,5.9
JPN,7.2,7.8,9.2,10.6,10.8,10.8,10.8,10.9
JOR,9.6,8.9,8.1,8.3,8.0,7.3,7.4,6.3
KAZ,4.2,4.0,4.2,3.6,4.0,3.8,3.6,3.9
KEN,5.2,5.1,6.4,5.5,5.7,5.7,5.5,5.2
KIR,8.6,11.5,9.4,8.8,8.7,9.4,9.6,7.6
KOR,4.0,5.1,6.5,6.6,6.7,6.9,7.1,7.4
KWT,2.5,2.4,2.8,2.6,2.6,2.6,3.2,4.0
KGZ,4.4,7.5,7.1,7.2,8.5,8.2,8.3,8.2
LAO,4.7,4.8,3.2,2.2,2.3,2.7,2.6,2.8
LVA,7.9,8.9,8.6,7.9,7.6,7.5,7.8,5.8
LBN,10.7,7.6,7.5,8.1,8.0,7.5,7.4,7.4
LSO,5.8,5.3,6.2,7.2,7.7,7.9,8.6,8.4
LBR,3.8,8.5,10.0,10.5,9.3,9.2,14.1,15.2
LBY,3.4,2.6,3.4,5.0,,,,
LTU,5.8,5.6,6.8,6.5,6.3,6.1,6.2,6.5
LUX,5.9,7.2,7.0,6.1,6.6,6.5,6.3,6.0
MDG,5.3,5.5,5.4,5.0,3.8,4.0,4.9,5.2
MWI,4.4,6.1,7.2,7.5,8.5,11.6,9.7,9.3
MYS,2.4,2.9,3.3,3.5,3.6,3.7,3.9,4.0
MDV,7.4,8.8,9.3,10.2,8.4,11.0,13.0,11.5
MLI,5.1,5.0,4.4,4.1,4.4,5.4,5.8,5.8
MLT,6.5,8.7,8.2,8.6,8.6,8.9,9.5,9.6
MHL,25.2,26.3,19.3,19.1,18.7,19.4,18.8,22.1
MRT,4.5,4.5,3.3,3.2,3.3,3.6,4.2,4.6
MUS,3.0,3.7,4.7,4.4,4.4,4.7,5.4,5.5
MEX,4.9,5.9,6.0,5.8,5.9,6.0,5.7,5.9
FSM,7.7,11.5,12.9,12.9,12.0,11.9,12.4,13.1
MDA,5.8,9.6,12.2,10.9,10.9,10.3,10.3,10.2
MCO,1.7,2.1,2.3,2.2,2.2,2.1,2.1,2.0
MNG,5.5,4.2,4.2,4.1,3.7,4.0,3.8,3.9
MNE,6.7,7.7,5.9,5.8,6.1,6.0,5.9,6.0
MAR,4.0,4.8,5.9,5.7,5.7,5.6,5.7,5.5
MOZ,3.7,6.4,5.1,4.4,5.1,4.7,5.5,5.4
MMR,1.8,1.8,1.9,1.7,1.9,2.0,4.9,4.9
NAM,11.5,12.4,9.5,9.7,9.2,8.6,8.2,8.9
NRU,13.5,12.6,10.7,8.2,7.5,4.9,5.5,4.8
NPL,3.6,4.5,5.0,5.1,5.2,5.7,5.8,6.1
NLD,7.1,9.3,10.4,10.5,10.9,10.9,10.9,10.7
NZL,7.5,8.3,9.7,9.6,9.7,9.4,9.4,9.3
NIC,5.2,5.5,6.5,7.1,7.5,7.4,7.6,7.8
NER,5.7,7.2,6.2,6.5,6.0,6.1,5.9,7.2
NGA,2.6,3.8,3.3,3.3,3.3,3.4,3.3,3.6
NOR,7.7,8.3,8.9,8.8,8.8,8.9,9.3,10.0
OMN,3.1,2.6,2.7,2.6,2.6,2.8,3.5,3.8
PAK,3.1,2.9,2.6,2.4,2.4,2.6,2.7,2.7
PLW,9.5,9.0,11.5,10.4,11.4,11.8,11.9,10.6
PAN,7.5,6.6,6.6,6.0,6.1,6.6,6.8,7.0
PNG,3.0,3.7,3.1,3.2,3.7,4.9,4.5,3.8
PRY,5.8,5.0,6.2,6.7,7.6,7.0,7.6,7.8
PER,4.4,4.5,4.7,4.6,4.7,4.8,5.1,5.3
PHL,3.2,3.9,4.3,4.2,4.4,4.5,4.2,4.4
POL,5.3,5.8,6.4,6.2,6.2,6.4,6.2,6.3
PRT,8.4,9.4,9.8,9.5,9.3,9.1,9.0,9.0
QAT,2.0,2.6,1.8,1.6,1.7,2.1,2.4,3.1
ROU,4.2,5.5,5.7,4.7,4.7,5.2,5.0,5.0
RUS,5.4,5.1,5.3,5.1,5.3,5.5,5.7,5.6
RWA,4.6,7.5,9.3,8.9,8.5,7.9,8.2,7.9
KNA,4.8,5.1,5.7,5.7,5.7,5.6,5.7,5.6
LCA,4.9,5.6,6.6,6.9,6.9,7.3,5.8,6.0
VCT,3.8,3.7,4.4,4.3,4.5,4.4,4.2,4.2
WSM,5.5,5.2,5.3,5.4,4.9,6.1,6.0,5.6
SMR,5.1,4.1,5.8,6.5,7.1,7.0,6.9,6.8
STP,9.7,12.1,5.3,5.5,7.3,9.1,8.9,9.8
SAU,4.2,3.4,3.5,3.6,3.9,4.4,5.1,5.8
SEN,4.6,4.6,4.0,4.0,3.8,3.8,3.9,4.0
SRB,6.5,8.7,10.1,9.7,9.9,9.9,9.8,9.4
SYC,4.6,3.9,3.6,3.5,4.4,3.5,3.4,3.4
SLE,9.9,9.8,9.2,10.6,8.9,11.6,19.7,18.3
SGP,3.4,3.0,3.2,3.2,3.4,3.7,3.9,4.3
SVK,5.3,6.6,7.8,7.4,7.6,7.5,6.9,6.9
SVN,7.8,8.0,8.6,8.5,8.7,8.8,8.5,8.5
SLB,5.8,10.1,7.4,7.5,9.3,6.8,8.4,8.0
ZAF,7.4,6.7,7.4,7.5,7.8,7.7,7.9,8.2
SSD,,,,,2.6,2.1,2.1,2.5
ESP,6.8,7.7,9.0,9.1,9.1,9.0,9.1,9.2
LKA,4.1,3.8,3.0,2.9,2.6,2.8,2.8,3.0
SDN,3.6,4.1,5.3,6.1,5.3,6.3,5.3,6.3
SUR,8.4,7.7,5.4,5.6,5.7,5.7,5.8,6.5
SWE,7.4,8.3,8.5,10.7,10.9,11.1,11.1,11.0
CHE,9.3,10.3,10.7,10.8,11.1,11.4,11.6,12.1
SYR,4.6,4.1,3.4,3.3,3.6,,,
TJK,4.3,5.2,5.8,6.0,6.0,6.3,6.7,6.9
TZA,,,,,7.7,6.6,6.4,6.1
THA,3.2,3.4,3.6,3.8,3.5,3.5,3.7,3.8
MKD,3.9,8.4,7.0,6.6,6.4,6.5,6.2,6.1
TLS,,1.3,1.3,1.2,1.2,1.6,2.3,3.1
TGO,3.8,4.2,6.3,6.2,6.1,6.6,6.5,6.6
TON,4.1,4.6,5.0,4.5,5.0,5.0,5.2,5.9
TTO,4.0,4.9,5.2,5.1,5.2,5.1,5.2,6.0
TUN,5.0,5.4,5.9,6.4,6.6,6.9,6.8,6.7
TUR,4.6,4.9,5.1,4.7,4.5,4.4,4.3,4.1
TKM,6.9,9.6,5.0,4.9,4.8,5.2,5.5,6.3
TUV,24.2,11.1,14.4,13.7,13.0,13.8,14.7,15.0
UGA,8.0,11.3,10.8,8.6,7.8,7.2,7.3,7.3
UKR,5.3,6.1,6.4,6.2,6.8,6.9,6.1,6.1
ARE,3.5,2.3,3.9,3.7,3.4,3.6,3.7,3.5
GBR,6.0,7.2,8.5,8.5,8.5,9.9,9.8,9.9
USA,12.5,14.5,16.4,16.4,16.4,16.3,16.5,16.8
URY,9.1,8.6,8.4,8.3,8.9,9.1,9.1,9.2
UZB,5.3,5.3,5.5,5.6,6.0,5.9,5.9,6.2
VUT,1.4,1.9,2.8,2.3,2.7,5.4,3.6,3.5
VEN,4.4,4.0,4.5,4.8,3.7,3.5,3.6,3.2
VNM,4.4,5.0,5.9,5.8,6.5,6.4,5.8,5.7
YEM,4.1,4.6,5.2,5.0,5.7,5.8,5.6,6.0
ZMB,7.9,7.4,4.6,4.6,4.8,5.1,5.1,5.4
ZWE,,,11.6,9.3,8.3,7.7,8.9,10.3
