Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
AFG,0.2771883289124668,0.05625000000000003,0.07936507936507937,0.012415016257759386,0.0033333333333333335,0.01780773323873714,0.036036036036036036,0.1828752642706131,0.31250000000000044,0.8076923076923077,0.2686046511627907,0.2830188679245283,0.18942731277533043,0.43216080402010054,,,0.6076923076923076,0.0880503144654088,,,0.16666666666666669,0.06521739130434782,0.2642857142857143,0.13636363636363635,0.05923694779116466,0.20714285714285716,,,,,0.01990049751243781,0.0016155088852988692,0.021233569261880688,,,0.41649694501018325,0.6499110320284698,,0.11374407582938388,0.0023486016454620116,0.011983907931800283,,0.3284671532846715,0.8787499999999999,0.18277066356228172,0.3486370157819225,0.2823610631687953,,0.08641975308641975,0.4494773519163763,0.09085475194261805,,0.15679442508710803,0.3568627450980392,0.0,0.323943661971831,0.5384615384615384,0.5466052934407366,0.5469026548672566,0.49070631970260237,0.5255905511811024,0.0220125786163522,0.36333878887070375,0.45129107981220656,0.3586309523809524,0.3310893512851898,0.14765625,,0.11111111111111112,0.14625,,0.006885974764335453,0.0013428257766009075,0.1018867924528302,0.007729266764152914,0.28555304740406334,,,0.012219959266802444,0.019933554817275746,0.39818089944416374,,0.1362776025236593,0.24729891956782712,0.25799793601651183,,,0.13,,,0.16946688206785138,0.12428497139885594,0.3565830721003135,,,0.7778981581798483,0.20024271844660196,0.3250414593698176,0.3637901861252115,0.11910377358490568,0.8471001757469244,0.20048309178743964,0.2639751552795031,0.7782470960929251,
AGO,0.3395225464190981,0.06250000000000001,0.08616780045351474,0.00975465563109666,0.0033333333333333335,0.013905640297978007,0.02852852852852853,0.5348837209302326,0.06250000000000008,0.7975708502024291,0.31046511627906975,0.24056603773584906,0.25550660792951546,0.2763819095477387,0.16666666666666666,,,,0.01639344262295082,,0.29710144927536236,,,,,,,,,,0.11940298507462685,0.01615508885298869,0.4792719919110212,0.271,0.0002678093197643278,0.7230142566191445,0.8563167259786477,,,0.04058902352924225,0.027330972974123558,,,,,,0.24231964100793923,,0.6754850088183422,0.2595818815331011,0.05439330543933054,,0.14982578397212545,0.12549019607843137,0.043771043771043766,0.676056338028169,0.7692307692307693,0.4464902186421174,0.44601769911504424,0.41078066914498146,0.3858267716535433,0.12533692722371967,0.40589198036006546,0.5862676056338029,0.44047619047619047,0.505201958384333,0.2875,,0.5683760683760685,0.48125,0.2545612510860122,0.02897686343462197,0.0036751021254340624,0.041509433962264156,0.027499477752245666,0.4774266365688488,0.002474807876756936,,0.011201629327902241,0.034053156146179396,0.36634663971702885,0.4073139974779319,0.0555205047318612,0.26770708283313327,0.24355005159958718,0.014925373134328356,,0.155,,0.1130890052356021,0.225686591276252,0.10114404576183046,0.016457680250783698,0.9192643019228472,,0.40628385698808234,0.5885922330097088,0.5323383084577115,0.7800338409475465,0.8125000000000001,0.7328646748681897,0.5120772946859904,0.7701863354037266,0.7476240760295672,
ALB,0.6697612732095493,0.465625,0.2766439909297052,0.0019706375012316485,0.002,0.002199361475700603,0.0015015015015015017,0.4365750528541227,0.4375000000000006,0.2611336032388665,0.6302325581395349,0.44339622641509435,0.4757709251101322,0.43718592964824127,0.20000000000000004,0.2897727272727273,0.6076923076923076,0.4591194968553459,0.1885245901639344,,0.6376811594202898,0.5942028985507247,0.6285714285714287,0.8252525252525252,0.7530120481927711,0.8275510204081632,,,,,0.08457711442786067,0.022617124394184167,0.2891809908998989,0.665,,0.3757637474541751,0.08229537366548044,0.9605442176870748,0.6646919431279621,0.0780369724651672,0.07044891761684133,,0.8783454987834549,0.36249999999999993,0.6868451688009313,0.6642754662840747,0.009319986192613048,0.998,0.435626102292769,0.12195121951219512,0.05738194859533771,,0.0975609756097561,0.21568627450980393,0.0,0.0,0.02197802197802198,0.8434982738780207,0.8424778761061948,0.8345724907063199,0.8267716535433072,,0.0425531914893617,0.09741784037558684,0.0744047619047619,0.05599755201958384,0.01484375,0.04562737642585551,0.15384615384615385,0.11875,0.3575152041702867,0.057984709882806754,0.0010978189682386366,0.17452830188679244,0.06391476916649258,0.6151241534988714,0.008845365951853737,,0.06109979633401222,0.2063953488372093,0.29914098029307734,0.871374527112232,0.2334384858044164,0.8547418967587035,0.9195046439628484,0.09999999999999999,,1.0,,0.06492146596858639,0.1135702746365105,0.12142485699427977,0.032915360501567396,0.9037382061387794,0.09442752194947142,0.5850487540628386,0.2548543689320389,0.3134328358208955,0.4467005076142132,0.4964622641509434,0.5096660808435853,0.4178743961352657,0.47826086956521735,0.6673706441393875,
AND,0.8222811671087534,,,,,7.094714437743881e-05,,0.8974630021141649,,,0.6337209302325582,0.4103773584905661,,,0.06666666666666667,,,,,,0.6884057971014493,,,,0.4317269076305221,0.4244897959183674,,,0.07058823529411765,,,0.11793214862681745,0.34378159757330634,,,0.1720977596741344,,,,,,,,,,,,,,0.49651567944250874,,,,0.35294117647058826,,0.0,0.054945054945054944,0.9309551208285385,0.9309734513274338,,,,,0.009976525821596242,,0.005201958384332925,0.01171875,,,,,,,,0.44039273031125964,0.9401805869074493,0.028620146593882845,,0.3828920570264766,0.34011627906976744,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
ARE,0.830238726790451,0.48437500000000006,0.00453514739229025,0.0036456793772785497,0.0,0.003263568641362185,0.0022522522522522522,0.8128964059196617,0.25000000000000033,0.07995951417004049,0.6709302325581395,0.5047169811320755,,,,0.45454545454545453,,,,0.8816568047337278,0.6376811594202898,0.7246376811594203,0.5857142857142856,0.6232323232323232,0.7078313253012049,0.5928571428571429,0.026631158455392805,0.5294117647058824,0.11764705882352941,0.9578947368421052,0.13432835820895522,0.41033925686591277,0.03741152679474216,0.9990000000000001,1.0,0.0010183299389002038,0.11254448398576514,,,0.42267625318790253,0.8531279489708313,,,0.69125,,,0.0010355540214014498,1.0,0.14109347442680775,0.0,0.14943215780035862,,0.20209059233449475,0.0588235294117647,,0.028169014084507043,0.07692307692307693,0.8469505178365938,0.8460176991150444,0.8085501858736059,0.8661417322834646,,0.060556464811783964,0.03990610328638498,0.05654761904761905,0.023561811505507964,0.00203125,0.009505703422053232,0.06410256410256411,0.05500000000000001,0.34187662901824506,0.7091314686723004,0.019807858122211277,0.08679245283018867,0.7787925631919783,1.0,0.08436845034398645,,0.40733197556008144,0.4111295681063123,0.6599292572006065,,0.12744479495268138,0.9951980792316926,1.0,,,1.0,,,0.19321486268174473,0.12870514820592824,,,,0.053087757313109434,0.604368932038835,0.7810945273631841,0.7935702199661592,0.3679245283018868,0.9420035149384887,0.07004830917874397,0.12111801242236024,0.01583949313621964,
ARG,0.7732095490716181,0.45,0.34467120181405897,0.024238841265149278,0.02666666666666667,0.027740333451578576,0.02702702702702703,0.8942917547568711,0.18750000000000025,0.28137651821862353,0.7790697674418604,0.6603773584905661,0.7180616740088105,0.6381909547738694,0.2583333333333333,0.36363636363636365,0.7307692307692307,0.559748427672956,0.5245901639344263,,0.6376811594202898,0.6956521739130435,0.5928571428571429,0.5595959595959595,0.5592369477911647,0.5581632653061225,0.07190412782956059,,0.1411764705882353,0.8210526315789474,0.12935323383084577,0.06623586429725363,0.11122345803842264,0.8909999999999999,,0.09164969450101833,0.28781138790035593,0.9891156462585035,0.8874407582938388,0.13418728297047677,0.14540333051887697,,0.9464720194647201,0.4162500000000001,0.8044237485448197,0.7532281205164992,0.018985157059026578,0.991,0.6402116402116402,0.6498257839721254,0.0657501494321578,,0.1777003484320557,0.21960784313725493,0.010101010101010104,0.0,0.01098901098901099,0.8354430379746836,0.8353982300884956,0.8420074349442379,0.7933070866141733,0.0012977937506239393,0.0851063829787234,0.07746478873239437,0.16815476190476192,0.04436964504283967,0.02421875,,0.19230769230769232,0.25625,0.32493483927019984,0.11829314578282457,0.028623391553861448,0.0820754716981132,0.1232504700229789,0.7257336343115124,0.04525701294241631,,0.18024439918533602,0.23504983388704317,0.3542193026781203,0.7843631778058008,0.11924290220820188,0.9903961584633854,0.9463364293085655,0.1746268656716418,0.0930232558139535,0.968,0.5132382892057027,0.206282722513089,0.06558966074313409,0.11986479459178367,0.003134796238244514,0.9052908157171863,0.0013139819626112404,0.014084507042253521,0.8531553398058253,0.4311774461028192,0.517766497461929,0.5117924528301887,0.6449912126537785,0.2729468599033817,0.3990683229813664,0.22492080253431887,0.31839999999999996
ARM,0.6551724137931034,0.5468750000000001,0.3854875283446712,0.0019706375012316485,0.002666666666666667,0.002128414331323164,0.0015015015015015017,0.6183932346723044,1.0,0.17510121457489883,0.6906976744186047,0.42924528301886794,0.5418502202643173,0.4271356783919598,0.15833333333333335,0.18181818181818182,0.5615384615384615,0.5471698113207547,0.32786885245901637,,0.7681159420289856,0.7681159420289855,0.7285714285714285,0.9272727272727272,0.9236947791164659,0.9418367346938775,0.018641810918774964,0.7294117647058823,0.18823529411764706,0.9789473684210527,0.12935323383084577,0.024232633279483037,0.11830131445904953,0.6809999999999999,,0.06619144602851323,0.14279359430604985,0.9047619047619048,0.5817535545023697,0.04903246257366396,0.054520040584933906,,0.9063260340632603,0.45499999999999996,0.690337601862631,0.6441893830703013,0.01277183293061788,0.978,0.6490299823633157,0.09059233449477352,0.056186491332934844,0.4093023255813954,0.18815331010452957,0.24313725490196078,0.0033670033670033673,0.04225352112676056,0.054945054945054944,0.7974683544303798,0.7964601769911505,0.7862453531598513,0.7598425196850394,,0.09165302782324058,0.11267605633802816,0.20238095238095238,0.06517747858017135,0.071875,0.016159695817490494,0.06410256410256411,0.09125,0.2682450043440487,0.03958079982649512,0.000753867102653141,0.14056603773584905,0.044963442657196574,0.5575620767494357,0.0037654971521947638,0.9190670405302065,0.05397148676171079,0.044435215946843847,0.30318342597271347,0.819672131147541,0.19242902208201892,0.9603841536614646,0.9050567595459236,0.04477611940298507,0.06976744186046512,0.997,,0.07643979057591622,0.11631663974151858,0.12870514820592824,0.02978056426332288,0.9005135554759346,0.1115690139162635,0.43986998916576386,0.4429611650485437,0.3714759535655058,0.41285956006768193,0.48938679245283023,0.47451669595782087,0.1932367149758454,0.2624223602484472,0.6040126715945089,
ATG,0.7519893899204243,0.44375000000000003,0.21541950113378683,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.2515856236786469,0.12500000000000017,0.2935222672064777,0.6883720930232557,0.5283018867924529,0.5814977973568283,0.5125628140703519,,,,,,,0.6376811594202898,,,,,,,,,,0.11442786069651739,0.07754442649434572,0.22548028311425683,0.0,0.005249062667380826,0.0,0.2780249110320285,0.9986394557823131,,,,,,,,,,0.9990000000000001,,0.24041811846689898,,,,0.14117647058823532,,0.0,0.0,0.8308400460299196,0.8300884955752214,0.8104089219330857,0.8149606299212597,,0.14402618657937807,0.04870892018779343,0.16666666666666666,0.03059975520195839,0.006015625,0.03041825095057034,0.0,0.04,0.41311902693310165,0.15524813520987119,8.481004904847837e-05,,0.16073532483810318,0.7697516930022572,0.002889249387218624,,0.27494908350305497,0.4003322259136213,0.3532086912582112,,,0.9723889555822329,0.8390092879256966,,,0.89,,,0.19402261712439417,0.16926677067082682,0.009404388714733543,0.8804490624626776,0.01069103505942782,,,,,,,,,,
AUS,0.9403183023872679,0.6968750000000001,0.41496598639455784,0.01340033500837521,0.017333333333333333,0.014331323164242639,0.00975975975975976,0.8372093023255813,0.31250000000000044,0.14676113360323886,0.9430232558139535,0.8584905660377359,0.881057268722467,0.8743718592964824,0.34166666666666673,0.48863636363636365,0.6230769230769231,,,,0.8260869565217391,0.8333333333333333,0.8357142857142856,0.9080808080808082,0.9026104417670683,0.9132653061224489,,,,,0.21393034825870644,0.2778675282714055,0.1678463094034378,0.9420000000000001,0.0020353508302088912,0.06822810590631365,0.07384341637010676,,,0.4066827082402778,0.3314838334314845,0.42807017543859655,0.9075425790754259,0.125,0.9383003492433063,0.9612625538020085,0.001380738695201933,0.9940000000000001,0.7213403880070547,0.4912891986062718,0.04722056186491333,,0.11846689895470382,0.2823529411764706,0.0,0.028169014084507043,0.054945054945054944,0.9447640966628308,0.9451327433628319,0.929368029739777,0.9429133858267715,,0.022913256955810146,0.018192488262910797,0.03869047619047619,0.01101591187270502,0.004609375000000001,0.010456273764258556,0.20940170940170943,0.21000000000000002,0.4954387489139879,0.2996134869058039,0.03740594329977054,0.12783018867924528,0.3127219552955922,0.8826185101580134,0.06510284070052456,,0.6415478615071283,0.37790697674418605,0.38655886811520973,0.7648171500630517,0.17350157728706625,0.9975990396158463,1.0,0.09552238805970148,,1.0,0.6832993890020367,,0.06348949919224556,0.10374414976599063,,0.9005135554759346,0.0008361703398435167,0.0390032502708559,0.8507281553398058,0.5373134328358208,0.5583756345177665,0.6025943396226415,0.585237258347979,0.11594202898550725,0.15993788819875773,0.12777191129883844,
AUT,0.870026525198939,0.8031250000000001,0.5215419501133787,0.005517785003448615,0.008666666666666666,0.005888612983327422,0.0030030030030030034,0.5644820295983087,0.31250000000000044,0.08704453441295547,0.7767441860465119,0.6084905660377359,0.6431718061674009,0.6180904522613067,0.3666666666666667,0.5056818181818182,0.6076923076923076,0.5974842767295597,,,0.6956521739130435,0.6159420289855072,0.7214285714285714,0.7292929292929293,1.0,1.0,,,0.08235294117647059,0.9894736842105263,0.10447761194029849,0.14539579967689822,0.4711830131445905,0.772,,0.24643584521384929,0.05782918149466192,,,0.37868680028240853,0.40152832076288325,0.3087719298245614,0.8734793187347931,0.09875000000000002,0.8521536670547147,0.8866571018651365,0.0006903693476009665,0.986,0.7213403880070547,0.559233449477352,0.04662283323371189,,0.11149825783972123,0.3450980392156862,,0.0,0.26373626373626374,0.9194476409666282,0.9203539823008849,0.9107806691449815,0.903543307086614,,0.03436988543371522,0.014671361502347414,0.07738095238095238,0.00856793145654835,0.01015625,0.004752851711026615,0.2692307692307692,0.26375000000000004,0.5228062554300609,0.31785473614091075,0.016005540923204498,0.1089622641509434,0.34245247545435553,0.8984198645598195,0.23624350214917525,,0.5906313645621181,0.436046511627907,0.3789792824658919,0.8139974779319041,0.1501577287066246,1.0,1.0,0.2537313432835821,0.5581395348837209,1.0,0.8167006109979633,,0.1518578352180937,0.17992719708788352,,0.9125761375850949,0.0043600310577554795,0.05742145178764897,0.7524271844660195,0.429519071310116,0.4500846023688664,0.527122641509434,0.4780316344463971,0.13043478260869565,0.16614906832298135,0.08764519535374868,0.1376
