Country,Human Development Index (HDI),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Concentration index (exports) (value),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
AFG,0.3607427055702918,0.0839002267573696,0.014681249384175782,0.004666666666666666,0.021071301880099324,0.03903903903903904,0.1955602536997886,0.8016194331983805,0.35,0.3632075471698114,0.2995594713656388,0.442211055276382,0.21666666666666665,,0.5923076923076923,0.3018867924528302,0.03278688524590164,0.19171597633136095,0.2173913043478261,0.07971014492753623,0.34285714285714286,0.18383838383838383,0.06224899598393574,0.2979591836734694,,,0.4588235294117647,,0.11940298507462685,0.006462035541195477,0.021233569261880688,,,0.11710794297352342,0.42793594306049826,0.29115646258503397,0.20379146919431276,0.004322579715574254,0.01861798366669268,,0.44160583941605835,0.8475,0.2712456344586729,0.4203730272596843,0.18398343113565757,0.386,0.09700176366843033,0.47909407665505227,0.08607292289300657,,0.018145161290322582,0.15331010452961674,0.30588235294117644,0.0,0.29577464788732394,0.38461538461538464,0.6029919447640966,0.6035398230088497,0.5501858736059481,0.5866141732283465,0.3109656301145663,0.36208920187793425,0.3080357142857143,0.25795593635250924,0.14765625,0.037072243346007595,0.24348392701998264,0.010952495294454814,0.0023228530100499905,0.07830188679245284,0.0122498433256737,0.35214446952595935,,0.7857142857142857,,0.8599290780141844,,0.1457036114570361,,0.1375166889185581,,,,0.05091649694501018,0.1926910299003322,0.5668348045397227,0.2248648648648649,0.10473186119873817,0.09402985074626866,,0.33399999999999996,,0.0031413612565445023,0.08126009693053311,0.11388455538221527,0.3001567398119122,0.907679445837812,0.005972645284596547,0.6803900325027086,0.3118932038834952,0.3117744610281924,0.3468697123519459,0.10966981132075473,0.8365553602811951,0.1932367149758454,0.2639751552795031,0.7022175290390708,
AGO,0.44562334217506644,0.0839002267573696,0.012020888757513054,0.004,0.01716920893934019,0.03528528528528529,0.5824524312896406,0.8016194331983805,0.39767441860465114,0.34905660377358494,0.29074889867841414,0.4673366834170855,,0.4147727272727273,0.7461538461538462,0.13836477987421383,0.04918032786885246,,0.31884057971014496,,,,,,,0.3764705882352941,0.4470588235294118,,0.09950248756218903,0.0210016155088853,0.4732052578361981,0.439,,0.5366598778004074,0.7580071174377224,,,0.06316729824359178,0.04264256167561853,,,,,,0.1874352778736624,,0.6825396825396826,0.6637630662020906,0.04961147638971907,,0.3840725806451613,0.1254355400696864,0.07843137254901959,0.05723905723905724,0.29577464788732394,0.42857142857142855,0.5569620253164557,0.5557522123893806,0.5297397769516728,0.5039370078740157,0.31260229132569556,0.4055164319248827,0.3556547619047619,0.3332313341493269,0.29921875,0.039923954372623575,0.28518679409209385,0.04387194720494489,0.006747110568745611,0.060849056603773585,0.04301650302903697,0.5496613995485327,,,0.7136150234741785,0.7748226950354611,,,0.22043010752688177,0.14953271028037385,,0.005683769286331719,,0.031568228105906315,0.20722591362126244,0.4798234552332913,0.9621621621621622,0.08138801261829653,,,0.055,0.09470468431771895,0.04397905759162304,0.17366720516962844,0.10556422256890276,0.004702194357366771,0.913412158127314,0.0,0.5547128927410618,0.4320388349514563,0.716417910447761,0.7851099830795264,0.8172169811320754,0.7328646748681897,0.1739130434782609,0.25776397515527943,0.7127771911298838,0.16
ALB,0.73342175066313,0.3514739229024943,0.0019706375012316485,0.002,0.0020574671869457253,0.0015015015015015017,0.5052854122621565,0.17004048582995948,0.7116279069767442,0.5518867924528302,0.6079295154185023,0.5728643216080402,,0.3977272727272727,0.5615384615384615,0.5345911949685535,0.4098360655737705,0.9621301775147929,0.6521739130434783,0.6521739130434783,0.6714285714285715,0.8464646464646465,0.8172690763052208,0.876530612244898,0.014647137150466042,,0.17647058823529413,0.968421052631579,0.08457711442786067,0.029079159935379646,0.2861476238624874,0.615,,0.3665987780040733,0.0867437722419929,,,0.10848234226186187,0.08870504260708534,,0.8965936739659367,0.29625,0.7601862630966242,0.7431850789096127,0.009319986192613048,,0.5590828924162258,0.27177700348432055,0.03945008965929468,,0.22076612903225803,0.11498257839721253,0.18823529411764706,0.0,0.0,0.0,0.8745684695051784,0.8743362831858408,0.858736059479554,0.8700787401574804,0.03273322422258593,0.07453051643192489,0.043154761904761904,0.04253365973072216,0.01328125,0.04467680608365019,0.4018245004344049,0.07715544952479803,0.001399365809299893,0.13867924528301886,0.08353457280133696,0.6602708803611739,0.2411347517730497,0.22653061224489796,0.21752738654147105,0.15602836879432622,0.6437768240343347,0.6176836861768369,0.5833333333333335,0.7570093457943926,0.23897911832946636,0.02922404708055559,0.8956156003058884,0.4989816700610998,0.43978405315614616,0.7711223203026482,0.17837837837837836,0.19810725552050473,,,1.0,0.4826883910386966,0.12356020942408377,0.13117932148626818,0.13416536661466458,0.025862068965517238,0.8987220828854653,0.07185092277369647,0.49187432286023836,0.3713592233009709,0.3150912106135986,0.40947546531302886,0.48466981132075476,0.4481546572934975,0.33333333333333337,0.44254658385093165,0.6219640971488912,0.48
AND,0.8328912466843503,,,,7.094714437743881e-05,,0.8805496828752643,,0.6767441860465115,0.4528301886792453,,,0.19166666666666665,,,,,,0.717391304347826,0.6811594202898551,0.65,0.6373737373737374,0.6345381526104419,0.6377551020408163,,1.0,0.058823529411764705,0.8105263157894737,,0.09531502423263329,0.34378159757330634,,,0.1934826883910387,,,,,,,,,,,,,,0.8693379790940766,,,,,0.43137254901960786,,0.0,0.0,0.9436133486766399,0.9433628318584073,,,,0.007629107981220656,,0.003365973072215423,0.003203125,0.009505703422053232,,,,,0.3441738040526426,0.8984198645598195,,,,,,,,,,0.026536097855561214,,0.824847250509165,0.3226744186046512,,0.11243243243243244,,,,1.0,,,,,,,,,,,,,,,,,
ARE,0.8514588859416445,0.0,0.0072913587545570995,0.0006666666666666668,0.006172401560837175,0.003753753753753754,0.8350951374207188,0.009109311740890693,0.7325581395348837,0.5377358490566038,0.5859030837004405,0.5175879396984925,,0.4943181818181818,0.5846153846153846,,0.16393442622950818,,0.7028985507246377,0.7391304347826088,0.5857142857142856,0.6474747474747474,0.7409638554216867,0.613265306122449,,,0.1411764705882353,0.8947368421052632,0.15920398009950248,0.30856219709208405,0.038422649140546,0.9990000000000001,,0.0010183299389002038,0.12588967971530252,,,0.2719478985058283,0.5084540120193842,,0.8892944038929441,0.25749999999999995,0.8195576251455181,0.8278335724533716,0.0010355540214014498,,0.11640211640211642,0.30313588850174217,0.18649133293484757,,0.467741935483871,0.20905923344947733,0.11372549019607844,,0.056338028169014086,0.04395604395604396,0.8653624856156503,0.8654867256637169,0.8308550185873607,0.8877952755905512,0.0425531914893617,0.03227699530516432,0.04017857142857143,0.018971848225214204,0.0010937499999999999,0.0038022813688212923,0.42745438748913994,0.450159949807518,0.023850470460188747,0.10141509433962265,0.4863923125130562,0.9571106094808127,,,,0.06914893617021277,,,,0.8037383177570094,,,0.9634208513892428,0.7942973523421588,0.5614617940199335,,0.3621621621621622,0.14637223974763405,,0.11627906976744186,1.0,,,0.24523424878836836,0.11830473218928757,,,,0.005417118093174431,0.7888349514563108,0.8325041459369816,0.8544839255499155,0.4327830188679246,0.9525483304042178,0.07971014492753623,0.15527950310559005,0.0031678986272439284,
ARG,0.8222811671087534,0.35374149659863946,0.026209478766380925,0.029333333333333336,0.029584959205391986,0.02702702702702703,0.904862579281184,0.25708502024291496,0.844186046511628,0.7122641509433962,0.7841409691629955,0.6783919597989951,0.375,0.38636363636363635,0.7153846153846154,0.6226415094339622,0.6311475409836066,,0.6884057971014493,0.7101449275362319,0.6357142857142858,0.5787878787878787,0.5793172690763053,0.576530612244898,0.047936085219707054,,,0.8315789473684211,0.10945273631840795,0.07431340872374798,0.10414560161779575,0.889,0.002303160149973219,0.10285132382892057,0.28247330960854095,,,0.18173565984179357,0.18057457481605518,0.512280701754386,0.9513381995133819,0.41125,0.8440046565774156,0.7962697274031564,0.018294787711425613,0.971,0.6384479717813051,0.6550522648083624,0.06873879258816497,,0.3125,0.1707317073170732,0.21568627450980393,0.010101010101010104,0.07042253521126761,0.04395604395604396,0.8527042577675489,0.8530973451327434,0.8605947955390334,0.8110236220472442,0.07201309328968904,0.06338028169014084,0.1488095238095238,0.0361077111383109,0.02109375,,0.30668983492615115,0.15012819221861615,0.03852732061496709,0.08113207547169811,0.15760183831209526,0.7663656884875846,0.35697399527186763,0.23061224489795917,0.4694835680751174,0.12943262411347517,0.6595135908440629,0.7397260273972605,0.5147849462365592,0.7516688918558079,0.37122969837587005,0.06754212501924192,,0.5193482688391039,0.6054817275747508,0.789407313997478,0.10594594594594595,0.11608832807570978,0.22089552238805968,0.13953488372093023,0.992,0.5824847250509166,0.1643979057591623,0.0568659127625202,0.11830473218928757,0.003134796238244514,0.9052908157171863,0.0007764438869975512,0.0065005417118093175,0.8519417475728157,0.4593698175787728,0.4957698815566836,0.4964622641509434,0.6256590509666081,0.16666666666666666,0.2826086956521739,0.20696937697993661,0.2944
ARM,0.7055702917771883,0.3333333333333333,0.0019706375012316485,0.002,0.0020574671869457253,0.0015015015015015017,0.6120507399577167,0.13157894736842105,0.7569767441860465,0.5141509433962265,0.5594713656387665,0.507537688442211,0.19166666666666665,0.29545454545454547,,,0.4344262295081967,0.9964497041420118,0.7898550724637681,0.8115942028985508,0.7714285714285715,0.9656565656565655,0.9608433734939759,0.9714285714285714,0.0758988015978695,,,,0.11442786069651739,0.027463651050080775,0.11729019211324569,0.715,,0.0814663951120163,0.11877224199288257,,,0.07054450095817184,0.06805071697684814,,0.9087591240875912,0.37499999999999994,0.7334109429569267,0.697274031563845,0.009665170866413532,1.0,0.6543209876543209,0.1445993031358885,0.052600119545726236,,0.1743951612903226,0.17421602787456442,0.11764705882352941,0.0033670033670033673,0.014084507042253521,0.02197802197802198,0.8135788262370541,0.8141592920353982,0.8048327137546468,0.7775590551181103,0.07692307692307693,0.08039906103286386,0.1875,0.046205630354957165,0.04296875,0.02186311787072243,0.3281928757602085,0.05247747922201653,0.0009517572170995905,0.12311320754716981,0.058976394401504074,0.6027088036117382,0.16784869976359337,0.1163265306122449,0.10015649452269171,0.22163120567375888,0.6494992846924177,0.7085927770859279,0.592741935483871,0.6528704939919893,0.16705336426914155,0.008963777811985648,0.9158807035432067,0.3258655804480652,0.4638704318936877,0.7345523329129887,0.16324324324324327,0.1722397476340694,0.0208955223880597,0.06976744186046512,0.996,,0.25759162303664923,0.11486268174474959,0.12974518980759228,0.032915360501567396,0.9024244595724351,0.10589500089589679,0.42145178764897073,0.47572815533980584,0.3399668325041459,0.49238578680203055,0.5436320754716981,0.5623901581722321,0.4396135265700483,0.6040372670807453,0.4551214361140444,0.6736
ATG,0.746684350132626,0.20408163265306123,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.21458773784355178,0.2439271255060729,0.672093023255814,0.49528301886792453,0.5550660792951542,0.4974874371859297,,0.42613636363636365,0.5307692307692308,0.5911949685534591,0.10655737704918032,,0.644927536231884,,,,,,,0.5882352941176471,0.11764705882352941,,0.13930348258706465,0.08723747980613894,0.22548028311425683,,,0.0,0.22642348754448402,,,,,,,,,,,,,0.33623693379790937,,,,,0.19215686274509805,,0.0,0.0,0.8492520138089759,0.8495575221238938,0.8308550185873607,0.8346456692913384,0.1276595744680851,0.03110328638497653,0.15029761904761904,0.023867809057527545,0.005625,,0.4648132059079062,0.1421965407465357,8.481004904847837e-05,,0.14831000626697305,0.7562076749435667,,,,,,,,,,0.0028418846431658594,0.8559775681876115,0.5295315682281059,0.7637043189368771,,0.7135135135135136,,,,0.927,,,0.1667205169628433,0.12792511700468018,0.01410658307210031,0.8995581034276842,0.010631308606581855,,,,,,,,,,
AUS,0.9628647214854112,0.4421768707482993,0.014878313134298946,0.020666666666666667,0.01596310748492373,0.011261261261261262,0.8446088794926003,0.13562753036437247,0.9709302325581395,0.8490566037735849,0.8854625550660792,0.8492462311557789,0.35833333333333334,0.5454545454545454,0.6461538461538462,,,,0.8840579710144928,0.8985507246376812,0.8857142857142858,0.9353535353535353,0.9367469879518072,0.9336734693877551,,,,,0.20398009950248752,0.2827140549273021,0.16279069767441862,0.9440000000000001,,0.08452138492871691,0.06761565836298933,,,0.4598936645389969,0.34156620949488786,0.48771929824561405,0.9148418491484184,0.11249999999999999,0.9615832363213039,0.9827833572453372,0.001380738695201933,0.991,0.7301587301587302,0.5069686411149825,0.048416019127316204,,0.9858870967741935,0.11498257839721253,0.30588235294117644,0.0,0.09859154929577464,0.054945054945054944,0.9643268124280783,0.9646017699115044,0.946096654275093,0.9685039370078741,0.019639934533551555,0.013497652582159623,0.028273809523809524,0.007649938800489596,0.004921875,0.008555133079847909,0.5779756733275413,0.3225873914626306,0.04409651383581716,0.12264150943396226,0.334213494881972,0.8939051918735891,0.09692671394799054,0.01836734693877551,0.19092331768388107,0.040780141843971635,0.9356223175965663,0.9775840597758407,0.8306451612903227,0.9319092122830441,0.09976798143851509,0.06832364329611254,,0.8095723014256619,0.43936877076411956,0.7812105926860026,0.2454054054054054,0.1665615141955836,0.10597014925373134,0.5116279069767442,1.0,0.754582484725051,,0.06785137318255251,0.12532501300052,,0.9000358294518094,0.0010750761512273786,0.030335861321776812,0.8640776699029128,0.5522388059701493,0.5769881556683587,0.625,0.5869947275922671,0.1183574879227053,0.17236024844720496,0.11826821541710666,0.1696
AUT,0.9257294429708224,0.5873015873015873,0.005616316878510198,0.01,0.006030507272082299,0.0030030030030030034,0.5465116279069768,0.06680161943319837,0.8802325581395349,0.6556603773584906,0.6740088105726872,0.6432160804020102,0.39999999999999997,0.5738636363636364,0.6,0.5849056603773585,0.6475409836065574,,0.8333333333333334,0.8188405797101449,0.8357142857142856,1.0,1.0,1.0,0.0026631158455392803,,0.07058823529411765,1.0,0.07960199004975124,0.12439418416801293,0.4732052578361981,0.691,,0.31568228105906315,0.04048042704626335,,,0.4356584009336772,0.42089130758697024,0.38947368421052636,0.9026763990267639,0.075,0.9150174621653085,0.9368723098995697,0.00034518467380048324,0.986,0.746031746031746,0.4982578397212543,0.04363419007770472,,0.9657258064516129,0.13240418118466898,0.3568627450980392,,0.04225352112676056,0.16483516483516483,0.9413118527042579,0.9415929203539823,0.929368029739777,0.9330708661417322,0.024549918166939442,0.011150234741784037,0.052083333333333336,0.0064259485924112614,0.007109374999999999,0.006653992395437262,0.5360556038227628,0.342408774389441,0.017574526830601348,0.10613207547169812,0.3709212450386463,0.9119638826185102,0.08510638297872342,0.03265306122448979,0.1674491392801252,0.03191489361702128,0.9055793991416309,0.87546699875467,0.8669354838709679,0.9118825100133512,0.08816705336426915,0.27247753134953995,0.9364007137394851,0.8014256619144603,0.6391196013289037,0.8108448928121059,0.009729729729729724,0.1520504731861199,0.2865671641791045,0.6279069767441862,1.0,0.8268839103869654,,0.16978998384491115,0.1268850754030161,,0.9054102472232174,0.004479483963447411,0.053087757313109434,0.7742718446601943,0.4709784411276948,0.4822335025380711,0.5636792452830188,0.48681898066783824,0.10628019323671496,0.13354037267080743,0.08975712777191129,0.1168
