Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),[Education] Programme for International Student Assessment (PISA) score in mathematics,[Education] Programme for International Student Assessment (PISA) score in reading,[Education] Programme for International Student Assessment (PISA) score in science,"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Concentration index (exports) (value),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),[Socio-economic sustainability] Skilled labour force (% of labour force),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
AFG,0.3899204244031831,0.09375000000000001,0.08616780045351474,0.01763720563602325,0.005333333333333334,0.02390918765519688,0.03903903903903904,0.20507399577167018,0.31250000000000044,0.7004048582995951,0.38255813953488366,0.3915094339622642,0.31718061674008813,0.4824120603015076,0.20000000000000004,,0.6538461538461539,0.3081761006289308,,,0.23913043478260873,0.10869565217391304,0.37857142857142856,0.21414141414141413,0.08433734939759037,0.3408163265306122,,,,,,0.4588235294117647,,0.021233569261880688,,,0.18737270875763745,0.33362989323843417,0.43673469387755104,,0.006008385804648214,0.019788702914026634,,0.4817518248175182,0.79125,0.30966239813736907,0.45480631276901,0.13565757680358992,0.505,0.1252204585537919,0.47560975609756095,0.08427973699940226,,0.15331010452961674,0.37254901960784315,0.0,0.36619718309859156,0.4065934065934066,0.6317606444188721,0.631858407079646,0.5817843866171003,0.6161417322834646,0.011280822601577319,0.28314238952536824,0.31279342723004694,0.28273809523809523,0.21756425948592417,0.14765625,,0.13247863247863248,0.13625,0.24826238053866204,0.01209886679627894,0.0028741183288651,0.09150943396226414,0.013469814079799457,0.36681715575620766,0.6335697399527187,0.8979591836734694,0.10015649452269171,0.5904255319148937,0.19742489270386265,0.13823163138231634,0.3413978494623657,0.2883845126835781,0.6566125290023201,,,0.08452138492871691,0.24252491694352157,0.3713996968165741,0.5523329129886507,0.32864864864864873,0.12239747634069399,0.5558223289315726,0.37254901960784315,0.1970149253731343,,0.642,,0.031413612565445025,0.0901453957996769,0.11544461778471138,0.17476489028213163,0.9068434252955929,0.010631308606581855,0.6619718309859155,0.32766990291262144,0.3349917081260365,0.3790186125211506,0.14976415094339623,0.8400702987697716,0.21014492753623193,0.2763975155279503,0.6937697993664202,
AGO,0.4946949602122017,0.06562499999999995,0.0839002267573696,0.013892994383683122,0.004,0.019794253281305428,0.03903903903903904,0.613107822410148,0.12500000000000017,0.7904858299595141,0.45465116279069767,0.419811320754717,0.3568281938325991,0.5728643216080402,,,,,0.07377049180327869,,0.34057971014492755,,,,,,,,,,,,,0.46916076845298277,,,0.505091649694501,0.7050711743772242,,,0.07712923072489662,0.048347157280809426,,,,,,0.16361753538142906,,0.6843033509700176,0.6393728222996515,0.04961147638971907,,0.1254355400696864,0.08235294117647057,0.0606060606060606,0.4788732394366197,0.5274725274725275,0.5949367088607596,0.5946902654867258,0.5724907063197026,0.5452755905511811,0.06154537286612758,0.281505728314239,0.3245305164319249,0.3288690476190476,0.25826193390452884,0.2890625,,0.6111111111111112,0.47625,0.31646394439617725,0.04632735102979791,0.008174746394394998,0.045283018867924525,0.050453311050762485,0.5767494356659142,0.7801418439716312,0.689795918367347,0.38341158059467917,0.7765957446808511,0.23175965665236045,0.24159402241594025,0.41263440860215067,0.17222963951935918,0.7749419953596287,0.006998140933795929,,0.12627291242362526,0.20681063122923585,0.3602829711975746,0.4766708701134931,0.9427027027027027,0.06056782334384858,0.2917166866746699,0.37461300309597517,,,0.07,,0.16335078534031414,0.1135702746365105,0.13650546021840873,0.006269592476489028,0.8960945897527768,5.9726452845965476e-05,0.5297941495124594,0.44902912621359226,0.716417910447761,0.7834179357021996,0.8183962264150945,0.7275922671353251,0.1714975845410628,0.25776397515527943,0.7085533262935587,
ALB,0.7652519893899203,0.6843750000000002,0.3900226757369615,0.0019706375012316485,0.002666666666666667,0.0020574671869457253,0.0015015015015015017,0.5496828752642706,0.4375000000000006,0.11234817813765183,0.758139534883721,0.5990566037735849,0.6255506607929516,0.5879396984924624,0.225,0.4943181818181818,0.676923076923077,0.5723270440251572,0.5409836065573771,,0.681159420289855,0.6884057971014492,0.6857142857142857,0.9161616161616162,0.9267068273092369,0.923469387755102,0.14780292942743006,,0.3601694915254237,0.30851063829787234,0.42410714285714285,0.16470588235294117,0.9263157894736842,0.2851365015166835,,,0.39307535641547864,0.09074733096085409,,,0.12852470354307452,0.09111033851524418,,0.9124087591240875,0.27125,0.7869615832363214,0.7632711621233859,0.008974801518812565,,0.5873015873015873,0.3588850174216028,0.04423191870890616,,0.13240418118466898,0.23529411764705882,0.0,0.0,0.02197802197802198,0.8952819332566169,0.8955752212389382,0.8736059479553904,0.8956692913385828,,0.027823240589198037,0.06396713615023474,0.03125,0.03641370869033048,0.0125,0.019961977186311784,0.10256410256410256,0.06625,0.3968288444830582,0.08305771360851413,0.0014888875277399535,0.1150943396226415,0.09082932943388343,0.6738148984198645,0.23167848699763596,0.22653061224489796,0.21752738654147105,0.13297872340425532,0.6766809728183117,0.6612702366127023,0.5967741935483871,0.7930574098798397,0.2296983758700696,0.04479520668790186,0.9010960999235279,0.6446028513238289,0.4829734219269103,0.3244062657908034,0.7635561160151325,0.18162162162162163,0.15394321766561514,0.8967587034813926,0.9762641898864809,0.12537313432835823,,1.0,0.54989816700611,0.29214659685863875,0.1159935379644588,0.1357254290171607,0.025862068965517238,0.8952585692105577,0.06767007107447888,0.4485373781148429,0.4223300970873787,0.296849087893864,0.42301184433164135,0.491745283018868,0.46221441124780327,0.4082125603864735,0.6180124223602484,0.5976768743400211,0.5247999999999999
AND,0.8687002652519896,,,,,7.094714437743881e-05,,0.876321353065539,,,0.7372093023255815,0.5377358490566038,,,0.20833333333333334,,,,,1.0,0.717391304347826,0.7246376811594203,0.6928571428571428,0.7252525252525253,0.7188755020080321,0.7316326530612245,,1.0,,,,0.058823529411764705,0.9263157894736842,0.34378159757330634,,,0.20061099796334012,,,,,,,,,,,,,,0.6829268292682926,,,,0.4392156862745098,,0.0,0.03296703296703297,0.952819332566168,0.9522123893805312,,,,,0.0052816901408450695,,0.0021419828641370863,0.004609375000000001,,,,,,,,0.37641111343221223,0.9142212189616253,,,,,,,,,,0.031521237167114656,0.6396890135100688,0.9867617107942974,0.3795681063122924,,,0.14054054054054055,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
ARE,0.876657824933687,0.596875,0.006802721088435372,0.007685486254803429,0.0006666666666666668,0.00652713728272437,0.003753753753753754,0.8488372093023256,0.25000000000000033,0.013157894736842094,0.7627906976744186,0.5518867924528302,0.5991189427312775,0.5376884422110554,,0.4715909090909091,0.7076923076923077,,0.27049180327868855,,0.7463768115942029,0.8333333333333333,0.6428571428571429,0.6737373737373737,0.7730923694779117,0.6377551020408163,,1.0,0.4194915254237288,0.4627659574468085,0.46875,0.2235294117647059,,0.03943377148634984,,,0.0010183299389002038,0.12322064056939502,,,0.3514977738714465,0.5835716160892301,,0.9099756690997566,0.23875,0.8591385331781142,0.8565279770444764,0.0010355540214014498,0.9990000000000001,0.13051146384479717,0.39024390243902435,0.18947997609085473,,0.20905923344947733,0.10588235294117648,,0.0,0.0,0.8757192174913694,0.8761061946902655,0.8420074349442379,0.8996062992125985,,0.03764320785597381,0.02992957746478873,0.03273809523809524,0.01744186046511628,0.000625,0.004752851711026615,0.038461538461538464,0.045,0.4741529105125978,0.5137138563782406,0.028712913272301507,0.11037735849056603,0.5574263630666388,0.9808126410835214,,,,0.06028368794326241,,,,0.822429906542056,,,0.9691562579658424,0.9215885947046842,0.813953488372093,0.4123294593228904,,0.22054054054054056,0.16214511041009463,0.9951980792316926,1.0,,0.20930232558139536,1.0,,,0.28303715670436186,0.11960478419136765,,,,0.002166847237269773,0.7402912621359224,0.8407960199004973,0.8426395939086295,0.4221698113207547,0.9560632688927944,0.04589371980676329,0.09472049689440994,0.0021119324181626186,
ARG,0.8262599469496023,0.5156250000000001,0.3673469387755103,0.027293329392058332,0.03133333333333333,0.030791060659808443,0.027777777777777783,0.9101479915433404,0.18750000000000025,0.2479757085020243,0.8500000000000001,0.7216981132075472,0.7841409691629955,0.6783919597989951,0.42500000000000004,0.42045454545454547,0.676923076923077,0.6415094339622641,0.7049180327868853,0.9775147928994082,0.6884057971014493,0.7246376811594203,0.65,0.6202020202020202,0.6335341365461847,0.6061224489795918,,,0.5423728813559322,0.6808510638297872,0.6383928571428571,,,0.10010111223458039,,,0.10183299389002036,0.28069395017793597,,,0.17626039220206619,0.17412497605346994,,0.9501216545012167,,0.8474970896391154,0.8020086083213773,0.01691404901622368,0.996,0.6384479717813051,,0.06873879258816497,,0.19163763066202089,0.23529411764705882,0.010101010101010104,0.07042253521126761,0.10989010989010989,0.8642117376294591,0.8637168141592922,0.871747211895911,0.8248031496062991,0.0,0.06710310965630115,0.051056338028169015,0.13839285714285715,0.029069767441860468,0.01953125,0.05988593155893536,0.20512820512820512,0.29625,0.33688097306689835,0.14616236648257594,0.03910685595013169,0.07358490566037736,0.15227908919991645,0.7607223476297967,0.27423167848699764,0.1489795918367347,0.35993740219092335,0.1347517730496454,0.709585121602289,0.7870485678704857,0.5846774193548389,0.7596795727636848,0.27842227378190254,0.06790920178565085,,0.6924643584521385,0.5913621262458472,0.3572511369378474,0.7717528373266079,0.1556756756756757,0.1078864353312303,0.9951980792316926,0.9463364293085655,0.21641791044776118,,1.0,,0.25759162303664923,0.036348949919224556,0.11830473218928757,0.003134796238244514,0.905171384211155,0.0004778116227677238,0.005417118093174431,0.8555825242718448,0.4477611940298507,0.4822335025380711,0.48938679245283023,0.6063268892794378,0.16183574879227053,0.29813664596273287,0.22492080253431887,
ARM,0.7281167108753316,0.6125,0.3378684807256236,0.0019706375012316485,0.002,0.0020574671869457253,0.0015015015015015017,0.6099365750528541,0.8124999999999998,0.13967611336032387,0.7732558139534884,0.5141509433962265,0.5638766519823789,0.5025125628140704,0.16666666666666666,0.29545454545454547,0.5615384615384615,0.5094339622641509,0.38524590163934425,,0.8188405797101449,0.8333333333333333,0.7714285714285715,0.9828282828282828,0.9849397590361446,0.9806122448979592,0.0692410119840213,,,,,,,0.11830131445904953,,0.022549544724156403,0.16089613034623218,0.11076512455516015,,,0.08395890667550394,0.07926124067859144,,0.9197080291970804,0.32875,0.7543655413271247,0.7130559540889527,0.0075940628236106315,,0.6807760141093474,0.18466898954703834,0.05020920502092051,,0.1777003484320557,0.36470588235294116,0.0033670033670033673,0.028169014084507043,0.02197802197802198,0.8296892980437284,0.8283185840707966,0.8215613382899629,0.795275590551181,,0.06710310965630115,0.06396713615023474,0.17410714285714285,0.03641370869033048,0.03671875,0.022813688212927754,0.07692307692307693,0.1,0.3540399652476108,0.06157099370270249,0.0011260889845881293,0.09716981132075472,0.06938792563191978,0.628668171557562,0.13238770685579196,0.059183673469387764,0.1486697965571205,0.13652482269503546,0.6881258941344778,0.75093399750934,0.592741935483871,0.7222963951935915,0.13225058004640372,0.014102852541710578,0.9143512617894468,0.6547861507128309,0.4933554817275747,0.3461344113188479,0.7402269861286256,0.22054054054054056,0.1305993690851735,0.9867947178871549,0.913312693498452,0.04029850746268657,0.06976744186046512,1.0,0.9460285132382892,0.40523560209424087,0.11567043618739903,0.11752470098803952,0.028213166144200625,0.9029021855965604,0.08439347787134922,0.38244853737811485,0.529126213592233,0.33167495854063017,0.47884940778341795,0.5330188679245284,0.5500878734622145,0.4371980676328503,0.4906832298136645,0.4413938753959873,0.5696
ATG,0.7639257294429709,0.5125000000000001,0.19727891156462582,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.20718816067653278,0.12500000000000017,0.21052631578947373,0.6918604651162791,0.5283018867924529,0.5814977973568283,0.4974874371859297,,0.48863636363636365,0.5076923076923077,0.559748427672956,,,0.644927536231884,,,,,,,0.5882352941176471,,,,0.10588235294117647,,0.22548028311425683,,,0.0,0.20507117437722422,,,,,,,,,,,,,0.445993031358885,,,,0.1568627450980392,,0.0,0.08791208791208792,0.8607594936708861,0.8601769911504427,0.8420074349442379,0.8464566929133859,,0.11947626841243862,0.021713615023474176,0.13988095238095238,0.020195838433292534,0.00390625,,0.0,0.0,0.3896611642050391,0.15420245850212622,9.423338783164262e-05,,0.1616377689575935,0.770880361173815,,,,0.10638297872340426,,,,0.7743658210947931,,0.0029484553172845793,,0.7128309572301426,0.7313122923588039,0.3562405255179384,,0.5491891891891892,,0.9603841536614646,0.8710010319917441,,,0.958,,,0.1505654281098546,0.1315652626105044,0.003918495297805642,0.9020661650543413,0.012662008003344681,,,,,,,,,,
AUS,0.9774535809018567,0.721875,0.4920634920634921,0.015568036259730024,0.024,0.016885420361830435,0.011261261261261262,0.8488372093023256,0.31250000000000044,0.13765182186234817,0.9825581395348837,1.0,0.8942731277533039,0.8743718592964824,,0.7102272727272727,0.6153846153846154,0.9622641509433962,0.9836065573770492,,0.9057971014492754,0.927536231884058,0.8714285714285713,0.9141414141414141,0.9136546184738956,0.9132653061224489,,,0.7033898305084746,0.8297872340425532,0.7946428571428571,,,0.16380182002022242,0.934,0.001821103374397429,0.09368635437881873,0.0604982206405694,,,0.4991426883564111,0.3641504480661847,0.5140350877192983,0.9209245742092457,0.09875000000000002,0.9743888242142026,0.9899569583931134,0.0010355540214014498,0.997,0.7407407407407408,0.5296167247386759,0.04363419007770472,,0.10104529616724739,0.3372549019607843,0.0,0.028169014084507043,0.04395604395604396,0.9758342922899885,0.9752212389380532,0.9553903345724909,0.984251968503937,,,0.009389671361502348,,0.005201958384332925,0.004765625,0.0076045627376425855,0.23931623931623933,0.19125,0.6314074717636837,0.3383035250923681,0.0493594485462144,0.12311320754716981,0.35867975767704197,0.9051918735891648,0.10401891252955084,0.022448979591836733,0.20813771517996868,0.03368794326241135,0.9456366237482117,0.9887920298879205,0.8293010752688174,0.9506008010680909,0.10672853828306263,0.08813394749618121,0.9371654346163649,0.8615071283095722,0.44975083056478404,0.3971702880242547,0.7730138713745272,0.19027027027027027,0.16466876971608835,1.0,1.0,,,1.0,,,0.06704361873990307,0.1203848153926157,,0.8999163979457782,0.0009556232455354476,0.028169014084507043,0.8822815533980584,0.5339966832504146,0.5685279187817258,0.6261792452830189,0.5676625659050968,0.14251207729468598,0.19875776397515524,0.11298838437170011,0.15680000000000002
AUT,0.93368700265252,0.9031250000000002,0.616780045351474,0.00571484875357178,0.010666666666666668,0.006172401560837175,0.0030030030030030034,0.5528541226215645,0.31250000000000044,0.06275303643724697,0.8906976744186047,0.6509433962264152,0.6916299559471366,0.6532663316582915,,0.5795454545454546,0.6153846153846154,0.5974842767295597,0.6639344262295082,,0.855072463768116,0.8478260869565217,0.8642857142857142,0.9888888888888889,0.9869477911646587,0.9918367346938776,0.0039946737683089215,,0.7161016949152542,0.7340425531914894,0.7276785714285714,0.07058823529411765,1.0,0.47421638018200196,0.66,,0.35030549898167,0.032918149466192176,,,0.49369623791478756,0.38135647336791095,0.42105263157894735,0.9172749391727493,0.055,0.9359720605355065,0.9454806312769011,0.00034518467380048324,0.985,0.7548500881834215,0.5261324041811847,0.03586371787208607,,0.11149825783972123,0.37254901960784315,,0.028169014084507043,0.03296703296703297,0.952819332566168,0.9522123893805312,0.9386617100371748,0.9488188976377954,,,0.008215962441314553,,0.0045899632802937585,0.005859375,0.0028517110266159692,0.2264957264957265,0.23125,0.5171589921807125,0.3412624028876169,0.01804098210036798,0.10613207547169812,0.3657489032797159,0.9085778781038375,0.11583924349881798,0.07142857142857142,0.20500782472613457,0.023049645390070927,0.8955650929899858,0.8667496886674969,0.8346774193548389,0.9319092122830441,0.11832946635730857,0.31647937857455805,0.9333418302319653,0.854378818737271,0.6445182724252491,0.38858009095502777,0.8032786885245903,0.010810810810810806,0.14889589905362777,1.0,1.0,,0.7209302325581396,1.0,0.8553971486761712,,0.16494345718901454,0.10738429537181486,,0.9143676101755642,0.0044197575106014455,0.04875406283856988,0.7827669902912622,0.46102819237147596,0.4839255499153977,0.5719339622641509,0.476274165202109,0.13285024154589373,0.15993788819875773,0.08870116156282999,0.12
