Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
AFG,,0.053124999999999985,0.08616780045351474,0.008375209380234507,0.002666666666666667,0.012131961688542038,0.024774774774774775,0.17124735729386897,0.31250000000000044,0.8188259109311741,0.11395348837209301,0.09905660377358491,,,,,0.17692307692307693,0.1069182389937107,,,0.11594202898550725,0.036231884057971016,0.19285714285714287,0.08888888888888889,0.031124497991967873,0.13979591836734692,,,,,0.0016155088852988692,0.021233569261880688,,,0.3574338085539715,0.7277580071174378,,,,,,,,,,0.4373489817052123,,0.04938271604938271,,0.10579796772265392,,0.1672473867595819,0.0,0.7746478873239436,0.6373626373626373,0.4510932105868815,0.4513274336283186,0.3884758364312269,0.4192913385826772,0.46153846153846156,0.596830985915493,0.4523809523809524,0.45134638922888626,,,,,,,,0.5169277412834765,,,,,,,,,,,0.8526543878656555,0.14563106796116507,0.3067993366500829,0.3451776649746193,0.10613207547169812,0.834797891036907,0.20531400966183574,0.2717391304347826,0.7771911298838438
AGO,,0.053124999999999985,0.0929705215419501,0.006995763129372352,0.002666666666666667,0.01014544164597375,0.021021021021021023,0.4101479915433405,0.06250000000000008,0.825910931174089,,0.08490566037735849,0.1277533039647577,0.08542713567839195,,,,,,,,,,,,,,,,0.14925373134328357,0.012924071082390954,0.4893832153690596,0.228,,0.7525458248472505,0.9461743772241993,,,0.020921285823379394,0.013885439800197248,,,,,,0.3959268208491543,,0.6366843033509699,0.1637630662020906,0.05439330543933054,,0.14982578397212545,0.016835016835016835,0.7183098591549296,0.5824175824175825,0.2750287686996548,0.27433628318584075,0.22490706319702605,0.20078740157480315,0.5597381342062193,0.7652582159624414,0.5818452380952381,0.6771725826193392,0.3635968722849696,0.017180081020580468,0.0016585076258369103,,0.013929392103613955,0.3713318284424379,9.472948810552865e-05,0.3678625568468924,,,,0.113,0.12670157068062826,,0.13520540821632865,0.0713166144200627,0.8972889048130896,,0.45503791982665226,0.5339805825242719,0.5024875621890548,0.7851099830795264,0.8101415094339623,0.7451669595782073,0.572463768115942,0.8524844720496895,0.6768743400211193
ALB,0.5742705570291777,0.325,0.21995464852607707,0.0018721056261700659,0.0013333333333333335,0.002199361475700603,0.0022522522522522522,0.35412262156448204,0.3750000000000005,0.39170040485829966,0.5465116279069768,0.3820754716981132,0.41850220264317184,0.38693467336683424,0.25,0.21022727272727273,0.6384615384615384,0.4025157232704403,0.08196721311475409,,0.5579710144927537,0.5217391304347826,0.5571428571428572,0.7151515151515151,0.604417670682731,0.692857142857143,0.2383488681757656,,0.9578947368421052,0.06965174129353233,0.011308562197092083,0.2871587462082912,0.495,,0.515274949083503,0.08185053380782918,,,0.04401827010359783,0.03777520771397555,,0.8710462287104623,,0.6053550640279395,0.5638450502152081,0.01725923369002416,0.8909999999999999,0.42151675485008827,,0.07411835026897788,,0.09059233449477352,0.0,0.014084507042253521,0.08791208791208792,0.7894131185270425,0.7893805309734514,0.7825278810408924,0.7598425196850394,0.06546644844517185,0.16021126760563378,0.12648809523809523,0.09424724602203183,0.33579496090356215,0.0312308776713167,0.0006407870372551698,0.09905660377358491,0.03459369124712764,0.5146726862302483,0.0035878793619968977,0.21627084386053563,0.8127364438839849,0.13249211356466878,0.032835820895522394,1.0,0.029319371727748688,0.07592891760904685,0.12064482579303171,0.06034482758620689,,0.10523800991459117,0.761646803900325,0.11286407766990293,0.32006633499170817,0.5363790186125212,0.5601415094339622,0.6115992970123024,0.572463768115942,0.5590062111801242,0.7317845828933475
AND,,,,,,7.094714437743881e-05,,0.9334038054968288,,,,0.4103773584905661,,,,,,,,,,,,,,,,,,,0.10823909531502424,0.34378159757330634,,,0.14765784114052952,,,,,,,,,,,,,,0.12195121951219512,,,,,,,0.8814729574223246,0.8814159292035401,,,,0.02112676056338028,,0.012239902080783354,,,,,0.30325464800501356,0.8769751693002257,,,,,,1.0,,,,,,,,,,,,,,,
ARE,0.7493368700265253,0.42187500000000006,0.013605442176870748,0.0017735737511084836,0.0,0.0017027314650585313,0.0015015015015015017,0.7706131078224101,0.25000000000000033,0.23380566801619435,0.5430232558139534,0.42924528301886794,0.49339207048458156,0.4170854271356785,,0.3409090909090909,0.6,0.4779874213836478,,,0.4927536231884058,0.5289855072463768,0.4642857142857143,0.5333333333333333,0.5562248995983936,0.5204081632653061,0.29960053262316905,0.1411764705882353,,0.13930348258706465,0.46526655896607433,0.033367037411526794,0.9990000000000001,0.6154258168184252,0.0010183299389002038,0.18683274021352314,0.9564625850340136,0.27843601895734593,0.38531475584628905,0.9781607645860976,,0.8917274939172749,0.75625,0.7485448195576253,0.733142037302726,0.0031066620642043494,0.992,0.14109347442680775,0.0,0.18469814704124327,,0.19860627177700346,,0.04225352112676056,0.0989010989010989,0.8032220943613348,0.801769911504425,0.7620817843866171,0.8149606299212597,0.11129296235679215,0.056924882629107984,0.10267857142857142,0.033659730722154224,0.31190269331016507,0.7802297390455682,0.011651958405382612,,0.8402256110298726,1.0,0.027400504434524162,0.5295603840323396,,,,1.0,,,0.11466458658346333,,,,0.0866738894907909,0.6456310679611651,0.7446102819237147,0.7394247038917091,0.2983490566037736,0.936731107205624,0.03864734299516909,0.06987577639751552,0.019007391763463565
ARG,0.7055702917771883,0.409375,0.3333333333333333,0.02118435313824022,0.022,0.024831500532103583,0.026276276276276277,0.8752642706131079,0.18750000000000025,0.3299595141700405,0.6593023255813955,0.5283018867924529,0.5903083700440529,0.507537688442211,,,,,,,0.5797101449275363,0.6014492753623188,0.5571428571428572,0.41111111111111115,0.4096385542168675,0.41122448979591836,,,,0.12437810945273631,0.05977382875605816,0.12335692618806875,0.871,0.0017675415104445634,0.1140529531568228,0.32428825622775803,,,0.12758814460470008,0.13000659859939406,,0.9318734793187349,0.475,0.740395809080326,0.6843615494978479,0.020711080428028994,0.985,0.5996472663139331,0.3954703832752613,0.0693365212193664,,0.18815331010452957,0.006734006734006734,0.056338028169014086,0.0,0.7986191024165707,0.7982300884955753,0.8011152416356879,0.7559055118110235,0.10474631751227496,0.11737089201877934,0.1949404761904762,0.06793145654834762,0.3097306689834926,0.1057062965229313,0.02290813658187232,0.08443396226415094,0.1124879883016503,0.7099322799097065,0.027092633598181193,0.35775644264780193,0.7906683480453973,0.11293375394321765,,0.93,0.3172774869109948,0.03198707592891761,0.1188247529901196,0.003918495297805642,0.9044547951749672,0.0001791793585378964,0.0065005417118093175,0.8143203883495146,0.3349917081260365,0.49069373942470396,0.482311320754717,0.6344463971880493,0.44927536231884063,0.7375776397515528,0.25343189017951423
ARM,0.5384615384615385,0.471875,0.2834467120181406,0.0019706375012316485,0.002,0.002270308620078042,0.0022522522522522522,0.6416490486257928,0.4375000000000006,0.32388663967611336,0.6406976744186047,0.3820754716981132,0.4405286343612335,0.3618090452261307,,0.18181818181818182,0.5384615384615384,,0.1557377049180328,,0.7318840579710145,0.7391304347826088,0.7000000000000001,0.8848484848484848,0.8724899598393574,0.8989795918367346,,,,0.2388059701492537,0.017770597738287562,0.11830131445904953,0.843,0.02013926084627745,0.09470468431771895,0.35498220640569395,,,0.021209457804417676,0.018206458113084384,,0.9051094890510949,0.54375,0.5855646100116415,0.5107604017216643,0.016223679668622714,0.9309999999999999,0.6666666666666666,0.10801393728222997,0.056186491332934844,,0.18815331010452957,0.0,0.014084507042253521,0.03296703296703297,0.7318757192174914,0.7309734513274337,0.7267657992565058,0.6830708661417324,0.1342062193126023,0.18779342723004694,0.25744047619047616,0.11199510403916771,0.2688966116420504,0.014918321030495032,0.0003298168574107492,0.07641509433962264,0.016344265719657407,0.39616252821670433,0.0001302530461451019,0.20818595250126326,,0.11608832807570978,,0.976,0.033507853403141365,0.1390953150242326,0.11752470098803952,0.11912225705329153,0.9054102472232174,0.029027056083139224,0.5601300108342362,0.3046116504854369,0.4212271973466003,0.45177664974619297,0.5047169811320754,0.5325131810193322,0.1570048309178744,0.22049689440993786,0.5987328405491024
ATG,,0.3843750000000001,0.26530612244897955,0.0,0.0,7.094714437743881e-05,0.0,0.3023255813953489,0.12500000000000017,0.3441295546558705,,,,,,,0.5769230769230769,,,,,,,,,,,,,0.10945273631840795,0.05977382875605816,0.23356926188068755,,,0.0,0.3185053380782919,,,,,,,,,,,,,0.1916376306620209,,,,,0.0,0.06593406593406594,0.7940161104718068,0.7929203539823011,0.7732342007434946,0.7696850393700787,0.1783960720130933,0.09624413145539905,0.1949404761904762,0.05324357405140759,0.3777150304083406,0.12570583177772787,5.654003269898557e-05,,0.12949237518278672,0.7336343115124153,0.0025932197368888467,0.3946437594744821,,,,0.815,,0.23521809369951535,0.12740509620384816,0.006269592476489028,0.9009912815000597,0.003464134265065997,,,,,,,,,
AUS,0.907161803713528,0.6031250000000001,0.3832199546485261,0.01182382500738989,0.014,0.012841433132316424,0.00975975975975976,0.8403805496828753,0.31250000000000044,0.1771255060728745,0.9453488372093024,0.7877358490566038,0.801762114537445,0.8140703517587939,0.35833333333333334,0.5340909090909091,0.6076923076923076,0.8679245283018868,0.5737704918032787,,0.8333333333333334,0.7971014492753623,0.7999999999999999,0.8888888888888888,0.8785140562248996,0.9010204081632652,,0.15294117647058825,,0.24875621890547261,0.2520193861066236,0.1698685540950455,0.938,,0.0835030549898167,0.09163701067615658,,0.7428909952606635,0.30209068772243275,0.26835723256160465,0.35263157894736846,0.9063260340632603,0.17624999999999996,0.8998835855646102,0.9139167862266859,0.0017259233690024164,0.993,0.6931216931216931,0.35540069686411146,0.038852361028093245,,0.1219512195121951,0.0,0.056338028169014086,0.13186813186813187,0.8964326812428077,0.8973451327433629,0.8903345724907065,0.8799212598425198,0.0425531914893617,0.024647887323943657,0.0744047619047619,0.014993880048959612,0.42397914856646396,0.23365065103057248,0.025895334976135394,0.11886792452830189,0.24502193440568207,0.8408577878103839,0.044108417899136776,0.3769580596260738,0.7717528373266079,0.1640378548895899,0.06567164179104477,1.0,,0.06106623586429725,0.12168486739469578,,0.9003941239699033,0.0007167174341515856,0.053087757313109434,0.8131067961165049,0.4875621890547263,0.5448392554991541,0.5625,0.616871704745167,0.20048309178743964,0.23136645962732916,0.13093980992608237
AUT,0.8196286472148543,0.6875,0.4920634920634921,0.005320721253325451,0.008,0.005675771550195104,0.003753753753753754,0.5940803382663848,0.31250000000000044,0.11639676113360323,0.730232558139535,0.6037735849056605,0.6123348017621145,0.6331658291457287,0.38333333333333336,0.44886363636363635,0.6153846153846154,0.6415094339622641,0.36885245901639346,,0.6231884057971014,0.572463768115942,0.6714285714285715,0.6444444444444444,0.5371485943775101,0.7561224489795918,,0.08235294117647059,,0.10447761194029849,0.12116316639741519,0.4661274014155713,0.78,,0.26069246435845217,0.08941281138790036,,,0.33988444303560367,0.31275942074230695,0.3473684210526316,0.8734793187347931,0.18375000000000005,0.8172293364377182,0.8393113342898135,0.0010355540214014498,,0.6790123456790124,0.42857142857142855,0.059175134488942016,,0.13937282229965156,,0.04225352112676056,0.42857142857142855,0.8711162255466054,0.8707964601769912,0.8661710037174724,0.8405511811023623,0.05564648117839607,0.024061032863849762,0.12797619047619047,0.01438188494492044,,0.25983129749115047,0.012655543985789604,0.11933962264150944,0.2794735742636307,0.863431151241535,0.20333684621851725,0.3860535624052552,,0.16908517350157728,0.1701492537313433,1.0,,0.11033925686591275,0.11518460738429535,,,0.00250851101953055,0.0790899241603467,0.6723300970873787,0.4577114427860696,0.46700507614213205,0.5047169811320754,0.5518453427065027,0.10144927536231885,0.08695652173913043,0.09820485744456178
