Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,,0.15348837209302327,0.14622641509433962,0.12318840579710146,0.47525891829689304,0.4761061946902655,,
AGO,,,0.09905660377358491,,0.3118527042577675,0.3115044247787611,0.018667223730937956,0.41647855530474037
ALB,0.6007957559681698,0.5802325581395348,0.4056603773584906,0.5942028985507246,0.8078250863060991,0.8070796460176992,0.03772717777313558,0.5282167042889392
AND,,,0.4103773584905661,,0.8964326812428077,0.8955752212389382,0.3558637977856695,0.9040632054176073
ARE,0.7771883289124669,0.586046511627907,0.4528301886792453,0.5434782608695653,0.8170310701956273,0.8159292035398231,0.8328974305410487,1.0
ARG,0.7347480106100797,0.6976744186046512,0.5613207547169812,0.6159420289855073,0.8112773302646721,0.8106194690265488,0.12807186129099646,0.7313769751693002
ARM,0.5795755968169762,0.6767441860465115,0.42452830188679247,0.753623188405797,0.7583429228998848,0.7575221238938055,0.020973469814079798,0.43453724604966143
ATG,,,,,0.805523590333717,0.8053097345132744,0.14337163150198454,0.7505643340857788
AUS,0.9190981432360743,0.9465116279069768,0.8490566037735849,0.8333333333333334,0.9102416570771,0.9097345132743364,0.2681178190933779,0.8566591422121896
AUT,0.843501326259947,0.7616279069767442,0.6415094339622641,0.6304347826086957,0.8860759493670887,0.8867256637168143,0.3008564863171088,0.8758465011286682
AZE,0.5663129973474802,0.6325581395348838,0.3679245283018868,0.7391304347826086,0.6835443037974683,0.6831858407079647,0.030641320242322957,0.4954853273137697
BDI,0.13395225464190982,0.11860465116279069,0.11320754716981132,0.10144927536231885,0.4096662830840046,0.41061946902654867,0.004804679339878839,0.2234762979683973
BEL,0.8846153846153847,0.8674418604651164,0.7452830188679245,0.6956521739130435,0.8826237054085155,0.8831858407079647,0.29633590975558805,0.873589164785553
BEN,0.24668435013262602,0.2011627906976744,0.1981132075471698,0.15217391304347827,0.4879171461449943,0.4867256637168142,0.01139753499059954,0.3419864559819414
BFA,,,0.05660377358490565,,0.39470655926352133,0.39469026548672564,0.0069438061416335906,0.27088036117381487
BGD,0.33421750663129973,0.28255813953488373,0.2358490566037736,0.2536231884057971,0.6455696202531644,0.6442477876106195,0.01156465427198663,0.3442437923250564
BGR,0.6763925729442972,0.686046511627907,0.5047169811320755,0.6594202898550725,0.7698504027617951,0.7699115044247787,0.07105911844579069,0.6331828442437923
BHR,0.7745358090185676,0.6406976744186047,0.5283018867924529,0.5507246376811595,0.8216340621403913,0.8212389380530974,0.3535157718821809,0.9029345372460497
BHS,,,0.4622641509433963,,0.7836593785960874,0.7823008849557522,0.18883643200334238,0.7968397291196387
BIH,,,,,0.8135788262370541,0.8141592920353982,0.05677877585126384,0.5959367945823928
BLR,0.6259946949602122,0.6604651162790699,0.5047169811320755,0.6159420289855073,0.7054085155350978,0.7044247787610621,0.05564236473783163,0.5925507900677202
BLZ,0.6193633952254641,0.6558139534883721,0.4481132075471698,0.681159420289855,0.7249712313003452,0.7256637168141593,0.046317108836432,0.5620767494356659
BOL,0.519893899204244,0.5965116279069768,0.49528301886792453,0.5072463768115942,0.5661680092059839,0.5663716814159293,0.03491957384583246,0.515801354401806
BRA,0.6246684350132627,0.555813953488372,0.5566037735849058,0.355072463768116,0.7353279631760643,0.7345132743362831,0.0909463129308544,0.6738148984198645
BRB,0.7122015915119364,0.6732558139534884,0.5330188679245284,0.6014492753623188,0.8043728423475258,0.8035398230088496,0.1091456026739085,0.7042889390519187
BRN,0.8129973474801062,0.6453488372093024,0.5188679245283019,0.572463768115942,0.8354430379746836,0.8353982300884956,0.6771088364320034,1.0
BTN,,,0.1981132075471698,,0.5569620253164557,0.5575221238938054,0.02054731564654272,0.43115124153498874
BWA,0.4880636604774537,0.5499999999999999,0.43396226415094347,0.5072463768115942,0.4108170310701956,0.41061946902654867,0.08064340923334029,0.654627539503386
CAF,0.13925729442970824,0.1720930232558139,0.13679245283018868,0.17391304347826092,0.30264672036823936,0.3026548672566372,0.005397952788803008,0.2381489841986456
CAN,0.8779840848806366,0.844186046511628,0.6556603773584906,0.7608695652173914,0.9044879171461451,0.9044247787610621,0.27680802172550656,0.8623024830699775
CHE,0.8938992042440319,0.8081395348837209,0.6084905660377359,0.7608695652173914,0.9159953970080552,0.9150442477876106,0.4219594735742636,0.9334085778781038
CHL,0.726790450928382,0.658139534883721,0.5094339622641509,0.6014492753623188,0.8619102416570771,0.8619469026548673,0.11318153331940672,0.7110609480812642
CHN,0.5000000000000001,0.44651162790697674,0.339622641509434,0.42753623188405804,0.7698504027617951,0.7699115044247787,0.024767077501566745,0.46049661399548536
CIV,0.25198938992042447,0.22325581395348837,0.1981132075471698,0.19565217391304351,0.3509781357882624,0.35044247787610616,0.022686442448297473,0.4469525959367946
CMR,0.3037135278514589,0.32325581395348835,0.25471698113207547,0.3115942028985507,0.3878020713463751,0.3876106194690266,0.018516816377689576,0.4153498871331829
COD,0.17904509283819625,0.24883720930232556,0.22641509433962267,0.20289855072463772,0.3831990794016111,0.38230088495575226,0.0035847085857530813,0.1884875846501129
COG,0.4111405835543767,0.436046511627907,0.3726415094339623,0.36956521739130443,0.42692750287687,0.42654867256637174,0.040116983496970966,0.5383747178329571
COL,0.596816976127321,0.5174418604651163,0.43396226415094347,0.4347826086956522,0.7583429228998848,0.7575221238938055,0.06870273657823271,0.6275395033860046
COM,,,0.2830188679245283,,0.5615650172612198,0.5610619469026549,0.00972634217672864,0.31828442437923254
CPV,,,,,0.7226697353279632,0.72212389380531,0.027315646542719868,0.4762979683972912
CRI,0.6684350132625995,0.5755813953488372,0.43867924528301894,0.5434782608695653,0.8768699654775605,0.8761061946902655,0.07642364737831628,0.6455981941309255
CUB,0.6273209549071619,0.658139534883721,0.4622641509433963,0.6666666666666666,0.8607594936708861,0.8601769911504427,0.028594109045331106,0.48419864559819403
CYP,0.797082228116711,0.686046511627907,0.49528301886792453,0.681159420289855,0.8872266973532796,0.8867256637168143,0.2428660956757886,0.8397291196388261
CZE,0.7639257294429709,0.716279069767442,0.5094339622641509,0.7101449275362318,0.8273878020713463,0.8265486725663717,0.1626237727177773,0.7720090293453724
DEU,0.863395225464191,0.8197674418604651,0.6603773584905661,0.717391304347826,0.8826237054085155,0.8814159292035401,0.28945059536243994,0.8690744920993229
DJI,0.21220159151193635,0.11744186046511627,0.037735849056603765,0.19565217391304351,0.5201380897583429,0.520353982300885,0.014146647169417171,0.37358916478555304
DMA,,,0.4669811320754717,,0.8630609896432682,0.8619469026548673,0.06092333402966367,0.6072234762979685
DNK,0.8620689655172415,0.8174418604651164,0.6415094339622641,0.7318840579710145,0.8607594936708861,0.8601769911504427,0.32827240442866096,0.8905191873589166
DOM,0.592838196286472,0.5360465116279071,0.4716981132075472,0.42753623188405804,0.7537399309551208,0.7539823008849559,0.05768121997075413,0.5981941309255079
DZA,0.5676392572944298,0.45581395348837206,0.39622641509433965,0.36956521739130443,0.7399309551208285,0.7398230088495577,0.07708376853979527,0.6467268623024831
ECU,0.6259946949602122,0.5709302325581396,0.4811320754716982,0.47826086956521746,0.7917146144994247,0.7911504424778761,0.062243576352621684,0.6106094808126411
EGY,0.5212201591511938,0.4151162790697674,0.3915094339622642,0.30434782608695654,0.7157652474108172,0.7168141592920354,0.05632755379151869,0.5948081264108351
ERI,,,0.08018867924528301,,0.4695051783659379,0.46902654867256643,0.013528305828284938,0.36681715575620766
ESP,0.8156498673740055,0.7244186046511629,0.6367924528301887,0.5652173913043479,0.907940161104718,0.9079646017699117,0.22640484645916023,0.827313769751693
EST,0.7480106100795757,0.7988372093023257,0.5707547169811321,0.7898550724637681,0.7433831990794016,0.743362831858407,0.12355964069354501,0.7257336343115124
ETH,,,0.07075471698113207,,0.4108170310701956,0.41061946902654867,0.0031251305619385836,0.17268623024830704
FIN,0.850132625994695,0.8069767441860466,0.7075471698113208,0.6304347826086957,0.8791714614499424,0.8796460176991151,0.25805723835387506,0.8498871331828443
FJI,0.6326259946949602,0.702325581395349,0.5141509433962265,0.681159420289855,0.7008055235903337,0.7008849557522125,0.04905786505118028,0.572234762979684
FRA,0.8488063660477455,0.7767441860465119,0.6415094339622641,0.6594202898550725,0.8987341772151899,0.8991150442477878,0.27671610612074365,0.8611738148984198
FSM,,,,,0.6996547756041427,0.6991150442477876,0.022686442448297473,0.4469525959367946
GAB,0.5848806366047746,0.5232558139534884,0.47641509433962265,0.3985507246376812,0.569620253164557,0.5699115044247788,0.17247545435554626,0.7821670428893905
GBR,0.870026525198939,0.8546511627906976,0.6320754716981133,0.8115942028985508,0.8803222094361335,0.8796460176991151,0.2589095466889492,0.8510158013544018
GEO,,,0.43396226415094347,,0.7733026467203683,0.7734513274336283,0.02516816377689576,0.46388261851015805
GHA,0.3687002652519894,0.38372093023255816,0.2641509433962264,0.40579710144927544,0.5212888377445339,0.520353982300885,0.016243994150825152,0.3950338600451467
GIN,0.15251989389920426,0.10232558139534882,0.10849056603773587,0.07971014492753623,0.4223245109321059,0.42123893805309737,0.008514727386672237,0.29909706546275394
GMB,0.22811671087533159,0.18023255813953493,0.19339622641509432,0.11594202898550725,0.4867663981588033,0.4867256637168142,0.009951953206601211,0.3216704288939052
GNB,,,0.18867924528301885,,0.42922899884925203,0.4300884955752212,0.00796323375809484,0.29006772009029347
GNQ,,,,,0.4315304948216342,0.43185840707964607,0.0568957593482348,0.5959367945823928
