Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,0.24403183023872674,0.22093023255813954,0.22169811320754715,0.15217391304347827,0.524741081703107,0.5256637168141592,0.007395028201378734,0.27990970654627545
AGO,0.3050397877984085,0.28255813953488373,0.20283018867924532,0.29710144927536236,0.4050632911392405,0.40530973451327434,0.0243158554418216,0.4582392776523702
ALB,0.6498673740053051,0.6093023255813954,0.419811320754717,0.6304347826086957,0.8354430379746836,0.8353982300884956,0.056787131815333194,0.5959367945823928
AND,0.8236074270557029,0.65,0.4150943396226416,0.7101449275362318,0.9240506329113924,0.9238938053097345,0.41040317526634634,0.9288939051918736
ARE,0.8143236074270557,0.6453488372093024,0.48584905660377364,0.608695652173913,0.8388952819332566,0.8389380530973453,0.81553373720493,1.0
ARG,0.7639257294429709,0.7906976744186046,0.669811320754717,0.6521739130434783,0.8285385500575375,0.8283185840707966,0.10317108836432003,0.6952595936794582
ARM,0.6273209549071619,0.6755813953488373,0.4150943396226416,0.7608695652173914,0.7917146144994247,0.7911504424778761,0.034602047211196994,0.5146726862302483
ATG,,,,0.6304347826086957,0.8239355581127733,0.824778761061947,0.14706496762063923,0.7550790067720089
AUS,0.9350132625994696,0.944186046511628,0.8773584905660377,0.8333333333333334,0.9355581127733027,0.936283185840708,0.3016503029036975,0.8758465011286682
AUT,0.8527851458885943,0.7523255813953489,0.5943396226415094,0.6739130434782609,0.9113924050632912,0.911504424778761,0.33008564863171086,0.8916478555304741
AZE,0.6193633952254641,0.6732558139534884,0.419811320754717,0.7463768115942029,0.7111622554660529,0.7115044247787611,0.045498224357635265,0.5598194130925508
BDI,0.15517241379310348,0.15465116279069768,0.14622641509433962,0.13043478260869568,0.43498273878020716,0.43539823008849565,0.00419469396281596,0.20654627539503384
BEL,0.9058355437665783,0.8895348837209303,0.7783018867924528,0.7318840579710145,0.9010356731875719,0.9008849557522125,0.32171297263421766,0.8871331828442438
BEN,0.3010610079575597,0.27906976744186046,0.2924528301886793,0.17391304347826092,0.5109321058688148,0.5097345132743363,0.012575725924378525,0.35665914221218964
BFA,0.13793103448275862,0.0813953488372093,0.08490566037735849,0.07246376811594203,0.4315304948216342,0.43185840707964607,0.008080217255065802,0.29232505643340856
BGD,0.38594164456233426,0.33604651162790694,0.2783018867924529,0.29710144927536236,0.6973532796317606,0.6973451327433628,0.013670357217463965,0.3690744920993228
BGR,0.7148541114058355,0.7255813953488373,0.5283018867924529,0.7101449275362318,0.7905638665132336,0.7893805309734514,0.08930854397326092,0.6715575620767495
BHR,0.7877984084880636,0.6569767441860465,0.5235849056603774,0.5869565217391305,0.8388952819332566,0.8389380530973453,0.34789220806350535,0.9006772009029346
BHS,0.7732095490716181,0.7267441860465116,0.4811320754716982,0.7681159420289856,0.8078250863060991,0.808849557522124,0.19626488406099854,0.8036117381489841
BIH,0.6485411140583555,0.5825581395348839,0.4811320754716982,0.5000000000000001,0.8388952819332566,0.8389380530973453,0.06476707750156674,0.6173814898419864
BLR,0.6710875331564987,0.7151162790697675,0.5660377358490566,0.6376811594202898,0.7123130034522439,0.7115044247787611,0.0748193022770002,0.6422121896162527
BLZ,0.653846153846154,0.7069767441860466,0.4905660377358491,0.717391304347826,0.7261219792865362,0.7256637168141593,0.05682055567161061,0.5959367945823928
BOL,0.5596816976127321,0.6546511627906978,0.589622641509434,0.4927536231884058,0.615650172612198,0.6159292035398231,0.03435972425318571,0.5135440180586907
BRA,0.6578249336870027,0.5976744186046512,0.5613207547169812,0.42753623188405804,0.7733026467203683,0.7734513274336283,0.09229997911008983,0.6772009029345374
BRB,0.7427055702917773,0.7244186046511629,0.5801886792452831,0.6376811594202898,0.8181818181818181,0.8176991150442479,0.11694171715061626,0.716704288939052
BRN,0.8342175066312998,0.6744186046511628,0.5471698113207547,0.5869565217391305,0.8550057537399309,0.8548672566371683,0.7120367662419052,1.0
BTN,,,0.31603773584905664,,0.6329113924050633,0.631858407079646,0.032513056193858365,0.5045146726862303
BWA,0.4986737400530504,0.5988372093023256,0.4575471698113208,0.5579710144927537,0.3924050632911392,0.39292035398230085,0.0829580112805515,0.6591422121896162
