Country,Human Development Index (HDI),[Demography] Median age (years),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)","[Education] Literacy rate, adult (% ages 15 and older)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school dropout rate (% of primary school cohort),[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)",[Education] Survival rate to the last grade of lower secondary general education (%),[Environmental Sustainability] Carbon dioxide emissions (kg per 2011 PPP $ of GDP),[Environmental Sustainability] Carbon dioxide emissions per capita (tonnes),[Environmental Sustainability] Forest area (% of total land area),[Environmental Sustainability] Fossil fuel energy consumption (% of total energy consumption),[Environmental Sustainability] Fresh water withdrawals (% of total renewable water resources),[Environmental Sustainability] Renewable energy consumption (% of total final energy consumption),"[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male","[Gender] Maternal mortality ratio (deaths per 100,000 live births)",[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Youth unemployment rate (female to male ratio),[Health] Current health expenditure (% of GDP),"[Health] HIV prevalence, adult (% ages 15-49), total","[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)","[Health] Malaria incidence (per 1,000 people at risk)","[Health] Mortality rate, female adult (per 1,000 people)","[Health] Mortality rate, infant (per 1,000 live births)","[Health] Mortality rate, male adult (per 1,000 people)","[Health] Mortality rate, under-five (per 1,000 live births)","[Health] Tuberculosis incidence (per 100,000 people)","[Human Security] Homicide rate (per 100,000 people)","[Human Security] Suicide rate, female (per 100,000 people)","[Human Security] Suicide rate, male (per 100,000 people)",[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Mobility and communication] International inbound tourists (thousands),[Mobility and communication] International student mobility (% of total tertiary enrolment),"[Mobility and communication] Internet users, total (% of population)",[Mobility and communication] Mobile phone subscriptions (per 100 people),"[Mobility and communication] Net migration rate (per 1,000 people)",[Socio-economic sustainability] Adjusted net savings (% of GNI),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Population using improved drinking-water sources (%),[Socio-economic sustainability] Population using improved sanitation facilities (%),[Socio-economic sustainability] Ratio of education and health expenditure to military expenditure,[Socio-economic sustainability] Research and development expenditure (% of GDP),[Socio-economic sustainability] Rural population with access to electricity (%),"[Socio-economic sustainability] Total debt service (% of exports of goods, services and primary income)",[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Net official development assistance received (% of GNI),[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)"
AFG,,0.04374999999999996,0.0839002267573696,0.00975465563109666,0.0033333333333333335,0.014260376019865201,0.030030030030030033,0.1765327695560254,0.31250000000000044,0.8491902834008097,0.17906976744186043,0.17924528301886794,0.0,0.2462311557788945,,,0.0,,,,0.13768115942028988,0.050724637681159424,0.2285714285714286,0.10202020202020201,0.04116465863453815,0.15306122448979592,,,,,,0.0,0.021233569261880688,,0.016604177825388325,0.5519348268839104,0.7335409252669038,,0.015402843601895732,,,,,,,,0.3786675871591301,,0.07936507936507936,,0.06455469216975493,,0.13588850174216027,,0.0,0.7183098591549296,0.7912087912087912,0.49367088607594944,0.4938053097345133,0.43494423791821574,0.46653543307086615,0.07018069282220225,0.4157119476268412,0.5234741784037559,0.40922619047619047,0.390452876376989,0.1484375,,0.09829059829059829,0.13625,,,,,,,,,,0.0,0.3360282971197575,,,0.12484993997599042,0.21465428276573784,,,,,,,,,,0.85807150595883,0.11893203883495147,0.28192371475953565,0.34010152284263967,0.10023584905660378,0.8365553602811951,0.26570048309178745,0.36180124223602483,0.8278775079197466
AGO,0.24933687002652524,0.05937499999999996,0.08843537414965986,0.008079613755049758,0.002666666666666667,0.011635331677899964,0.024024024024024027,0.47251585623678655,0.06250000000000008,0.8066801619433197,0.24069767441860468,0.14150943396226415,0.17180616740088106,0.1507537688442211,0.15,,,0.0440251572327044,,,0.29710144927536236,,,,,,,,,,0.09452736318407959,0.009693053311793215,0.4843276036400404,0.252,0.00021424745581146226,0.7596741344195519,0.8994661921708185,,,0.0277365531749348,0.018539935716870418,,,,,,0.3179150845702451,,0.652557319223986,0.2682926829268293,0.053197848176927666,,0.14634146341463417,0.06666666666666667,0.030303030303030304,0.7746478873239436,0.7032967032967034,0.3452243958573073,0.3451327433628319,0.3011152416356878,0.2775590551181102,0.11979634621144054,0.49263502454991814,0.7118544600938967,0.5193452380952381,0.6269889840881274,0.23203125,,0.5128205128205129,0.45375,0.21698523023457866,0.020340348403987515,0.002223907952826766,0.13254716981132075,0.018633799874660538,0.41647855530474037,0.000592059300659554,,0.0010183299389002038,0.0008305647840531562,0.348155634158666,0.2528373266078185,0.19242902208201892,0.25330132052821125,0.17956656346749222,0.005970149253731343,,0.141,0.218848167539267,0.24636510500807754,0.13806552262090482,0.03526645768025078,0.8959751582467455,,0.40628385698808234,0.5910194174757282,0.5024875621890548,0.7817258883248732,0.8101415094339623,0.7363796133567663,0.5676328502415459,0.843167701863354,0.6441393875395988
ALB,0.6233421750663131,0.4000000000000001,0.23582766439909297,0.0019706375012316485,0.0013333333333333335,0.002199361475700603,0.0022522522522522522,0.3837209302325582,0.4375000000000006,0.3380566801619433,0.5895348837209302,0.4009433962264151,0.4405286343612335,0.40703517587939697,0.20833333333333334,0.25,0.6384615384615384,0.41509433962264153,0.13114754098360656,,0.6159420289855073,0.5652173913043479,0.6071428571428571,0.7545454545454545,0.7088353413654618,0.7836734693877551,0.13715046604527295,,0.21176470588235294,0.9157894736842105,0.07960199004975124,0.01615508885298869,0.28412537917087965,0.5870000000000001,0.003267273701124799,0.4215885947046843,0.08451957295373666,0.9360544217687075,0.6338862559241706,0.056625794274022735,0.0516961238550011,,0.8686131386861314,0.42625,0.6437718277066357,0.6169296987087517,0.013807386952019331,0.991,0.3827160493827161,0.08885017421602788,0.08009563658099224,,0.07317073170731705,0.23529411764705882,0.0,0.014084507042253521,0.04395604395604396,0.8204833141542002,0.8212389380530974,0.8122676579925652,0.797244094488189,,0.05073649754500818,0.12617370892018778,0.09672619047619048,0.07313341493268054,0.0171875,0.03802281368821293,0.13247863247863248,0.12250000000000001,0.3555603822762815,0.041997474884394634,0.0008245421435268729,0.14952830188679245,0.04675997493210779,0.5643340857787811,0.0037418147801683817,0.9010960999235279,0.0010183299389002038,0.00415282392026578,0.2986356745831228,0.8650693568726355,0.19999999999999998,0.8511404561824729,0.8792569659442724,0.11492537313432835,,1.0,0.04712041884816754,0.09030694668820678,0.12324492979719187,0.06974921630094044,0.9036187746327481,0.09830974138445918,0.6663055254604551,0.20995145631067963,0.3250414593698176,0.5279187817258885,0.5389150943396227,0.609841827768014,0.5434782608695652,0.5481366459627329,0.6969376979936642
AND,0.7427055702917773,,,,,7.094714437743881e-05,,0.9196617336152221,,,0.5151162790697674,0.4103773584905661,,,,,,,,,0.46376811594202905,,,,0.2520080321285141,0.35612244897959183,,,,,,0.12924071082390953,0.34378159757330634,,,0.15173116089613034,,,,,,,,,,,,,,0.12195121951219512,,,,0.3333333333333333,,0.0,0.02197802197802198,0.907940161104718,0.9079646017699117,,,,,0.01408450704225352,,0.007649938800489596,0.01640625,,,,,,,,0.3676791309797368,0.909706546275395,0.034907816366887306,,0.10692464358452138,0.1495016611295681,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
ARE,0.7944297082228117,0.4312500000000001,0.013605442176870748,0.0022662331264163955,0.0,0.002270308620078042,0.0022522522522522522,0.7906976744186047,0.25000000000000033,0.20951417004048586,0.6139534883720931,0.4669811320754717,,,,0.3409090909090909,,,,,0.5797101449275363,0.6231884057971014,0.5499999999999999,0.6151515151515151,0.642570281124498,0.6030612244897959,0.07989347536617843,,0.12941176470588237,0.9578947368421052,0.16915422885572134,0.5767366720516963,0.03741152679474216,0.9990000000000001,0.8334226031065881,0.0010183299389002038,0.12144128113879005,,,0.4303992622797285,0.9978785148184676,,,0.7124999999999999,,,0.0017259233690024164,,0.1428571428571429,0.0,0.1763299462044232,,0.20557491289198604,0.10588235294117648,,0.04225352112676056,0.054945054945054944,0.8250863060989644,0.824778761061947,0.7862453531598513,0.8405511811023623,,0.0851063829787234,0.046948356807511735,0.07886904761904762,0.02784577723378213,0.0032812500000000003,,0.08974358974358976,0.07125000000000001,0.31190269331016507,0.7930721981673547,0.015256385489942941,,0.8742761646124921,1.0,0.04625167256752436,,0.24032586558044808,0.18812292358803984,0.5315816068721576,,,0.9963985594237695,1.0,,,1.0,,,0.11180447217888714,,,,0.06500541711809317,0.6553398058252428,0.7512437810945274,0.7512690355329951,0.32665094339622647,0.9244288224956064,0.05072463768115942,0.08850931677018634,0.01689545934530095
ARG,0.7586206896551724,0.425,0.3424036281179138,0.02266233126416396,0.024666666666666667,0.0263213905640298,0.026276276276276277,0.8847780126849893,0.18750000000000025,0.30566801619433204,0.7616279069767442,0.6367924528301887,0.6916299559471366,0.6180904522613067,0.31666666666666665,0.3409090909090909,0.7307692307692307,0.5786163522012578,0.4344262295081967,,0.6376811594202898,0.6231884057971014,0.5714285714285714,0.4535353535353535,0.4588353413654619,0.44285714285714284,0.12117177097203727,,0.17647058823529413,0.8736842105263158,0.12437810945273631,0.061389337641357025,0.11729019211324569,0.884,,0.1130346232179226,0.3091637010676157,,,0.13062835900465397,0.14103974059699587,,0.9306569343065693,0.465,0.7776484284051223,0.7345767575322812,0.019675526406627546,0.991,0.6278659611992945,0.3693379790940767,0.0675433353257621,,0.18815331010452957,0.16470588235294117,0.006734006734006734,0.04225352112676056,0.08791208791208792,0.8181818181818181,0.8176991150442479,0.8215613382899629,0.7755905511811022,0.002346011779974044,0.09656301145662848,0.09213615023474178,0.18154761904761904,0.052937576499388,0.02890625,,0.2136752136752137,0.28500000000000003,0.32406602953953084,0.11349852443397906,0.02601783838031653,0.07641509433962264,0.11969918529350324,0.7200902934537247,0.034434168926359664,0.9180474126943665,0.07128309572301425,0.07267441860465115,0.3547246083880748,0.7540983606557378,0.10220820189274447,0.9879951980792316,0.9463364293085655,0.11940298507462686,0.0930232558139535,0.951,0.6732984293193717,0.03651050080775445,0.12272490899635985,0.003134796238244514,0.9045742266809985,0.0001791793585378964,0.007583965330444203,0.866504854368932,0.3897180762852404,0.5109983079526228,0.5058962264150944,0.6414762741652023,0.35748792270531404,0.5916149068322981,0.2407602956705385
ARM,0.5941644562334218,0.5093750000000001,0.3333333333333333,0.0019706375012316485,0.002,0.002199361475700603,0.0015015015015015017,0.6268498942917549,0.8749999999999998,0.2560728744939272,0.6813953488372094,0.42452830188679247,0.4801762114537445,0.4020100502512563,0.16666666666666666,0.14772727272727273,0.5923076923076923,0.5471698113207547,0.29508196721311475,,0.7608695652173914,0.7681159420289855,0.7071428571428572,0.9101010101010101,0.8995983935742972,0.9173469387755102,,,,,0.18905472636815918,0.017770597738287562,0.11830131445904953,0.7,,0.07331975560081466,0.2206405693950178,0.8965986394557824,0.669431279620853,0.023961500223333286,0.02940279127849637,,0.8746958637469586,0.53625,0.6181606519208382,0.5767575322812051,0.01277183293061788,0.968,0.6684303350970018,0.05226480836236934,0.056784219964136275,0.3813953488372093,0.20209059233449475,0.2235294117647059,0.0,0.028169014084507043,0.07692307692307693,0.7756041426927502,0.7752212389380533,0.7657992565055763,0.7362204724409448,,0.10474631751227496,0.1467136150234742,0.20982142857142858,0.08567931456548349,0.0421875,0.026615969581749048,0.07264957264957266,0.08375,0.27410947002606434,0.0207431275803041,0.0004240502452423918,0.08679245283018867,0.023338207645707123,0.45146726862302483,0.0005210121845804075,,0.013238289205702648,0.0024916943521594683,0.2849924204143507,0.6406052963430013,0.11735015772870663,0.95078031212485,0.9009287925696595,0.032835820895522394,0.04651162790697675,0.986,0.09528795811518324,0.11938610662358644,0.12740509620384816,0.08934169278996865,0.9020661650543413,0.056919309562205096,0.5113759479956663,0.3798543689320389,0.35489220563847423,0.42131979695431476,0.49528301886792453,0.48681898066783824,0.2584541062801933,0.3509316770186335,0.6029567053854277
ATG,,0.43750000000000006,0.21315192743764172,9.853187506158244e-05,0.0,7.094714437743881e-05,0.0,0.28224101479915437,0.12500000000000017,0.31680161943319846,,,,,,0.30113636363636365,0.7153846153846154,0.4025157232704403,,,0.48550724637681164,,,,,,,0.3764705882352941,0.16470588235294117,,0.10447761194029849,0.06623586429725363,0.22952477249747216,,,0.0,0.30427046263345203,0.9986394557823131,,,,,,,,,,0.9990000000000001,,0.14285714285714288,,,,0.12941176470588234,,0.014084507042253521,0.04395604395604396,0.8135788262370541,0.8123893805309735,0.7918215613382902,0.7933070866141733,,0.16039279869067102,0.06748826291079812,0.1800595238095238,0.03916768665850674,0.004296875,0.055133079847908745,0.004273504273504274,0.057499999999999996,0.4150738488271069,0.14454350402391888,7.53867102653141e-05,,0.15562147482765823,0.7641083521444695,0.0024392843187173627,,0.06619144602851323,0.10921926910299003,0.41384537645275393,,,0.9795918367346939,0.8183694530443757,,,0.8540000000000001,,0.18788368336025849,0.1266250650026001,0.013322884012539185,0.9008718499940285,0.012482828644806784,,,,,,,,,
AUS,0.927055702917772,0.659375,0.39909297052154197,0.012513548132820967,0.016,0.013550904576090813,0.00975975975975976,0.8329809725158562,0.25000000000000033,0.16497975708502022,0.9465116279069768,0.8679245283018867,0.8986784140969163,0.8793969849246231,0.34166666666666673,,0.6,,,,0.8405797101449276,0.8043478260869564,0.8214285714285714,0.8868686868686868,0.8775100401606425,0.8959183673469387,,,,,0.2388059701492537,0.2778675282714055,0.1698685540950455,0.94,,0.0855397148676171,0.08540925266903915,,,0.3632119649006527,0.3089279759328504,0.3333333333333333,0.9038929440389294,0.15125,0.919674039580908,0.93974175035868,0.0020711080428028996,0.993,0.708994708994709,0.4337979094076655,0.04004781829049611,,0.10801393728222994,0.26666666666666666,0.0,0.04225352112676056,0.08791208791208792,0.9205983889528194,0.9203539823008849,0.9107806691449815,0.909448818897638,,0.03600654664484452,0.020539906103286383,0.05803571428571429,0.012545899632802938,0.004921875,0.016159695817490494,0.22222222222222224,0.25,0.45199826238053875,0.2721160623688063,0.031926271797360524,0.12264150943396226,0.28680175475245456,0.8679458239277652,0.05837704704503203,,0.4765784114052953,0.18646179401993354,0.37746336533602826,0.7679697351828499,0.1659305993690852,0.9963985594237695,1.0,0.0925373134328358,0.372093023255814,1.0,,0.06623586429725363,0.12246489859594384,,0.9031410486086229,0.0007764438869975512,0.053087757313109434,0.8288834951456311,0.505804311774461,0.5397631133671743,0.5731132075471699,0.5869947275922671,0.1473429951690821,0.18322981366459623,0.13093980992608237
AUT,0.8474801061007957,0.7468750000000002,0.4943310657596372,0.005419253128387033,0.008,0.005746718694572543,0.0030030030030030034,0.5792811839323468,0.31250000000000044,0.10020242914979757,0.7558139534883721,0.6320754716981133,0.6563876651982379,0.6482412060301508,0.39999999999999997,0.45454545454545453,0.6307692307692307,0.5911949685534591,,,0.6304347826086957,0.5797101449275363,0.6857142857142857,0.6828282828282828,0.7690763052208835,0.8785714285714286,,,,,0.09452736318407959,0.1260096930533118,0.47017189079878663,0.765,,0.26883910386965376,0.0645017793594306,,,0.3461233664250825,0.379476227304011,0.424561403508772,0.8698296836982967,0.13874999999999998,0.8381839348079162,0.8723098995695842,0.0006903693476009665,0.983,0.691358024691358,0.4355400696864112,0.04124327555289898,,0.0975609756097561,0.3294117647058823,,0.0,0.26373626373626374,0.8964326812428077,0.8955752212389382,0.8884758364312267,0.874015748031496,,0.04746317512274959,0.0176056338028169,0.09970238095238096,0.010403916768665852,0.01328125,0.0076045627376425855,0.33333333333333337,0.31124999999999997,,0.2989628436209848,0.014662715146603592,0.12075471698113208,0.3199415082515145,0.8860045146726863,0.21291636570318884,,0.34317718940936864,0.31478405315614616,0.3648307225871652,,0.16340694006309148,1.0,1.0,0.21940298507462686,0.4418604651162791,1.0,,0.13796445880452343,0.12428497139885594,,,0.005494833661828824,0.06608884073672806,0.7123786407766991,0.44610281923714756,0.4568527918781726,0.5058962264150944,0.5272407732864677,0.10869565217391304,0.09316770186335403,0.08870116156282999
