Country,Human Development Index (HDI),[Demography] Old age dependency ratio (old age (65 and older) per 100 people (ages 15-64)),"[Demography] Population, ages 15–64 (millions)","[Demography] Population, ages 65 and older (millions)","[Demography] Population, total (millions)","[Demography] Population, under age 5 (millions)","[Demography] Population, urban (%)",[Demography] Sex ratio at birth (male to female births),[Demography] Young age (0-14) dependency ratio (per 100 people ages 15-64),[Education] Education Index,[Education] Expected years of schooling (years),"[Education] Expected years of schooling, female (years)","[Education] Expected years of schooling, male (years)",[Education] Government expenditure on education (% of GDP),"[Education] Gross enrolment ratio, pre-primary (% of preschool-age children)","[Education] Gross enrolment ratio, primary (% of primary school-age population)","[Education] Gross enrolment ratio, secondary (% of secondary school-age population)","[Education] Gross enrolment ratio, tertiary (% of tertiary school-age population)",[Education] Mean years of schooling (years),"[Education] Mean years of schooling, female (years)","[Education] Mean years of schooling, male (years)",[Education] Population with at least some secondary education (% ages 25 and older),"[Education] Population with at least some secondary education, female (% ages 25 and older)","[Education] Population with at least some secondary education, male (% ages 25 and older)",[Education] Primary school teachers trained to teach (%),"[Education] Pupil-teacher ratio, primary school (number of pupils per teacher)","[Gender] Adolescent birth rate (births per 1,000 women ages 15-19)","[Gender] Antenatal care coverage, at least one visit (%)","[Gender] Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)","[Gender] Estimated gross national income per capita, female (2011 PPP$)","[Gender] Estimated gross national income per capita, male (2011 PPP$)",[Gender] Female share of employment in senior and middle management (%),[Gender] Gender Development Index (GDI),[Gender] Gender Inequality Index (GII),"[Gender] Human Development Index (HDI), female","[Gender] Human Development Index (HDI), male",[Gender] Mandatory paid maternity leave (days),[Gender] Proportion of births attended by skilled health personnel (%),"[Gender] Share of employment in nonagriculture, female (% of total employment in nonagriculture)",[Gender] Share of seats in parliament (% held by women),[Gender] Total unemployment rate (female to male ratio),"[Gender] Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",[Gender] Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),[Gender] Youth unemployment rate (female to male ratio),"[Health] Infants lacking immunization, DTP (% of one-year-olds)","[Health] Infants lacking immunization, measles (% of one-year-olds)",[Health] Life expectancy Index,[Health] Life expectancy at birth (years),"[Health] Life expectancy at birth, female (years)","[Health] Life expectancy at birth, male (years)",[Human Security] Refugees by country of origin (thousands),[Income_composition of resources] Domestic credit provided by financial sector (% of GDP),[Income_composition of resources] Gross domestic product (GDP) per capita (2011 PPP $),"[Income_composition of resources] Gross domestic product (GDP), total (2011 PPP $ billions)",[Income_composition of resources] Gross fixed capital formation (% of GDP),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Inequality] Coefficient of Human Inequality,[Inequality] Inequality in education (%),[Inequality] Inequality in income (%),[Inequality] Inequality in life expectancy (%),[Inequality] Inequality-adjusted HDI (IHDI),[Inequality] Inequality-adjusted education index,[Inequality] Inequality-adjusted income index,[Inequality] Inequality-adjusted life expectancy index,[Inequality] Overall loss in HDI due to inequality (%),[Mobility and communication] International student mobility (% of total tertiary enrolment),[Socio-economic sustainability] Gross capital formation (% of GDP),[Socio-economic sustainability] Skilled labour force (% of labour force),[Trade and financial flows] Exports and imports (% of GDP),"[Trade and financial flows] Foreign direct investment, net inflows (% of GDP)",[Trade and financial flows] Private capital flows (% of GDP),"[Trade and financial flows] Remittances, inflows (% of GDP)","[Work, employment and vulnerability] Employment in agriculture (% of total employment)","[Work, employment and vulnerability] Employment in services (% of total employment)","[Work, employment and vulnerability] Employment to population ratio (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older)","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), female","[Work, employment and vulnerability] Labour force participation rate (% ages 15 and older), male","[Work, employment and vulnerability] Unemployment, total (% of labour force)","[Work, employment and vulnerability] Unemployment, youth (% ages 15–24)","[Work, employment and vulnerability] Vulnerable employment (% of total employment)","[Work, employment and vulnerability] Youth not in school or employment (% ages 15-24)"
COG,0.5397877984084881,0.12244897959183672,0.00285742437678589,0.0013333333333333335,0.0037601986520042568,0.006006006006006007,0.6458773784355181,0.12500000000000017,0.6366396761133604,0.5174418604651163,0.43867924528301894,0.4669603524229075,0.44723618090452266,,,,,,0.4347826086956522,0.391304347826087,0.4428571428571429,0.47878787878787876,0.4648594377510041,0.5,,,0.49599644128113884,,,0.06916127544918807,0.044146758526738515,,0.8710462287104623,0.6737499999999998,0.5785797438882422,0.5279770444763271,0.16666666666666666,,0.7601410934744267,0.2421602787456446,0.0520023909145248,,0.2036290322580645,0.1219512195121951,0.3380281690140845,0.31868131868131866,0.6639815880322211,0.663716814159292,0.6208178438661711,0.6456692913385826,0.0021141649048625794,,0.03589382121252024,0.0012108990336366077,0.1240566037735849,0.045799039064132026,0.5609480812641083,0.44917257683215134,0.4224489795918367,0.2629107981220657,0.40248226950354615,0.38769670958512154,0.3711083437110835,0.46236559139784966,0.4112149532710281,0.4408352668213457,,0.16782334384858044,,0.22390953150242326,,,,0.4030335861321777,0.3847087378640777,0.5505804311774462,0.646362098138748,0.724056603773585,0.5817223198594025,0.26086956521739135,0.3447204968944099,0.7898627243928196,
COL,0.726790450928382,0.2312925170068027,0.03330377377081486,0.025333333333333333,0.03483504788932246,0.027777777777777783,0.7928118393234673,0.25000000000000033,0.19433198380566805,0.6918604651162791,0.5801886792452831,0.6299559471365639,0.5879396984924624,,,,,,0.5797101449275363,0.6086956521739131,0.5428571428571428,0.496969696969697,0.5090361445783134,0.4816326530612245,,,0.20996441281138792,,,0.14647781796175957,0.10948708306430442,,0.9476885644768857,0.42999999999999994,0.7694994179278231,0.7073170731707319,0.2,,0.7442680776014109,0.343205574912892,0.07830245068738793,,0.4203629032258065,0.21254355400696862,0.07042253521126761,0.06593406593406594,0.8308400460299196,0.831858407079646,0.8345724907063199,0.7933070866141733,0.012192214150598485,,0.10075676010627174,0.03064469772285018,0.10801886792452829,0.10632964278253604,0.7009029345372461,0.4562647754137115,0.3795918367346938,0.4976525821596245,0.19148936170212766,0.5336194563662375,0.5354919053549192,0.44489247311827956,0.690253671562083,0.46403712296983757,,0.1476340694006309,0.5733197556008148,0.05638126009693053,0.12532501300052,0.9026633225844978,0.010810487965119752,0.17443120260021672,0.7196601941747574,0.583747927031509,0.658206429780034,0.6226415094339622,0.7680140597539542,0.21256038647342998,0.28105590062111796,0.4963041182682154,0.3504
COM,0.4031830238726791,0.09750566893424036,0.0004926593753079121,0.0,0.0005675771550195105,0.0007507507507507509,0.24735729386892177,0.25000000000000033,0.5526315789473685,0.45581395348837206,0.42924528301886794,0.4625550660792952,0.442211055276382,,,,,,0.32608695652173914,0.2608695652173913,0.36428571428571427,,,,,,0.2895907473309609,,,0.013284728325864876,0.010664188052987463,,0.800486618004866,,0.4412107101280559,0.39454806312769014,0.15555555555555556,,0.5467372134038802,0.10452961672473868,0.052600119545726236,,0.1723790322580645,0.09059233449477352,0.04225352112676056,0.0989010989010989,0.6432681242807824,0.6424778761061947,0.6022304832713756,0.6200787401574804,9.537586036974042e-05,0.3147263249348393,0.00903929420695104,5.654003269898557e-05,1.0,0.00991017338625444,0.3216704288939052,0.9598108747044918,0.9551020408163267,0.8075117370892019,0.4698581560283688,0.11015736766809729,0.16562889165628894,0.05107526881720432,0.35781041388518026,0.9675174013921113,,0.13186119873817034,,1.0,,,0.12739652392044434,0.5947995666305526,0.2985436893203884,0.2039800995024876,0.1962774957698816,0.3537735849056604,0.1985940246045695,0.09903381642512077,0.15062111801242234,0.6737064413938754,
CPV,0.6034482758620691,0.13378684807256233,0.00039412750024632974,0.0,0.000354735721887194,0.0007507507507507509,0.6331923890063426,0.12500000000000017,0.31680161943319846,0.5511627906976745,0.49528301886792453,0.5374449339207049,0.47738693467336685,,,,,,0.4202898550724638,0.4202898550724638,0.42142857142857143,0.28686868686868683,,,,,0.3269572953736655,,,0.060372030027520424,0.05266108032553091,,0.8892944038929441,,0.6356228172293364,0.588235294117647,0.09523809523809523,,0.47795414462081137,0.3606271777003484,0.053197848176927666,,,0.1672473867595819,0.028169014084507043,0.03296703296703297,0.8032220943613348,0.8035398230088496,0.7732342007434946,0.7913385826771655,0.0,0.4374456993918332,0.046288622262844394,0.00016019675931379246,,0.048213912680175476,0.5688487584650113,,0.4673469387755102,,0.19326241134751773,,0.3835616438356165,,0.6608811748998666,,,0.23533123028391165,,0.1665589660743134,0.12922516900676026,0.9037382061387794,0.0716120169623126,0.733477789815818,0.2451456310679612,0.4195688225538972,0.48900169204737737,0.5141509433962265,0.5729349736379614,0.2439613526570049,0.2717391304347826,0.3949313621964097,
CRI,0.7891246684350134,0.2902494331065759,0.0033500837520938024,0.0033333333333333335,0.003476410074494502,0.0022522522522522522,0.7737843551797039,0.25000000000000033,0.16700404858299595,0.7418604651162792,0.6273584905660378,0.669603524229075,0.6180904522613067,,,,,,0.6159420289855073,0.6304347826086957,0.5714285714285714,0.5242424242424242,0.536144578313253,0.5091836734693878,,,0.23665480427046268,,,0.14861029062144288,0.13190103519962537,,0.9197080291970804,0.32625,0.8067520372526195,0.7804878048780489,0.19047619047619047,,0.6419753086419754,0.6097560975609756,0.07890017931858936,,0.6058467741935484,0.21602787456445993,0.0,0.03296703296703297,0.9286536248561565,0.9274336283185841,0.9126394052044612,0.9251968503937008,3.179195345658014e-05,0.4289748045178106,0.11833962030316879,0.003590292076385584,0.08113207547169811,0.12051806977229998,0.7212189616252822,0.32387706855791965,0.22653061224489796,0.4381846635367762,0.09042553191489361,0.6480686695278968,0.6463262764632628,0.5000000000000001,0.8571428571428573,0.33410672853828305,,0.11356466876971609,0.3900203665987781,0.10920840064620355,0.1268850754030161,0.9008718499940285,0.005853192378904616,0.13001083423618634,0.7803398058252428,0.42454394693200664,0.4737732656514383,0.46344339622641506,0.6151142355008788,0.20048309178743964,0.3478260869565217,0.146779303062302,0.3216
CUB,0.7665782493368701,0.46258503401360546,0.007882550004926594,0.011333333333333332,0.008158921603405462,0.0045045045045045045,0.7568710359408034,0.31250000000000044,0.08400809716599189,0.8127906976744187,0.5613207547169812,0.6035242290748899,0.5577889447236181,,,,,,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8676767676767677,0.8664658634538153,0.8867346938775511,,,0.19261565836298936,,,0.07054450095817184,0.06942010373282058,,0.8807785888077859,0.3275,0.7741559953434225,0.7761836441893831,,,0.6878306878306879,0.8501742160278746,0.06156604901374776,,,0.1289198606271777,0.0,0.0,0.9263521288837745,0.9256637168141595,0.9033457249070634,0.9311023622047244,0.0008424867665993738,,,,,0.061090453311050764,0.608352144469526,,0.20612244897959184,,0.051418439716312055,,0.7222914072229141,,0.8825100133511349,,,,,,,,,0.20151679306608886,0.7245145631067962,0.3996683250414594,0.38578680203045684,0.4186320754716981,0.4991212653778559,0.057971014492753624,0.08074534161490683,0.10770855332629356,
CYP,0.8885941644562336,0.41496598639455784,0.0007882550004926595,0.0013333333333333335,0.0008513657325292656,0.0007507507507507509,0.6490486257928119,0.3750000000000005,0.09311740890688261,0.8453488372093023,0.589622641509434,0.6343612334801763,0.5829145728643216,,,,,,0.855072463768116,0.8623188405797101,0.8357142857142856,0.7838383838383838,0.7670682730923695,0.803061224489796,,,0.01912811387900356,,,0.381467659899428,0.25743051958648777,,0.9318734793187349,0.0575,0.9022118742724098,0.8880918220946916,0.2,,0.7601410934744267,0.3101045296167247,0.04722056186491333,,0.8991935483870968,0.1672473867595819,0.014084507042253521,0.0989010989010989,0.9390103567318757,0.9398230088495577,0.9200743494423792,0.9409448818897638,0.0,0.7732406602953954,0.24916539507215169,0.0013098440908598326,0.09952830188679246,0.2620012533946104,0.8521444695259595,0.182033096926714,0.2224489795918367,0.22378716744913926,0.021276595744680854,0.8168812589413447,0.745952677459527,0.7661290322580647,0.9185580774365821,0.18329466357308585,,0.12870662460567822,0.8380855397148677,0.21260096930533118,0.2394695787831513,0.8799713364385525,0.009974317625276233,0.03791982665222102,0.900485436893204,0.4494195688225539,0.5296108291032149,0.6143867924528302,0.5026362038664324,0.2560386473429952,0.35403726708074534,0.13199577613516367,
CZE,0.9137931034482759,0.63718820861678,0.00689723125431077,0.013333333333333334,0.0075203973040085135,0.003753753753753754,0.7219873150105708,0.31250000000000044,0.08603238866396759,0.944186046511628,0.6981132075471698,0.748898678414097,0.6783919597989951,,,,,,0.8985507246376812,0.9057971014492753,0.9,0.997979797979798,0.9979919678714859,0.9979591836734694,,,0.04314946619217082,,,0.33311240148120397,0.26922995054598087,,0.9343065693430657,0.10624999999999998,0.9254947613504074,0.9153515064562411,0.3111111111111111,,0.7142857142857143,0.36585365853658536,0.06694560669456066,,0.784274193548387,0.14982578397212545,0.014084507042253521,0.02197802197802198,0.907940161104718,0.9079646017699117,0.8996282527881042,0.8917322834645669,0.00020664769746777092,0.38401390095569077,0.25064483396977605,0.0162693944091331,0.11886792452830189,0.253812408606643,0.8476297968397292,0.03782505910165485,0.0163265306122449,0.10015649452269171,0.015957446808510637,0.9184549356223174,0.9514321295143214,0.8521505376344086,0.8865153538050733,0.039443155452436186,,0.1659305993690852,0.9501018329938901,0.24507269789983843,0.12428497139885594,0.8988415143914964,0.009914591172430268,0.0314192849404117,0.6565533980582524,0.4842454394693201,0.48054145516074454,0.5424528301886793,0.5166959578207381,0.07004830917874397,0.12422360248447203,0.14889123548046462,
DEU,0.9774535809018567,0.7233560090702947,0.053010148783131344,0.11733333333333335,0.058247605533877256,0.02702702702702703,0.7600422832980972,0.31250000000000044,0.05161943319838056,0.9988372093023256,0.7028301886792453,0.7180616740088105,0.7236180904522613,,,,,,1.0,0.9782608695652173,1.0,0.9646464646464646,0.961847389558233,0.9673469387755101,,,0.027580071174377226,,,0.5415327867671427,0.3872739270180717,,0.9111922141119222,0.04125000000000001,0.9697322467986031,0.9971305595408895,0.15555555555555556,,0.7513227513227513,0.5470383275261324,0.0346682606096832,,0.9919354838709677,0.09407665505226481,0.0,0.02197802197802198,0.9482163406214039,0.9486725663716815,0.9330855018587362,0.9488188976377954,1.589597672829007e-05,0.525629887054735,0.3484194790206269,0.17622585858395487,0.09575471698113208,0.3837309379569668,0.917607223476298,0.09929078014184396,0.03877551020408163,0.20813771517996868,0.010638297872340427,0.9484978540772532,0.9962640099626402,0.8413978494623657,0.9359145527369825,0.10440835266821345,,0.1249211356466877,0.8615071283095723,0.14038772213247175,0.11856474258970358,0.9163979457780963,0.002747416830914412,0.014084507042253521,0.8046116504854369,0.4859038142620232,0.49069373942470396,0.5778301886792453,0.4797891036906855,0.08454106280193237,0.09472049689440994,0.06230200633579726,
DJI,0.36737400530503983,0.12698412698412698,0.0005911912503694945,0.0,0.000709471443774388,0.0007507507507507509,0.763213530655391,0.18750000000000025,0.3350202429149798,0.2651162790697674,0.19339622641509432,0.2290748898678414,0.20603015075376885,,0.03977272727272727,0.3230769230769231,0.24528301886792453,,0.2753623188405797,,,,,,,0.29411764705882354,0.08229537366548044,,,0.034378917337867236,0.028558454366782792,,,,,,0.15555555555555556,,0.6878306878306879,0.186411149825784,0.06096832038254632,,0.08064516129032258,0.14982578397212545,0.352112676056338,0.26373626373626374,0.6202531645569619,0.6194690265486726,0.5780669144981414,0.5964566929133859,0.0002861275811092213,0.32515204170286705,,,0.11745283018867923,0.02656360977647796,0.471783295711061,0.7470449172576833,0.942857142857143,0.3646322378716745,0.5035460992907802,0.1545064377682403,0.06102117061021168,0.3333333333333334,0.3230974632843791,0.7470997679814384,,0.317981072555205,,0.1752827140549273,,,0.020127814609090366,0.3228602383531961,0.4283980582524272,0.44278606965174133,0.46531302876480546,0.5129716981132075,0.5202108963093146,0.13526570048309178,0.17701863354037264,0.41182682154171063,
DMA,0.6843501326259948,,,,7.094714437743881e-05,,0.6849894291754757,,,0.6186046511627907,0.5,,,,,,,,0.5434782608695653,,,,,,,,,,,,,,,,,,0.13333333333333333,,,0.4337979094076655,,,,,0.014084507042253521,0.24175824175824176,0.8929804372842348,0.8920353982300886,,,0.0,0.31950477845351866,0.07301147146077164,3.2981685741074914e-05,,0.06794234384792146,0.6252821670428893,,,,,,,,,,,,,0.16219709208400648,,,0.06229469031834199,,,,,,,,,,
DNK,0.9681697612732096,0.6780045351473923,0.0036456793772785497,0.007333333333333334,0.004043987229514013,0.0022522522522522522,0.8710359408033826,0.31250000000000044,0.11032388663967611,0.9755813953488374,0.8018867924528302,0.8458149779735683,0.7939698492462312,,,,,,0.8913043478260869,0.9130434782608695,0.85,0.9060606060606061,0.9006024096385542,0.9112244897959183,,,0.016903914590747332,,,0.5790527786983272,0.39281533145545233,,0.927007299270073,0.0012500000000000011,0.9697322467986031,0.9784791965566715,0.2,,0.7707231040564374,0.6498257839721254,0.052600119545726236,,1.0,0.10104529616724739,0.0,0.02197802197802198,0.9436133486766399,0.9433628318584073,0.9200743494423792,0.9507874015748031,0.0,0.6850564726324935,0.3596818044507099,0.012688525671530679,0.09622641509433962,0.3986212659285565,0.9232505643340858,0.08983451536643028,0.07142857142857142,0.1564945226917058,0.01773049645390071,0.9470672389127323,0.9526774595267747,0.8884408602150538,0.9252336448598132,0.09048723897911833,,0.13249211356466878,0.7606924643584521,0.1670436187399031,0.11128445137805511,0.9125761375850949,0.00250851101953055,0.028169014084507043,0.8907766990291262,0.505804311774461,0.5346869712351947,0.6273584905660378,0.49736379613356774,0.13768115942028986,0.17236024844720496,0.06019007391763464,
DOM,0.7122015915119364,0.2290249433106576,0.006798699379249188,0.005333333333333334,0.007662291592763392,0.00825825825825826,0.7917547568710359,0.25000000000000033,0.3147773279352227,0.6534883720930234,0.5471698113207547,0.6123348017621145,0.5226130653266332,,,,,,0.5434782608695653,0.5797101449275363,0.5,0.5616161616161617,0.5843373493975904,0.5346938775510204,,,0.42126334519572955,,,0.12685330605305245,0.13278084845216725,,0.9379562043795622,0.515,0.7473806752037253,0.6886657101865137,0.15555555555555556,,0.7195767195767195,0.42160278745644597,0.11297071129707113,,0.5372983870967742,0.29965156794425085,0.0,0.14285714285714285,0.8227848101265823,0.8212389380530974,0.8178438661710038,0.7933070866141733,6.358390691316028e-05,0.37467419635099913,0.11118254417015871,0.00740674428356711,0.10330188679245282,0.11454355546271151,0.7133182844243793,0.408983451536643,0.3734693877551021,0.3708920187793428,0.23049645390070922,0.5479256080114449,0.5043586550435867,0.5362903225806452,0.6555407209612817,0.40371229698375866,,0.13753943217665615,,0.08546042003231018,0.12532501300052,0.8988415143914964,0.0486173326166159,0.1343445287107259,0.7888349514563108,0.5671641791044776,0.5972927241962775,0.5707547169811321,0.7135325131810194,0.1280193236714976,0.18788819875776394,0.4308342133051742,
DZA,0.7360742705570292,0.19727891156462582,0.026308010641442506,0.017333333333333333,0.029301170627882227,0.03528528528528529,0.7050739957716701,0.25000000000000033,0.30870445344129555,0.6779069767441861,0.5801886792452831,0.6167400881057269,0.577889447236181,,,,,,0.5579710144927537,0.5434782608695652,0.5785714285714285,0.37070707070707076,0.37248995983935745,0.3663265306122449,,,0.04359430604982206,,,0.05946428828724983,0.16262354635693457,,0.7822384428223844,0.50375,0.6915017462165309,0.7675753228120515,0.15555555555555556,,0.23280423280423282,0.3693379790940767,0.1075911536162582,,0.2872983870967742,0.1777003484320557,0.056338028169014086,0.12087912087912088,0.8619102416570771,0.8619469026548673,0.8234200743494424,0.874015748031496,0.0006358390691316028,0.3942224152910513,0.10586121159074538,0.02708738733220567,0.1410377358490566,0.11354919573845833,0.7110609480812642,0.3900709219858156,0.6714285714285716,0.10954616588419405,0.225177304964539,0.5722460658082975,0.4059775840597759,0.702956989247312,0.69826435246996,0.39675174013921105,,0.30157728706624604,,0.09757673667205169,,,0.007346353700053754,0.13867822318526546,0.4247572815533981,0.13930348258706465,0.16751269035532995,0.10849056603773584,0.4991212653778559,0.23671497584541065,0.36645962732919246,0.293558606124604,
ECU,0.73342175066313,0.2290249433106576,0.010542910631589318,0.008,0.011777225966654844,0.012012012012012014,0.616279069767442,0.25000000000000033,0.29554655870445345,0.716279069767442,0.5943396226415094,0.6519823788546256,0.5678391959798996,,0.4090909090909091,0.6307692307692307,0.6415094339622641,,0.608695652173913,0.6159420289855072,0.5928571428571429,0.5171717171717172,0.5190763052208835,0.5122448979591837,0.788235294117647,0.23529411764705882,0.3274021352313168,,,0.10493782689509099,0.09256486848920455,0.5491228070175439,0.9245742092457421,0.4325,0.7625145518044238,0.7187948350071737,0.13333333333333333,,0.6790123456790124,0.6602787456445993,0.07890017931858936,,0.4213709677419355,0.2264808362369338,0.056338028169014086,0.1978021978021978,0.8665132336018412,0.8672566371681416,0.8550185873605949,0.8503937007874017,0.00020664769746777092,0.33188531711555175,0.08005236129292116,0.00828782645979297,0.11462264150943396,0.08467933987883852,0.6625282167042889,0.3735224586288416,0.2653061224489796,0.4084507042253521,0.20390070921985817,0.5793991416309012,0.605230386052304,0.4704301075268819,0.7169559412550068,0.3758700696055684,,0.16025236593059936,0.4551934826883911,0.06785137318255251,0.11466458658346333,0.8991998089095904,0.016544227438332438,0.29144095341278436,0.5983009708737864,0.5970149253731344,0.622673434856176,0.5825471698113207,0.7451669595782073,0.11352657004830918,0.16459627329192544,0.4804646251319958,0.2816
EGY,0.6591511936339522,0.17006802721088435,0.05902059316188787,0.03333333333333333,0.06924441291238027,0.09684684684684686,0.3942917547568711,0.31250000000000044,0.4008097165991903,0.608139534883721,0.5188679245283019,0.5506607929515419,0.5276381909547739,,,,,,0.5000000000000001,0.463768115942029,0.5285714285714286,0.6414141414141414,0.5803212851405624,0.7010204081632654,,,0.22108540925266906,,,0.05728858983041079,0.11514201179233569,,0.7956204379562043,0.5125,0.640279394644936,0.6786226685796272,0.14285714285714285,,0.21516754850088185,0.2578397212543554,0.16198445905558875,,0.26411290322580644,0.18466898954703828,0.056338028169014086,0.054945054945054944,0.7802071346375145,0.7805309734513276,0.7565055762081785,0.7637795275590551,0.0035130108569521056,0.4641615986099044,0.07980449718441865,0.04849250137816329,0.06981132075471698,0.08474618759139335,0.6625282167042889,0.5839243498817968,0.7367346938775511,0.49921752738654146,0.1631205673758865,0.4220314735336194,0.3312577833125779,0.4153225806451614,0.6555407209612817,0.5939675174013921,,0.09652996845425868,,0.07237479806138933,0.12116484659386376,0.891675624029619,0.057158215373588964,0.2686890574214518,0.5388349514563108,0.22056384742951912,0.27918781725888325,0.1910377358490566,0.6115992970123024,0.28743961352657005,0.5295031055900621,0.21119324181626187,
ERI,0.3196286472148541,0.12925170068027209,0.0027588925017243077,0.0013333333333333335,0.003618304363249379,0.005255255255255256,0.3604651162790698,0.25000000000000033,0.6234817813765182,0.23255813953488375,0.1556603773584906,0.18942731277533043,0.16080402010050251,,,,,,0.26811594202898553,,,,,,,,0.228202846975089,,,0.01939397432387649,0.012679244212034995,,,,,,0.09523809523809523,,0.435626102292769,0.38153310104529614,0.0537955768081291,,,0.14982578397212545,0.028169014084507043,0.0,0.6720368239355581,0.6707964601769912,0.6394052044609667,0.6437007874015749,0.07377322799599423,,,,,0.012843116774597868,0.35891647855530484,,,,0.33687943262411346,,,,0.4526034712950602,,,,,,,,,0.9089924160346696,0.04733009708737864,0.7844112769485904,0.8443316412859562,0.8183962264150945,0.8523725834797893,0.1497584541062802,0.17080745341614906,0.4878563885955649,
ESP,0.9177718832891246,0.6485260770975056,0.03005222189378264,0.06,0.032919474991131605,0.015015015015015017,0.7896405919661733,0.31250000000000044,0.07489878542510121,0.8639534883720932,0.7452830188679245,0.7753303964757708,0.7487437185929648,,,,,,0.6884057971014493,0.6956521739130435,0.6785714285714286,0.7454545454545455,0.7208835341365462,0.7714285714285714,,,0.03692170818505338,,,0.3868564759448439,0.2950851077416471,,0.9257907542579076,0.05125,0.9231664726426078,0.921090387374462,0.17777777777777778,,0.746031746031746,0.6707317073170732,0.05439330543933054,,0.9153225806451613,0.13240418118466898,0.014084507042253521,0.03296703296703297,0.9861910241657078,0.9858407079646018,0.979553903345725,0.9803149606299213,0.0,0.6370547350130322,0.2635492591186882,0.07520295515904239,0.09716981132075472,0.284478796741174,0.8668171557562077,0.2671394799054374,0.363265306122449,0.29577464788732394,0.010638297872340427,0.7954220314735336,0.6924034869240349,0.7244623655913979,0.9786381842456608,0.2737819025522042,,0.13312302839116721,0.6211812627291243,0.10581583198707593,0.11388455538221527,0.9116206855368446,0.001373708415457206,0.044420368364030335,0.8640776699029128,0.3134328358208955,0.4450084602368866,0.544811320754717,0.437609841827768,0.41545893719806765,0.6071428571428571,0.12460401267159452,
EST,0.8912466843501327,0.6666666666666667,0.0007882550004926595,0.002,0.0009223128769067046,0.0007507507507507509,0.6691331923890065,0.31250000000000044,0.10728744939271255,0.916279069767442,0.6603773584905661,0.7180616740088105,0.6381909547738694,,,,,,0.8985507246376812,0.9347826086956521,0.8357142857142856,1.0,1.0,1.0,,,0.0547153024911032,,,0.31397778194026194,0.2609781536693179,,0.9744525547445256,0.10374999999999998,0.919674039580908,0.866571018651363,0.2222222222222222,,0.8042328042328042,0.46341463414634143,0.032875074716078895,,0.9838709677419355,0.07665505226480836,0.07042253521126761,0.06593406593406594,0.8872266973532796,0.8867256637168143,0.9052044609665428,0.8326771653543307,4.768793018487021e-05,0.25955690703735884,0.2264393546238275,0.0018281277239338668,0.11179245283018868,0.24048464591602256,0.837471783295711,0.11583924349881798,0.03061224489795918,0.22691705790297337,0.03368794326241135,0.8526466380543635,0.9140722291407225,0.7486559139784948,0.8518024032042724,0.1206496519721578,,0.16025236593059936,0.8890020366598779,0.24491114701130856,0.12168486739469578,0.9169951033082527,0.011527205399271337,0.04225352112676056,0.7402912621359224,0.49087893864013266,0.5296108291032149,0.5943396226415094,0.5518453427065027,0.15942028985507245,0.21118012422360247,0.05913410770855333,
ETH,0.35013262599469497,0.12244897959183672,0.05783821066114889,0.024666666666666667,0.07449450159631076,0.11561561561561563,0.15750528541226216,0.18750000000000025,0.5829959514170041,0.28604651162790695,0.30188679245283023,0.33480176211453744,0.32663316582914576,,,,,,0.17391304347826092,0.10869565217391304,0.2357142857142857,0.14949494949494951,0.10843373493975904,0.19795918367346937,,,0.27669039145907476,,0.3850710900473933,0.017275910263245105,0.013303627810613103,,0.7639902676399026,0.57875,0.39348079161816063,0.351506456241033,0.14285714285714285,,0.9664902998236332,0.6480836236933797,0.12851165570830841,0.4906976744186047,0.2852822580645161,0.2857142857142857,0.19718309859154928,0.37362637362637363,0.6777905638665132,0.6778761061946904,0.6412639405204461,0.655511811023622,0.013908979637253812,,0.01148695227841336,0.00855639161511315,0.18396226415094338,0.01258408188844788,0.35665914221218964,0.5602836879432624,0.8714285714285714,0.14084507042253522,0.39893617021276595,0.19027181688125894,0.08717310087173101,0.31586021505376366,0.4245660881174901,0.5754060324825985,,0.24605678233438485,,0.05088852988691438,,,0.006032371737442513,0.7388949079089925,0.20873786407766992,0.8175787728026535,0.8629441624365483,0.839622641509434,0.859402460456942,0.12077294685990339,0.11024844720496894,0.9303062302006336,
