Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,0.28912466843501333,0.28255813953488373,0.29716981132075476,0.17391304347826092,0.5581127733026467,0.5575221238938054,0.00797994568623355,0.29006772009029347
AGO,0.3607427055702918,0.3267441860465117,0.2641509433962264,0.30434782608695654,0.46720368239355586,0.46725663716814164,0.03085021934405682,0.49661399548532725
ALB,0.6790450928381963,0.6372093023255815,0.4481132075471698,0.644927536231884,0.8469505178365938,0.8460176991150444,0.0684854815124295,0.626410835214447
AND,0.8355437665782495,0.6569767441860465,0.42924528301886794,0.7101449275362318,0.9332566168009205,0.9327433628318584,0.44833089617714644,0.9435665914221218
ARE,0.8368700265251989,0.6813953488372094,0.5094339622641509,0.6521739130434783,0.8504027617951668,0.8495575221238938,0.7523793607687487,1.0
ARG,0.7798408488063662,0.780232558139535,0.669811320754717,0.6304347826086957,0.8377445339470656,0.8371681415929205,0.13255901399623982,0.7370203160270881
ARM,0.6724137931034483,0.708139534883721,0.4528301886792453,0.7681159420289856,0.7986191024165707,0.7982300884955753,0.05182368915813662,0.5812641083521445
ATG,0.7599469496021221,0.6906976744186047,0.5283018867924529,0.644927536231884,0.8342922899884926,0.8336283185840709,0.17819093377898476,0.7878103837471784
AUS,0.9442970822281167,0.9465116279069768,0.7971698113207547,0.8405797101449276,0.9482163406214039,0.9486725663716815,0.31609776477961143,0.8837471783295712
AUT,0.8779840848806366,0.7883720930232558,0.6179245283018868,0.7101449275362318,0.9240506329113924,0.9238938053097345,0.35418424900772927,0.9040632054176073
AZE,0.6697612732095493,0.6965116279069768,0.4481132075471698,0.753623188405797,0.7376294591484465,0.7380530973451328,0.07293085439732609,0.6376975169300226
BDI,0.2002652519893899,0.23139534883720933,0.24056603773584906,0.15217391304347827,0.4510932105868815,0.4513274336283186,0.004353457280133696,0.2110609480812641
BEL,0.9244031830238726,0.916279069767442,0.7924528301886792,0.782608695652174,0.9136939010356732,0.913274336283186,0.3415750992270733,0.8972911963882619
BEN,0.32891246684350134,0.3186046511627907,0.34905660377358494,0.1811594202898551,0.5350978135788264,0.5345132743362832,0.012784625026112387,0.35891647855530484
BFA,0.17771883289124665,0.11627906976744189,0.13207547169811323,0.07246376811594203,0.4683544303797469,0.46902654867256643,0.009166492584081889,0.3103837471783296
BGD,0.41644562334217516,0.3604651162790698,0.30188679245283023,0.3115942028985507,0.7226697353279632,0.72212389380531,0.01618550240233967,0.39390519187358913
BGR,0.7387267904509283,0.7441860465116279,0.5377358490566038,0.7318840579710145,0.8009205983889528,0.801769911504425,0.10740756214748276,0.7020316027088036
BHR,0.7877984084880636,0.65,0.5141509433962265,0.5869565217391305,0.8481012658227849,0.8477876106194691,0.35227908919991646,0.9029345372460497
