Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
GNQ,,,,,0.43843498273878023,0.4389380530973451,0.07235429287654063,0.636568848758465
GRC,0.7824933687002653,0.672093023255814,0.5377358490566038,0.5942028985507246,0.8987341772151899,0.8991150442477878,0.2003843743471903,0.806997742663657
GRD,,,0.5660377358490566,,0.7525891829689297,0.7522123893805309,0.07104240651765198,0.6331828442437923
GTM,0.45092838196286483,0.31162790697674414,0.28773584905660377,0.23913043478260873,0.7031070195627157,0.7044247787610621,0.04773762272822227,0.5677200902934537
GUY,0.5318302387267905,0.5523255813953489,0.4150943396226416,0.5289855072463768,0.6582278481012659,0.6584070796460177,0.03330687278044704,0.5090293453724605
HKG,0.8249336870026525,0.6988372093023257,0.5613207547169812,0.6159420289855073,0.9355581127733027,0.936283185840708,0.27060789638604554,0.8577878103837473
HND,0.4641909814323607,0.38372093023255816,0.3632075471698114,0.28260869565217395,0.7560414269275029,0.7557522123893805,0.02429914351368289,0.4582392776523702
HRV,0.7161803713527853,0.6488372093023257,0.47641509433962265,0.6304347826086957,0.8331415420023015,0.8336283185840709,0.1189889283476081,0.7189616252821669
HTI,0.31830238726790455,0.29999999999999993,0.2688679245283019,0.23913043478260873,0.5281933256616802,0.5292035398230089,0.012859828702736577,0.36004514672686233
HUN,0.7453580901856763,0.7511627906976744,0.5566037735849058,0.717391304347826,0.7744533947065593,0.7752212389380533,0.13301023605598497,0.7381489841986456
IDN,0.5291777188328912,0.49186046511627907,0.4056603773584906,0.42753623188405804,0.6812428078250864,0.6814159292035398,0.04191351577188218,0.54627539503386
IND,0.38328912466843507,0.33837209302325594,0.2924528301886793,0.28260869565217395,0.6121979286536249,0.6123893805309736,0.018508460413620222,0.4153498871331829
IRL,0.8620689655172415,0.8476744186046513,0.6650943396226415,0.7608695652173914,0.8665132336018412,0.8654867256637169,0.26007938165865885,0.8510158013544018
IRN,0.6167108753315651,0.5151162790697674,0.4481132075471698,0.4130434782608696,0.7468354430379746,0.7469026548672567,0.10294547733444746,0.6952595936794582
IRQ,0.5358090185676393,0.37209302325581395,0.30660377358490565,0.33333333333333337,0.7364787111622555,0.7362831858407081,0.09700438688113641,0.6851015801354402
ISL,0.8673740053050398,0.8104651162790698,0.6933962264150945,0.6521739130434783,0.9205983889528194,0.9203539823008849,0.2661541675370796,0.8555304740406321
ISR,0.863395225464191,0.8593023255813953,0.6179245283018868,0.8405797101449276,0.9044879171461451,0.9044247787610621,0.20165448088573218,0.8081264108352144
ITA,0.8289124668435015,0.7127906976744187,0.5990566037735849,0.5869565217391305,0.9148446490218642,0.913274336283186,0.29213285982870274,0.8713318284424378
JAM,0.6167108753315651,0.5511627906976745,0.43867924528301894,0.5000000000000001,0.7894131185270425,0.7893805309734514,0.062469187382494254,0.6117381489841985
JOR,0.660477453580902,0.6802325581395349,0.49528301886792453,0.6666666666666666,0.7779056386651323,0.7787610619469026,0.05606851890536871,0.5936794582392777
JPN,0.863395225464191,0.7744186046511629,0.5660377358490566,0.7463768115942029,0.9436133486766399,0.9433628318584073,0.27761855024023396,0.8623024830699775
KAZ,0.6326259946949602,0.6941860465116279,0.4716981132075472,0.717391304347826,0.6306098964326813,0.6300884955752214,0.07595571339043242,0.644469525959368
KEN,0.33421750663129973,0.37674418604651166,0.29716981132075476,0.34782608695652173,0.428078250863061,0.4283185840707964,0.01618550240233967,0.39390519187358913
KGZ,0.5145888594164458,0.6569767441860465,0.44339622641509435,0.6884057971014493,0.6835443037974683,0.6831858407079647,0.01375391685815751,0.3690744920993228
KHM,0.2758620689655173,0.26046511627906976,0.24056603773584906,0.21014492753623193,0.5316455696202531,0.5309734513274337,0.008665134739920618,0.30248306997742663
KIR,,,0.3726415094339623,,0.6398158803222094,0.6389380530973452,0.01865051180279925,0.41647855530474037
KNA,,,0.5141509433962265,,0.7479861910241657,0.7486725663716816,0.14232713599331523,0.7494356659142213
KOR,0.8076923076923077,0.8104651162790698,0.6273584905660378,0.7391304347826086,0.8504027617951668,0.8495575221238938,0.1567662419051598,0.7652370203160271
KWT,0.7785145888594164,0.5976744186046512,0.5660377358490566,0.4202898550724638,0.805523590333717,0.8053097345132744,0.675262168372676,1.0
LAO,0.3488063660477454,0.3127906976744186,0.2783018867924529,0.2536231884057971,0.5443037974683544,0.5451327433628319,0.01813244203049927,0.41196388261851014
LBN,,,0.6037735849056605,,0.8204833141542002,0.8212389380530974,0.10546897848339253,0.6986455981941309
LBR,0.2002652519893899,0.31744186046511624,0.3113207547169811,0.22463768115942032,0.4372842347525893,0.43716814159292033,0.00243158554418216,0.14672686230248308
LBY,0.693633952254642,0.6151162790697675,0.6320754716981133,0.36956521739130443,0.757192174913694,0.7575221238938055,0.16065176519740965,0.7697516930022572
LCA,,,0.5047169811320755,,0.7733026467203683,0.7734513274336283,0.09001880091915605,0.672686230248307
LIE,,,,0.7101449275362318,0.8918296892980437,0.8920353982300886,0.9072571547942344,1.0
LKA,0.6326259946949602,0.6848837209302326,0.48584905660377364,0.6884057971014493,0.7560414269275029,0.7557522123893805,0.041395445999582205,0.5440180586907449
LSO,0.3580901856763926,0.40348837209302324,0.3537735849056604,0.32608695652173914,0.39585730724971235,0.3964601769911505,0.02461667014831836,0.46049661399548536
LTU,0.7228116710875333,0.7662790697674419,0.5566037735849058,0.7463768115942029,0.762945914844649,0.7628318584070798,0.09326927094213495,0.6783295711060948
LUX,0.8620689655172415,0.7337209302325582,0.5377358490566038,0.7101449275362318,0.8814729574223246,0.8814159292035401,0.5212868184666806,0.9695259593679458
LVA,0.6856763925729443,0.7058139534883721,0.5424528301886793,0.6594202898550725,0.7376294591484465,0.7380530973451328,0.08513891790265302,0.6636568848758466
MAR,0.4257294429708224,0.29069767441860467,0.2783018867924529,0.21014492753623193,0.7203682393555811,0.720353982300885,0.034727386672237306,0.515801354401806
MDA,0.5251989389920425,0.6209302325581396,0.43867924528301894,0.6231884057971014,0.6950517836593786,0.6955752212389382,0.017580948401921873,0.4074492099322799
MDG,,,0.2783018867924529,,0.5339470655926352,0.5345132743362832,0.00996866513473992,0.3216704288939052
MDV,0.5251989389920425,0.3930232558139535,0.43396226415094347,0.20289855072463772,0.7330264672036824,0.7327433628318585,0.06720701900981826,0.6241534988713319
MEX,0.6578249336870027,0.5313953488372092,0.43867924528301894,0.4565217391304348,0.8227848101265823,0.8230088495575221,0.11783580530603718,0.7178329571106095
MHL,,,,,,,0.028961771464382703,0.4864559819413093
MKD,,,0.4528301886792453,,0.8043728423475258,0.8035398230088496,0.06612074368080217,0.6207674943566592
MLI,0.13660477453580902,0.09069767441860466,0.10849056603773587,0.05797101449275363,0.3521288837744534,0.352212389380531,0.010687278044704408,0.33182844243792325
MLT,0.770557029177719,0.658139534883721,0.5518867924528302,0.5507246376811595,0.8895281933256617,0.888495575221239,0.1954292876540631,0.8024830699774266
MMR,0.2944297082228117,0.2720930232558139,0.2641509433962264,0.19565217391304351,0.6052934407364787,0.6053097345132743,0.00788803008147065,0.28893905191873587
MNE,,,,,0.8089758342922899,0.808849557522124,0.07774388970127429,0.6478555304740405
MNG,0.5079575596816978,0.508139534883721,0.3207547169811321,0.5652173913043479,0.616800920598389,0.6159292035398231,0.038002924587424276,0.5304740406320542
MOZ,0.12201591511936347,0.1616279069767442,0.1556603773584906,0.13043478260869568,0.3578826237054085,0.3575221238938053,0.002941299352412785,0.1670428893905192
MRT,0.32095490716180375,0.22441860465116273,0.20283018867924532,0.1884057971014493,0.57307249712313,0.5734513274336284,0.02251096720284103,0.44582392776523705
MUS,0.6206896551724139,0.5360465116279071,0.4716981132075472,0.42753623188405804,0.766398158803222,0.7663716814159294,0.08351786087319825,0.6602708803611739
MWI,0.2732095490716181,0.36511627906976746,0.4009433962264151,0.19565217391304351,0.331415420023015,0.3327433628318584,0.011222059745143096,0.3397291196388262
MYS,0.6856763925729443,0.6069767441860465,0.4481132075471698,0.5869565217391305,0.7963176064441888,0.7964601769911505,0.11798621265928556,0.7178329571106095
NAM,0.4787798408488065,0.4941860465116279,0.44339622641509435,0.3840579710144928,0.5120828538550058,0.5115044247787611,0.04840609985377063,0.5699774266365688
NER,0.06763925729442972,0.03604651162790696,0.03301886792452829,0.05797101449275363,0.3831990794016111,0.38407079646017694,0.004687695842907876,0.2200902934537246
NGA,,,0.25943396226415094,,0.3279631760644419,0.32743362831858414,0.02054731564654272,0.43115124153498874
NIC,0.4814323607427057,0.4232558139534884,0.37735849056603776,0.34057971014492755,0.7376294591484465,0.7380530973451328,0.02515145184875705,0.46388261851015805
NLD,0.8899204244031831,0.8511627906976744,0.6745283018867925,0.7608695652173914,0.8929804372842348,0.8920353982300886,0.3390265301859202,0.8961625282167042
NOR,0.9442970822281167,0.9244186046511628,0.7075471698113208,0.8478260869565217,0.9021864211737629,0.9026548672566371,0.4672153749738876,0.9503386004514672
NPL,0.31830238726790455,0.2837209302325581,0.3207547169811321,0.14492753623188406,0.6029919447640966,0.6035398230088497,0.010428243158554418,0.3284424379232506
NRU,,,,,,,,
NZL,0.883289124668435,0.9104651162790699,0.7122641509433962,0.8188405797101449,0.8929804372842348,0.8920353982300886,0.21238353875078336,0.8171557562076749
OMN,,,0.3915094339622642,,0.7802071346375145,0.7805309734513276,0.3423187800292459,0.8972911963882619
PAK,0.32625994694960214,0.2011627906976744,0.1509433962264151,0.21014492753623193,0.616800920598389,0.6176991150442478,0.026630457489032797,0.4729119638826184
PAN,0.6816976127320955,0.6232558139534884,0.4716981132075472,0.5869565217391305,0.8377445339470656,0.8371681415929205,0.08169626070607897,0.6557562076749435
PER,0.6312997347480107,0.6453488372093024,0.5377358490566038,0.5434782608695653,0.7514384349827388,0.7504424778761063,0.051756841445581785,0.5801354401805869
PHL,0.5583554376657826,0.5627906976744186,0.43867924528301894,0.5217391304347827,0.6973532796317606,0.6973451327433628,0.03763526216837267,0.5282167042889392
PLW,,,,0.7971014492753624,0.6985040276179518,0.6991150442477876,0.09565907666597033,0.6828442437923251
PNG,0.32625994694960214,0.22325581395348837,0.1839622641509434,0.21014492753623193,0.6006904487917146,0.6000000000000001,0.021892625861708793,0.44130925507900676
POL,0.7679045092838197,0.8011627906976745,0.589622641509434,0.7681159420289856,0.8089758342922899,0.808849557522124,0.11405890954668894,0.7121896162528216
PRK,,,,,0.6559263521288838,0.656637168141593,,
PRT,0.7692307692307693,0.6639534883720931,0.6273584905660378,0.46376811594202905,0.8642117376294591,0.8637168141592922,0.2079130979736787,0.8137697516930023
PRY,0.5649867374005305,0.5104651162790698,0.4481132075471698,0.40579710144927544,0.7468354430379746,0.7469026548672567,0.04683517860873198,0.5643340857787811
PSE,,,0.43396226415094347,,0.760644418872267,0.7610619469026548,0.04495508669312722,0.5575620767494357
QAT,0.8076923076923077,0.616279069767442,0.5141509433962265,0.5217391304347827,0.8596087456846951,0.8601769911504427,0.8816210570294548,1.0
ROU,0.6697612732095493,0.6593023255813955,0.44339622641509435,0.6884057971014493,0.7537399309551208,0.7539823008849559,0.08274911217881763,0.6580135440180588
RUS,0.6763925729442972,0.7255813953488373,0.4716981132075472,0.782608695652174,0.6662830840046029,0.6654867256637169,0.10053060371840401,0.6907449209932279
RWA,0.16047745358090187,0.21046511627906977,0.22169811320754715,0.13768115942028988,0.332566168009206,0.3327433628318584,0.0046375600584917485,0.21896162528216706
SAU,0.7148541114058355,0.5441860465116278,0.4575471698113208,0.4565217391304348,0.7894131185270425,0.7893805309734514,0.3503154376436181,0.901805869074492
SDN,0.2612732095490717,0.1732558139534884,0.16037735849056603,0.14492753623188406,0.5397008055235903,0.5398230088495576,0.015918111552120327,0.3916478555304741
SEN,0.23342175066313,0.14767441860465116,0.14622641509433962,0.11594202898550725,0.5293440736478712,0.5292035398230089,0.013762272822226864,0.37020316027088035
SGP,0.8090185676392574,0.6418604651162791,0.4905660377358491,0.6014492753623188,0.8929804372842348,0.8938053097345132,0.40620012533946104,0.9266365688487586
SLB,0.35013262599469497,0.3127906976744186,0.24056603773584906,0.30434782608695654,0.616800920598389,0.6159292035398231,0.012985168163776897,0.3611738148984199
SLE,0.10212201591511942,0.20813953488372092,0.21698113207547168,0.13768115942028988,0.18066743383199077,0.18053097345132738,0.004035930645498224,0.2020316027088036
SLV,0.5411140583554377,0.4651162790697675,0.43396226415094347,0.34057971014492755,0.7249712313003452,0.7238938053097346,0.04946730729057865,0.5733634311512416
SMR,,,,,,,,
SOM,,,,,0.4039125431530495,0.40353982300884955,,
SRB,0.6697612732095493,0.686046511627907,0.5141509433962265,0.6521739130434783,0.7859608745684695,0.7858407079646018,0.059578023814497595,0.6038374717832957
SSD,,,,,0.37514384349827384,0.3752212389380531,,
STP,0.38063660477453587,0.36395348837209296,0.339622641509434,0.2753623188405797,0.6294591484464903,0.6300884955752214,0.01349488197200752,0.36681715575620766
SUR,,,0.42452830188679247,,0.7111622554660529,0.7115044247787611,0.07662419051598078,0.6455981941309255
SVK,0.746684350132626,0.7348837209302326,0.5141509433962265,0.7391304347826086,0.8043728423475258,0.8053097345132744,0.12643409233340297,0.7291196388261851
SVN,0.8222811671087534,0.8220930232558139,0.589622641509434,0.8115942028985508,0.8504027617951668,0.8495575221238938,0.18076457071234595,0.7900677200902935
SWE,0.920424403183024,0.9267441860465117,0.7877358490566038,0.7971014492753624,0.9194476409666282,0.9203539823008849,0.29210779193649467,0.8713318284424378
SWZ,0.37665782493368705,0.36279069767441857,0.34433962264150947,0.26086956521739135,0.39585730724971235,0.3964601769911505,0.04952579903906413,0.5733634311512416
SYC,,,0.4811320754716982,,0.7790563866513234,0.7787610619469026,0.1656736996030917,0.775395033860045
SYR,0.5172413793103449,0.40581395348837207,0.3726415094339623,0.3115942028985507,0.8020713463751439,0.801769911504425,0.03844579068310006,0.5316027088036117
TCD,,,0.12264150943396228,,0.3532796317606444,0.3539823008849558,0.006902026321286819,0.27088036117381487
TGO,0.2984084880636605,0.3558139534883721,0.339622641509434,0.26086956521739135,0.4591484464902187,0.45840707964601773,0.008773762272822228,0.3036117381489842
THA,0.5848806366047746,0.4883720930232558,0.4150943396226416,0.40579710144927544,0.7583429228998848,0.7592920353982302,0.07013996239816168,0.6309255079006771
TJK,0.45755968169761285,0.627906976744186,0.3537735849056604,0.7463768115942029,0.6628308400460299,0.663716814159292,0.00813035303948193,0.29345372460496616
TKM,,,,,0.6340621403912542,0.6336283185840709,0.040843952371004806,0.5417607223476297
TLS,,,,,0.5443037974683544,0.5451327433628319,0.03474409860037602,0.515801354401806
TON,0.6326259946949602,0.7011627906976745,0.5471698113207547,0.6376811594202898,0.762945914844649,0.7628318584070798,0.03707541257572593,0.5259593679458239
TTO,0.6790450928381963,0.6337209302325582,0.4528301886792453,0.6304347826086957,0.7238204833141542,0.7238938053097346,0.1333862544391059,0.7381489841986456
TUN,0.5915119363395226,0.5023255813953489,0.5047169811320755,0.31884057971014496,0.8020713463751439,0.801769911504425,0.05738040526425736,0.5970654627539503
TUR,0.5888594164456235,0.4604651162790698,0.4056603773584906,0.36956521739130443,0.7399309551208285,0.7398230088495577,0.10693127219552956,0.7009029345372461
TUV,,,,,0.6363636363636365,0.6371681415929205,0.04079381658658868,0.5417607223476297
TZA,0.2506631299734748,0.26162790697674415,0.1839622641509434,0.28260869565217395,0.4108170310701956,0.41061946902654867,0.010219344056820555,0.3250564334085779
UGA,0.24535809018567642,0.3686046511627906,0.3632075471698114,0.2536231884057971,0.3279631760644419,0.32920353982300893,0.006985585961980363,0.27200902934537247
UKR,0.6206896551724139,0.7372093023255815,0.5188679245283019,0.7463768115942029,0.7019562715765247,0.7026548672566372,0.034702318780029245,0.5146726862302483
URY,0.713527851458886,0.6593023255813955,0.5566037735849058,0.5507246376811595,0.8319907940161104,0.831858407079646,0.108284938374765,0.7031602708803611
USA,0.9098143236074271,0.9093023255813953,0.6462264150943396,0.8985507246376812,0.8688147295742232,0.8690265486725665,0.3734865260079382,0.9130925507900677
UZB,,,0.4009433962264151,,0.6962025316455696,0.6973451327433628,0.018366409024441196,0.41422121896162534
VCT,,,0.5,,0.760644418872267,0.7610619469026548,0.05722999791100898,0.5970654627539503
VEN,0.6246684350132627,0.48953488372093024,0.4009433962264151,0.42753623188405804,0.7859608745684695,0.7858407079646018,0.11617296845623563,0.7155756207674944
VNM,0.4880636604774537,0.4453488372093023,0.3915094339622642,0.3623188405797102,0.8043728423475258,0.8035398230088496,0.01824942552747023,0.4130925507900677
VUT,,,0.3537735849056604,,0.6985040276179518,0.6973451327433628,0.019912262377271776,0.4266365688487586
WSM,0.5875331564986738,0.6348837209302326,0.4716981132075472,0.608695652173913,0.7318757192174914,0.7327433628318585,0.03212868184666806,0.5022573363431151
YEM,0.31167108753315653,0.1953488372093023,0.2641509433962264,0.05797101449275363,0.5765247410817032,0.576991150442478,0.02661374556089409,0.4729119638826184
ZAF,0.576923076923077,0.6604651162790699,0.5141509433962265,0.608695652173913,0.5281933256616802,0.5292035398230089,0.07425945268435345,0.6399548532731376
ZMB,0.3010610079575597,0.44418604651162785,0.3537735849056604,0.40579710144927544,0.29228998849252014,0.2920353982300885,0.01477334447461876,0.3803611738148984
ZWE,0.3302387267904509,0.4651162790697675,0.3632075471698114,0.4347826086956522,0.31990794016110474,0.31858407079646023,0.017288489659494463,0.40406320541760726
