Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,0.2639257294429708,0.2569767441860465,0.2735849056603774,0.15942028985507248,0.5362485615650172,0.536283185840708,0.007110925423020681,0.2742663656884876
AGO,0.3222811671087533,0.29651162790697677,0.22169811320754715,0.29710144927536236,0.425776754890679,0.42654867256637174,0.025377062878629623,0.4650112866817156
ALB,0.6564986737400532,0.6104651162790699,0.4150943396226416,0.6376811594202898,0.8400460299194477,0.8389380530973453,0.060204721119699184,0.6060948081264107
AND,0.8315649867374005,0.6604651162790699,0.4103773584905661,0.7391304347826086,0.9275028768699655,0.9274336283185841,0.4241069563400877,0.9345372460496615
ARE,0.8209549071618037,0.6558139534883721,0.49528301886792453,0.6231884057971014,0.8423475258918298,0.8424778761061948,0.8222185084604137,1.0
ARG,0.770557029177719,0.7895348837209303,0.669811320754717,0.644927536231884,0.8319907940161104,0.831858407079646,0.11194485063714225,0.708803611738149
ARM,0.6379310344827588,0.6779069767441861,0.4150943396226416,0.7608695652173914,0.7951668584579976,0.7946902654867257,0.038504282431585546,0.5316027088036117
ATG,,,,0.6376811594202898,0.8273878020713463,0.8283185840707966,0.15400877376227282,0.762979683972912
AUS,0.9389920424403184,0.9430232558139535,0.8584905660377359,0.8333333333333334,0.9401611047180668,0.9398230088495577,0.3098892834760811,0.8803611738148984
AUT,0.8620689655172415,0.7662790697674419,0.6037735849056605,0.6884057971014493,0.9159953970080552,0.9150442477876106,0.3374472529768122,0.8950338600451467
AZE,0.6299734748010611,0.6802325581395349,0.42924528301886794,0.7463768115942029,0.7192174913693901,0.7185840707964603,0.04849801545853353,0.5699774266365688
BDI,0.1657824933687003,0.17093023255813955,0.1650943396226415,0.13768115942028988,0.43958573072497126,0.4389380530973451,0.004244829747232087,0.2076749435665914
BEL,0.9098143236074271,0.8930232558139537,0.7688679245283018,0.7391304347826086,0.905638665132336,0.9044247787610621,0.3302444119490286,0.8916478555304741
BEN,0.31167108753315653,0.29302325581395344,0.3113207547169811,0.17391304347826092,0.5189873417721519,0.5185840707964602,0.012784625026112387,0.35891647855530484
BFA,0.14986737400530506,0.09418604651162792,0.10377358490566037,0.07246376811594203,0.44303797468354433,0.44247787610619477,0.008222268644244829,0.2945823927765237
BGD,0.39522546419098165,0.34534883720930226,0.28773584905660377,0.30434782608695654,0.7054085155350978,0.7061946902654868,0.014271986630457489,0.37471783295711064
BGR,0.7241379310344828,0.7337209302325582,0.5377358490566038,0.7101449275362318,0.7940161104718068,0.7946902654867257,0.0955003133486526,0.6828442437923251
BHR,0.7864721485411141,0.6511627906976744,0.5141509433962265,0.5869565217391305,0.8423475258918298,0.8424778761061948,0.3495466889492375,0.901805869074492
BHS,0.7758620689655173,0.7290697674418605,0.48584905660377364,0.7681159420289856,0.8135788262370541,0.8123893805309735,0.1972258199289743,0.8047404063205419
BIH,0.6564986737400532,0.5918604651162791,0.4905660377358491,0.5072463768115942,0.8411967779056386,0.8407079646017699,0.0680426154167537,0.626410835214447
BLR,0.6843501326259948,0.7267441860465116,0.5801886792452831,0.644927536231884,0.7157652474108172,0.7168141592920354,0.08414455817839983,0.6613995485327313
BLZ,0.6591511936339522,0.7186046511627908,0.5047169811320755,0.7246376811594204,0.7295742232451092,0.7292035398230089,0.05684562356381868,0.5959367945823928
BOL,0.5610079575596818,0.6465116279069768,0.5801886792452831,0.4927536231884058,0.6260069044879171,0.6265486725663717,0.034927929809901816,0.515801354401806
BRA,0.6618037135278515,0.5953488372093023,0.5518867924528302,0.42753623188405804,0.7802071346375145,0.7805309734513276,0.09695425109672029,0.6851015801354402
BRB,0.746684350132626,0.7325581395348837,0.589622641509434,0.644927536231884,0.8216340621403913,0.8212389380530974,0.11775224566534363,0.7178329571106095
BRN,0.8421750663129975,0.6883720930232557,0.5660377358490566,0.5869565217391305,0.8584579976985041,0.8584070796460177,0.7033966993941926,1.0
BTN,,,0.33490566037735847,,0.6467203682393556,0.6460176991150443,0.03355755170252768,0.5101580135440181
BWA,0.5106100795755968,0.6046511627906977,0.4622641509433963,0.5652173913043479,0.4108170310701956,0.41061946902654867,0.08286609567578859,0.6591422121896162
CAF,0.15384615384615388,0.21860465116279063,0.17924528301886794,0.21014492753623193,0.2911392405063291,0.2920353982300885,0.004838103196156257,0.22460496613995487
CAN,0.9124668435013263,0.8813953488372095,0.6462264150943396,0.8478260869565217,0.9275028768699655,0.9274336283185841,0.3222226864424483,0.8871331828442438
