Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,0.23076923076923078,0.2069767441860465,0.2075471698113208,0.14492753623188406,0.5143843498273878,0.5132743362831859,0.007085857530812618,0.2742663656884876
AGO,0.29045092838196285,0.2686046511627907,0.17924528301886794,0.29710144927536236,0.3843498273878021,0.38407079646017694,0.024023396699394194,0.4559819413092551
ALB,0.6405835543766579,0.6011627906976744,0.4103773584905661,0.6304347826086957,0.8319907940161104,0.831858407079646,0.053244203049926886,0.5857787810383748
AND,0.770557029177719,0.555813953488372,0.419811320754717,0.5289855072463768,0.9182968929804374,0.9185840707964603,0.38211823689158136,0.9164785553047403
ARE,0.8076923076923077,0.6348837209302326,0.4811320754716982,0.6014492753623188,0.8342922899884926,0.8336283185840709,0.8068853143931481,1.0
ARG,0.7559681697612732,0.7918604651162792,0.6745283018867925,0.644927536231884,0.8250863060989644,0.824778761061947,0.09442239398370587,0.68058690744921
ARM,0.6153846153846153,0.6732558139534884,0.4103773584905661,0.7608695652173914,0.7882623705408516,0.7876106194690266,0.030064758721537497,0.4920993227990971
ATG,,,,0.6304347826086957,0.8204833141542002,0.8212389380530974,0.13894297054522667,0.744920993227991
AUS,0.93368700265252,0.9465116279069768,0.8726415094339623,0.8333333333333334,0.9309551208285385,0.9309734513274338,0.29682891163568,0.873589164785553
AUT,0.8474801061007957,0.7441860465116279,0.5943396226415094,0.6594202898550725,0.905638665132336,0.9061946902654867,0.32748694380614163,0.8905191873589166
AZE,0.6074270557029179,0.6651162790697676,0.4103773584905661,0.7463768115942029,0.7042577675489069,0.7044247787610621,0.041086275329016084,0.5428893905191874
BDI,0.14721485411140586,0.13720930232558137,0.12264150943396228,0.12318840579710146,0.4315304948216342,0.43185840707964607,0.004495508669312722,0.21557562076749437
BEL,0.9018567639257296,0.8848837209302327,0.7688679245283018,0.7246376811594204,0.8975834292289989,0.8973451327433629,0.32000835596406935,0.8860045146726863
BEN,0.2917771883289125,0.26627906976744187,0.2735849056603774,0.17391304347826092,0.5028768699654775,0.5026548672566372,0.012533946104031753,0.35553047404063204
BFA,0.12864721485411149,0.07674418604651162,0.08018867924528301,0.07246376811594203,0.42117376294591485,0.42123893805309737,0.007637351159390015,0.28442437923250563
BGD,0.37665782493368705,0.3267441860465117,0.2735849056603774,0.2898550724637681,0.6881472957422324,0.6867256637168143,0.013227491121788176,0.36343115124153497
BGR,0.7029177718832893,0.7093023255813954,0.5094339622641509,0.7028985507246377,0.7859608745684695,0.7858407079646018,0.08450386463338208,0.6613995485327313
BHR,0.7851458885941645,0.6569767441860465,0.5235849056603774,0.5869565217391305,0.8354430379746836,0.8353982300884956,0.3429538332985168,0.8984198645598195
BHS,0.7718832891246684,0.7244186046511629,0.47641509433962265,0.7681159420289856,0.8032220943613348,0.8035398230088496,0.20089408815542092,0.806997742663657
BIH,0.6419098143236074,0.5732558139534883,0.4716981132075472,0.5000000000000001,0.8354430379746836,0.8353982300884956,0.0631042406517652,0.6128668171557562
BLR,0.6591511936339522,0.7046511627906978,0.5566037735849058,0.6376811594202898,0.7088607594936709,0.7079646017699115,0.06902026321286818,0.628668171557562
BLZ,0.6445623342175067,0.6941860465116279,0.47641509433962265,0.717391304347826,0.7238204833141542,0.7238938053097346,0.05407979945686234,0.5880361173814899
BOL,0.5543766578249337,0.6511627906976744,0.5801886792452831,0.5000000000000001,0.6064441887226698,0.6053097345132743,0.03449341967829538,0.5146726862302483
BRA,0.6618037135278515,0.6151162790697675,0.5990566037735849,0.4130434782608696,0.766398158803222,0.7663716814159294,0.09217463964904951,0.6760722347629796
BRB,0.7360742705570292,0.716279069767442,0.5707547169811321,0.6376811594202898,0.8158803222094361,0.8159292035398231,0.11449341967829538,0.7133182844243793
BRN,0.8275862068965517,0.6627906976744186,0.5330188679245284,0.5869565217391305,0.8504027617951668,0.8513274336283188,0.7049341967829539,1.0
BTN,,,0.29716981132075476,,0.6179516685845801,0.6176991150442478,0.031209525799039062,0.4977426636568849
BWA,0.4867374005305041,0.5918604651162791,0.4575471698113208,0.5507246376811595,0.38089758342922897,0.38053097345132747,0.07727595571339044,0.6467268623024831
CAF,0.14986737400530506,0.20348837209302326,0.1650943396226415,0.19565217391304351,0.285385500575374,0.28495575221238945,0.005423020681011072,0.2381489841986456
CAN,0.8992042440318303,0.8616279069767443,0.6462264150943396,0.8115942028985508,0.9194476409666282,0.9203539823008849,0.31226237727177775,0.8826185101580134
CHE,0.9177718832891246,0.8418604651162792,0.6084905660377359,0.8260869565217391,0.9344073647871117,0.9345132743362834,0.43268017547524545,0.937923250564334
CHL,0.7546419098143237,0.702325581395349,0.5471698113207547,0.644927536231884,0.8791714614499424,0.8796460176991151,0.11887194485063714,0.7189616252821669
CHN,0.5464190981432361,0.4825581395348837,0.3679245283018868,0.4565217391304348,0.8009205983889528,0.8,0.03395028201378734,0.5112866817155757
CIV,0.2652519893899204,0.2697674418604651,0.2358490566037736,0.22463768115942032,0.33716915995397007,0.336283185840708,0.020355128472947567,0.43002257336343114
CMR,0.33421750663129973,0.36395348837209296,0.2830188679245283,0.34782608695652173,0.4154200230149597,0.41592920353982304,0.0193941926049718,0.4221218961625282
COD,0.18700265251989395,0.28255813953488373,0.24056603773584906,0.24637681159420294,0.42117376294591485,0.42123893805309737,0.0026571965740547314,0.15575620767494358
COG,0.39522546419098165,0.42790697674418604,0.34433962264150947,0.39130434782608703,0.4326812428078251,0.43185840707964607,0.03112596615834552,0.4977426636568849
