Country,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG,0.33687002652519893,0.32325581395348835,0.33490566037735847,0.20289855072463772,0.5868814729574223,0.5876106194690266,0.011071652391894714,0.33747178329571104
AGO,0.4283819628647216,0.37558139534883717,0.3254716981132076,0.31884057971014496,0.524741081703107,0.5238938053097346,0.04643409233340297,0.5632054176072234
ALB,0.7029177718832893,0.6639534883720931,0.4811320754716982,0.6521739130434783,0.8619102416570771,0.8619469026548673,0.07674117401295175,0.6455981941309255
AND,0.8368700265251989,0.6744186046511628,0.4528301886792453,0.7101449275362318,0.9401611047180668,0.9398230088495577,0.3783496970963025,0.9142212189616253
ARE,0.843501326259947,0.713953488372093,0.5283018867924529,0.681159420289855,0.8596087456846951,0.8601769911504427,0.5118863588886567,0.9661399548532731
ARG,0.7957559681697614,0.8069767441860466,0.6933962264150945,0.6521739130434783,0.8469505178365938,0.8460176991150444,0.1374305410486735,0.7437923250564334
ARM,0.6962864721485413,0.7534883720930234,0.5141509433962265,0.782608695652174,0.805523590333717,0.8053097345132744,0.05506580321704617,0.590293453724605
ATG,0.7572944297082229,0.6872093023255815,0.5141509433962265,0.6521739130434783,0.8434982738780207,0.8424778761061948,0.16590766659703363,0.775395033860045
AUS,0.9575596816976127,0.9627906976744187,0.820754716981132,0.8695652173913044,0.9585730724971231,0.9575221238938054,0.33152287445163986,0.8927765237020316
AUT,0.9111405835543765,0.8581395348837211,0.6273584905660378,0.8260869565217391,0.9344073647871117,0.9345132743362834,0.35451848757050347,0.9040632054176073
AZE,0.7122015915119364,0.7,0.4528301886792453,0.753623188405797,0.761795166858458,0.7610619469026548,0.11824524754543556,0.7178329571106095
BDI,0.24933687002652524,0.32325581395348835,0.3632075471698114,0.16666666666666669,0.474108170310702,0.4743362831858407,0.004512220597451431,0.21557562076749437
BEL,0.9283819628647215,0.9174418604651163,0.7971698113207547,0.782608695652174,0.9252013808975834,0.9256637168141595,0.3358846876958429,0.8950338600451467
BEN,0.356763925729443,0.3581395348837209,0.4009433962264151,0.1811594202898551,0.5558112773302647,0.5557522123893806,0.013453102151660748,0.36681715575620766
BFA,0.22148541114058357,0.1616279069767442,0.1981132075471698,0.07971014492753623,0.5097813578826238,0.5097345132743363,0.009860037601838312,0.3205417607223476
BGD,0.44562334217506644,0.38139534883720927,0.3207547169811321,0.32608695652173914,0.7468354430379746,0.7469026548672567,0.01931898892834761,0.4221218961625282
BGR,0.7625994694960213,0.7732558139534884,0.5707547169811321,0.7463768115942029,0.812428078250863,0.8123893805309735,0.12117819093377899,0.7223476297968398
BHR,0.7891246684350134,0.6627906976744186,0.5283018867924529,0.5869565217391305,0.8550057537399309,0.8548672566371683,0.3091623146020472,0.8803611738148984
BHS,0.7798408488063662,0.7348837209302326,0.49528301886792453,0.7681159420289856,0.8319907940161104,0.831858407079646,0.18278671401712973,0.7911963882618509
BIH,0.6909814323607427,0.6325581395348838,0.5283018867924529,0.5362318840579711,0.8527042577675489,0.8530973451327434,0.08129517443074995,0.6557562076749435
BLR,0.7758620689655173,0.8686046511627907,0.6320754716981133,0.8405797101449276,0.7537399309551208,0.7539823008849559,0.12135366617923543,0.7223476297968398
BLZ,0.6631299734748012,0.7127906976744187,0.48584905660377364,0.7318840579710145,0.7433831990794016,0.743362831858407,0.05837476498851055,0.600451467268623
BOL,0.5941644562334218,0.658139534883721,0.5518867924528302,0.5507246376811595,0.6766398158803222,0.6761061946902654,0.04077710465844997,0.5417607223476297
BRA,0.6883289124668435,0.6151162790697675,0.5518867924528302,0.4710144927536232,0.812428078250863,0.8123893805309735,0.10895341550031334,0.7042889390519187
BRB,0.7745358090185676,0.7790697674418604,0.6462264150943396,0.6521739130434783,0.8354430379746836,0.8353982300884956,0.12496344265719657,0.7279909706546276
BRN,0.8527851458885943,0.702325581395349,0.5707547169811321,0.608695652173913,0.8688147295742232,0.8690265486725665,0.6692625861708794,1.0
BTN,0.4708222811671087,0.3523255813953488,0.42452830188679247,0.14492753623188406,0.7031070195627157,0.7026548672566372,0.04515562983079173,0.5586907449209932
BWA,0.5954907161803714,0.6418604651162791,0.4811320754716982,0.6159420289855073,0.5466052934407366,0.5469026548672566,0.10044704407771046,0.6907449209932279
CAF,0.1909814323607427,0.25465116279069766,0.21226415094339623,0.23188405797101452,0.34062140391254314,0.3415929203539823,0.005423020681011072,0.2381489841986456
CAN,0.9283819628647215,0.9023255813953489,0.6509433962264152,0.8840579710144928,0.9470655926352128,0.9469026548672567,0.32621683726759976,0.8893905191873589
CHE,0.9655172413793105,0.9209302325581395,0.6273584905660378,0.9420289855072465,0.9643268124280783,0.9646017699115044,0.4633716315019845,0.9492099322799097
CHL,0.8023872679045094,0.772093023255814,0.6084905660377359,0.6956521739130435,0.8975834292289989,0.8973451327433629,0.14317108836432002,0.7505643340857788
CHN,0.6564986737400532,0.5872093023255814,0.49528301886792453,0.4927536231884058,0.8400460299194477,0.8389380530973453,0.07039899728431168,0.6320541760722348
CIV,0.31564986737400547,0.3337209302325581,0.2924528301886793,0.2753623188405797,0.39470655926352133,0.39469026548672564,0.019912262377271776,0.4266365688487586
CMR,0.3978779840848807,0.4348837209302326,0.37735849056603776,0.355072463768116,0.4844649021864211,0.4849557522123894,0.022444119490286192,0.44582392776523705
COD,0.26259946949602125,0.3802325581395348,0.30188679245283023,0.355072463768116,0.5086306098964326,0.5097345132743363,0.003350741591811155,0.1805869074492099
COG,0.46551724137931044,0.47790697674418614,0.39622641509433965,0.4130434782608696,0.5638665132336018,0.5646017699115045,0.03134322122414874,0.4988713318284425
COL,0.6843501326259948,0.6488372093023257,0.5754716981132076,0.5072463768115942,0.8066743383199079,0.8053097345132744,0.08384374347190307,0.6602708803611739
COM,0.36737400530503983,0.3965116279069768,0.39622641509433965,0.26086956521739135,0.5995397008055237,0.6000000000000001,0.010027156883225401,0.3227990970654628
CPV,0.5663129973474802,0.49186046511627907,0.47641509433962265,0.34057971014492755,0.7836593785960874,0.7840707964601772,0.04548151242949655,0.5598194130925508
CRI,0.73342175066313,0.6616279069767442,0.5283018867924529,0.5869565217391305,0.903337169159954,0.9026548672566371,0.09962815959891372,0.6896162528216704
CUB,0.7732095490716181,0.8837209302325582,0.7169811320754718,0.7608695652173914,0.9067894131185271,0.9061946902654867,0.051932316691038226,0.5812641083521445
CYP,0.8713527851458887,0.813953488372093,0.589622641509434,0.7971014492753624,0.9136939010356732,0.913274336283186,0.28178817631084185,0.8645598194130926
CZE,0.8726790450928382,0.8941860465116279,0.6462264150943396,0.8695652173913044,0.8814729574223246,0.8814159292035401,0.2138291205347817,0.8182844243792325
DEU,0.9522546419098145,0.980232558139535,0.6886792452830188,0.9782608695652175,0.9275028768699655,0.9274336283185841,0.32972634217672864,0.8916478555304741
DJI,0.32095490716180375,0.23604651162790694,0.16037735849056603,0.26086956521739135,0.570771001150748,0.5716814159292035,0.01974514309588469,0.4255079006772009
DMA,0.6909814323607427,0.6186046511627907,0.5,0.5434782608695653,0.8791714614499424,0.8796460176991151,0.08006684771255483,0.6534988713318284
DNK,0.9376657824933686,0.941860465116279,0.6933962264150945,0.8985507246376812,0.9113924050632912,0.911504424778761,0.3643534572801337,0.9085778781038375
DOM,0.6591511936339522,0.6046511627906977,0.5094339622641509,0.5000000000000001,0.7951668584579976,0.7946902654867257,0.08204721119699185,0.6568848758465011
DZA,0.6896551724137933,0.6127906976744186,0.5424528301886793,0.47826086956521746,0.8285385500575375,0.8283185840707966,0.10306246083141843,0.6952595936794582
ECU,0.680371352785146,0.6372093023255815,0.5188679245283019,0.5507246376811595,0.8365937859608746,0.8371681415929205,0.07343221224148737,0.6388261851015802
EGY,0.6114058355437667,0.5337209302325582,0.4575471698113208,0.44202898550724645,0.7537399309551208,0.7539823008849559,0.07817839983288072,0.6489841986455983
ERI,0.2877984084880637,0.2337209302325581,0.16037735849056603,0.2536231884057971,0.6018411967779057,0.6017699115044248,0.009901817422185084,0.3205417607223476
ESP,0.8740053050397878,0.7941860465116279,0.6745283018867925,0.6521739130434783,0.956271576524741,0.9557522123893806,0.26597869229162313,0.8555304740406321
EST,0.8488063660477455,0.9093023255813953,0.6650943396226415,0.8768115942028986,0.8354430379746836,0.8353982300884956,0.17800710256945895,0.7866817155756207
ETH,0.2679045092838197,0.25465116279069766,0.2830188679245283,0.14492753623188406,0.5845799769850403,0.584070796460177,0.006400668477125548,0.2607223476297968
FIN,0.9283819628647215,0.9220930232558141,0.6933962264150945,0.8623188405797101,0.9263521288837745,0.9256637168141595,0.32719448506371424,0.8905191873589166
FJI,0.6737400530503981,0.7465116279069768,0.589622641509434,0.6666666666666666,0.7341772151898734,0.7345132743362831,0.05822435763526217,0.600451467268623
FRA,0.9005305039787799,0.8430232558139534,0.6556603773584906,0.7608695652173914,0.9482163406214039,0.9486725663716815,0.3073824942552747,0.8792325056433409
FSM,0.5358090185676393,0.5476744186046512,0.44339622641509435,0.48550724637681164,0.7238204833141542,0.7238938053097346,0.026714017129726344,0.4729119638826184
GAB,0.6127320954907162,0.5965116279069768,0.4905660377358491,0.5144927536231885,0.613348676639816,0.6123893805309736,0.11554627115103405,0.7144469525959368
GBR,0.9283819628647215,0.9337209302325582,0.6603773584905661,0.927536231884058,0.9298043728423476,0.9292035398230089,0.29921871735951533,0.8747178329571106
GEO,0.7055702917771883,0.8069767441860466,0.5283018867924529,0.8623188405797101,0.7974683544303798,0.7982300884955753,0.04985168163776896,0.5744920993227991
GHA,0.4615384615384617,0.5058139534883721,0.39622641509433965,0.46376811594202905,0.5834292289988493,0.5823008849557523,0.022452475454355546,0.44582392776523705
GIN,0.2652519893899204,0.23604651162790694,0.2924528301886793,0.09420289855072465,0.5063291139240507,0.5061946902654868,0.010177564236473783,0.3250564334085779
GMB,0.31697612732095487,0.29651162790697677,0.31603773584905664,0.17391304347826092,0.5615650172612198,0.5610619469026549,0.011113432212241488,0.33747178329571104
GNB,0.2944297082228117,0.31744186046511624,0.3584905660377358,0.15942028985507248,0.47986191024165714,0.47964601769911513,0.009542510967202841,0.31602708803611734
GNQ,0.5172413793103449,0.4127906976744186,0.33490566037735847,0.3768115942028986,0.49482163406214047,0.4938053097345133,0.2434927929809902,0.8397291196388261
GRC,0.8740053050397878,0.8290697674418606,0.6745283018867925,0.7101449275362318,0.9309551208285385,0.9309734513274338,0.24680175475245456,0.8419864559819413
GRD,0.7148541114058355,0.7325581395348837,0.6462264150943396,0.572463768115942,0.7928653624856156,0.7929203539823011,0.08470440777104658,0.6625282167042889
GTM,0.5371352785145889,0.4232558139534884,0.39622641509433965,0.3115942028985507,0.7710011507479863,0.7699115044247787,0.05229162314602047,0.582392776523702
GUY,0.5636604774535809,0.5627906976744186,0.4056603773584906,0.5579710144927537,0.6789413118527043,0.6778761061946904,0.04480467933987884,0.556433408577878
HKG,0.927055702917772,0.844186046511628,0.6273584905660378,0.8043478260869565,0.9758342922899885,0.9752212389380532,0.38915395863797786,0.9198645598194132
HND,0.519893899204244,0.4511627906976744,0.4009433962264151,0.355072463768116,0.7905638665132336,0.7911504424778761,0.0294213494881972,0.48871331828442444
HRV,0.7997347480106102,0.7732558139534884,0.5707547169811321,0.7463768115942029,0.8642117376294591,0.8637168141592922,0.16330060580739503,0.7720090293453724
HTI,0.3594164456233422,0.36395348837209296,0.30660377358490565,0.31884057971014496,0.5891829689298044,0.5893805309734513,0.011706705661165656,0.34537246049661396
HUN,0.8209549071618037,0.8500000000000001,0.6179245283018868,0.8260869565217391,0.8262370540851554,0.8265486725663717,0.17435554627115105,0.783295711060948
IDN,0.6061007957559681,0.5825581395348839,0.4716981132075472,0.5144927536231885,0.714614499424626,0.7150442477876107,0.0631961562565281,0.6139954853273136
IND,0.49204244031830235,0.4476744186046512,0.3915094339622642,0.3623188405797102,0.6835443037974683,0.6831858407079647,0.031861290996448716,0.5011286681715575
IRL,0.9376657824933686,0.9569767441860466,0.7547169811320755,0.855072463768116,0.9286536248561565,0.9292035398230089,0.30363902235220386,0.8769751693002257
IRN,0.726790450928382,0.6627906976744186,0.5094339622641509,0.6159420289855073,0.812428078250863,0.8123893805309735,0.14158345519114268,0.7483069977426637
IRQ,0.592838196286472,0.4848837209302325,0.3915094339622642,0.4347826086956522,0.7203682393555811,0.720353982300885,0.10265301859202006,0.6941309255079008
ISL,0.9164456233421752,0.8930232558139537,0.7641509433962264,0.7391304347826086,0.956271576524741,0.9557522123893806,0.2744934196782954,0.8600451467268622
ISR,0.9058355437665783,0.9,0.6415094339622641,0.8913043478260869,0.949367088607595,0.9504424778761063,0.23288071861290996,0.8329571106094807
