"Infants lacking immunization, DTP (% of one-year-olds)"
"HDI Rank (2017)","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017",""
"168"," Afghanistan","50","","56","","52","","24","","28","","22","","22","","24","","27","","27","","27","","27",""
"68"," Albania","3","","2","","2","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"85"," Algeria","4","","4","","5","","6","","1","","1","","1","","1","","1","","1","","4","","5",""
"35"," Andorra","","","","","1","","1","","1","","1","","1","","2","","1","","1","","1","","1",""
"147"," Angola","52","","52","","56","","49","","15","","22","","27","","33","","31","","35","","33","","39",""
"70"," Antigua and Barbuda","1","","1","","2","","1","","1","","1","","1","","1","","1","","1","","3","","4",""
"47"," Argentina","5","","5","","4","","1","","5","","6","","6","","6","","2","","6","","3","","9",""
"83"," Armenia","","","2","","3","","4","","2","","2","","2","","3","","3","","3","","3","","3",""
"3"," Australia","2","","5","","4","","3","","3","","8","","8","","8","","8","","3","","2","","2",""
"20"," Austria","4","","4","","1","","1","","5","","4","","3","","2","","1","","3","","5","","6",""
"80"," Azerbaijan","","","21","","17","","19","","6","","6","","6","","5","","4","","3","","2","","3",""
"54"," Bahamas","5","","5","","1","","1","","1","","1","","1","","1","","4","","1","","5","","2",""
"43"," Bahrain","3","","2","","2","","1","","1","","1","","1","","1","","2","","2","","1","","2",""
"136"," Bangladesh","14","","13","","8","","3","","2","","1","","3","","2","","1","","1","","1","","1",""
"58"," Barbados","3","","3","","7","","3","","6","","5","","4","","3","","2","","1","","1","","10",""
"53"," Belarus","","","2","","1","","1","","1","","1","","2","","1","","3","","1","","1","","3",""
"17"," Belgium","3","","3","","3","","2","","1","","1","","1","","1","","1","","1","","1","","1",""
"106"," Belize","3","","6","","4","","2","","1","","2","","1","","4","","4","","3","","2","","11",""
"163"," Benin","14","","18","","11","","16","","13","","15","","11","","14","","14","","14","","14","","14",""
"134"," Bhutan","2","","5","","4","","3","","6","","2","","3","","3","","1","","1","","1","","1",""
"118"," Bolivia (Plurinational State of)","34","","16","","8","","7","","3","","2","","3","","13","","8","","3","","7","","9",""
"77"," Bosnia and Herzegovina","","","22","","10","","5","","5","","6","","5","","6","","8","","11","","10","","8",""
"101"," Botswana","1","","2","","2","","2","","2","","2","","2","","2","","2","","2","","2","","2",""
"79"," Brazil","14","","15","","1","","1","","1","","1","","1","","2","","2","","3","","5","","1",""
"39"," Brunei Darussalam","3","","1","","1","","1","","2","","1","","2","","1","","1","","1","","1","","1",""
"51"," Bulgaria","1","","2","","5","","3","","4","","4","","4","","4","","10","","7","","6","","4",""
"183"," Burkina Faso","8","","21","","3","","9","","7","","7","","6","","6","","5","","5","","5","","5",""
"185"," Burundi","5","","14","","12","","4","","1","","1","","2","","2","","2","","3","","3","","6",""
"125"," Cabo Verde","4","","10","","6","","3","","1","","1","","2","","7","","1","","3","","4","","3",""
"146"," Cambodia","37","","45","","22","","15","","7","","5","","3","","6","","6","","6","","6","","6",""
"151"," Cameroon","30","","29","","34","","15","","8","","10","","6","","5","","7","","8","","8","","7",""
"12"," Canada","4","","3","","5","","4","","4","","4","","1","","4","","4","","4","","4","","4",""
"188"," Central African Republic","5","","23","","40","","36","","33","","31","","31","","65","","31","","31","","31","","31",""
"186"," Chad","56","","59","","55","","54","","45","","45","","43","","42","","42","","43","","45","","45",""
"44"," Chile","2","","3","","2","","8","","7","","2","","10","","8","","1","","3","","1","","2",""
"86"," China","2","","7","","6","","5","","1","","1","","1","","1","","1","","1","","1","","1",""
"90"," Colombia","4","","5","","9","","3","","4","","5","","9","","3","","9","","7","","7","","6",""
"165"," Comoros","3","","9","","15","","23","","19","","8","","9","","10","","7","","4","","4","","4",""
"137"," Congo","8","","26","","55","","27","","10","","10","","10","","10","","5","","15","","24","","25",""
"176"," Congo (Democratic Republic of the)","40","","53","","51","","32","","29","","15","","19","","21","","19","","18","","20","","18",""
"63"," Costa Rica","2","","5","","10","","3","","4","","13","","8","","2","","9","","7","","1","","1",""
"46"," Croatia","","","4","","5","","4","","3","","3","","2","","2","","2","","2","","2","","2",""
"73"," Cuba","3","","1","","2","","1","","4","","1","","1","","1","","1","","1","","1","","1",""
"32"," Cyprus","3","","2","","2","","2","","1","","1","","1","","1","","1","","2","","2","","2",""
"27"," Czechia","","","2","","1","","1","","1","","1","","1","","1","","1","","1","","2","","2",""
"170"," Côte d'Ivoire","23","","36","","15","","17","","5","","25","","7","","11","","7","","1","","2","","1",""
"11"," Denmark","2","","3","","2","","7","","7","","6","","3","","3","","4","","4","","3","","1",""
"172"," Djibouti","5","","34","","34","","27","","10","","11","","15","","13","","7","","10","","26","","26",""
"103"," Dominica","3","","1","","1","","1","","1","","1","","2","","2","","1","","1","","1","","2",""
"94"," Dominican Republic","13","","11","","9","","8","","4","","9","","8","","9","","5","","1","","2","","1",""
"86"," Ecuador","13","","6","","6","","4","","9","","11","","12","","13","","16","","20","","6","","5",""
"115"," Egypt","5","","4","","2","","2","","3","","3","","6","","3","","4","","6","","4","","5",""
"121"," El Salvador","7","","1","","1","","4","","10","","10","","8","","3","","4","","7","","3","","5",""
"141"," Equatorial Guinea","4","","6","","36","","38","","41","","41","","44","","51","","41","","72","","60","","56",""
"179"," Eritrea","","","32","","12","","1","","2","","3","","3","","3","","3","","2","","3","","3",""
"30"," Estonia","","","6","","4","","1","","4","","4","","4","","4","","5","","6","","6","","6",""
"144"," Eswatini (Kingdom of)","4","","6","","6","","5","","5","","2","","3","","1","","1","","4","","4","","4",""
"173"," Ethiopia","27","","20","","53","","39","","23","","20","","26","","33","","27","","15","","15","","15",""
"92"," Fiji","2","","2","","3","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"15"," Finland","4","","1","","1","","1","","1","","1","","1","","1","","1","","1","","1","","2",""
"24"," France","3","","2","","1","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"110"," Gabon","4","","19","","31","","31","","18","","18","","14","","20","","23","","13","","17","","19",""
"174"," Gambia","2","","1","","3","","5","","1","","1","","1","","1","","2","","1","","1","","7",""
"70"," Georgia","","","9","","11","","9","","1","","2","","6","","1","","1","","3","","3","","2",""
"5"," Germany","7","","8","","4","","2","","1","","1","","1","","1","","1","","1","","1","","1",""
"140"," Ghana","20","","12","","4","","12","","4","","6","","8","","6","","1","","3","","6","","1",""
"31"," Greece","23","","4","","4","","4","","1","","1","","1","","1","","1","","1","","1","","1",""
"75"," Grenada","7","","2","","1","","1","","1","","2","","1","","1","","3","","6","","2","","2",""
"127"," Guatemala","14","","9","","6","","3","","4","","6","","4","","3","","11","","1","","4","","12",""
"175"," Guinea","60","","23","","39","","25","","14","","24","","30","","36","","42","","37","","37","","37",""
"177"," Guinea-Bissau","18","","30","","27","","14","","6","","5","","5","","5","","5","","5","","5","","5",""
"125"," Guyana","6","","5","","3","","7","","1","","3","","1","","2","","1","","4","","3","","3",""
"168"," Haiti","34","","25","","27","","17","","13","","12","","13","","14","","28","","20","","22","","21",""
"133"," Honduras","6","","3","","2","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"45"," Hungary","1","","1","","1","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"6"," Iceland","1","","1","","1","","5","","2","","1","","3","","3","","4","","4","","4","","3",""
"130"," India","12","","12","","26","","18","","14","","11","","11","","10","","10","","10","","9","","9",""
"116"," Indonesia","18","","13","","16","","15","","3","","2","","3","","4","","5","","5","","5","","4",""
"60"," Iran (Islamic Republic of)","3","","2","","1","","3","","1","","1","","1","","2","","1","","1","","1","","1",""
"120"," Iraq","7","","14","","8","","16","","14","","10","","13","","18","","23","","27","","27","","27",""
"4"," Ireland","15","","10","","5","","4","","2","","2","","2","","2","","2","","2","","2","","2",""
"22"," Israel","3","","2","","5","","7","","5","","6","","6","","4","","5","","5","","6","","1",""
"28"," Italy","6","","2","","5","","2","","2","","2","","1","","2","","2","","3","","2","","2",""
"97"," Jamaica","5","","4","","3","","1","","2","","6","","2","","3","","3","","3","","1","","5",""
"19"," Japan","4","","10","","12","","1","","1","","1","","1","","2","","2","","2","","1","","1",""
"95"," Jordan","3","","1","","9","","2","","2","","2","","2","","1","","2","","1","","1","","1",""
"58"," Kazakhstan","","","3","","2","","1","","1","","1","","1","","1","","4","","1","","7","","1",""
"142"," Kenya","8","","4","","17","","15","","7","","2","","2","","5","","3","","4","","4","","7",""
"134"," Kiribati","2","","18","","5","","7","","3","","1","","6","","5","","17","","19","","18","","4",""
"n.a"," Korea (Democratic People's Rep. of)","2","","16","","39","","17","","6","","5","","3","","6","","6","","3","","3","","2",""
"22"," Korea (Republic of)","10","","1","","3","","2","","4","","1","","1","","1","","1","","2","","2","","2",""
"56"," Kuwait","12","","1","","2","","1","","2","","1","","1","","1","","3","","1","","1","","1",""
"122"," Kyrgyzstan","","","3","","1","","2","","1","","3","","4","","2","","4","","1","","3","","6",""
"139"," Lao People's Democratic Republic","59","","23","","17","","32","","19","","17","","13","","11","","6","","7","","15","","11",""
"41"," Latvia","","","1","","1","","1","","1","","5","","8","","4","","7","","2","","1","","2",""
"80"," Lebanon","6","","3","","10","","17","","15","","14","","14","","13","","18","","18","","18","","18",""
"159"," Lesotho","9","","5","","13","","5","","3","","3","","2","","2","","2","","2","","2","","2",""
"181"," Liberia","","","","","20","","25","","20","","14","","8","","3","","26","","23","","1","","1",""
"108"," Libya","6","","2","","3","","2","","2","","1","","1","","2","","4","","2","","2","","1",""
"35"," Lithuania","","","4","","1","","2","","2","","5","","3","","3","","3","","3","","3","","3",""
"21"," Luxembourg","4","","2","","1","","1","","1","","1","","1","","1","","1","","1","","1","","1",""
"161"," Madagascar","29","","20","","26","","12","","22","","20","","20","","20","","17","","21","","16","","20",""
"171"," Malawi","5","","4","","2","","1","","3","","2","","1","","4","","3","","7","","11","","7",""
"57"," Malaysia","5","","2","","1","","2","","2","","2","","1","","1","","1","","1","","2","","1",""
"101"," Maldives","3","","1","","2","","1","","3","","3","","1","","1","","1","","1","","1","","1",""
"182"," Mali","33","","27","","39","","4","","19","","20","","25","","31","","27","","27","","27","","27",""
"29"," Malta","16","","3","","3","","6","","3","","1","","1","","1","","1","","2","","3","","2",""
"106"," Marshall Islands","3","","12","","36","","11","","1","","1","","3","","3","","3","","5","","13","","3",""
