Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,,,0.014150943396226405,,0.1645569620253166,0.16283185840707964,,
AFG_ALB,,0.4802325581395348,0.3537735849056604,0.4492753623188407,0.3624856156501726,0.3628318584070797,,
AFG_AND,,,0.35849056603773594,,0.4522439585730725,0.45309734513274363,,
AFG_ARE,,0.42325581395348844,0.3632075471698114,0.3333333333333335,0.3682393555811277,0.36814159292035403,,
AFG_ARG,,0.5686046511627908,0.47169811320754723,0.46376811594202905,0.36593785960874564,0.3663716814159293,,
AFG_ARM,,0.5709302325581396,0.34905660377358494,0.6231884057971013,0.2945914844649021,0.29557522123893815,,
AFG_ATG,,,,,0.3624856156501726,0.3628318584070797,,
AFG_AUS,,0.8476744186046512,0.6650943396226415,0.7391304347826088,0.46375143843498273,0.46371681415929217,,
AFG_AUT,,0.6360465116279072,0.5283018867924528,0.5144927536231884,0.4384349827387802,0.4389380530973452,,
AFG_AZE,,,0.34905660377358494,,0.2370540851553508,0.2371681415929205,,
AFG_BDI,,0.031395348837209305,0.05660377358490568,0.007246376811594221,0.06329113924050628,0.06194690265486724,,
AFG_BEL,,0.6976744186046512,0.5754716981132075,0.572463768115942,0.4418872266973532,0.44247787610619477,,
AFG_BEN,,0.08139534883720932,0.10849056603773585,0.0144927536231884,0.06098964326812434,0.0619469026548673,,
AFG_BFA,,,0.02358490566037736,,0.03452243958573076,0.03362831858407073,,
AFG_BGD,,0.14302325581395353,0.1320754716981132,0.10144927536231887,0.14844649021864204,0.14867256637168152,,
AFG_BGR,,0.5697674418604651,0.41509433962264153,0.5362318840579711,0.3498273878020712,0.3504424778761062,,
AFG_BHR,,0.5127906976744186,0.47641509433962276,0.35507246376811596,0.37974683544303794,0.3805309734513275,,
AFG_BHS,,,0.41509433962264153,,0.3486766398158803,0.3486725663716815,,
AFG_BIH,,,,,0.3406214039125433,0.3415929203539823,,
AFG_BLR,,,0.43867924528301894,,0.3256616800920598,0.32566371681415957,,
AFG_BLZ,,0.5186046511627908,0.3679245283018869,0.5072463768115942,0.34292289988492514,0.34336283185840727,,
AFG_BOL,,0.46627906976744193,0.39622641509433965,0.3695652173913043,0.08630609896432678,0.08672566371681428,,
AFG_BRA,,0.39767441860465114,0.4433962264150943,0.18115942028985507,0.26237054085155337,0.26194690265486725,,
AFG_BRB,,0.5744186046511629,0.4669811320754717,0.48550724637681164,0.3636363636363635,0.3628318584070797,,
AFG_BRN,,0.5337209302325583,0.43867924528301894,0.44202898550724645,0.3912543153049482,0.3911504424778763,,
AFG_BTN,,,0.12264150943396224,,0.05408515535097813,0.05486725663716818,,
AFG_BWA,,0.3965116279069767,0.33490566037735864,0.318840579710145,0.1553509781357882,0.1557522123893807,,
AFG_CAF,,0.05116279069767436,0.04716981132075473,0.043478260869565244,0.06098964326812434,0.060176991150442394,,
AFG_CAN,,0.7895348837209304,0.660377358490566,0.6376811594202899,0.4660529344073648,0.4654867256637168,,
AFG_CHE,,0.6523255813953488,0.49528301886792453,0.5869565217391304,0.4706559263521288,0.47079646017699134,,
AFG_CHL,,0.5755813953488372,0.47169811320754723,0.4782608695652174,0.40851553509781363,0.4088495575221241,,
AFG_CHN,,0.31976744186046513,0.26886792452830194,0.26086956521739135,0.32336018411967776,0.3238938053097345,,
AFG_CIV,,0.11395348837209303,0.13679245283018865,0.043478260869565244,0.00460299194476399,0.005309734513274433,,
AFG_CMR,,0.23023255813953486,0.21698113207547168,0.15217391304347827,0.0011507479861910253,0.0017699115044248481,,
