Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,,0.060465116279069836,0.04245283018867928,0.16666666666666674,0.15650172612197916,0.15752212389380532,,
AFG_ALB,,0.42093023255813966,0.24528301886792453,0.47101449275362317,0.32911392405063306,0.32920353982300876,,
AFG_AND,,,0.25000000000000006,,0.416570771001151,0.415929203539823,,
AFG_ARE,,0.4337209302325582,0.29716981132075476,0.427536231884058,0.3371691599539702,0.33628318584070804,,
AFG_ARG,,0.5709302325581397,0.4481132075471698,0.49275362318840576,0.330264672036824,0.32920353982300876,,
AFG_ARM,,0.5186046511627909,0.26886792452830194,0.6231884057971013,0.28308400460299205,0.28141592920353997,,
AFG_ATG,,,,,0.32451093210586884,0.32389380530973466,,
AFG_AUS,,0.7802325581395351,0.7028301886792452,0.7101449275362319,0.43037974683544317,0.4300884955752212,,
AFG_AUT,,0.5848837209302327,0.4669811320754717,0.5,0.40736478711162266,0.4070796460176992,,
AFG_AZE,,0.47558139534883737,0.2169811320754717,0.608695652173913,0.20368239355581136,0.20353982300884965,,
AFG_BDI,,0.04767441860465113,0.047169811320754734,0.021739130434782636,0.0667433831990793,0.06725663716814151,,
AFG_BEL,,0.6988372093023256,0.5754716981132075,0.572463768115942,0.4016110471806676,0.40176991150442487,,
AFG_BEN,,0.04418604651162794,0.047169811320754734,0.0289855072463768,0.004602991944764212,0.0035398230088495852,,
AFG_BFA,,,0.09905660377358494,,0.0851553509781357,0.08495575221238932,,
AFG_BGD,,0.12790697674418602,0.08490566037735844,0.13043478260869562,0.17261219792865362,0.1716814159292036,,
AFG_BGR,,0.5255813953488373,0.3490566037735849,0.536231884057971,0.2888377445339472,0.2884955752212389,,
AFG_BHR,,0.47790697674418614,0.36320754716981135,0.4347826086956522,0.3406214039125433,0.33982300884955763,,
AFG_BHS,,,0.30660377358490565,,0.3026467203682394,0.30265486725663715,,
AFG_BIH,,,,,0.33831990794016126,0.33805309734513267,,
AFG_BLR,,0.5046511627906978,0.3584905660377358,0.48550724637681164,0.21979286536248582,0.21946902654867273,,
AFG_BLZ,,0.5000000000000002,0.29245283018867924,0.5652173913043478,0.23820483314154212,0.23716814159292077,,
AFG_BOL,,0.45581395348837217,0.3679245283018869,0.3840579710144928,0.090909090909091,0.09026548672566381,,
AFG_BRA,,0.4046511627906978,0.40566037735849053,0.2391304347826087,0.25891829689298057,0.2584070796460176,,
AFG_BRB,,0.5279069767441861,0.4009433962264151,0.4782608695652173,0.323360184119678,0.3221238938053098,,
AFG_BRN,,0.49186046511627934,0.3726415094339623,0.44202898550724634,0.3544303797468355,0.35398230088495586,,
AFG_BTN,,,0.08490566037735844,,0.08745684695051786,0.08672566371681412,,
AFG_BWA,,0.4046511627906978,0.29245283018867924,0.3840579710144928,0.09321058688147282,0.09380530973451323,,
AFG_CAF,,0.01395348837209312,0.01415094339622644,0.050724637681159424,0.1898734177215189,0.18938053097345137,,
AFG_CAN,,0.6755813953488374,0.4905660377358491,0.6376811594202899,0.4234752589182969,0.42300884955752216,,
AFG_CHE,,0.6569767441860467,0.45283018867924524,0.6521739130434784,0.43613348676639835,0.43539823008849543,,
AFG_CHL,,0.5116279069767443,0.3773584905660377,0.4782608695652173,0.3820483314154201,0.38053097345132747,,
AFG_CHN,,0.2895348837209303,0.18867924528301883,0.30434782608695654,0.2934407364787112,0.2920353982300885,,
AFG_CIV,,0.07325581395348835,0.051886792452830205,0.07246376811594199,0.14154200230149588,0.1415929203539823,,
AFG_CMR,,0.14534883720930228,0.06603773584905664,0.18840579710144928,0.09321058688147282,0.09380530973451323,,
AFG_COD,,0.08837209302325591,0.06603773584905664,0.07971014492753628,0.09551208285385487,0.09557522123893802,,
AFG_COG,,0.26860465116279075,0.20283018867924535,0.24637681159420294,0.0621403912543152,0.06194690265486724,,
AFG_COL,,0.35465116279069775,0.2735849056603774,0.31159420289855083,0.27848101265822794,0.2778761061946904,,
AFG_COM,,,0.1273584905660377,,0.07825086306098977,0.07787610619469032,,
AFG_CPV,,,0.2735849056603774,,0.24971231300345237,0.2495575221238937,,
AFG_CRI,,0.4186046511627908,0.28773584905660377,0.42028985507246386,0.39470655926352133,0.3946902654867257,,
AFG_CUB,,0.5011627906976746,0.3113207547169811,0.5434782608695652,0.37974683544303806,0.37876106194690284,,
AFG_CYP,,0.5232558139534885,0.33018867924528306,0.5579710144927537,0.4050632911392406,0.40530973451327446,,
AFG_CZE,,0.5755813953488375,0.3726415094339623,0.6014492753623188,0.34752589182968935,0.3469026548672566,,
AFG_DEU,,0.6616279069767442,0.5047169811320755,0.5942028985507247,0.40276179516685856,0.40176991150442487,,
AFG_DJI,,0.044186046511627775,0.12264150943396229,0.07246376811594199,0.03567318757192178,0.03539823008849563,,
AFG_DMA,,,0.30660377358490565,,0.37974683544303806,0.37876106194690284,,
