Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.05968169761273204,0.061627906976744196,0.02830188679245285,0.15217391304347835,0.1300345224395857,0.12920353982300892,0.01693753916858158,0.1817155756207675
AFG_ALB,0.4098143236074271,0.3941860465116279,0.20283018867924532,0.48550724637681164,0.31760644418872264,0.3185840707964601,0.04615834551911427,0.31151241534988716
AFG_AND,0.5397877984084882,0.34883720930232553,0.21226415094339626,0.3840579710144928,0.4039125431530496,0.40530973451327457,0.3750323793607687,0.6422121896162528
AFG_ARE,0.5769230769230769,0.4279069767441861,0.2735849056603774,0.4565217391304348,0.3199079401611048,0.3203539823008851,0.7997994568623356,0.7257336343115124
AFG_ARG,0.5251989389920424,0.5848837209302327,0.46698113207547165,0.5,0.3107019562715766,0.31150442477876117,0.08733653645289326,0.4063205417607224
AFG_ARM,0.38461538461538447,0.46627906976744193,0.20283018867924532,0.6159420289855073,0.2738780207134638,0.2743362831858407,0.022978901190724876,0.21783295711060952
AFG_ATG,,,,0.48550724637681164,0.3060989643268124,0.3079646017699116,0.13185711301441405,0.4706546275395034
AFG_AUS,0.7029177718832893,0.7395348837209303,0.6650943396226415,0.6884057971014493,0.4165707710011506,0.41769911504424795,0.28974305410486734,0.5993227990970653
AFG_AUT,0.6167108753315649,0.5372093023255814,0.3867924528301886,0.5144927536231885,0.39125431530494803,0.39292035398230096,0.320401086275329,0.6162528216704289
AFG_AZE,0.37665782493368705,0.45813953488372106,0.20283018867924532,0.6014492753623188,0.1898734177215191,0.19115044247787627,0.03400041779820347,0.2686230248306998
AFG_BDI,0.08355437665782495,0.06976744186046516,0.08490566037735851,0.021739130434782608,0.0828538550057536,0.08141592920353974,0.0025903488614998967,0.058690744920993215
AFG_BEL,0.6710875331564987,0.6779069767441862,0.561320754716981,0.5797101449275364,0.38319907940161113,0.38407079646017706,0.31292249843325665,0.6117381489841986
AFG_BEN,0.061007957559681664,0.05930232558139542,0.06603773584905662,0.028985507246376857,0.011507479861910253,0.010619469026548645,0.005448088573219132,0.08126410835214443
AFG_BFA,0.10212201591511932,0.13023255813953488,0.12735849056603776,0.07246376811594203,0.09321058688147288,0.0920353982300885,0.0005514936285773969,0.010158013544018019
AFG_BGD,0.1458885941644563,0.11976744186046517,0.06603773584905662,0.14492753623188406,0.17376294591484465,0.17345132743362845,0.006141633590975557,0.08916478555304735
AFG_BGR,0.47214854111405846,0.5023255813953489,0.3018867924528301,0.5579710144927537,0.27157652474108174,0.27256637168141595,0.07741800710256946,0.3871331828442437
AFG_BHR,0.5543766578249336,0.44999999999999996,0.3160377358490566,0.44202898550724645,0.32105868814729577,0.3221238938053097,0.33586797576770416,0.6241534988713319
AFG_BHS,0.5411140583554376,0.5174418604651164,0.26886792452830177,0.6231884057971016,0.28883774453394706,0.29026548672566377,0.19380823062460825,0.5327313769751693
AFG_BIH,0.41114058355437655,0.36627906976744184,0.26415094339622636,0.3550724637681161,0.32105868814729577,0.3221238938053097,0.056018383120952586,0.3386004514672686
AFG_BLR,0.4283819628647214,0.49767441860465134,0.34905660377358494,0.49275362318840576,0.1944764096662831,0.19469026548672563,0.06193440568205556,0.3544018058690743
AFG_BLZ,0.4137931034482759,0.48720930232558135,0.26886792452830177,0.5724637681159419,0.20943613348676637,0.2106194690265487,0.04699394192604972,0.31376975169300225
AFG_BOL,0.3236074270557029,0.44418604651162785,0.37264150943396224,0.3550724637681161,0.09205983889528202,0.09203539823008844,0.027407562147482765,0.2404063205417607
AFG_BRA,0.43103448275862066,0.408139534883721,0.3915094339622641,0.2681159420289856,0.25201380897583425,0.2530973451327435,0.08508878211823691,0.401805869074492
AFG_BRB,0.5053050397877984,0.5093023255813955,0.3632075471698113,0.49275362318840576,0.3014959723820483,0.30265486725663726,0.10740756214748276,0.43905191873589167
AFG_BRN,0.5968169761273209,0.45581395348837206,0.32547169811320753,0.44202898550724645,0.33601841196777904,0.3380530973451329,0.6978483392521413,0.7257336343115124
AFG_BTN,,,0.08962264150943403,,0.10356731875719227,0.10442477876106193,0.024123668268226442,0.2234762979683973
AFG_BWA,0.25596816976127335,0.3848837209302326,0.25,0.4057971014492755,0.13348676639815882,0.1327433628318584,0.07019009818257782,0.3724604966139955
AFG_CAF,0.08090185676392575,0.0034883720930232176,0.04245283018867929,0.05072463768115945,0.22899884925201386,0.22831858407079642,0.0016628368498015468,0.036117381489842004
AFG_CAN,0.6684350132625995,0.6546511627906978,0.4386792452830188,0.6666666666666667,0.40506329113924044,0.40707964601769897,0.30517651974096505,0.6083521444695258
AFG_CHE,0.6870026525198938,0.6348837209302327,0.40094339622641506,0.6811594202898551,0.42002301495972383,0.42123893805309753,0.42559431794443287,0.6636568848758465
AFG_CHL,0.5238726790450928,0.49534883720930256,0.3396226415094339,0.5,0.3647871116225546,0.36637168141592924,0.11178608731982453,0.4446952595936793
AFG_CHN,0.31564986737400524,0.2755813953488372,0.16037735849056603,0.3115942028985508,0.286536248561565,0.2867256637168142,0.02686442448297472,0.23702031602708806
AFG_CIV,0.034482758620689585,0.06279069767441858,0.028301886792452796,0.07971014492753625,0.17721518987341767,0.17699115044247782,0.013269270942134951,0.15575620767494358
AFG_CMR,0.10344827586206887,0.15697674418604646,0.0754716981132075,0.2028985507246376,0.09896432681242806,0.09734513274336282,0.01230833507415918,0.1478555304740406
AFG_COD,0.04376657824933686,0.07558139534883718,0.03301886792452827,0.10144927536231885,0.09321058688147288,0.0920353982300885,0.004428660956757887,0.11851015801354403
AFG_COG,0.1644562334217509,0.2209302325581396,0.13679245283018873,0.24637681159420297,0.08170310701956268,0.08141592920353974,0.024040108627532898,0.2234762979683973
AFG_COL,0.3779840848806365,0.3267441860465117,0.24056603773584903,0.30434782608695654,0.2635212888377445,0.2654867256637168,0.05987048255692501,0.3487584650112866
AFG_COM,,,0.12735849056603774,,0.05293440736478727,0.053097345132743445,0.0034343012325046968,0.05530474040632055
AFG_CPV,0.28116710875331563,0.22325581395348842,0.24056603773584903,0.10869565217391305,0.25201380897583425,0.2530973451327435,0.02666388134531022,0.23589164785553052
AFG_CRI,0.4562334217506633,0.39767441860465125,0.26415094339622636,0.4130434782608696,0.37284234752589185,0.3734513274336284,0.07251305619385835,0.37810383747178333
AFG_CUB,0.4257294429708224,0.4790697674418605,0.2971698113207547,0.5217391304347826,0.3624856156501727,0.36283185840707965,0.02651347399206183,0.23589164785553052
AFG_CYP,0.5875331564986737,0.5139534883720931,0.30660377358490565,0.5724637681159419,0.38204833141541994,0.38407079646017706,0.24551493628577395,0.572234762979684
