Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Gender] Share of seats in parliament (% held by women),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AZE_MDV,0.06498673740053051,0.26976744186046514,0.004716981132075582,0.5144927536231885,0.0993031358885017,0.024165707710011586,0.024778761061946764,0.033941926049717984,0.1297968397291196
AZE_MEX,0.08753315649867366,0.10813953488372097,0.06132075471698123,0.2826086956521739,0.03310104529616728,0.1346375143843498,0.13451327433628313,0.08336745351994984,0.22686230248306993
AZE_MHL,,,,,,,,0.000927512011698349,0.004514672686230181
AZE_MKD,,,0.08018867924528306,,0.15156794425087103,0.11737629459148446,0.11681415929203531,0.03428452057656153,0.1297968397291196
AZE_MLI,0.4456233421750663,0.5581395348837209,0.28301886792452824,0.6811594202898551,0.0034843205574912883,0.33716915995397,0.33805309734513295,0.01828284938374765,0.16252821670428902
AZE_MLT,0.20026525198938994,0.01744186046511631,0.17924528301886794,0.19565217391304346,0.10801393728222991,0.20483314154200238,0.20353982300884965,0.15128472947566327,0.30699774266365687
AZE_MMR,0.2745358090185676,0.3616279069767442,0.09905660377358494,0.5434782608695652,,0.08400460299194468,0.08495575221238949,0.020973469814079798,0.20767494356659139
AZE_MNE,,,,,,0.13693901035673195,0.13628318584070775,0.05267599749321079,0.17381489841986453
AZE_MNG,0.06498673740053051,0.14069767441860465,0.06603773584905653,0.17391304347826086,0.07142857142857137,0.0736478711162254,0.07433628318584073,0.007929809901817422,0.03950338600451453
AZE_MOZ,0.4655172413793104,0.4941860465116279,0.23584905660377353,0.6159420289855073,0.22996515679442514,0.339470655926352,0.3398230088495576,0.025702945477334448,0.33972911963882624
AZE_MRT,0.2519893899204243,0.42209302325581394,0.18396226415094338,0.5507246376811594,0.1968641114982578,0.10932105868814723,0.10973451327433636,0.006400668477125542,0.041760722347629786
AZE_MUS,0.051724137931034364,0.1034883720930232,0.08490566037735858,0.30434782608695643,0.07665505226480832,0.08170310701956274,0.0814159292035398,0.05055358261959474,0.16930022573363424
AZE_MWI,0.2824933687002653,0.26627906976744187,0.037735849056603876,0.5507246376811594,0.10975609756097554,0.3440736478711161,0.345132743362832,0.01624399415082515,0.1343115124153499
AZE_MYS,0.11803713527851456,0.0488372093023256,0.0660377358490567,0.17391304347826086,0.02961672473867591,0.1116225546605294,0.11150442477876099,0.10049717986212664,0.25169300225733626
AZE_NAM,0.055702917771883353,0.1151162790697674,0.10377358490566047,0.34782608695652173,0.09233449477351918,0.13118527042577655,0.13097345132743377,0.020889910173386254,0.09029345372460496
AZE_NER,0.5026525198938991,0.5941860465116279,0.33490566037735847,0.6811594202898551,0.18815331010452957,0.3176064441887226,0.3168141592920355,0.023697514100689366,0.270880361173815
AZE_NGA,,,0.10849056603773571,,,0.35327963176064436,0.3539823008849559,0.0074618759139335675,0.049661399548532714
AZE_NIC,0.09814323607427061,0.22558139534883714,0.009433962264150941,0.4057971014492754,0.020905923344947674,0.04372842347525918,0.04247787610619458,0.00525590139962398,0.033860045146726914
AZE_NLD,0.3289124668435013,0.23023255813953514,0.3254716981132077,0.01449275362318836,0.28571428571428575,0.21058688147295757,0.2106194690265486,0.2832337580948402,0.40067720090293446
AZE_NOR,0.36737400530503983,0.2616279069767442,0.29716981132075476,0.10869565217391308,0.42508710801393723,0.21749136939010372,0.21769911504424777,0.42321286818466686,0.4638826185101579
AZE_NPL,0.25331564986737404,0.35000000000000003,0.05188679245283018,0.5869565217391305,0.1306620209059233,0.10241657077100108,0.1026548672566372,0.018124086066429915,0.16027088036117393
AZE_NRU,,,,,,,,,
AZE_NZL,0.3222811671087533,0.2918604651162793,0.35849056603773594,0.08695652173913038,0.29965156794425085,0.20598388952819346,0.20530973451327428,0.17424691873824943,0.3273137697516929
AZE_OMN,,,0.014150943396226467,,,0.08515535097813587,0.08495575221238938,0.31410904533110506,0.4164785553047404
AZE_PAK,0.2387267904509282,0.43372093023255814,0.2122641509433962,0.536231884057971,0.16376306620209055,0.06904487917146152,0.0690265486725663,0.0017046166701483144,0.01015801354401813
AZE_PAN,0.11007957559681691,0.023255813953488302,0.089622641509434,0.1594202898550725,0.0400696864111498,0.15189873417721522,0.15221238938053094,0.04932525590139963,0.1659142212189616
AZE_PER,0.049071618037135334,0.03023255813953485,0.11792452830188677,0.21014492753623182,0.020905923344947674,0.05523590333716921,0.05486725663716807,0.024232295801128054,0.10158013544018052
AZE_PHL,0.007957559681697646,0.07441860465116279,0.0660377358490567,0.2246376811594203,0.006968641114982549,0.013808975834292303,0.01415929203539823,0.007553791518696472,0.038374717832956984
AZE_PLW,,,,0.050724637681159535,0.15156794425087103,0.0023014959723820505,0.001769911504424737,0.07458533528305827,0.21331828442437928
AZE_PNG,0.24137931034482762,0.41511627906976745,0.18867924528301883,0.5289855072463768,0.1777003484320557,0.0874568469505177,0.08672566371681423,0.006450804261541675,0.041760722347629786
AZE_POL,0.18832891246684358,0.14534883720930236,0.1933962264150944,0.021739130434782483,0.012195121951219523,0.11737629459148446,0.11681415929203531,0.07588886567787759,0.21557562076749426
AZE_PRK,,,,,0.14111498257839722,0.019562715765247263,0.019469026548672663,,
AZE_PRT,0.206896551724138,0.041860465116279166,0.2830188679245283,0.2826086956521739,0.01742160278745647,0.17721518987341778,0.17699115044247793,0.16521412157927723,0.32054176072234764
AZE_PRY,0.0013262599469495706,0.13604651162790693,0.04716981132075476,0.3188405797101449,0.11149825783972121,0.060989643268124394,0.060176991150442394,0.022017965322749113,0.09367945823927759
AZE_PSE,,,0.04245283018867929,,,0.07594936708860767,0.07610619469026547,0.0023563818675579745,0.012415349887133165
AZE_QAT,0.2427055702917772,0.023255813953488302,0.17452830188679253,0.26811594202898553,,0.17721518987341778,0.17699115044247793,0.7847754334656362,0.5191873589164785
AZE_ROU,0.10477453580901852,0.013953488372093092,0.06132075471698123,0.050724637681159535,0.11149825783972121,0.06789413118527055,0.06725663716814168,0.056879047420096106,0.18171557562076734
AZE_RUS,0.11538461538461553,0.07674418604651179,0.10377358490566047,0.01449275362318836,0.07839721254355397,0.004602991944763879,0.005309734513274544,0.07349070398997284,0.21218961625282162
AZE_RWA,0.43633952254641906,0.4279069767441861,0.15566037735849056,0.6014492753623188,0.08885017421602792,0.4579976985040275,0.45840707964601785,0.02318780029245874,0.2573363431151242
AZE_SAU,0.1511936339522546,0.09418604651162787,0.089622641509434,0.289855072463768,,0.10126582278481022,0.10088495575221224,0.33525799039064136,0.42663656884875834
AZE_SDN,0.30901856763925734,0.46744186046511627,0.21698113207547168,0.5942028985507246,0.11672473867595815,0.15074798619102414,0.15044247787610632,0.012191351577188217,0.09029345372460501
AZE_SEN,0.3275862068965517,0.4790697674418605,0.22169811320754715,0.6086956521739131,0.005226480836236863,0.15189873417721522,0.15221238938053117,0.015249634426571965,0.12302483069977432
AZE_SGP,0.23342175066312987,0.018604651162790642,0.10849056603773588,0.17391304347826086,0.12543554006968638,0.20828538550057552,0.20884955752212386,0.38376436181324425,0.44808126410835214
AZE_SLB,,,0.11792452830188677,,,0.08400460299194468,0.08495575221238949,0.014422393983705869,0.1128668171557562
AZE_SLE,0.46286472148541113,0.4348837209302326,0.1650943396226415,0.6014492753623188,,0.5212888377445338,0.5221238938053099,0.023079172759557134,0.2550790067720091
AZE_SLV,0.02917771883289122,0.17790697674418604,0.0660377358490567,0.4202898550724638,0.060975609756097615,0.03682393555811281,0.037168141592920256,0.019628159598913723,0.08577878103837466
AZE_SMR,,,,,0.005226480836236863,,,,
AZE_SOM,,,,,,0.2991944764096661,0.29911504424778773,,
AZE_SRB,0.11671087533156499,0.05116279069767449,0.15094339622641512,0.10144927536231885,,0.1070195627157654,0.10619469026548678,0.038404010862753295,0.14108352144469527
AZE_SSD,,,,,,0.3187571921749136,0.3185840707964603,,
AZE_STP,0.18567639257294433,0.27558139534883713,0.02830188679245277,0.4782608695652174,0.08188153310104526,0.05293440736478694,0.053097345132743334,0.014865260079381656,0.11851015801354409
AZE_SUR,,,0.07547169811320764,,0.06445993031358882,0.03337169159953979,0.03362831858407067,0.049768121997075414,0.16704288939051903
AZE_SVK,0.18567639257294422,0.10697674418604652,0.12264150943396235,0.04347826086956519,0.047038327526132406,0.11852704257767566,0.11858407079646005,0.09473156465427199,0.24379232505643322
AZE_SVN,0.2374005305039787,0.1488372093023258,0.16037735849056606,0.07246376811594202,0.07317073170731703,0.1622554660529345,0.16283185840707948,0.13828284938374766,0.29458239277652354
AZE_SWE,0.34084880636604786,0.26627906976744187,0.34433962264150947,0.050724637681159535,0.4947735191637631,0.23475258918296904,0.23539823008849547,0.23248798830165027,0.3702031602708803
AZE_SWZ,0.14986737400530503,0.24999999999999994,0.009433962264150941,0.4565217391304348,0.06097560975609753,0.22324510932105857,0.2230088495575222,0.022101524963442656,0.09480812641083514
AZE_SYC,,,0.10849056603773588,,0.26655052264808365,0.09436133486766396,0.09380530973451329,0.12228117819093379,0.27765237020316014
AZE_SYR,0.039787798408487896,0.22325581395348837,0.009433962264150997,0.42753623188405804,0.04181184668989543,0.1162255466052936,0.11504424778761069,0.012241487361604346,0.05869074492099324
AZE_TCD,,,0.2688679245283019,,0.16724738675958184,0.32451093210586873,0.3238938053097346,0.02109045331105076,0.2099322799097066
AZE_TGO,0.25596816976127323,0.28488372093023256,0.03773584905660371,0.48550724637681164,0.18815331010452957,0.21058688147295723,0.21061946902654882,0.018458324629204093,0.16478555304740422
AZE_THA,0.010610079575596787,0.17790697674418604,0.018867924528301938,0.3550724637681159,0.09407665505226477,0.07710011507479875,0.0778761061946901,0.046400668477125546,0.16027088036117376
AZE_TJK,0.10477453580901863,0.016279069767441978,0.014150943396226467,0.01449275362318836,0.16027874564459926,0.031070195627157515,0.031858407079646156,0.02043868811364111,0.19864559819413102
AZE_TKM,,,,,0.1045296167247387,0.04948216340621403,0.04955752212389386,0.00656778775851264,0.0338600451467268
AZE_TLS,,,,,,0.17146144994246248,0.1716814159292036,0.042724044286609565,0.1512415349887133
AZE_TON,0.07161803713527848,0.08023255813953512,0.18867924528301888,0.09420289855072472,0.20731707317073167,0.08055235903337166,0.07964601769911506,0.006417380405264253,0.032731376975169146
AZE_TTO,0.10610079575596831,0.005813953488371881,0.08490566037735858,0.1159420289855072,0.1289198606271777,0.04487917146145004,0.04424778761061976,0.08502193440568204,0.23024830699774268
AZE_TUN,0.007957559681697646,0.16162790697674417,0.099056603773585,0.4347826086956521,0.09233449477351911,0.11277330264672047,0.11327433628318573,0.024508042615416753,0.10158013544018052
AZE_TUR,0.009283819628647216,0.20232558139534884,0.004716981132075582,0.38405797101449285,0.16724738675958184,0.04027617951668594,0.04070796460176984,0.08355964069354502,0.2279909706546276
AZE_TUV,,,,,0.06445993031358879,0.04718066743383187,0.04778761061946901,0.007904742009609354,0.03950338600451453
AZE_TZA,0.3209549071618037,0.38139534883720927,0.20283018867924524,0.4492753623188406,0.0958188153310105,0.2830840046029919,0.2831858407079648,0.018216001671192812,0.16139954853273142
AZE_UGA,0.35013262599469497,0.3290697674418605,0.09433962264150941,0.49275362318840576,0.10627177700348445,0.37284234752589174,0.3734513274336285,0.021541675370795904,0.22009029345372472
AZE_UKR,0.06100795755968158,0.09302325581395354,0.14150943396226418,0.007246376811594124,0.14285714285714282,0.027617951668584606,0.02831858407079635,0.00736996030917067,0.03724604966139955
AZE_URY,0.1458885941644562,0.015116279069767535,0.17924528301886794,0.2028985507246377,0.08885017421602782,0.14499424626006918,0.14513274336283166,0.07819511176101943,0.21896162528216712
AZE_USA,0.35013262599469486,0.2895348837209303,0.2877358490566038,0.16666666666666663,0.013937282229965153,0.185270425776755,0.18584070796460184,0.3214622937121371,0.4209932279909705
AZE_UZB,,,0.04716981132075476,,0.10452961672473864,0.012658227848101444,0.01238938053097327,0.010779193649467306,0.07674943566591419
AZE_VCT,,,0.1320754716981133,,0.04355400696864106,0.0840046029919449,0.08318584070796442,0.024842281178190935,0.10270880361173806
AZE_VEN,0.06233421750663137,0.15000000000000002,0.04245283018867929,0.3333333333333333,0.0993031358885017,0.09896432681242817,0.0991150442477875,0.09834134113223314,0.24830699774266363
AZE_VNM,0.10344827586206895,0.2337209302325582,0.03301886792452824,0.39855072463768115,0.24738675958188155,0.11737629459148446,0.11681415929203531,0.011313975349905993,0.08239277652370208
AZE_VUT,,,,,,0.005753739930955182,0.005309734513274322,0.009341967829538333,0.06433408577878108
AZE_WSM,0.017241379310344862,0.006976744186046435,0.099056603773585,0.1376811594202899,0.1376306620209059,0.04142692750287691,0.04070796460176984,0.0025987048255692556,0.013544018058690765
AZE_YEM,0.2519893899204243,0.436046511627907,0.09905660377358494,0.6884057971014493,,0.10932105868814723,0.10973451327433636,0.002214330478378941,0.013544018058690821
AZE_ZAF,0.035809018567639295,0.0313953488372094,0.15566037735849064,0.14492753623188404,0.2038327526132404,0.11162255466052928,0.1115044247787611,0.04669312721955295,0.16027088036117376
AZE_ZMB,0.26259946949602125,0.19069767441860463,0.02830188679245277,0.3188405797101449,0.0400696864111498,0.3993095512082853,0.4000000000000002,0.013118863588886566,0.09932279909706554
AZE_ZWE,0.20954907161803715,0.17093023255813955,0.004716981132075582,0.3260869565217392,0.047038327526132406,0.3176064441887226,0.3168141592920355,0.009575934823480257,0.06659142212189623
BDI_BEL,0.7506631299734748,0.741860465116279,0.6226415094339623,0.5869565217391305,,0.47986191024165703,0.479646017699115,0.28661792354292875,0.6534988713318285
BDI_BEN,0.11273209549071611,0.0767441860465116,0.07547169811320753,0.04347826086956523,,0.08860759493670894,0.08672566371681412,0.0066012116147900575,0.12189616252821667
BDI_BFA,,,0.061320754716981125,,,0.008055235903337121,0.008849557522123908,0.0020137873407144354,0.04740406320541757
BDI_BGD,0.19363395225464183,0.1523255813953488,0.11320754716981138,0.1376811594202899,,0.23360184119677796,0.23185840707964595,0.006609567578859411,0.12189616252821667
BDI_BGR,0.5411140583554378,0.5639534883720931,0.3867924528301887,0.5579710144927537,,0.36939010356731883,0.3681415929203539,0.06285356172968457,0.40744920993227995
BDI_BHR,0.6405835543766578,0.5186046511627908,0.42452830188679247,0.427536231884058,,0.41887226697353275,0.4176991150442478,0.33983705870064757,0.6817155756207676
BDI_BHS,,,0.34905660377358494,,,0.3808975834292291,0.37876106194690257,0.17372049300188008,0.5711060948081265
BDI_BIH,,,,,,0.4039125431530495,0.40353982300884955,0.03299770210988093,0.3115124153498873
BDI_BLR,0.49204244031830247,0.5418604651162792,0.39622641509433965,0.5072463768115941,,0.3095512082853855,0.3079646017699114,0.04639231251305621,0.3611738148984198
BDI_BLZ,0.48806366047745364,0.5279069767441861,0.33018867924528306,0.5652173913043478,,0.33026467203682386,0.3292035398230088,0.04241487361604345,0.34762979683972917
BDI_BOL,0.37665782493368694,0.45581395348837206,0.35377358490566035,0.39855072463768126,,0.15650172612197932,0.15575221238938047,0.029087110925423026,0.2934537246049662
BDI_BRA,0.48806366047745364,0.42441860465116266,0.4339622641509434,0.2391304347826087,,0.32681242807825084,0.32566371681415923,0.08810528514727387,0.46049661399548547
BDI_BRB,0.5888594164456233,0.5662790697674419,0.4339622641509434,0.5,,0.4016110471806674,0.40176991150442504,0.1087110925423021,0.4943566591422123
BDI_BRN,0.6816976127320956,0.5244186046511629,0.40094339622641517,0.47101449275362317,,0.4315304948216342,0.4318584070796459,0.6920743680802173,0.7832957110609481
BDI_BTN,,,0.10849056603773582,,,0.14269275028768702,0.14159292035398235,0.0171715061625235,0.2234762979683973
BDI_BWA,0.3633952254641909,0.4186046511627908,0.30660377358490576,0.391304347826087,,0.03682393555811281,0.03539823008849563,0.0729642782536035,0.4311512415349886
BDI_CAF,0.007957559681697535,0.046511627906976785,0.018867924528301938,0.06521739130434785,,0.08860759493670889,0.08849557522123896,0.0006935450177564242,0.018058690744920974
BDI_CAN,0.7506631299734748,0.7372093023255814,0.5660377358490567,0.6594202898550725,,0.5017261219792867,0.5008849557522124,0.26473365364528934,0.6399548532731377
BDI_CHE,0.7533156498673741,0.6697674418604652,0.48584905660377364,0.6304347826086957,,0.5120828538550058,0.5115044247787608,0.40468769584290787,0.7110609480812641
BDI_CHL,0.5901856763925729,0.5325581395348837,0.39150943396226423,0.5,,0.45684695051783664,0.456637168141593,0.10449133068727805,0.4875846501128668
BDI_CHN,0.36074270557029176,0.31976744186046513,0.2216981132075472,0.3115942028985508,,0.3647871116225545,0.3628318584070797,0.01861708794652183,0.23363431151241537
BDI_CIV,0.12599469496021223,0.10581395348837212,0.09433962264150947,0.07971014492753627,,0.03797468354430378,0.03893805309734516,0.01755588050971381,0.22686230248307
BDI_CMR,0.1671087533156498,0.19186046511627908,0.12735849056603774,0.19565217391304357,,0.010356731875719172,0.012389380530973493,0.013327762690620429,0.19300225733634319
BDI_COD,0.050397877984084766,0.12558139534883717,0.10849056603773582,0.10144927536231883,,0.01956271576524743,0.019469026548672608,0.0007938165865886762,0.022573363431151156
BDI_COG,0.2771883289124668,0.32093023255813946,0.26415094339622647,0.26086956521739135,,0.03567318757192184,0.03539823008849563,0.02992270733235847,0.2979683972911964
BDI_COL,0.4588859416445623,0.38372093023255816,0.30188679245283023,0.33333333333333337,,0.35327963176064436,0.35221238938053084,0.06446626279506996,0.41196388261851
BDI_COM,,,0.16981132075471697,,,0.15880322209436137,0.15929203539823006,0.005356172968456234,0.10496613995485327
BDI_CPV,,,,,,0.31185270425776757,0.311504424778761,0.02118236891581366,0.2505643340857788
BDI_CRI,0.5318302387267906,0.4476744186046512,0.3160377358490567,0.4347826086956522,,0.47410817031070185,0.4725663716814161,0.06922916231460205,0.42212189616252827
BDI_CUB,0.4946949602122016,0.5325581395348837,0.3443396226415095,0.5579710144927537,,0.45684695051783664,0.456637168141593,0.024048464591602255,0.26749435665914206
BDI_CYP,0.6578249336870027,0.5651162790697674,0.3820754716981132,0.5652173913043478,,0.4856156501726121,0.48495575221238924,0.2100856486317109,0.6015801354401806
BDI_CZE,0.6339522546419099,0.6011627906976745,0.41509433962264164,0.5942028985507246,,0.4223245109321059,0.42123893805309737,0.15859619803634845,0.5553047404063205
BDI_DEU,0.7267904509283821,0.6895348837209303,0.5377358490566039,0.6014492753623188,,0.4775604142692751,0.4778761061946903,0.2803593064549822,0.6501128668171557
BDI_DJI,0.08090185676392572,0.004651162790697619,0.07547169811320756,0.08695652173913047,,0.12197928653624857,0.12035398230088495,0.010085648631710884,0.16252821670428896
BDI_DMA,,,0.34905660377358494,,,0.4637514384349828,0.4619469026548672,0.05337789847503656,0.3826185101580136
BDI_DNK,0.7254641909814323,0.6883720930232559,0.5235849056603774,0.6159420289855071,,0.4579976985040276,0.456637168141593,0.3168498015458533,0.6704288939051919
BDI_DOM,0.45755968169761263,0.41279069767441867,0.35377358490566035,0.31884057971014496,,0.3521288837744534,0.3504424778761062,0.05055358261959473,0.3747178329571106
BDI_DZA,0.42572944297082227,0.32093023255813946,0.2735849056603775,0.2536231884057972,,0.332566168009206,0.33097345132743367,0.06917902653018591,0.42212189616252827
BDI_ECU,0.4933687002652519,0.4511627906976743,0.3632075471698113,0.37681159420289867,,0.3855005753739932,0.38584070796460174,0.057171506162523505,0.39277652370203164
BDI_EGY,0.39124668435013243,0.3023255813953488,0.2924528301886793,0.18840579710144928,,0.3107019562715767,0.30973451327433627,0.050453311050762485,0.37358916478555304
BDI_ERI,,,0.037735849056603765,,,0.05983889528193331,0.0584070796460176,0.008840609985377064,0.1489841986455982
BDI_ESP,0.6816976127320956,0.6034883720930233,0.5235849056603774,0.4565217391304348,,0.5040276179516686,0.5026548672566371,0.21347817004386885,0.6049661399548534
BDI_EST,0.6034482758620688,0.6569767441860466,0.4339622641509434,0.6739130434782609,,0.3371691599539701,0.336283185840708,0.11209525799039065,0.49887133182844245
BDI_ETH,,,0.061320754716981125,,,0.0034522439585731313,0.001769911504424737,0.0010779193649467305,0.03160270880361166
BDI_FIN,0.7108753315649868,0.6744186046511629,0.5801886792452832,0.5217391304347826,,0.47525891829689304,0.4743362831858407,0.24199707541257576,0.6252821670428894
BDI_FJI,0.5026525198938993,0.5837209302325582,0.39622641509433965,0.5797101449275361,,0.29804372842347526,0.29734513274336277,0.0451806977229998,0.3577878103837472
BDI_FRA,0.7135278514588861,0.6534883720930235,0.5283018867924528,0.5434782608695652,,0.4959723820483315,0.4955752212389381,0.2634134113223313,0.6399548532731377
BDI_FSM,,,,,,0.29804372842347526,0.29734513274336277,0.01755588050971381,0.22686230248307
BDI_GAB,0.45225464190981435,0.3965116279069767,0.3584905660377359,0.28260869565217395,,0.1760644418872267,0.17522123893805314,0.1599080843952371,0.5575620767494357
BDI_GBR,0.7334217506631301,0.7290697674418606,0.509433962264151,0.7101449275362319,,0.476409666283084,0.47610619469026544,0.24691038228535614,0.628668171557562
BDI_GEO,,,0.3160377358490567,,,0.36823935558112775,0.3681415929203539,0.019085021934405682,0.23702031602708812
BDI_GHA,0.23872679045092834,0.26395348837209304,0.1509433962264151,0.29710144927536236,,0.12428078250863073,0.12389380530973454,0.01130561938583664,0.17494356659142218
BDI_GIN,0.014588859416445554,0.027906976744186046,0.023584905660377367,0.021739130434782608,,0.0253164556962025,0.024778761061946875,0.003743471903070815,0.07900677200902934
BDI_GMB,0.09018567639257291,0.053488372093023276,0.06603773584905662,0.014492753623188415,,0.07940161104718063,0.079646017699115,0.005306037184040108,0.10383747178329567
BDI_GNB,,,0.06132075471698112,,,0.0253164556962025,0.024778761061946875,0.005757259243785252,0.11060948081264105
BDI_GNQ,,,,,,0.02416570771001153,0.023008849557522082,0.04646751618968039,0.3611738148984198
BDI_GRC,0.6379310344827587,0.5313953488372094,0.40094339622641517,0.4782608695652174,,0.49367088607594944,0.49380530973451314,0.1866889492375183,0.5823927765237021
BDI_GRD,,,0.43867924528301894,,,0.3463751438434983,0.345132743362832,0.05554209316899937,0.38826185101580135
BDI_GTM,0.30106100795755975,0.17209302325581394,0.14622641509433956,0.1376811594202899,,0.28538550057537415,0.2849557522123893,0.04103613954459996,0.3431151241534989
BDI_GUY,0.39522546419098137,0.422093023255814,0.2924528301886793,0.4130434782608696,,0.25316455696202544,0.25309734513274335,0.02810946312930854,0.2889390519187359
BDI_HKG,0.689655172413793,0.5709302325581395,0.4339622641509434,0.5144927536231885,,0.5235903337169162,0.5221238938053099,0.2746187591393357,0.6467268623024832
BDI_HND,0.32493368700265246,0.24883720930232545,0.2311320754716982,0.16666666666666669,,0.34522439585730724,0.345132743362832,0.020447044077710468,0.2460496613995486
BDI_HRV,0.5610079575596818,0.4767441860465118,0.33018867924528306,0.47101449275362317,,0.42807825086306095,0.4265486725663716,0.115262168372676,0.5033860045146727
BDI_HTI,0.17904509283819622,0.169767441860465,0.1509433962264151,0.12318840579710148,,0.11967779056386652,0.1185840707964601,0.008155420931689993,0.14108352144469527
BDI_HUN,0.5981432360742707,0.6093023255813953,0.4056603773584906,0.6231884057971016,,0.36363636363636365,0.3628318584070797,0.11876331731773554,0.5090293453724605
BDI_IDN,0.389920424403183,0.33139534883720934,0.28301886792452835,0.2536231884057972,,0.2738780207134639,0.2725663716814158,0.04736160434510132,0.36455981941309257
BDI_IND,0.23474801061007958,0.20465116279069762,0.17452830188679244,0.15942028985507245,,0.19792865362485623,0.19646017699115031,0.011848757050344685,0.17945823927765236
BDI_IRL,0.6803713527851459,0.630232558139535,0.41981132075471705,0.644927536231884,,0.45684695051783664,0.456637168141593,0.22476707750156674,0.6128668171557563
BDI_IRN,0.47347480106100803,0.37441860465116283,0.32547169811320753,0.28260869565217395,,0.33486766398158807,0.33451327433628303,0.09952788803008149,0.47968397291196385
BDI_IRQ,0.3793103448275863,0.24883720930232545,0.20283018867924532,0.20289855072463764,,0.333716915995397,0.3327433628318584,0.05995404219761856,0.40067720090293446
BDI_ISL,0.7214854111405835,0.6697674418604652,0.5566037735849058,0.536231884057971,,0.5120828538550058,0.5115044247787608,0.23944850637142254,0.624153498871332
BDI_ISR,0.7148541114058355,0.7023255813953488,0.4575471698113208,0.7318840579710145,,0.4959723820483315,0.4955752212389381,0.19349070398997284,0.58803611738149
BDI_ITA,0.687002652519894,0.5767441860465116,0.4764150943396227,0.47101449275362317,,0.5040276179516686,0.5044247787610618,0.27781909337789845,0.6489841986455982
BDI_JAM,0.4840848806366047,0.422093023255814,0.32547169811320753,0.37681159420289867,,0.3878020713463751,0.3876106194690265,0.061123877167328186,0.40293453724604955
BDI_JOR,0.5212201591511937,0.55,0.3679245283018868,0.5579710144927537,,0.37284234752589174,0.3716814159292036,0.049492375182786714,0.37133182844243795
BDI_JPN,0.7320954907161803,0.6546511627906977,0.46698113207547176,0.6304347826086957,,0.5350978135788262,0.5345132743362833,0.2784625026112387,0.6489841986455982
BDI_KAZ,0.4946949602122016,0.5558139534883721,0.3584905660377359,0.5869565217391305,,0.23245109321058677,0.23185840707964595,0.07019845414664717,0.42437923250564336
BDI_KEN,0.2082228116710874,0.2523255813953488,0.19339622641509432,0.2246376811594203,,0.042577675489067934,0.042477876106194745,0.011631501984541468,0.17832957110609476
BDI_KGZ,0.37135278514588865,0.5,0.2924528301886793,0.5579710144927537,,0.28078250863060983,0.27964601769911507,0.009082932943388345,0.1512415349887134
BDI_KHM,0.13395225464190977,0.14302325581395348,0.13207547169811318,0.10144927536231883,,0.10701956271576529,0.10619469026548672,0.0031251305619385845,0.06884875846501137
BDI_KIR,,,0.2924528301886793,,,0.23014959723820494,0.23008849557522132,0.01241696260706079,0.1851015801354402
BDI_KNA,,,0.40094339622641517,,,0.3371691599539701,0.336283185840708,0.13870064758721537,0.5338600451467269
BDI_KOR,0.6684350132625995,0.6860465116279071,0.518867924528302,0.6159420289855071,,0.4349827387802072,0.4353982300884955,0.14740756214748277,0.5440180586907448
BDI_KWT,0.6352785145888594,0.4534883720930233,0.41981132075471705,0.3115942028985508,,0.4027617951668585,0.40176991150442504,0.7765782327135994,0.7832957110609481
BDI_LAO,0.20159151193633942,0.17906976744186054,0.1509433962264151,0.1449275362318841,,0.1254315304948217,0.12389380530973454,0.011999164403593065,0.1817155756207675
BDI_LBN,,,0.41981132075471705,,,0.4039125431530495,0.40353982300884955,0.10063087528723628,0.48194130925507894
BDI_LBR,,,,0.10869565217391312,,0.02646720368239358,0.024778761061946875,0.0027324002506789215,0.09593679458239276
BDI_LBY,0.5557029177718833,0.47325581395348837,0.5047169811320755,0.2391304347826087,,0.35327963176064436,0.35221238938053084,0.1661332776269062,0.5632054176072235
BDI_LCA,,,0.40094339622641517,,,0.3716915995397009,0.3716814159292036,0.07857948610820974,0.4424379232505643
BDI_LIE,,,,0.5797101449275361,,0.4856156501726121,0.48495575221238924,0.7618968038437435,0.7832957110609481
BDI_LKA,0.4854111405835544,0.5465116279069768,0.3584905660377359,0.5579710144927537,,0.34062140391254314,0.3398230088495576,0.03388343430123251,0.3148984198645598
BDI_LSO,0.24403183023872674,0.28720930232558134,0.2500000000000001,0.2173913043478261,,0.06098964326812434,0.06017699115044245,0.016553164821391266,0.21896162528216706
BDI_LTU,0.5676392572944299,0.6011627906976745,0.39622641509433965,0.6159420289855071,,0.35327963176064436,0.35221238938053084,0.08236473783162732,0.45033860045146723
BDI_LUX,0.7029177718832891,0.5651162790697674,0.37264150943396224,0.5797101449275361,,0.472957422324511,0.4725663716814161,0.4834677250887821,0.7415349887133182
BDI_LVA,0.5251989389920425,0.5383720930232558,0.3679245283018868,0.536231884057971,,0.3233601841196778,0.3221238938053101,0.07308961771464383,0.4311512415349886
BDI_MAR,0.27453580901856767,0.14883720930232563,0.14622641509433956,0.09420289855072468,,0.30724971231300346,0.3061946902654867,0.027950699811990807,0.2878103837471784
BDI_MCO,,,,,,,,,
