Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,0.08355437665782511,0.04651162790697666,0.028301886792452824,0.11594202898550718,0.08170310701956263,0.08141592920353985,0.029947775224566535,0.22686230248307
AFG_ALB,0.3859416445623342,0.3558139534883721,0.1556603773584906,0.4565217391304347,0.2819332566168009,0.2831858407079647,0.06412366826822644,0.3306997742663657
AFG_AND,0.5305039787798409,0.3616279069767443,0.11792452830188688,0.5217391304347825,0.3670886075949369,0.368141592920354,0.4303070816795488,0.6331828442437923
AFG_ARE,0.5384615384615385,0.3965116279069768,0.20754716981132076,0.47101449275362317,0.28538550057537415,0.28495575221238933,0.6727219552955923,0.693002257336343
AFG_ARG,0.4814323607427056,0.4825581395348836,0.35849056603773594,0.4347826086956521,0.2727272727272727,0.27256637168141584,0.13514100689367034,0.44469525959367945
AFG_ARM,0.3859416445623342,0.4313953488372093,0.16981132075471705,0.5869565217391304,0.23245109321058688,0.231858407079646,0.05113850010444954,0.29796839729119634
AFG_ATG,0.4628647214854112,0.39534883720930225,0.21698113207547182,0.4565217391304347,0.2692750287686997,0.2690265486725665,0.18493419678295384,0.4943566591422122
AFG_AUS,0.6445623342175066,0.6569767441860463,0.4905660377358491,0.6594202898550724,0.38319907940161113,0.38407079646017717,0.3148694380614163,0.5812641083521444
AFG_AUT,0.5994694960212201,0.5465116279069766,0.3018867924528302,0.6304347826086956,0.35903337169159966,0.35929203539822996,0.35602256110298725,0.6015801354401806
AFG_AZE,0.3713527851458887,0.3790697674418605,0.1367924528301887,0.5289855072463766,0.17836593785960864,0.17876106194690267,0.07692500522247755,0.357787810383747
AFG_BDI,0.09018567639257297,0.04069767441860478,0.03773584905660371,0.03623188405797104,0.1104718066743382,0.10973451327433636,0.0045456444537288485,0.09367945823927773
AFG_BEL,0.6233421750663131,0.622093023255814,0.4858490566037736,0.5942028985507247,0.3486766398158805,0.34867256637168154,0.3416753707959056,0.5948081264108351
AFG_BEN,0.03448275862068961,0.034883720930232454,0.0566037735849057,0.007246376811594207,0.025316455696202556,0.024778761061946986,0.00419469396281596,0.05643340857787804
AFG_BFA,0.11273209549071622,0.16511627906976756,0.15566037735849053,0.11594202898550728,0.08630609896432673,0.08672566371681423,0.00042615416753707946,0.006772009029345383
AFG_BGD,0.12068965517241387,0.06860465116279063,0.004716981132075471,0.13043478260869565,0.1622554660529344,0.1628318584070797,0.008364320033423855,0.09819413092550788
AFG_BGR,0.44429708222811676,0.46744186046511627,0.25000000000000006,0.5507246376811593,0.2370540851553511,0.23716814159292032,0.10165030290369753,0.39954853273137697
AFG_BHR,0.4867374005305039,0.35813953488372097,0.20754716981132076,0.39855072463768115,0.2819332566168009,0.28141592920353975,0.34597869229162315,0.5970654627539502
AFG_BHS,0.4774535809018568,0.4395348837209303,0.18396226415094336,0.5797101449275363,0.25661680092059846,0.256637168141593,0.18716523918947148,0.4966139954853272
AFG_BIH,0.3753315649867374,0.3244186046511628,0.20754716981132076,0.33333333333333337,0.27963176064441897,0.279646017699115,0.06910382285356173,0.3419864559819414
AFG_BLR,0.43501326259946943,0.5093023255813953,0.3018867924528302,0.5579710144927535,0.16685845799769838,0.16637168141592906,0.10209316899937329,0.4006772009029345
AFG_BLZ,0.35809018567639267,0.42441860465116277,0.1933962264150944,0.5434782608695652,0.1714614499424626,0.1716814159292036,0.04718612909964487,0.2866817155756208
AFG_BOL,0.26790450928381965,0.33488372093023255,0.25000000000000006,0.30434782608695654,0.08860759493670878,0.08849557522123896,0.029354501775642368,0.2246049661399548
AFG_BRA,0.3660477453580902,0.2930232558139534,0.21698113207547182,0.26086956521739135,0.2313003452243959,0.231858407079646,0.09748903279715898,0.39390519187358913
AFG_BRB,0.4615384615384616,0.4604651162790697,0.31132075471698123,0.46376811594202894,0.26121979286536245,0.2619469026548673,0.12182995613118863,0.42776523702031616
AFG_BRN,0.5450928381962865,0.4,0.259433962264151,0.4130434782608695,0.29804372842347526,0.29911504424778756,0.7026947984123669,0.693002257336343
AFG_BTN,0.14058355437665787,0.025581395348837077,0.06603773584905664,0.043478260869565244,0.11507479861910241,0.11504424778761069,0.034125757259243786,0.2437923250564334
AFG_BWA,0.259946949602122,0.32906976744186045,0.16037735849056606,0.4057971014492753,0.07825086306098972,0.07787610619469032,0.09211614790056402,0.38487584650112866
AFG_CAF,0.129973474801061,0.05581395348837212,0.11320754716981132,0.03623188405797101,0.2508630609896433,0.24955752212389382,0.0037518278671401714,0.07336343115124158
AFG_CAN,0.6206896551724139,0.6,0.3349056603773585,0.6884057971014492,0.3705408515535097,0.37168141592920356,0.3321579277209108,0.590293453724605
AFG_CHE,0.6445623342175066,0.5906976744186048,0.31132075471698123,0.7028985507246376,0.387802071346375,0.3893805309734514,0.46067265510758304,0.6444695259593678
AFG_CHL,0.48541114058355456,0.4569767441860466,0.29245283018867935,0.47101449275362317,0.3245109321058689,0.3256637168141592,0.1265928556507207,0.4345372460496612
AFG_CHN,0.3262599469496022,0.26627906976744176,0.1556603773584906,0.2971014492753624,0.26237054085155365,0.26371681415929193,0.05024441194902863,0.29571106094808125
AFG_CIV,0.00663129973474802,0.018604651162790697,0.03301886792452824,0.07246376811594199,0.19447640966628305,0.19469026548672563,0.010620430332149572,0.11738148984198643
AFG_CMR,0.0729442970822281,0.10697674418604636,0.02358490566037741,0.1666666666666667,0.10011507479861903,0.10088495575221246,0.012985168163776897,0.1354401805869075
AFG_COD,0.06631299734748011,0.04069767441860456,0.047169811320754707,0.13768115942028983,0.08170310701956263,0.08141592920353985,0.005740547315646543,0.12979683972911965
AFG_COG,0.12068965517241387,0.16279069767441856,0.061320754716981174,0.21739130434782603,0.0460299194476409,0.046017699115044275,0.014731564654271986,0.1467268623024831
AFG_COL,0.36472148541114074,0.327906976744186,0.23113207547169817,0.3115942028985508,0.2313003452243959,0.23008849557522126,0.07236264884060997,0.34875846501128654
AFG_COM,0.04907161803713528,0.07325581395348824,0.07075471698113206,0.04347826086956519,0.018411967779056404,0.017699115044247815,0.0013954459995822004,0.021444695259593693
AFG_CPV,0.25198938992042447,0.17906976744186037,0.16037735849056606,0.12318840579710141,0.21518987341772144,0.21592920353982314,0.03532066012116148,0.24830699774266357
AFG_CRI,0.4151193633952254,0.3395348837209302,0.19811320754716982,0.37681159420289856,0.33026467203682397,0.3309734513274337,0.09050344683517861,0.38261851015801346
AFG_CUB,0.4522546419098144,0.5569767441860465,0.38679245283018865,0.5434782608695652,0.33256616800920613,0.33274336283185835,0.040618341341132236,0.26636568848758463
AFG_CYP,0.5530503978779842,0.48720930232558135,0.2358490566037736,0.6014492753623187,0.33947065592635206,0.3398230088495575,0.2811364111134322,0.5632054176072234
AFG_CZE,0.5583554376657824,0.5744186046511627,0.31132075471698123,0.6739130434782608,0.30379746835443044,0.30265486725663715,0.21449759766033005,0.518058690744921
AFG_DEU,0.6445623342175066,0.6755813953488372,0.3726415094339624,0.7826086956521738,0.3521288837744535,0.3522123893805308,0.332492166283685,0.590293453724605
AFG_DJI,0.003978779840848823,0.08023255813953498,0.17452830188679244,0.07246376811594199,0.014959723820483273,0.015929203539823078,0.010018800919156044,0.11286681715575614
AFG_DMA,0.37931034482758624,0.3186046511627907,0.18396226415094336,0.35507246376811596,0.30840046029919455,0.3079646017699115,0.06485063714226028,0.3329571106094807
AFG_DNK,0.629973474801061,0.6372093023255814,0.38207547169811334,0.6956521739130435,0.33256616800920613,0.33274336283185835,0.3786922916231459,0.6117381489841984
AFG_DOM,0.34748010610079577,0.3011627906976744,0.1933962264150944,0.3115942028985508,0.21864211737629458,0.2194690265486725,0.07075830373929393,0.345372460496614
AFG_DZA,0.36870026525198957,0.2930232558139534,0.18396226415094336,0.3115942028985508,0.24626006904487918,0.24601769911504412,0.092492166283685,0.3860045146726862
AFG_ECU,0.356763925729443,0.30930232558139525,0.20283018867924535,0.3188405797101449,0.26121979286536245,0.2619469026548673,0.060580739502820134,0.3227990970654628
AFG_EGY,0.29310344827586216,0.2244186046511627,0.15094339622641517,0.22463768115942032,0.17836593785960864,0.17876106194690267,0.0637476498851055,0.32957110609480805
AFG_ERI,0.023872679045092826,0.07558139534883729,0.1650943396226415,0.06521739130434781,0.009205983889528202,0.008849557522124019,0.002214330478378943,0.03160270880361166
AFG_ESP,0.5623342175066313,0.4825581395348836,0.349056603773585,0.44927536231884047,0.3785960874568469,0.37876106194690273,0.26910382285356177,0.5553047404063205
AFG_EST,0.543766578249337,0.6046511627906975,0.349056603773585,0.6739130434782608,0.24626006904487918,0.24601769911504412,0.20276582410695634,0.5090293453724606
AFG_ETH,0.06763925729442982,0.06395348837209314,0.05188679245283023,0.05797101449275363,0.021864211737629313,0.0212389380530974,0.0036014205138917904,0.06884875846501132
AFG_FIN,0.6259946949602122,0.6255813953488372,0.3962264150943397,0.6594202898550724,0.3486766398158805,0.34867256637168154,0.34522665552538123,0.5970654627539502
AFG_FJI,0.3620689655172415,0.4395348837209303,0.27358490566037735,0.46376811594202894,0.15995397008055234,0.15929203539823011,0.049266764152914144,0.29345372460496594
