Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index,[Socio-economic sustainability] Research and development expenditure (% of GDP)
ATG_TZA,,,,,0.40736478711162255,0.40884955752212393,0.1254564445372885,0.4221218961625282,
ATG_UGA,,,,,0.49942462600690446,0.5008849557522125,0.1289408815542093,0.4830699774266365,
ATG_UKR,,,,,0.08860759493670889,0.09026548672566381,0.0990265301859202,0.2189616252821669,
ATG_URY,,,,,0.021864211737629535,0.0212389380530974,0.03749321077919365,0.05417607223476295,
ATG_USA,,,,,0.06329113924050633,0.06194690265486735,0.2036348443701692,0.15575620767494347,
ATG_UZB,,,,,0.10932105868814734,0.10973451327433625,0.11844579068310006,0.34085778781038373,
ATG_VCT,,,,,0.03567318757192173,0.03716814159292048,0.08354292876540631,0.16027088036117376,
ATG_VEN,,,,,0.026467203682393525,0.02654867256637161,0.013260914978065572,0.0169300225733634,
ATG_VNM,,,,,0.0069044879171461515,0.008849557522123908,0.11961562565280968,0.3521444695259594,
ATG_VUT,,,,,0.12197928653624845,0.12212389380530986,0.11679130979736786,0.3261851015801354,
ATG_WSM,,,,,0.08515535097813587,0.08672566371681423,0.10466680593273449,0.24604966139954842,
ATG_YEM,,,,,0.23245109321058688,0.23362831858407085,0.11018174221850846,0.2776523702031602,
ATG_ZAF,,,,,0.21518987341772156,0.21592920353982303,0.06116565698767494,0.10045146726862308,
ATG_ZMB,,,,,0.5212888377445339,0.5221238938053098,0.12044286609567578,0.3600451467268623,
ATG_ZWE,,,,,0.4131185270425777,0.41415929203539836,0.1164737831627324,0.32392776523702027,
AUS_AUT,0.08753315649867355,0.2127906976744186,0.212264150943396,0.21014492753623193,0.025316455696202667,0.024778761061946875,0.035721746396490506,0.02257336343115124,0.023255813953488358
AUS_AZE,0.3633952254641907,0.3267441860465117,0.45283018867924507,0.10869565217391297,0.22899884925201397,0.22831858407079653,0.22462502611238772,0.3747178329571106,0.34883720930232553
AUS_BDI,0.7851458885941642,0.8290697674418606,0.6981132075471697,0.7391304347826088,0.5132336018411969,0.5132743362831858,0.24635888865677877,0.6275395033860045,
AUS_BEL,0.038461538461538214,0.09418604651162776,0.08490566037735825,0.14492753623188404,0.025316455696202667,0.024778761061946875,0.030156674326300426,0.019187358916478603,0.0
AUS_BEN,0.6750663129973472,0.7604651162790699,0.6320754716981131,0.6956521739130435,0.41311852704257773,0.4123893805309734,0.24019218717359517,0.5124153498871331,
AUS_BFA,,,0.7688679245283018,,0.5120828538550058,0.511504424778761,0.2446124921662837,0.5869074492099322,0.34883720930232553
AUS_BGD,0.6007957559681696,0.688372093023256,0.5943396226415093,0.6014492753623188,0.28078250863061016,0.28141592920353975,0.24008355964069356,0.5112866817155757,
AUS_BGR,0.24403183023872643,0.2697674418604653,0.320754716981132,0.1811594202898551,0.13348676639815893,0.13451327433628302,0.183806141633591,0.2212189616252821,0.27906976744186046
AUS_BHR,0.14323607427055673,0.31511627906976747,0.2735849056603772,0.3188405797101449,0.08630609896432695,0.08672566371681423,0.10546062251932314,0.05981941309255079,
AUS_BHS,,,0.35849056603773566,,0.12428078250863073,0.12389380530973448,0.033925214121579284,0.021444695259593693,
AUS_BIH,,,,,0.10932105868814734,0.10973451327433625,0.2246835178608732,0.3747178329571106,
AUS_BLR,0.29840848806366027,0.2930232558139535,0.31132075471698095,0.23188405797101452,0.18757192174913706,0.18761061946902646,0.20541466471694173,0.2855530474040632,0.16279069767441862
AUS_BLZ,0.2970822281167106,0.31162790697674425,0.3773584905660376,0.1811594202898551,0.16570771001150775,0.16637168141592928,0.20419469396281598,0.2810383747178329,
AUS_BOL,0.4084880636604772,0.3651162790697676,0.3349056603773583,0.33333333333333326,0.35558112773302664,0.3557522123893805,0.2181992897430541,0.3397291196388261,0.3255813953488372
AUS_BRA,0.30503978779840835,0.4186046511627908,0.2783018867924527,0.5072463768115942,0.18411967779056415,0.184070796460177,0.15951535408397743,0.17042889390519178,
AUS_BRB,0.20026525198938971,0.2674418604651163,0.2735849056603772,0.23188405797101452,0.10356731875719227,0.10265486725663708,0.143029036975141,0.14221218961625282,
AUS_BRN,0.10477453580901819,0.30930232558139537,0.30660377358490554,0.2681159420289855,0.07364787111622573,0.07433628318584073,0.4731898892834761,0.15462753950338604,
AUS_BTN,,,0.6037735849056602,,0.37284234752589185,0.3734513274336283,0.23076665970336327,0.41647855530474037,
AUS_BWA,0.41777188328912424,0.42325581395348844,0.40566037735849036,0.35507246376811585,0.43728423475258926,0.43716814159292033,0.17955295592228954,0.2110609480812642,
AUS_CAF,0.7771883289124666,0.7906976744186047,0.6933962264150942,0.6739130434782609,0.5811277330264673,0.5805309734513273,0.2459661583455191,0.6173814898419864,
AUS_CAN,0.030503978779840568,0.08139534883720945,0.11792452830188671,0.07971014492753636,0.0034522439585731313,0.003539823008849474,0.009383747649885088,0.0056433408577878375,0.023255813953488358
AUS_CHE,0.042440318302386815,0.17906976744186054,0.231132075471698,0.12318840579710155,0.005753739930955182,0.005309734513274433,0.14329642782536028,0.07674943566591419,0.18604651162790703
AUS_CHL,0.20159151193633906,0.3046511627906977,0.320754716981132,0.23913043478260876,0.04948216340621414,0.04955752212389364,0.14829329433883434,0.15124153498871318,
AUS_CHN,0.43368700265251964,0.5174418604651163,0.48113207547169795,0.43478260869565216,0.14269275028768724,0.14336283185840693,0.22969709630248591,0.40857787810383744,0.25581395348837205
AUS_CIV,0.6604774535809017,0.7313953488372094,0.6132075471698112,0.6666666666666667,0.5270425776754892,0.527433628318584,0.23022352203885524,0.41309255079006757,
AUS_CMR,0.6153846153846152,0.6383720930232558,0.570754716981132,0.5434782608695652,0.5097813578826238,0.5097345132743363,0.2335324838103196,0.44018058690744916,
AUS_COD,0.7281167108753313,0.7093023255813955,0.5990566037735848,0.6376811594202898,0.5212888377445342,0.5221238938053097,0.2466680593273449,0.636568848758465,
AUS_COG,0.5066312997347477,0.5069767441860467,0.42924528301886766,0.47826086956521735,0.4568469505178367,0.4566371681415928,0.22019636515562982,0.34988713318284426,
AUS_COL,0.33421750663129945,0.46162790697674433,0.4198113207547168,0.4057971014492753,0.15535097813578835,0.15398230088495568,0.18311259661583457,0.22009029345372466,0.3255813953488372
AUS_COM,,,0.5330188679245282,,0.34522439585730735,0.34513274336283184,0.24116983496970962,0.5259593679458239,
AUS_CPV,,,,,0.2002301495972384,0.19999999999999984,0.226588677668686,0.38713318284424375,
AUS_CRI,0.25862068965517215,0.3906976744186048,0.39150943396226395,0.31159420289855067,0.031070195627157737,0.030088495575221197,0.1793774806768331,0.2110609480812642,0.3255813953488372
AUS_CUB,0.29310344827586177,0.3011627906976745,0.35849056603773566,0.1811594202898551,0.04948216340621414,0.04955752212389364,0.22305410486734906,0.36568848758465006,0.3255813953488372
AUS_CYP,0.12864721485411112,0.2709302325581395,0.320754716981132,0.17391304347826086,0.018411967779056515,0.017699115044247704,0.037158972216419534,0.02708803611738142,
AUS_CZE,0.15649867374005277,0.24418604651162779,0.2971698113207546,0.1594202898550725,0.08515535097813598,0.08495575221238927,0.08703572174639648,0.0722347629796839,0.18604651162790695
AUS_DEU,0.06233421750663093,0.14883720930232558,0.16981132075471683,0.14492753623188404,0.028768699654775687,0.028318584070796238,0.029763944015040733,0.019187358916478603,0.0930232558139536
AUS_DJI,0.7068965517241377,0.8395348837209303,0.7830188679245282,0.6521739130434783,0.3797468354430381,0.38053097345132736,0.23659076665970336,0.4695259593679458,
AUS_DMA,,,0.35849056603773566,,0.03912543153049497,0.038938053097345104,0.19543764361813243,0.2528216704288938,
AUS_DNK,0.06498673740053007,0.15348837209302324,0.18867924528301872,0.12318840579710155,0.04718066743383198,0.04778761061946901,0.06193440568205555,0.03724604966139944,0.023255813953488413
AUS_DOM,0.3328912466843499,0.42325581395348844,0.3490566037735848,0.42028985507246375,0.1530494821634063,0.15398230088495568,0.19868811364111133,0.26297968397291194,
AUS_DZA,0.3687002652519892,0.5255813953488375,0.4433962264150942,0.4927536231884058,0.1772151898734179,0.17699115044247782,0.17746396490495092,0.20654627539503378,
AUS_ECU,0.29442970822281134,0.3813953488372094,0.3443396226415093,0.35507246376811585,0.12197928653624868,0.12212389380530975,0.19082515145184875,0.2404063205417607,0.37209302325581395
AUS_EGY,0.40053050397877965,0.5372093023255815,0.41509433962264136,0.5507246376811594,0.1990794016110473,0.19823008849557522,0.19811155212032588,0.2618510158013544,0.34883720930232553
AUS_ERI,,,0.7358490566037734,,0.4522439585730726,0.45309734513274347,0.2385460622519323,0.49097065462753947,
AUS_ESP,0.10610079575596798,0.2302325581395348,0.17924528301886777,0.28260869565217384,0.0023014959723821615,0.001769911504424626,0.0399582201796532,0.02934537246049651,0.20930232558139533
AUS_EST,0.1962864721485409,0.19651162790697685,0.29245283018867907,0.07971014492753636,0.17031070195627174,0.16991150442477865,0.1441570921245039,0.1444695259593679,
AUS_ETH,,,0.7783018867924527,,0.5074798619102417,0.5079646017699115,,,
AUS_FIN,0.08355437665782472,0.16627906976744178,0.13679245283018848,0.21739130434782605,0.031070195627157737,0.031858407079645934,0.02022978901190725,0.01467268623024831,0.18604651162790703
AUS_FJI,0.27851458885941627,0.2465116279069769,0.30660377358490554,0.14492753623188404,0.20713463751438455,0.20707964601769913,0.19923960726968876,0.26523702031602703,
AUS_FRA,0.07427055702917751,0.18255813953488376,0.16981132075471683,0.2028985507246377,0.009205983889528313,0.008849557522123797,0.010904533110507597,0.006772009029345494,0.1162790697674419
AUS_FSM,,,,,0.20598388952819346,0.20530973451327417,0.22636306663881345,0.38600451467268615,
AUS_GAB,0.33421750663129945,0.44069767441860475,0.3443396226415093,0.463768115942029,0.3210586881472959,0.32035398230088497,0.09031125966158346,0.07562076749435676,
AUS_GBR,0.055702917771882854,0.10930232558139552,0.20283018867924518,0.02898550724637683,0.028768699654775687,0.028318584070796238,0.0087319824524755,0.0056433408577878375,0.023255813953488358
AUS_GEO,,,0.4009433962264149,,0.13808975834292303,0.1380530973451326,0.23131815333194067,0.4209932279909706,0.3255813953488372
AUS_GHA,0.5464190981432357,0.5697674418604651,0.5518867924528301,0.43478260869565216,0.37399309551208304,0.37522123893805315,0.2353707959055776,0.45711060948081267,
AUS_GIN,0.7785145888594162,0.8697674418604653,0.740566037735849,0.7536231884057971,0.47410817031070207,0.4743362831858407,0.24283267181951118,0.5530474040632054,
AUS_GMB,0.6976127320954905,0.7860465116279072,0.6462264150943395,0.7246376811594203,0.42922899884925203,0.4283185840707965,0.240660121161479,0.5191873589164786,
AUS_GNB,,,0.6556603773584904,,0.48101265822784817,0.48141592920353987,0.24127846250261123,0.5282167042889391,
AUS_GNQ,,,,,0.4856156501726123,0.48495575221238935,0.23251305619385837,0.4311512415349887,
AUS_GRC,0.15119363395225438,0.30581395348837215,0.30660377358490554,0.2536231884057971,0.010356731875719394,0.010619469026548534,0.0671986630457489,0.053047404063205406,
AUS_GRD,,,0.2735849056603772,,0.1576524741081704,0.15752212389380538,0.19353248381031962,0.24717832957110608,
AUS_GTM,0.492042440318302,0.6686046511627908,0.570754716981132,0.6014492753623188,0.22669735327963192,0.22654867256637157,0.20635053269270942,0.28893905191873603,
AUS_GUY,0.3938992042440316,0.4139534883720931,0.41509433962264136,0.32608695652173914,0.2508630609896433,0.25132743362831855,0.21947775224566535,0.34650112866817145,
AUS_HKG,0.0994694960212199,0.26279069767441865,0.2735849056603772,0.21739130434782605,0.014959723820483162,0.01592920353982319,0.014564445372884927,0.009029345372460473,
AUS_HND,0.4668435013262596,0.5883720930232559,0.4764150943396225,0.5724637681159421,0.16340621403912559,0.1628318584070796,0.22704825569250053,0.39051918735891644,
AUS_HRV,0.23474801061007922,0.37209302325581417,0.3773584905660376,0.28985507246376807,0.0794016110471808,0.07964601769911495,0.13702945477334447,0.13318284424379234,
AUS_HTI,0.608753315649867,0.6662790697674419,0.5566037735849056,0.6159420289855073,0.38665132336018426,0.38761061946902653,0.2383288071861291,0.4887133182844243,
AUS_HUN,0.185676392572944,0.2151162790697675,0.29245283018867907,0.10869565217391297,0.14499424626006918,0.14513274336283188,0.1299185293503238,0.12302483069977421,0.25581395348837205
AUS_IDN,0.40981432360742664,0.5279069767441862,0.4339622641509433,0.5144927536231885,0.232451093210587,0.23362831858407074,0.20055984959264675,0.2697516930022573,
AUS_IND,0.5557029177718831,0.6325581395348838,0.5283018867924527,0.5869565217391305,0.3118527042577677,0.31150442477876106,0.23492792980990182,0.45259593679458227,0.25581395348837205
AUS_IRL,0.11273209549071594,0.21046511627906972,0.2971698113207546,0.09420289855072472,0.04833141542002317,0.04778761061946901,0.03753499059954041,0.02708803611738142,0.09302325581395343
AUS_IRN,0.3169761273209546,0.4674418604651164,0.3867924528301885,0.45652173913043476,0.1726121979286538,0.17345132743362823,0.14634635471067475,0.14785553047404065,
AUS_IRQ,0.41511936339522526,0.5837209302325583,0.49528301886792436,0.5434782608695652,0.1726121979286538,0.1716814159292035,0.1962899519532066,0.25620767494356655,
AUS_ISL,0.07294429708222794,0.1779069767441861,0.1650943396226413,0.2028985507246377,0.0069044879171459295,0.0070796460176991705,0.01693753916858154,0.01241534988713322,
AUS_ISR,0.07692307692307665,0.1465116279069768,0.26886792452830177,0.007246376811594235,0.009205983889528313,0.008849557522123797,0.054221850846041336,0.04176072234762984,0.20930232558139544
AUS_ITA,0.10610079575596798,0.2674418604651163,0.24056603773584884,0.2681159420289855,0.0023014959723821615,0.001769911504424626,0.025001044495508662,0.015801354401805856,0.16279069767441862
AUS_JAM,0.29973474801060973,0.41279069767441867,0.3773584905660376,0.3695652173913044,0.11507479861910253,0.11504424778761058,0.18444955086693127,0.2234762979683972,
AUS_JOR,0.26525198938992023,0.2848837209302326,0.3396226415094339,0.1811594202898551,0.13233601841196785,0.13097345132743365,0.19813662001253396,0.2618510158013544,
AUS_JPN,0.054376657824933505,0.18023255813953498,0.24056603773584884,0.10869565217391297,0.029919447640966323,0.03008849557522142,0.029438061416335926,0.01805869074492117,0.23255813953488386
AUS_KAZ,0.2917771883289123,0.2837209302325583,0.3490566037735848,0.16666666666666674,0.2646720368239356,0.2654867256637168,0.17841654480885732,0.208803611738149,
AUS_KEN,0.5716180371352784,0.5802325581395351,0.5094339622641508,0.5144927536231885,0.44764096662830843,0.447787610619469,0.2344182160016712,0.4480812641083521,
AUS_KGZ,0.4217506631299732,0.3395348837209303,0.41509433962264136,0.18840579710144933,0.22094361334867685,0.22123893805309724,0.23828702736578233,0.4887133182844243,
AUS_KHM,0.6564986737400527,0.6906976744186049,0.5754716981132074,0.6376811594202898,0.40391254315304964,0.4035398230088495,0.24348443701692082,0.5643340857787811,
AUS_KIR,,,0.3962264150943394,,0.2773302646720369,0.2761061946902653,0.2378525172341759,0.48306997742663654,
AUS_KNA,,,0.30188679245283,,0.16915995397008066,0.16991150442477865,0.11470231878002926,0.10383747178329583,
AUS_KOR,0.12864721485411112,0.16744186046511644,0.212264150943396,0.12318840579710155,0.07364787111622573,0.07433628318584073,0.10588677668686025,0.09255079006772016,0.1162790697674419
AUS_KWT,0.15119363395225438,0.3825581395348838,0.28773584905660354,0.42753623188405804,0.10011507479861925,0.10088495575221235,0.5220722790891998,0.15462753950338604,
AUS_LAO,0.5901856763925728,0.6593023255813956,0.5660377358490564,0.5942028985507246,0.3855005753739933,0.3858407079646017,0.234861082097347,0.4514672686230249,
AUS_LBN,,,0.3160377358490565,,0.10586881472957443,0.10619469026548667,0.14160852308335073,0.1399548532731375,
AUS_LBR,,,,0.6231884057971014,0.48676639815880324,0.4867256637168141,0.2508376853979528,0.835214446952596,
AUS_LBY,0.23474801061007922,0.3674418604651164,0.2075471698113206,0.5,0.15074798619102425,0.1504424778761061,0.0862836849801546,0.07110609480812635,
AUS_LCA,,,0.2971698113207546,,0.1300345224395858,0.1292035398230087,0.16603300605807395,0.1828442437923251,
AUS_LIE,,,,0.16666666666666674,0.019562715765247485,0.01946902654867233,0.45598495926467514,0.15462753950338604,
AUS_LKA,0.3063660477453578,0.29418604651162794,0.3490566037735848,0.1811594202898551,0.16340621403912559,0.1628318584070796,0.21480676833089618,0.32392776523702016,0.34883720930232553
AUS_LSO,0.529177718832891,0.5418604651162793,0.45283018867924507,0.5144927536231885,0.40966628308400466,0.4088495575221239,0.23087528723626488,0.41760722347629786,
AUS_LTU,0.2307692307692305,0.25116279069767444,0.3301886792452829,0.13043478260869568,0.15189873417721533,0.15221238938053083,0.1704115312304157,0.19187358916478559,0.27906976744186046
AUS_LUX,0.09151193633952215,0.27674418604651163,0.3349056603773583,0.16666666666666674,0.03337169159953979,0.03362831858407078,0.20495508669312718,0.10158013544018041,
AUS_LVA,0.27320954907161765,0.3069767441860466,0.3537735849056602,0.2028985507246377,0.18411967779056415,0.184070796460177,0.18061416335909755,0.21444695259593682,0.3023255813953488
AUS_MAR,0.5132625994694957,0.688372093023256,0.5660377358490564,0.644927536231884,0.2002301495972384,0.19999999999999984,0.21738876122832673,0.33521444695259583,
AUS_MCO,,,,,,,,,
AUS_MDA,0.39124668435013255,0.3593023255813954,0.4103773584905659,0.2246376811594204,0.2082853855005754,0.20707964601769913,0.2315354083977439,0.42325056433408575,0.18604651162790695
AUS_MDG,,,0.561320754716981,,0.40851553509781363,0.4088495575221239,0.241579277209108,0.5327313769751693,
AUS_MDV,0.44164456233421734,0.6127906976744187,0.48113207547169795,0.6086956521739131,0.21403912543153047,0.21415929203539807,0.19319824524754542,0.24717832957110608,
AUS_MEX,0.27718832891246636,0.4395348837209303,0.40566037735849036,0.38405797101449274,0.09436133486766418,0.09380530973451318,0.14523501148945062,0.14559819413092534,0.3255813953488372
AUS_MHL,,,,,,,0.22011280551493628,0.34875846501128666,
AUS_MKD,,,0.382075471698113,,0.10932105868814734,0.10973451327433625,0.18909546688949236,0.2358916478555304,
AUS_MLI,0.815649867374005,0.8976744186046512,0.7594339622641508,0.782608695652174,0.5638665132336019,0.5628318584070795,0.24146229371213704,0.5304740406320542,
AUS_MLT,0.16312997347480074,0.313953488372093,0.28301886792452813,0.30434782608695654,0.021864211737629646,0.023008849557522026,0.07930645498224359,0.06433408577878108,
AUS_MMR,0.639257294429708,0.6906976744186049,0.561320754716981,0.6521739130434783,0.31300345224395865,0.3132743362831858,0.24429496553164823,0.5801354401805869,
AUS_MNE,,,,,0.08285385500575393,0.08318584070796453,0.17556716106120746,0.2020316027088035,
AUS_MNG,0.43103448275862033,0.47558139534883737,0.5377358490566035,0.28260869565217384,0.3014959723820484,0.30265486725663715,0.21617714643827032,0.329571106094808,
AUS_MOZ,0.8395225464190978,0.8348837209302327,0.7122641509433961,0.7318840579710145,0.5730724971231301,0.5734513274336284,0.24897430541048673,0.7178329571106095,
AUS_MRT,0.6074270557029176,0.7511627906976746,0.641509433962264,0.6594202898550725,0.3348676639815882,0.3345132743362831,0.22752454564445374,0.3927765237020316,
AUS_MUS,0.31034482758620663,0.43255813953488387,0.382075471698113,0.4057971014492753,0.143843498273878,0.14336283185840693,0.17621057029454773,0.2042889390519187,
AUS_MWI,0.6644562334217504,0.5976744186046512,0.4245283018867923,0.6521739130434783,0.566168009205984,0.5663716814159292,0.24330896177146438,0.5609480812641083,
AUS_MYS,0.25331564986737376,0.39534883720930236,0.4103773584905659,0.28985507246376807,0.11507479861910253,0.11504424778761058,0.1274033841654481,0.11963882618510158,0.34883720930232553
AUS_NAM,0.4045092838196285,0.43255813953488387,0.3490566037735848,0.4492753623188406,0.3383199079401612,0.33805309734513267,0.202498433256737,0.27539503386004516,
AUS_NER,0.8633952254641908,0.9232558139534885,0.7971698113207546,0.7898550724637682,0.5523590333716917,0.5522123893805311,0.24645080426154167,0.6297968397291196,
AUS_NGA,,,0.570754716981132,,0.5776754890678943,0.5769911504424778,0.23056611656569875,0.41534988713318277,
AUS_NIC,0.4668435013262596,0.5639534883720931,0.4858490566037734,0.5144927536231885,0.18757192174913706,0.18761061946902646,0.22915395863797786,0.40519187358916475,
AUS_NLD,0.026525198938991745,0.08488372093023255,0.11792452830188671,0.08695652173913049,0.014959723820483384,0.015929203539823078,0.05097138082306252,0.03160270880361171,0.04651162790697677
AUS_NOR,0.0026525198938995853,0.07325581395348835,0.16981132075471683,0.0,0.009205983889528313,0.008849557522123797,0.17957802381449767,0.09142212189616261,
AUS_NPL,0.6180371352785143,0.680232558139535,0.5141509433962262,0.6884057971014493,0.3394706559263523,0.3398230088495575,0.24144558178399833,0.5304740406320542,
AUS_NRU,,,,,,,,,
AUS_NZL,0.042440318302386815,0.0430232558139535,0.11320754716981118,0.01449275362318847,0.021864211737629646,0.023008849557522026,0.05587633173177356,0.04288939051918739,
AUS_OMN,,,0.44811320754716966,,0.14614499424626015,0.14513274336283188,0.07168581575099225,0.042889390519187276,
AUS_PAK,0.6007957559681696,0.7651162790697675,0.6745283018867924,0.644927536231884,0.2968929804372843,0.2973451327433627,0.2241153123041571,0.37133182844243784,
AUS_PAN,0.2546419098143232,0.3593023255813954,0.382075471698113,0.2681159420289855,0.0747986191024167,0.07433628318584073,0.17598495926467517,0.20316027088036126,0.3255813953488372
AUS_PER,0.315649867374005,0.3593023255813954,0.3396226415094339,0.3188405797101449,0.1760644418872268,0.17699115044247782,0.2013620221433048,0.2720090293453724,
AUS_PHL,0.3713527851458883,0.402325581395349,0.39150943396226395,0.33333333333333326,0.21288837744533962,0.21238938053097334,0.21702109880927511,0.3340857787810383,
AUS_PLW,,,,0.05797101449275366,0.23014959723820494,0.23008849557522115,0.14642991435136826,0.14785553047404065,
AUS_PNG,0.602122015915119,0.7500000000000001,0.6603773584905659,0.6376811594202898,0.3153049482163407,0.31504424778761053,0.2272153749738876,0.39164785553047393,
AUS_POL,0.18302387267904485,0.20000000000000007,0.28773584905660354,0.08695652173913049,0.1116225546605295,0.11150442477876099,0.15335700856486317,0.15914221218961622,0.25581395348837205
AUS_PRK,,,,,0.23014959723820494,0.23008849557522115,,,
AUS_PRT,0.15782493368700234,0.29186046511627906,0.18867924528301872,0.38405797101449274,0.05063291139240522,0.0513274336283186,0.06381449759766034,0.04966139954853266,0.25581395348837205
AUS_PRY,0.3620689655172411,0.4732558139534884,0.42924528301886766,0.41304347826086957,0.16570771001150775,0.16637168141592928,0.20025067892208065,0.2686230248306998,
AUS_PSE,,,0.4339622641509433,,0.15189873417721533,0.15221238938053083,0.22592855650720703,0.38261851015801346,
AUS_QAT,0.11936339522546402,0.35697674418604664,0.2735849056603772,0.39855072463768115,0.04718066743383198,0.04778761061946901,0.38717359515354083,0.15462753950338604,
AUS_ROU,0.25331564986737376,0.31744186046511635,0.40566037735849036,0.1594202898550725,0.1576524741081704,0.15752212389380538,0.16188009191560476,0.17494356659142218,0.23255813953488372
AUS_RUS,0.24535809018567623,0.25697674418604655,0.3537735849056602,0.10869565217391297,0.22439585730724987,0.22477876106194694,0.15033214957175683,0.15462753950338604,0.16279069767441862
AUS_RWA,0.8275862068965515,0.7569767441860467,0.6179245283018867,0.7101449275362319,0.7537399309551209,0.7539823008849558,0.246576143722582,0.6331828442437923,
AUS_SAU,0.2108753315649865,0.4255813953488373,0.37264150943396207,0.39855072463768115,0.12773302646720375,0.12743362831858407,0.11557133904324213,0.06433408577878108,
AUS_SDN,0.6777188328912465,0.8011627906976745,0.6792452830188678,0.7028985507246377,0.3797468354430381,0.38053097345132736,0.23654063087528723,0.4683972911963883,
AUS_SEN,0.6856763925729441,0.8046511627906978,0.6839622641509432,0.7101449275362319,0.37399309551208304,0.37522123893805315,0.23828702736578233,0.4887133182844243,
AUS_SGP,0.13793103448275834,0.36279069767441874,0.35849056603773566,0.30434782608695654,0.017261219792865434,0.017699115044247704,0.1319573845832463,0.07110609480812646,0.09302325581395343
AUS_SLB,,,0.5754716981132074,,0.31875719217491383,0.3185840707964601,0.23667432630039692,0.47065462753950343,
AUS_SLE,0.8183023872679043,0.7709302325581396,0.6367924528301885,0.7101449275362319,0.75258918296893,0.752212389380531,0.24468769584290787,0.5880361173814898,
AUS_SLV,0.39920424403182997,0.5209302325581396,0.40566037735849036,0.536231884057971,0.19217491369390116,0.1929203539823009,0.20487152705243367,0.28442437923250563,
AUS_SMR,,,,,,,,,
AUS_SOM,,,,,0.5385500575373994,0.5380530973451327,,,
AUS_SRB,0.24801061007957526,0.28023255813953485,0.31132075471698095,0.21014492753623193,0.11737629459148469,0.1168141592920352,0.18959682473365363,0.23702031602708795,
AUS_SSD,,,,,0.5500575373993096,0.5504424778761062,,,
AUS_STP,0.5464190981432357,0.6093023255813954,0.49528301886792436,0.5869565217391305,0.2784810126582281,0.2778761061946903,0.23761019427616462,0.4808126410835213,
AUS_SUR,,,0.3773584905660376,,0.1898734177215191,0.1893805309734513,0.17479005640275747,0.20090293453724606,
AUS_SVK,0.1750663129973472,0.21162790697674427,0.3396226415094339,0.0434782608695653,0.10817031070195648,0.1079646017699113,0.13441403801963653,0.1297968397291196,0.18604651162790695
AUS_SVN,0.1299734748010608,0.1895348837209303,0.31132075471698095,0.03623188405797095,0.0655926352128885,0.06548672566371683,0.09235847085857532,0.07787810383747173,0.09302325581395343
AUS_SWE,0.030503978779840568,0.08604651162790711,0.14622641509433942,0.05797101449275366,0.008055235903337121,0.008849557522124019,0.0020388552329225207,0.0011286681715576563,
AUS_SWZ,0.4946949602122012,0.5709302325581396,0.46226415094339607,0.5507246376811594,0.416570771001151,0.4176991150442478,0.20129517443074996,0.2720090293453724,
AUS_SYC,,,0.3537735849056602,,0.13233601841196785,0.1327433628318584,0.1211949028619177,0.11173814898419865,
AUS_SYR,0.4018567639257292,0.55,0.45283018867924507,0.5289855072463769,0.1116225546605295,0.11150442477876099,0.21249216628368497,0.31376975169300225,
AUS_TCD,,,0.740566037735849,,0.5489067894131187,0.5486725663716814,0.24418633799874662,0.5778781038374716,
AUS_TGO,0.6220159151193632,0.6186046511627908,0.5047169811320753,0.5942028985507246,0.42692750287687004,0.4265486725663717,0.24254856904115313,0.5474040632054176,
AUS_THA,0.35411140583554346,0.5220930232558141,0.45283018867924507,0.47826086956521735,0.14614499424626015,0.1469026548672565,0.17312721955295593,0.19751693002257342,0.37209302325581395
AUS_TJK,0.4668435013262596,0.30348837209302326,0.4386792452830187,0.08695652173913049,0.2635212888377447,0.26371681415929193,0.24384374347190307,0.5711060948081264,
AUS_TKM,,,,,0.275028768699655,0.2743362831858407,0.21218299561311887,0.3126410835214447,
AUS_TLS,,,,,0.416570771001151,0.415929203539823,0.18698976394401504,0.23024830699774257,
AUS_TON,0.28514588859416423,0.24418604651162779,0.26886792452830177,0.19565217391304357,0.14499424626006918,0.14513274336283188,0.21615207854606228,0.329571106094808,
AUS_TTO,0.25994694960212184,0.33837209302325577,0.382075471698113,0.2246376811594204,0.17951668584579972,0.17876106194690222,0.14837685397952788,0.15124153498871318,0.37209302325581395
AUS_TUN,0.3580901856763923,0.49418604651162806,0.35849056603773566,0.5434782608695652,0.11737629459148469,0.1168141592920352,0.20100271568832254,0.27088036117381487,
AUS_TUR,0.35941644562334196,0.5348837209302326,0.45754716981132065,0.4927536231884058,0.19332566168009224,0.1929203539823009,0.1457363693336119,0.1467268623024831,0.27906976744186046
AUS_TUV,,,,,0.27272727272727293,0.27256637168141584,0.2179402548569041,0.3386004514672687,
AUS_TZA,0.6816976127320952,0.708139534883721,0.6603773584905659,0.5579710144927537,0.5109321058688148,0.511504424778761,0.24121997075412577,0.5270880361173815,
AUS_UGA,0.7267904509283818,0.6918604651162792,0.6037735849056602,0.6014492753623188,0.6029919447640968,0.6035398230088496,0.24470440777104657,0.5880361173814898,
