Country1_Country2,Human Development Index (HDI),[Education] Education Index,[Education] Expected years of schooling (years),[Education] Mean years of schooling (years),[Health] Life expectancy Index,[Health] Life expectancy at birth (years),[Income_composition of resources] Gross national income (GNI) per capita (2011 PPP$),[Income_composition of resources] Income Index
AFG_AGO,,0.06162790697674428,0.03301886792452827,0.15942028985507253,0.13924050632911394,0.1380530973451327,,
AFG_ALB,,0.39767441860465125,0.21226415094339626,0.47101449275362306,0.32220943613348674,0.32389380530973444,,
AFG_AND,,0.33837209302325577,0.2169811320754718,0.35507246376811596,0.40966628308400455,0.41061946902654867,,
AFG_ARE,,0.4313953488372094,0.2783018867924528,0.4492753623188406,0.32566168009205976,0.32743362831858414,,
AFG_ARG,,0.5918604651162791,0.4764150943396227,0.4999999999999999,0.31760644418872264,0.31858407079646023,,
AFG_ARM,,0.4767441860465118,0.2169811320754718,0.6159420289855071,0.2784810126582279,0.279646017699115,,
AFG_ATG,,,,0.48550724637681153,0.31300345224395865,0.31504424778761064,,
AFG_AUS,,0.7546511627906978,0.6556603773584906,0.7028985507246377,0.4211737629459148,0.4230088495575224,,
AFG_AUT,,0.5895348837209303,0.46698113207547176,0.5072463768115941,0.39700805523590343,0.3982300884955752,,
AFG_AZE,,0.4651162790697677,0.2075471698113208,0.608695652173913,0.1944764096662832,0.19646017699115037,,
AFG_BDI,,0.0709302325581394,0.08490566037735844,0.021739130434782636,0.07594936708860761,0.07433628318584079,,
AFG_BEL,,0.6872093023255815,0.5754716981132074,0.579710144927536,0.3889528193325662,0.391150442477876,,
AFG_BEN,,0.054651162790697705,0.05660377358490579,0.0289855072463768,0.006904487917146207,0.005309734513274322,,
AFG_BFA,,0.1220930232558139,0.12264150943396225,0.06521739130434785,0.09205983889528196,0.0902654867256637,,
AFG_BGD,,0.12558139534883725,0.07075471698113209,0.15217391304347824,0.17376294591484454,0.1752212389380532,,
AFG_BGR,,0.5151162790697674,0.3160377358490566,0.5579710144927535,0.2773302646720367,0.2778761061946904,,
AFG_BHR,,0.4627906976744187,0.33018867924528306,0.4492753623188406,0.3291139240506329,0.32920353982300876,,
AFG_BHS,,0.5290697674418606,0.2783018867924528,0.6304347826086957,0.29344073647871116,0.2955752212389381,,
AFG_BIH,,0.3697674418604652,0.268867924528302,0.35507246376811596,0.3291139240506329,0.3309734513274337,,
AFG_BLR,,0.5000000000000002,0.34905660377358494,0.49275362318840576,0.20138089758342914,0.20353982300884954,,
AFG_BLZ,,0.48953488372093024,0.268867924528302,0.5724637681159419,0.21749136939010372,0.21946902654867295,,
AFG_BOL,,0.44651162790697685,0.3679245283018868,0.3695652173913043,0.09205983889528191,0.09380530973451318,,
AFG_BRA,,0.40697674418604657,0.39622641509433965,0.26086956521739135,0.2554660529344073,0.256637168141593,,
AFG_BRB,,0.5151162790697674,0.3679245283018868,0.49275362318840576,0.3095512082853855,0.3097345132743363,,
AFG_BRN,,0.4651162790697677,0.3349056603773586,0.44202898550724634,0.3429228998849252,0.3433628318584072,,
AFG_BTN,,,0.08490566037735855,,0.09781357882623709,0.09911504424778761,,
AFG_BWA,,0.3988372093023257,0.268867924528302,0.39855072463768115,0.1277330264672037,0.12743362831858412,,
AFG_CAF,,0.002325581395348858,0.03773584905660374,0.050724637681159424,0.2186421173762947,0.2159292035398231,,
AFG_CAN,,0.6593023255813957,0.4528301886792453,0.6521739130434782,0.4119677790563866,0.4123893805309734,,
AFG_CHE,,0.6511627906976745,0.42452830188679247,0.681159420289855,0.425776754890679,0.42654867256637163,,
AFG_CHL,,0.5081395348837211,0.3632075471698114,0.49275362318840576,0.3705408515535098,0.37168141592920356,,
AFG_CHN,,0.2790697674418605,0.1650943396226415,0.3115942028985508,0.28883774453394695,0.2902654867256639,,
AFG_CIV,,0.06744186046511633,0.037735849056603765,0.07971014492753623,0.16800920598388958,0.16637168141592917,,
AFG_CMR,,0.1732558139534883,0.1037735849056605,0.1956521739130435,0.09896432681242812,0.09734513274336282,,
AFG_COD,,0.07906976744186048,0.042452830188679264,0.09420289855072461,0.09551208285385504,0.09380530973451323,,
AFG_COG,,0.23837209302325588,0.15566037735849056,0.2463768115942029,0.07940161104718074,0.07787610619469026,,
AFG_COL,,0.33720930232558155,0.2500000000000001,0.3115942028985508,0.2692750287686997,0.2707964601769911,,
AFG_COM,,,0.12264150943396232,,0.06098964326812428,0.06194690265486724,,
AFG_CPV,,0.21860465116279074,0.24056603773584914,0.10869565217391303,0.25316455696202544,0.25486725663716825,,
AFG_CRI,,0.40697674418604657,0.268867924528302,0.42028985507246375,0.38089758342922886,0.3823008849557521,,
AFG_CUB,,0.49186046511627923,0.2971698113207548,0.5434782608695651,0.36823935558112775,0.36991150442477894,,
AFG_CYP,,0.5081395348837211,0.2971698113207548,0.5724637681159419,0.39010356731875717,0.391150442477876,,
AFG_CZE,,0.5988372093023258,0.3820754716981133,0.6304347826086957,0.3383199079401612,0.33982300884955763,,
AFG_DEU,,0.6918604651162793,0.4764150943396227,0.6884057971014492,0.3924050632911391,0.39292035398230096,,
AFG_DJI,,0.05116279069767435,0.13679245283018868,0.07971014492753623,0.018411967779056404,0.019469026548672552,,
AFG_DMA,,0.40697674418604657,0.28301886792452824,0.4057971014492754,0.36248561565017257,0.3646017699115044,,
AFG_DNK,,0.6918604651162793,0.49056603773584917,0.6666666666666666,0.3693901035673186,0.37168141592920356,,
AFG_DOM,,0.3639534883720932,0.2877358490566039,0.3115942028985508,0.26006904487917126,0.2619469026548672,,
AFG_DZA,,0.3093023255813955,0.2311320754716982,0.28260869565217395,0.26006904487917126,0.2619469026548672,,
AFG_ECU,,0.3883720930232558,0.2971698113207548,0.34782608695652184,0.30379746835443044,0.304424778761062,,
AFG_EGY,,0.266279069767442,0.23584905660377367,0.1956521739130435,0.22554660529344062,0.22654867256637168,,
AFG_ERI,,,0.07075471698113205,,0.0034522439585730202,0.0035398230088496407,,
AFG_ESP,,0.5453488372093024,0.44339622641509435,0.4565217391304347,0.4154200230149596,0.4176991150442476,,
AFG_EST,,0.6686046511627909,0.4339622641509434,0.6956521739130435,0.26121979286536245,0.2619469026548672,,
