Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015,2016
AFG,3.0293490951198376,2.4545764366325975,2.0294487306509117,1.6111230679649322,1.1757922970396855,1.0941677774912015,1.0159442795905713,0.9411218033377945,0.8731013703807247,0.8084819590715083,0.7506645910579992
ALB,0.12147558620510339,-0.07578366937039922,-0.2730429249459016,-0.4396929856907227,-0.5553277217177414,-0.5723328299570088,-0.5893379381962762,-0.6063430464355437,-0.6199471330269577,-0.6335512196183717,-0.6505563278576391
DZA,0.3493440366112871,0.19629806245788003,0.09426741302227531,-0.07918469101825264,-0.25943883835448767,-0.27984496824160865,-0.29685007648087613,-0.3036521197765831,-0.31045416307229,-0.31385518472014357,-0.32405824966370395
AND,-0.8070033236588997,-0.8818257999116765,-0.9226380596859184,-0.9464452112208928,-0.9600492978123069,-0.9600492978123069,-0.9634503194601602,-0.9668513411080137,-0.9702523627558672,-0.9736533844037207,-0.9770544060515742
AGO,3.393258411440162,3.43066964956655,3.1211766796118825,2.3933580469712354,1.5056913968814742,1.34584337943236,1.2030004702225134,1.0737616476040808,0.964928954872769,0.8765023920285782,0.798278894127948
ATG,-0.21182453528453885,-0.4464950289864297,-0.6131450897312507,-0.7219777824625625,-0.8070033236588997,-0.8240084318981672,-0.8376125184895811,-0.8512166050809951,-0.864820691672409,-0.8784247782638229,-0.8852268215595299
ARG,-0.19141840539741786,-0.32405824966370395,-0.47030218052140405,-0.5553277217177414,-0.6199471330269577,-0.6369522412662252,-0.6539573495054927,-0.6743634793926135,-0.6913685876318809,-0.7083736958711484,-0.7219777824625625
ARM,0.383354253089822,0.08406434807871495,-0.15400716727102942,-0.3512664228465319,-0.5077134186477925,-0.5383226134784739,-0.5621297650134482,-0.5893379381962762,-0.6097440680833972,-0.6335512196183717,-0.6539573495054927
AUS,-0.8002012803631926,-0.8614196700245556,-0.8852268215595299,-0.8988309081509439,-0.9226380596859184,-0.9260390813337719,-0.9362421462773323,-0.9396431679251858,-0.9430441895730394,-0.9498462328687464,-0.9532472545165998
AUT,-0.7865971937717787,-0.864820691672409,-0.9022319297987974,-0.9192370380380648,-0.9396431679251858,-0.9396431679251858,-0.9430441895730394,-0.9498462328687464,-0.9566482761644532,-0.9566482761644532,-0.9600492978123069
AZE,1.5056913968814742,1.4954883319379133,1.0091422362948643,0.44117162110333147,0.10106945631798239,0.05005413160018004,0.009241871825938051,-0.031570387948303816,-0.06898162607469215,-0.09959082090537363,-0.13360103738390855
BHS,-0.3920786826207738,-0.5315205701827669,-0.6063430464355437,-0.6063430464355437,-0.6743634793926135,-0.6913685876318809,-0.7083736958711484,-0.7253788041104159,-0.7389828907018299,-0.7525869772932439,-0.7661910638846577
BHR,-0.3954797042686273,-0.5315205701827669,-0.6913685876318809,-0.7491859556453903,-0.8104043453067531,-0.8172063886024601,-0.8240084318981672,-0.8274094535460206,-0.8308104751938742,-0.8342114968417276,-0.8376125184895811
BGD,2.332139657309872,1.6893465658655624,1.117974929026176,0.6622380282138084,0.27112053871065694,0.1996990841057336,0.13167865114866376,0.07046026148730103,0.009241871825938051,-0.04857549618757127,-0.09959082090537363
BRB,-0.517916483591353,-0.6097440680833972,-0.6029420247876903,-0.5791348732527157,-0.6131450897312507,-0.6233481546748112,-0.6301501979705181,-0.6403532629140786,-0.6505563278576391,-0.6607593928011996,-0.67096245774476
BLR,-0.6471553062097856,-0.6369522412662252,-0.7185767608147089,-0.8376125184895811,-0.9158360163902114,-0.9260390813337719,-0.9362421462773323,-0.9430441895730394,-0.9498462328687464,-0.9566482761644532,-0.9600492978123069
BEL,-0.7763941288282182,-0.8444145617852881,-0.892028864855237,-0.9192370380380648,-0.9328411246294789,-0.9362421462773323,-0.9396431679251858,-0.9430441895730394,-0.9464452112208928,-0.9498462328687464,-0.9532472545165998
BLZ,0.019444936769498548,-0.22202760022809923,-0.3648705094379459,-0.4498960506342832,-0.5111144402956459,-0.5281195485349135,-0.5451246567741809,-0.5621297650134482,-0.5825358949005693,-0.6029420247876903,-0.6233481546748112
BEN,2.5940183241945913,2.2199059429307075,1.9750323842852557,1.600920003021372,1.3492444010802134,1.3118331629538251,1.2744219248274364,1.233609665053195,1.1893963836310992,1.1383810589132968,1.0873657341954948
BTN,1.9852354492288162,1.410462790741576,0.9003095435635527,0.4683797942861593,0.11127252126154277,0.05345515324803358,0.005840850178084633,-0.03837243124401077,-0.07918469101825264,-0.11319490749678754,-0.14720512397532245
BOL,1.8389915183711163,1.3832546175587483,0.9309187383942341,0.5193951190039616,0.18269397586646613,0.1350796727965173,0.09086639137442178,0.05005413160018004,0.01264289347379159,-0.021367323004743317,-0.055377539483278226
BIH,-0.5111144402956459,-0.6607593928011996,-0.7627900422368044,-0.7968002587153392,-0.8546176267288486,-0.864820691672409,-0.871622734968116,-0.8750237566159695,-0.8784247782638229,-0.8784247782638229,-0.8818257999116765
BWA,0.35274505825914065,0.6214257684395664,0.7166543745794642,0.444572642751185,0.30513075518919186,0.3119327984848987,0.26091747376709634,0.1894960191621732,0.16228784597934515,0.09426741302227531,0.05005413160018004
BRA,0.757466634353706,0.3663491448505546,0.005840850178084633,-0.2730429249459016,-0.45669809392999017,-0.4839062671128181,-0.5111144402956459,-0.5383226134784739,-0.5587287433655949,-0.5825358949005693,-0.5995410031398367
BRN,-0.711774717519002,-0.7185767608147089,-0.7355818690539764,-0.7355818690539764,-0.7593890205889507,-0.7593890205889507,-0.7627900422368044,-0.7627900422368044,-0.7661910638846577,-0.7695920855325112,-0.7695920855325112
BGR,-0.5587287433655949,-0.5315205701827669,-0.5723328299570088,-0.684566544336174,-0.7491859556453903,-0.7627900422368044,-0.7763941288282182,-0.7899982154196322,-0.8070033236588997,-0.8206074102503137,-0.8376125184895811
BFA,2.294728419183484,2.250515137761388,2.0566569038337392,1.7097526957526836,1.192797405278953,1.097568799139055,1.005741214647011,0.9275177167463805,0.8560962621414572,0.791476850832241,0.7336594828187317
BDI,2.444373371689038,2.423967241801917,2.097469163607981,1.5907169380778114,1.0125432579427178,0.924116695098527,0.8458931971978968,0.7744717425929735,0.7098523312837572,0.6452329199745409,0.5874155519610315
CPV,0.5738114653696176,0.4139634479205034,-0.055377539483278226,-0.2628398600023412,-0.3002510981287295,-0.3206572280158505,-0.3478654011986785,-0.36827153108579935,-0.3920786826207738,-0.4158858341557483,-0.4396929856907227
KHM,1.825387431779702,1.8900068430889185,1.6485343060913205,0.757466634353706,0.2269072572885614,0.1350796727965173,0.05345515324803358,-0.01796630135688978,-0.07578366937039922,-0.12339797244034804,-0.1642102322145899
CMR,1.9512252327502813,2.3831549820276745,2.3593478304927005,1.8015802802447276,1.2642188598838762,1.1655892320961252,1.0601575610126666,0.9581269115770619,0.8799034136764318,0.7948778724800944,0.737060504466585
CAN,-0.8274094535460206,-0.864820691672409,-0.8818257999116765,-0.8818257999116765,-0.892028864855237,-0.8954298865030904,-0.8988309081509439,-0.8988309081509439,-0.9022319297987974,-0.9056329514466509,-0.9124349947423579
CAF,2.8184857529529217,2.8422929044878957,2.764069406587266,2.6178254757295654,2.386556003675528,2.3219365923663124,2.2573171810570956,2.2063018563392935,2.1212763151429557,2.0430528172423257,1.9512252327502813
TCD,2.7232571468130238,2.5464040211246424,2.352545787196993,2.1110732501993956,1.832189475075409,1.7743721070618996,1.7165547390483902,1.6621383926827347,1.607722046317079,1.5533056999514228,1.4988893535857672
CHL,-0.5145154619434995,-0.684566544336174,-0.7457849339975369,-0.7933992370674857,-0.8036023020110462,-0.8070033236588997,-0.8104043453067531,-0.8104043453067531,-0.8070033236588997,-0.8104043453067531,-0.8138053669546067
CHN,0.3765522097941152,0.22350623564070812,-0.03497140959615723,-0.36827153108579935,-0.5995410031398367,-0.6335512196183717,-0.664160414449053,-0.6947696092797345,-0.7219777824625625,-0.7457849339975369,-0.7695920855325112
COL,-0.07578366937039922,-0.21522555693239226,-0.337662336255118,-0.43289094239501574,-0.517916483591353,-0.5349215918306204,-0.551926700069888,-0.5655307866613019,-0.5825358949005693,-0.5961399814919832,-0.6131450897312507
COM,1.9444231894545743,1.5805138731342507,1.451275050515818,1.3934576825023086,1.1349800372654435,1.0737616476040808,1.0261473445341318,0.9717309981684761,0.9173146518028201,0.8628983054371643,0.8118829807193619
COG,0.9581269115770619,1.2302086434053412,1.4648791371072323,0.9377207816899412,0.44117162110333147,0.3901562963855291,0.3493440366112871,0.3221358634284593,0.29832871189348475,0.2745215603585105,0.25071440882353596
COD,2.9681307054584756,2.815084731305068,2.57361219430747,2.1994998130435857,1.8151843668361416,1.7403618905833649,1.6689404359784417,1.597518981373518,1.526097526768595,1.458077093811525,1.3900566608544553
CRI,-0.5723328299570088,-0.6335512196183717,-0.6811655226883204,-0.7491859556453903,-0.7593890205889507,-0.7593890205889507,-0.7627900422368044,-0.7695920855325112,-0.7797951504760717,-0.7899982154196322,-0.7968002587153392
HRV,-0.6811655226883204,-0.7627900422368044,-0.8138053669546067,-0.8614196700245556,-0.8988309081509439,-0.9056329514466509,-0.9090339730945044,-0.9124349947423579,-0.9158360163902114,-0.9192370380380648,-0.9226380596859184
CUB,-0.6981706309275879,-0.7729931071803648,-0.8410135401374347,-0.8784247782638229,-0.8988309081509439,-0.9022319297987974,-0.9090339730945044,-0.9090339730945044,-0.9124349947423579,-0.9124349947423579,-0.9158360163902114
