5,1,9,5
1,2,14,16
3,3,8,8
2,4,4,19
4,4,4,19
3,4,8,8
3,3,8,8
3,3,8,8
2,7,4,19
2,7,4,19
3,3,8,8
5,1,11,5
2,4,4,19
1,2,14,16
5,1,11,5
1,2,14,16
4,4,4,19
4,4,4,19
4,4,4,19
3,3,8,8
4,4,4,19
3,3,8,8
3,3,14,16
3,3,8,8
3,3,8,8
2,7,4,19
3,2,14,16
3,3,8,8
5,8,11,5
2,7,4,19
2,7,15,18
3,4,8,8
3,3,12,12
5,2,14,5
1,2,14,16
1,2,14,16
1,2,14,16
3,3,8,8
1,2,14,16
3,3,8,8
3,3,8,8
3,4,8,8
4,4,4,19
4,4,4,19
2,7,4,19
5,1,9,5
3,3,8,8
2,7,4,19
3,3,8,8
3,3,8,8
3,3,8,8
3,3,8,8
1,2,14,16
4,4,4,19
4,4,4,19
5,1,11,5
2,7,4,19
3,3,8,8
2,4,4,19
3,2,14,16
3,3,14,16
2,4,4,19
3,3,8,8
1,2,14,16
5,1,9,5
1,2,14,16
5,1,9,5
1,2,14,16
4,4,4,19
3,3,8,8
3,2,14,16
3,3,8,8
2,4,4,19
3,2,14,16
4,4,4,19
1,2,14,16
4,4,4,19
3,3,8,8
1,2,14,16
2,4,4,19
3,3,8,8
3,3,8,8
2,7,4,19
4,4,4,19
4,4,4,19
3,3,8,8
3,3,8,8
4,4,4,19
3,3,8,8
1,2,14,16
3,3,8,8
1,2,14,16
3,3,8,8
3,3,8,8
4,4,4,19
2,7,4,18
1,2,14,16
3,3,8,8
5,1,9,5
3,3,8,8
3,3,8,8
2,7,15,18
3,3,8,8
1,2,14,16
4,4,4,19
2,7,15,18
4,4,4,19
3,3,14,16
2,7,4,19
3,3,8,8
1,2,14,16
3,3,8,8
3,3,8,8
3,3,12,8
3,3,8,8
5,1,11,5
4,4,4,19
1,2,14,16
4,4,4,19
3,3,8,8
5,1,11,5
1,2,14,16
3,3,8,8
5,2,9,5
3,3,8,8
1,2,14,16
5,8,13,3
1,2,14,16
3,3,8,8
2,7,4,19
2,7,15,18
1,2,14,16
3,3,12,16
4,4,4,19
3,3,8,8
1,2,14,16
3,3,8,8
3,3,8,8
3,3,8,8
3,3,8,8
1,2,14,16
4,4,4,19
3,3,8,8
4,4,4,19
3,3,8,8
3,3,8,8
2,6,15,18
4,4,4,19
4,4,4,19
1,2,14,16
4,4,4,19
1,2,14,16
1,2,14,16
2,7,15,18
1,2,14,16
5,1,11,5
3,3,8,8
2,7,4,19
5,8,10,3
4,4,4,19
5,1,11,5
1,2,14,16
3,3,8,8
4,4,4,19
4,4,4,19
2,7,4,19
1,2,14,16
3,3,8,8
3,3,14,16
5,8,11,5
1,2,14,16
3,3,8,8
3,3,8,8
3,3,8,8
1,2,14,16
3,3,8,8
4,4,4,19
3,3,8,8
3,3,8,8
3,3,8,8
1,2,14,16
1,2,14,16
3,4,4,8
3,3,8,8
2,7,15,18
3,3,8,8
3,3,8,8
3,3,8,8
3,3,8,8
3,3,8,8
3,3,8,8
1,2,14,16
3,3,14,16
1,2,14,16
1,2,14,16
